,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BLTNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CTDFLUORO,CTDFLUORO_FLAG_W,CTDPAR,CTDPAR_FLAG_W,CTDTRANS,CTDTRANS_FLAG_W,AMMONIA,AMMONIA_FLAG_W,NITRIT,NITRIT_FLAG_W
1288,  09AR20070117,  SR03,58.0,1.0,8.0,8.0,2.0,20070205.0,1803.0,-54.4588,147.1323,3400.0,    100.2,   1.9595,  33.8841,2.0,  33.8805,2.0,   327.73,2.0,   325.58,2.0,     11.5,2.0,    27.94,2.0,     2.01,2.0,0.924,2.0,0.002,2.0,0.961,2.0,     0.97,2.0,  -999.00,9.0
1289,  09AR20070117,  SR03,58.0,1.0,7.0,7.0,2.0,20070205.0,1803.0,-54.4588,147.1323,3400.0,    149.5,   0.9845,  33.9609,2.0,  33.9604,2.0,   311.04,2.0,   314.05,2.0,     23.8,2.0,    31.36,2.0,     2.15,2.0,0.009000000000000001,2.0,0.002,2.0,0.976,2.0,     0.20,2.0,  -999.00,9.0
1290,  09AR20070117,  SR03,58.0,1.0,6.0,6.0,2.0,20070205.0,1803.0,-54.4588,147.1323,3400.0,    199.9,   1.9025,  34.1427,2.0,  34.1427,2.0,   261.22,2.0,   257.96,2.0,     36.7,2.0,    33.73,2.0,     2.31,2.0,-0.039,2.0,0.002,2.0,0.978,2.0,     0.01,2.0,  -999.00,9.0
1291,  09AR20070117,  SR03,58.0,1.0,5.0,5.0,2.0,20070205.0,1803.0,-54.4588,147.1323,3400.0,    300.7,   2.2490,  34.3104,2.0,  34.3103,2.0,   210.53,2.0,   210.73,2.0,     52.8,2.0,    35.86,2.0,     2.48,2.0,-0.043,2.0,0.002,2.0,0.9790000000000001,2.0,     0.00,2.0,  -999.00,9.0
1292,  09AR20070117,  SR03,58.0,1.0,4.0,4.0,2.0,20070205.0,1803.0,-54.4588,147.1323,3400.0,    397.4,   2.5586,  34.4318,2.0,  34.4314,2.0,   184.62,2.0,   185.80,2.0,     61.2,2.0,    36.12,2.0,     2.53,2.0,-0.038,2.0,0.002,2.0,0.98,2.0,     0.03,2.0,  -999.00,9.0
1293,  09AR20070117,  SR03,58.0,1.0,3.0,3.0,2.0,20070205.0,1803.0,-54.4588,147.1323,3400.0,    500.2,   2.4748,  34.4996,2.0,  34.4991,2.0,   177.05,2.0,   177.61,2.0,     67.2,2.0,    36.01,2.0,     2.53,2.0,-0.038,2.0,0.002,2.0,0.98,2.0,     0.00,2.0,  -999.00,9.0
1294,  09AR20070117,  SR03,58.0,1.0,2.0,2.0,2.0,20070205.0,1803.0,-54.4588,147.1323,3400.0,    599.2,   2.4045,  34.5649,2.0,  34.5645,2.0,   173.80,2.0,   173.71,2.0,     71.9,2.0,    35.60,2.0,     2.53,2.0,-0.038,2.0,0.002,2.0,0.98,2.0,     0.00,2.0,  -999.00,9.0
1295,  09AR20070117,  SR03,58.0,1.0,1.0,1.0,2.0,20070205.0,1803.0,-54.4588,147.1323,3400.0,    802.8,   2.3371,  34.6566,2.0,  34.6567,2.0,   176.80,2.0,   176.42,2.0,     75.9,2.0,    34.16,2.0,     2.43,2.0,-0.037000000000000005,2.0,0.002,2.0,0.981,2.0,     0.03,2.0,  -999.00,9.0
1296,  09AR20070117,  SR03,59.0,1.0,24.0,24.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,     15.4,   5.2777,  33.8002,2.0,  33.8012,2.0,   315.57,2.0,   313.73,2.0,      0.7,2.0,    23.68,2.0,     1.49,2.0,0.878,2.0,3.1660000000000004,2.0,0.945,2.0,     0.25,2.0,  -999.00,9.0
1297,  09AR20070117,  SR03,59.0,1.0,23.0,23.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,     29.2,   5.2758,  33.8004,2.0,-999.0000,9.0,   316.07,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.041,2.0,2.698,2.0,0.945,2.0,  -999.00,9.0,  -999.00,9.0
1298,  09AR20070117,  SR03,59.0,1.0,22.0,22.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,     45.2,   5.2301,  33.8014,2.0,-999.0000,9.0,   317.30,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.252,2.0,2.439,2.0,0.943,2.0,  -999.00,9.0,  -999.00,9.0
1299,  09AR20070117,  SR03,59.0,1.0,21.0,21.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,     60.0,   4.9639,  33.8098,2.0,  33.8138,2.0,   327.28,2.0,   316.93,2.0,      0.9,2.0,    23.93,2.0,     1.56,2.0,1.8130000000000002,2.0,2.09,2.0,0.94,2.0,     0.25,2.0,  -999.00,9.0
1300,  09AR20070117,  SR03,59.0,1.0,20.0,20.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,     77.5,   2.2718,  33.8598,2.0,-999.0000,9.0,   329.89,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,2.7739999999999996,2.0,1.425,2.0,0.941,2.0,  -999.00,9.0,  -999.00,9.0
1301,  09AR20070117,  SR03,59.0,1.0,19.0,19.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,     97.1,   1.9472,  33.8677,2.0,  33.8694,2.0,   327.03,2.0,   328.51,2.0,      9.8,2.0,    27.32,2.0,     2.00,2.0,1.399,2.0,0.899,2.0,0.953,2.0,     1.07,2.0,  -999.00,9.0
1302,  09AR20070117,  SR03,59.0,1.0,18.0,18.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    125.5,   1.6741,  33.9183,2.0,-999.0000,9.0,   316.50,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,0.146,2.0,0.45399999999999996,2.0,0.9740000000000001,2.0,  -999.00,9.0,  -999.00,9.0
1303,  09AR20070117,  SR03,59.0,1.0,17.0,17.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    147.3,   1.0013,  33.9426,2.0,  33.9442,2.0,   318.26,2.0,   318.25,2.0,     21.7,2.0,    30.27,2.0,     2.11,2.0,0.015,2.0,0.045,2.0,0.976,2.0,     0.23,2.0,  -999.00,9.0
1304,  09AR20070117,  SR03,59.0,1.0,16.0,16.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    174.1,   1.0485,  34.0191,2.0,-999.0000,9.0,   308.72,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.025,2.0,0.002,2.0,0.977,2.0,  -999.00,9.0,  -999.00,9.0
1305,  09AR20070117,  SR03,59.0,1.0,15.0,15.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    198.6,   2.2726,  34.2007,2.0,-999.0000,9.0,   250.35,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.042,2.0,0.002,2.0,0.978,2.0,  -999.00,9.0,  -999.00,9.0
1306,  09AR20070117,  SR03,59.0,1.0,14.0,14.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    224.0,   2.6532,  34.2780,2.0,  34.2770,2.0,   226.05,2.0,   218.43,2.0,     44.9,2.0,    34.46,2.0,     2.49,2.0,-0.039,2.0,0.002,2.0,0.9790000000000001,2.0,     0.04,2.0,  -999.00,9.0
1307,  09AR20070117,  SR03,59.0,1.0,13.0,13.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    249.5,   2.7989,  34.3207,2.0,-999.0000,9.0,   207.99,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.039,2.0,0.002,2.0,0.9790000000000001,2.0,  -999.00,9.0,  -999.00,9.0
1308,  09AR20070117,  SR03,59.0,1.0,12.0,12.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    278.2,   2.2273,  34.2774,2.0,-999.0000,9.0,   209.03,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.038,2.0,0.002,2.0,0.9790000000000001,2.0,     0.01,2.0,  -999.00,9.0
1309,  09AR20070117,  SR03,59.0,1.0,11.0,11.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    301.3,   2.2368,  34.3050,2.0,  34.3044,2.0,   218.72,2.0,   211.99,2.0,     52.4,2.0,    36.22,2.0,     2.51,2.0,-0.039,2.0,0.002,2.0,0.9790000000000001,2.0,  -999.00,9.0,  -999.00,9.0
1310,  09AR20070117,  SR03,59.0,1.0,10.0,10.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    349.3,   2.6378,  34.4036,2.0,-999.0000,9.0,   190.53,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.042,2.0,0.002,2.0,0.9790000000000001,2.0,     0.01,2.0,  -999.00,9.0
1311,  09AR20070117,  SR03,59.0,1.0,9.0,9.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    398.6,   2.5203,  34.4474,2.0,  34.4477,2.0,   182.81,2.0,   183.85,2.0,     62.9,2.0,    36.11,2.0,     2.56,2.0,-0.04,2.0,0.002,2.0,0.98,2.0,  -999.00,9.0,  -999.00,9.0
1312,  09AR20070117,  SR03,59.0,1.0,8.0,8.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    451.0,   2.5284,  34.4800,2.0,-999.0000,9.0,   177.65,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.036000000000000004,2.0,0.002,2.0,0.98,2.0,  -999.00,9.0,  -999.00,9.0
1313,  09AR20070117,  SR03,59.0,1.0,7.0,7.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    501.4,   2.4548,  34.5052,2.0,  34.5054,2.0,   174.74,2.0,   176.83,2.0,     67.9,2.0,    36.22,2.0,     2.57,2.0,-0.037000000000000005,2.0,0.002,2.0,0.98,2.0,     0.01,2.0,  -999.00,9.0
1314,  09AR20070117,  SR03,59.0,1.0,6.0,6.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    598.8,   2.3914,  34.5653,2.0,  34.5657,2.0,   171.99,2.0,   173.61,2.0,     72.2,2.0,    36.01,2.0,     2.63,2.0,-0.036000000000000004,2.0,0.002,2.0,0.98,2.0,  -999.00,9.0,  -999.00,9.0
1315,  09AR20070117,  SR03,59.0,1.0,5.0,5.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    699.5,   2.3599,  34.6059,2.0,  34.6064,2.0,   172.93,2.0,   173.31,2.0,     74.3,2.0,    35.54,2.0,     2.51,2.0,-0.033,2.0,0.002,2.0,0.981,2.0,     0.01,2.0,  -999.00,9.0
1316,  09AR20070117,  SR03,59.0,1.0,4.0,4.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    801.9,   2.3274,  34.6517,2.0,-999.0000,9.0,   177.86,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.035,2.0,0.002,2.0,0.981,2.0,  -999.00,9.0,  -999.00,9.0
1317,  09AR20070117,  SR03,59.0,1.0,3.0,3.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    801.9,   2.3284,  34.6516,2.0,-999.0000,9.0,   177.86,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.036000000000000004,2.0,0.002,2.0,0.981,2.0,  -999.00,9.0,  -999.00,9.0
1318,  09AR20070117,  SR03,59.0,1.0,2.0,2.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    802.2,   2.3287,  34.6514,2.0,-999.0000,9.0,   177.86,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.036000000000000004,2.0,0.002,2.0,0.981,2.0,  -999.00,9.0,  -999.00,9.0
1319,  09AR20070117,  SR03,59.0,1.0,1.0,1.0,2.0,20070206.0,513.0,-54.4482,147.1042,3500.0,    801.3,   2.3297,  34.6514,2.0,  34.6527,2.0,   177.86,2.0,   176.22,2.0,     78.5,2.0,    35.04,2.0,     2.45,2.0,-0.036000000000000004,2.0,0.002,2.0,0.981,2.0,     0.00,2.0,  -999.00,9.0
1320,  09AR20070117,  SR03,60.0,1.0,24.0,24.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,     13.6,   6.1829,  33.8437,2.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.48,2.0,0.002,2.0,0.953,2.0,  -999.00,9.0,  -999.00,9.0
1321,  09AR20070117,  SR03,60.0,1.0,23.0,23.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,     13.6,   6.1819,  33.8438,2.0,  33.8435,2.0,  -999.00,5.0,   307.81,2.0,      2.3,2.0,    23.68,2.0,     1.58,2.0,1.401,2.0,0.002,2.0,0.9520000000000001,2.0,     0.28,2.0,  -999.00,9.0
1322,  09AR20070117,  SR03,60.0,1.0,22.0,22.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,     29.9,   6.1504,  33.8447,2.0,-999.0000,9.0,   308.98,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.514,2.0,0.002,2.0,0.9520000000000001,2.0,  -999.00,9.0,  -999.00,9.0
1323,  09AR20070117,  SR03,60.0,1.0,21.0,21.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,     30.0,   6.1481,  33.8448,2.0,  33.8443,2.0,   308.98,2.0,   308.88,2.0,      2.3,2.0,    23.73,2.0,     1.57,2.0,1.534,2.0,0.002,2.0,0.953,2.0,     0.26,2.0,  -999.00,9.0
1324,  09AR20070117,  SR03,60.0,1.0,20.0,20.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,     44.7,   6.1219,  33.8448,2.0,-999.0000,9.0,   308.76,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.401,2.0,0.002,2.0,0.953,2.0,  -999.00,9.0,  -999.00,9.0
1325,  09AR20070117,  SR03,60.0,1.0,19.0,19.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,     44.7,   6.1216,  33.8448,2.0,  33.8443,2.0,   308.76,2.0,   308.10,2.0,      2.3,2.0,    23.93,2.0,     1.58,2.0,1.3780000000000001,2.0,0.002,2.0,0.953,2.0,     0.26,2.0,  -999.00,9.0
1326,  09AR20070117,  SR03,60.0,1.0,18.0,18.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,     60.6,   6.0827,  33.8454,2.0,-999.0000,9.0,   307.83,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.47,2.0,0.002,2.0,0.953,2.0,  -999.00,9.0,  -999.00,9.0
1327,  09AR20070117,  SR03,60.0,1.0,17.0,17.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,     60.5,   6.0708,  33.8457,2.0,  33.8461,2.0,   307.83,2.0,   308.39,2.0,      2.3,2.0,    23.94,2.0,     1.60,2.0,1.474,2.0,0.002,2.0,0.9540000000000001,2.0,     0.29,2.0,  -999.00,9.0
1328,  09AR20070117,  SR03,60.0,1.0,16.0,16.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,     79.8,   4.3223,  33.8819,2.0,-999.0000,9.0,   318.65,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.449,2.0,0.002,2.0,0.9590000000000001,2.0,  -999.00,9.0,  -999.00,9.0
1329,  09AR20070117,  SR03,60.0,1.0,15.0,15.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,     79.9,   4.2931,  33.8812,2.0,  33.8809,2.0,   318.65,2.0,   320.39,2.0,      3.4,2.0,    25.09,2.0,     1.72,2.0,1.5719999999999998,2.0,0.002,2.0,0.9590000000000001,2.0,     0.44,2.0,  -999.00,9.0
1330,  09AR20070117,  SR03,60.0,1.0,14.0,14.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,    101.3,   3.7388,  33.8865,2.0,-999.0000,9.0,   316.98,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.253,2.0,0.002,2.0,0.963,2.0,  -999.00,9.0,  -999.00,9.0
1331,  09AR20070117,  SR03,60.0,1.0,13.0,13.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,    101.2,   3.7379,  33.8865,2.0,  33.8866,2.0,   316.98,2.0,   317.26,2.0,      5.5,2.0,    25.65,2.0,     1.80,2.0,1.294,2.0,0.002,2.0,0.963,2.0,     0.64,2.0,  -999.00,9.0
1332,  09AR20070117,  SR03,60.0,1.0,12.0,12.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,    125.5,   3.4971,  33.8945,2.0,-999.0000,9.0,   314.72,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,0.515,2.0,0.002,2.0,0.97,2.0,  -999.00,9.0,  -999.00,9.0
1333,  09AR20070117,  SR03,60.0,1.0,11.0,11.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,    125.6,   3.4507,  33.8944,2.0,  33.8940,2.0,   314.72,2.0,   316.18,2.0,      7.7,2.0,    26.13,2.0,     1.84,2.0,0.518,2.0,0.002,2.0,0.971,2.0,     0.74,2.0,  -999.00,9.0
1334,  09AR20070117,  SR03,60.0,1.0,10.0,10.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,    150.8,   2.8893,  33.8980,2.0,-999.0000,9.0,   316.48,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,0.18600000000000003,2.0,0.002,2.0,0.9740000000000001,2.0,  -999.00,9.0,  -999.00,9.0
1335,  09AR20070117,  SR03,60.0,1.0,9.0,9.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,    150.8,   2.8874,  33.8982,2.0,  33.8985,2.0,   316.48,2.0,   318.98,2.0,     10.3,2.0,    26.83,2.0,     1.89,2.0,0.18600000000000003,2.0,0.002,2.0,0.9740000000000001,2.0,     0.72,2.0,  -999.00,9.0
1336,  09AR20070117,  SR03,60.0,1.0,8.0,8.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,    175.7,   2.5829,  33.9199,2.0,-999.0000,9.0,   314.91,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.013999999999999999,2.0,0.002,2.0,0.977,2.0,  -999.00,9.0,  -999.00,9.0
1337,  09AR20070117,  SR03,60.0,1.0,7.0,7.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,    175.8,   2.5781,  33.9202,2.0,  33.9193,2.0,   314.91,2.0,   313.81,2.0,     13.3,2.0,    28.06,2.0,     1.92,2.0,-0.009000000000000001,2.0,0.002,2.0,0.977,2.0,     0.00,2.0,  -999.00,9.0
1338,  09AR20070117,  SR03,60.0,1.0,6.0,6.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,    201.7,   2.5493,  33.9503,2.0,-999.0000,9.0,   310.04,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.040999999999999995,2.0,0.002,2.0,0.978,2.0,  -999.00,9.0,  -999.00,9.0
1339,  09AR20070117,  SR03,60.0,1.0,5.0,5.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,    201.2,   2.5447,  33.9491,2.0,  33.9498,2.0,   310.04,2.0,   307.28,2.0,     15.3,2.0,    28.31,2.0,     1.96,2.0,-0.033,2.0,0.002,2.0,0.978,2.0,     0.01,2.0,  -999.00,9.0
1340,  09AR20070117,  SR03,60.0,1.0,4.0,4.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,    249.0,   2.6431,  34.0137,2.0,  34.0123,2.0,   291.57,2.0,   290.13,2.0,     19.3,2.0,    29.21,2.0,     2.03,2.0,-0.05,2.0,0.002,2.0,0.9790000000000001,2.0,     0.02,2.0,  -999.00,9.0
1341,  09AR20070117,  SR03,60.0,1.0,3.0,3.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,    300.0,   2.7914,  34.0970,2.0,  34.0968,2.0,   268.35,2.0,   268.89,2.0,     25.1,2.0,    30.70,2.0,     2.12,2.0,-0.047,2.0,0.002,2.0,0.978,2.0,     0.02,2.0,  -999.00,9.0
1342,  09AR20070117,  SR03,60.0,1.0,2.0,2.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,    349.4,   2.7203,  34.1413,2.0,  34.1411,2.0,   256.77,2.0,   255.45,2.0,     30.5,2.0,    31.61,2.0,     2.21,2.0,-0.05,2.0,0.002,2.0,0.978,2.0,     0.03,2.0,  -999.00,9.0
1343,  09AR20070117,  SR03,60.0,1.0,1.0,1.0,2.0,20070206.0,1516.0,-53.0067,146.8335,4100.0,    398.6,   2.6547,  34.1797,2.0,  34.1795,2.0,   244.11,2.0,   244.44,2.0,     35.2,2.0,    32.64,2.0,     2.28,2.0,-0.044000000000000004,2.0,0.002,2.0,0.978,2.0,     0.00,2.0,  -999.00,9.0
1344,  09AR20070117,  SR03,61.0,1.0,24.0,24.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,      8.7,   9.2664,  34.3802,2.0,  34.3802,2.0,  -999.00,5.0,   281.42,2.0,      1.9,2.0,    13.44,2.0,     1.00,2.0,0.882,2.0,3.221,2.0,0.9570000000000001,2.0,     0.34,2.0,  -999.00,9.0
1345,  09AR20070117,  SR03,61.0,1.0,23.0,23.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,     24.2,   9.2652,  34.3802,2.0,-999.0000,9.0,   281.11,2.0,   280.93,2.0,      1.9,2.0,    13.42,2.0,     1.00,2.0,1.053,2.0,2.759,2.0,0.9570000000000001,2.0,     0.33,2.0,  -999.00,9.0
1346,  09AR20070117,  SR03,61.0,1.0,22.0,22.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,     46.7,   9.2649,  34.3808,2.0,  34.3806,2.0,   280.94,2.0,   282.68,2.0,      1.9,2.0,    13.50,2.0,     1.00,2.0,1.114,2.0,2.026,2.0,0.9570000000000001,2.0,     0.35,2.0,  -999.00,9.0
1347,  09AR20070117,  SR03,61.0,1.0,21.0,21.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,     75.0,   9.2579,  34.3854,2.0,-999.0000,9.0,   280.77,2.0,   280.93,2.0,      1.9,2.0,    13.43,2.0,     0.99,2.0,1.041,2.0,1.722,2.0,0.9590000000000001,2.0,     0.38,2.0,  -999.00,9.0
1348,  09AR20070117,  SR03,61.0,1.0,20.0,20.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,     99.6,   8.7334,  34.4404,2.0,  34.4339,2.0,   278.86,2.0,   278.17,2.0,      3.1,2.0,    14.62,2.0,     1.10,2.0,0.33,2.0,1.4169999999999998,2.0,0.972,2.0,     0.90,2.0,  -999.00,9.0
1349,  09AR20070117,  SR03,61.0,1.0,19.0,19.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,    125.5,   8.4694,  34.4779,2.0,  34.4773,2.0,   276.24,2.0,   278.34,2.0,      4.0,2.0,    16.30,2.0,     1.13,2.0,0.033,2.0,1.042,2.0,0.977,2.0,     0.10,2.0,  -999.00,9.0
1350,  09AR20070117,  SR03,61.0,1.0,18.0,18.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,    151.2,   8.5241,  34.5125,2.0,  34.5115,2.0,   273.57,2.0,   273.66,2.0,      4.1,2.0,    16.18,2.0,     1.11,2.0,-0.015,2.0,0.478,2.0,0.978,2.0,     0.00,2.0,  -999.00,9.0
1351,  09AR20070117,  SR03,61.0,1.0,17.0,17.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,    198.5,   8.5981,  34.5465,2.0,  34.5459,2.0,   270.91,2.0,   271.42,2.0,      4.2,2.0,    15.87,2.0,     1.09,2.0,-0.035,2.0,0.002,2.0,0.978,2.0,     0.02,2.0,  -999.00,9.0
1352,  09AR20070117,  SR03,61.0,1.0,16.0,16.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,    250.2,   8.4853,  34.5346,2.0,  34.5343,2.0,   270.84,2.0,   271.61,2.0,      4.3,2.0,    16.11,2.0,     1.11,2.0,-0.045,2.0,0.002,2.0,0.978,2.0,     0.01,2.0,  -999.00,9.0
1353,  09AR20070117,  SR03,61.0,1.0,15.0,15.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,    299.5,   8.4335,  34.5315,2.0,  34.5317,2.0,   273.03,2.0,   274.34,2.0,      4.2,2.0,    16.03,2.0,     1.12,2.0,-0.052000000000000005,2.0,0.002,2.0,0.978,2.0,     0.02,2.0,  -999.00,9.0
1354,  09AR20070117,  SR03,61.0,1.0,14.0,14.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,    349.8,   8.4466,  34.5394,2.0,  34.5396,2.0,   270.83,2.0,   272.58,2.0,      4.3,2.0,    16.13,2.0,     1.12,2.0,-0.055,2.0,0.002,2.0,0.9790000000000001,2.0,     0.03,2.0,  -999.00,9.0
1355,  09AR20070117,  SR03,61.0,1.0,13.0,13.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,    401.5,   8.4387,  34.5407,2.0,  34.5407,2.0,   271.32,2.0,   271.90,2.0,      4.4,2.0,    16.22,2.0,     1.12,2.0,-0.055999999999999994,2.0,0.002,2.0,0.9790000000000001,2.0,     0.02,2.0,  -999.00,9.0
1356,  09AR20070117,  SR03,61.0,1.0,12.0,12.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,    500.7,   8.4096,  34.5396,2.0,  34.5406,2.0,   269.08,2.0,   273.75,2.0,      4.4,2.0,    16.19,2.0,     1.12,2.0,-0.057999999999999996,2.0,0.002,2.0,0.98,2.0,     0.00,2.0,  -999.00,9.0
1357,  09AR20070117,  SR03,61.0,1.0,11.0,11.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,    602.8,   8.1690,  34.5088,2.0,  34.5093,2.0,   264.93,2.0,   261.96,2.0,      5.7,2.0,    17.90,2.0,     1.23,2.0,-0.053,2.0,0.002,2.0,0.9790000000000001,2.0,     0.00,2.0,  -999.00,9.0
1358,  09AR20070117,  SR03,61.0,1.0,10.0,10.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,    700.9,   7.5444,  34.4412,2.0,  34.4410,2.0,   242.21,2.0,   237.70,2.0,      9.4,2.0,    21.71,2.0,     1.47,2.0,-0.053,2.0,0.002,2.0,0.98,2.0,     0.00,2.0,  -999.00,9.0
1359,  09AR20070117,  SR03,61.0,1.0,9.0,9.0,2.0,20070206.0,2244.0,-52.0098,147.7113,4000.0,    798.2,   6.8295,  34.4111,2.0,  34.4123,2.0,   221.98,2.0,   219.18,2.0,     14.4,2.0,    24.96,2.0,     1.70,2.0,-0.05,2.0,0.002,2.0,0.98,2.0,     0.00,2.0,  -999.00,9.0
