,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FLUOR,FLUOR_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PAR,PAR_FLAG_W
951,09AR20080322,       SR03,40.0,1.0,9.0,9.0,2.0,20080407.0,29.0,-53.5823,141.8612,       2631,   998.4,   2.4205,  34.6308,2.0,  34.6313,2.0,   175.56,2.0,  174.79,2.0,    75.3,2.0,    2.28,2.0,   0.3760,2.0,   0.1880,2.0,   0.0272,2.0,  2251.0,2.0,  2336.4,2.0,  -0.026,2.0,    39.6,2.0,   34.81,2.0,   33.60,2.0,      0.001,2.0
952,09AR20080322,       SR03,40.0,1.0,8.0,8.0,2.0,20080407.0,29.0,-53.5823,141.8612,       2631,  1197.2,   2.3242,  34.6941,2.0,  34.6940,2.0,   180.46,2.0,  180.47,2.0,    78.2,2.0,    2.21,2.0,   0.1829,2.0,   0.0938,2.0,   0.0071,2.0,  2250.1,2.0,  2342.7,2.0,  -0.030,2.0,    39.6,2.0,   33.66,2.0,   32.11,2.0,      0.001,2.0
953,09AR20080322,       SR03,40.0,1.0,7.0,7.0,2.0,20080407.0,29.0,-53.5823,141.8612,       2631,  1398.1,   2.2164,  34.7227,2.0,  34.7227,2.0,   184.78,2.0,  184.20,2.0,    81.9,2.0,    2.17,2.0,   0.1262,2.0,   0.0621,2.0,   0.0105,2.0,  2250.8,2.0,  2348.0,2.0,  -0.031,2.0,    39.6,2.0,   32.90,2.0,   31.43,2.0,      0.001,2.0
954,09AR20080322,       SR03,40.0,1.0,6.0,6.0,2.0,20080407.0,29.0,-53.5823,141.8612,       2631,  1699.6,   1.9866,  34.7443,2.0,  34.7445,2.0,   190.15,2.0,  190.50,2.0,    87.8,2.0,    2.15,2.0,   0.1004,2.0,   0.0490,2.0,   0.0111,2.0,  2250.9,2.0,  2352.2,6.0,  -0.028,2.0,    39.5,2.0,   31.77,2.0,   30.83,2.0,      0.001,2.0
955,09AR20080322,       SR03,40.0,1.0,5.0,5.0,2.0,20080407.0,29.0,-53.5823,141.8612,       2631,  2001.2,   1.7205,  34.7467,2.0,  34.7473,2.0,   195.33,2.0,  196.01,2.0,    94.4,2.0,    2.14,2.0,   0.0932,2.0,   0.0461,2.0,   0.0000,2.0,  2251.5,2.0,  2354.6,2.0,  -0.033,2.0,    39.4,2.0,   32.21,2.0,   30.69,2.0,      0.001,2.0
956,09AR20080322,       SR03,40.0,1.0,4.0,4.0,2.0,20080407.0,29.0,-53.5823,141.8612,       2631,  2197.5,   1.5382,  34.7421,2.0,  34.7420,2.0,   199.01,2.0,  199.39,2.0,    99.4,2.0,    2.16,2.0,   0.0942,2.0,   0.0474,2.0,   0.0051,2.0,  2254.1,2.0,  2356.6,2.0,  -0.032,2.0,    39.2,2.0,   31.77,2.0,   30.63,2.0,      0.001,2.0
957,09AR20080322,       SR03,40.0,1.0,3.0,3.0,2.0,20080407.0,29.0,-53.5823,141.8612,       2631,  2398.6,   1.3973,  34.7365,2.0,  34.7366,2.0,   203.54,2.0,  204.13,2.0,   103.6,2.0,    2.18,2.0,   0.0950,2.0,   0.0454,2.0,   0.0038,2.0,  2255.0,2.0,  2357.7,2.0,  -0.031,2.0,    39.0,2.0,   31.97,2.0,   30.81,2.0,      0.001,2.0
958,09AR20080322,       SR03,40.0,1.0,2.0,2.0,2.0,20080407.0,29.0,-53.5823,141.8612,       2631,  2604.7,   1.1854,  34.7272,2.0,  34.7272,2.0,   207.64,2.0, -999.00,9.0,   110.7,2.0,    2.20,2.0,   0.1069,6.0,   0.0550,6.0,   0.0047,6.0,  2260.4,2.0,  2360.7,6.0,  -0.029,2.0,    39.4,2.0,   32.00,2.0,   30.84,2.0,      0.001,2.0
959,09AR20080322,       SR03,40.0,1.0,1.0,1.0,2.0,20080407.0,29.0,-53.5823,141.8612,       2631,  2657.2,   1.1624,  34.7260,2.0,  34.7264,2.0,   208.97,2.0, -999.00,9.0,   111.6,2.0,    2.19,2.0,   0.1100,2.0,   0.0573,2.0,   0.0043,2.0,  2259.1,6.0,  2361.9,2.0,  -0.031,2.0,    39.0,2.0,   32.19,2.0,   30.86,2.0,      0.001,2.0
960,09AR20080322,       SR03,41.0,1.0,24.0,24.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,     7.6,   5.8461,  33.7487,2.0,  33.7488,2.0,   302.10,2.0,  302.17,2.0,     2.1,2.0,    1.58,2.0,   4.5378,2.0,   2.5113,2.0,   0.4628,2.0,  2119.0,6.0,  2269.4,2.0,   1.177,2.0,  -999.0,9.0, -999.00,9.0,   23.43,2.0,      0.001,2.0
961,09AR20080322,       SR03,41.0,1.0,23.0,23.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,    39.8,   5.8444,  33.7490,2.0,-999.0000,9.0,   302.15,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   1.213,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
962,09AR20080322,       SR03,41.0,1.0,22.0,22.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,    39.9,   5.8443,  33.7488,2.0,-999.0000,9.0,   302.15,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   1.121,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
963,09AR20080322,       SR03,41.0,1.0,21.0,21.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,    39.7,   5.8428,  33.7489,2.0,  33.7484,2.0,   302.15,2.0,  302.04,2.0,     2.1,2.0,    1.59,2.0,   4.4582,2.0,   2.5090,2.0,   0.3660,2.0,  2117.5,2.0,  2268.4,6.0,   1.202,2.0,  -999.0,9.0, -999.00,9.0,   23.43,2.0,      0.001,2.0
964,09AR20080322,       SR03,41.0,1.0,20.0,20.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,    79.7,   5.8305,  33.7483,2.0,  33.7478,2.0,   301.43,2.0,  301.65,2.0,     2.1,2.0,    1.58,2.0,   4.5667,2.0,   2.5054,2.0,   0.5004,2.0,  2119.1,2.0,  2267.9,2.0,   1.038,2.0,  -999.0,9.0, -999.00,9.0,   23.42,2.0,      0.001,2.0
965,09AR20080322,       SR03,41.0,1.0,19.0,19.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,   130.0,   3.4222,  33.8681,2.0,  33.8682,2.0,   303.66,2.0,  302.85,2.0,    11.5,2.0,    1.78,2.0,   4.9563,2.0,   2.7871,2.0,   0.4023,2.0,  2146.6,2.0,  2272.6,2.0,   0.325,2.0,  -999.0,9.0, -999.00,9.0,   26.25,2.0,      0.001,2.0
966,09AR20080322,       SR03,41.0,1.0,18.0,18.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,   171.1,   3.0874,  33.9081,2.0,  33.9072,2.0,   297.07,2.0,  297.26,2.0,    14.8,2.0,    1.83,2.0,   5.0406,2.0,   2.7318,2.0,   0.4295,2.0,  2155.8,2.0,  2274.5,2.0,  -0.007,2.0,  -999.0,9.0, -999.00,9.0,   27.15,2.0,      0.001,2.0
967,09AR20080322,       SR03,41.0,1.0,17.0,17.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,   300.4,   3.1739,  34.1353,2.0,  34.1354,2.0,   250.68,2.0,  252.65,2.0,    27.5,2.0,    2.06,2.0,   4.0372,2.0,   2.0984,2.0,   0.3716,2.0,  2186.5,2.0,  2286.2,2.0,  -0.038,2.0,  -999.0,9.0, -999.00,9.0,   30.29,2.0,      0.001,2.0
968,09AR20080322,       SR03,41.0,1.0,16.0,16.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,   446.8,   2.8436,  34.2574,2.0,-999.0000,9.0,   222.14,2.0,  220.36,2.0,    41.6,2.0,    2.23,2.0,   2.7826,2.0,   1.4238,2.0,   0.2048,2.0,  2212.2,2.0,  2298.4,6.0,  -0.036,2.0,  -999.0,9.0, -999.00,9.0,   32.27,2.0,      0.001,2.0
969,09AR20080322,       SR03,41.0,1.0,15.0,15.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,   602.5,   2.7871,  34.3731,2.0,  34.3723,2.0,   194.08,2.0,  194.17,2.0,    54.0,2.0,    2.31,2.0,   1.7089,6.0,   0.8606,6.0,   0.1172,6.0,  2230.2,2.0,  2310.4,2.0,  -0.031,2.0,  -999.0,9.0, -999.00,9.0,   33.34,2.0,      0.001,2.0
970,09AR20080322,       SR03,41.0,1.0,14.0,14.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,   752.4,   2.7128,  34.4819,2.0,  34.4822,2.0,   178.43,2.0,  178.11,2.0,    64.0,2.0,    2.35,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.033,2.0,  -999.0,9.0, -999.00,9.0,   33.79,2.0,      0.001,2.0
971,09AR20080322,       SR03,41.0,1.0,13.0,13.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,   901.8,   2.5916,  34.5693,2.0,  34.5696,2.0,   172.68,2.0,  173.23,2.0,    70.4,2.0,    2.32,2.0,   0.4751,2.0,   0.2355,2.0,   0.0276,2.0,  2250.1,2.0,  2330.4,6.0,  -0.030,2.0,  -999.0,9.0, -999.00,9.0,   33.03,2.0,      0.001,2.0
972,09AR20080322,       SR03,41.0,1.0,12.0,12.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,  1100.1,   2.4208,  34.6280,2.0,  34.6282,2.0,   174.59,2.0,  175.00,2.0,    74.4,2.0,    2.27,2.0,   0.3925,2.0,   0.1931,2.0,   0.0261,2.0,  2253.4,6.0,  2335.7,2.0,  -0.030,2.0,  -999.0,9.0, -999.00,9.0,   32.26,2.0,      0.001,2.0
973,09AR20080322,       SR03,41.0,1.0,11.0,11.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,  1299.9,   2.3137,  34.6866,2.0,  34.6861,2.0,   179.81,2.0,  179.60,2.0,    77.3,2.0,    2.21,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.029,2.0,  -999.0,9.0, -999.00,9.0,   31.10,2.0,      0.001,2.0
974,09AR20080322,       SR03,41.0,1.0,10.0,10.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,  1498.0,   2.2096,  34.7207,2.0,  34.7203,2.0,   185.72,2.0,  185.20,2.0,    79.8,2.0,    2.15,2.0,   0.1688,2.0,   0.1103,2.0,   0.0073,2.0,  2250.1,2.0,  2342.6,2.0,  -0.028,2.0,  -999.0,9.0, -999.00,9.0,   30.34,2.0,      0.001,2.0
975,09AR20080322,       SR03,41.0,1.0,9.0,9.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,  1701.8,   2.0663,  34.7417,2.0,  34.7412,2.0,   189.81,2.0,  190.63,2.0,    83.7,2.0,    2.13,2.0,   0.1359,2.0,   0.0666,2.0,   0.0113,2.0,  2249.1,2.0,  2345.5,2.0,  -0.031,2.0,  -999.0,9.0, -999.00,9.0,   30.26,2.0,      0.001,2.0
976,09AR20080322,       SR03,41.0,1.0,8.0,8.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,  1898.9,   1.8950,  34.7471,2.0,  34.7480,2.0,   192.55,2.0,  192.75,2.0,    91.2,2.0,    2.14,2.0,   0.0862,2.0,   0.0403,2.0,   0.0019,2.0,  2254.9,2.0,  2350.8,2.0,  -0.030,2.0,  -999.0,9.0, -999.00,9.0,   31.02,2.0,      0.001,2.0
977,09AR20080322,       SR03,41.0,1.0,7.0,7.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,  2100.0,   1.7161,  34.7455,2.0,  34.7451,2.0,   194.06,2.0,  194.36,2.0,    97.8,2.0,    2.18,2.0,   0.0712,2.0,   0.0390,2.0,   0.0034,2.0,  2259.2,2.0,  2357.3,2.0,  -0.030,2.0,  -999.0,9.0, -999.00,9.0,   31.34,2.0,      0.001,2.0
978,09AR20080322,       SR03,41.0,1.0,6.0,6.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,  2301.6,   1.4869,  34.7394,2.0,  34.7396,2.0,   197.68,2.0,  197.61,2.0,   103.8,2.0,    2.19,2.0,   0.0732,3.0,   0.0542,3.0,   0.0066,3.0,  2257.0,2.0,  2358.9,2.0,  -0.031,2.0,  -999.0,9.0, -999.00,9.0,   31.19,2.0,      0.001,2.0
979,09AR20080322,       SR03,41.0,1.0,5.0,5.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,  2499.8,   1.3175,  34.7333,2.0,  34.7325,2.0,   201.03,2.0,  201.26,2.0,   108.0,2.0,    2.18,2.0,   0.1160,2.0,   0.0607,2.0,   0.0111,2.0,  2258.5,2.0,  2357.6,2.0,  -0.036,2.0,  -999.0,9.0, -999.00,9.0,   31.27,2.0,      0.001,2.0
980,09AR20080322,       SR03,41.0,1.0,4.0,4.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,  2700.2,   1.1573,  34.7258,2.0,  34.7256,2.0,   202.51,2.0,  202.61,2.0,   113.8,2.0,    2.22,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.033,2.0,  -999.0,9.0, -999.00,9.0,   31.58,2.0,      0.001,2.0
981,09AR20080322,       SR03,41.0,1.0,3.0,3.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,  2900.6,   1.0512,  34.7204,2.0,  34.7197,2.0,   204.22,2.0,  204.09,2.0,   117.2,2.0,    2.25,2.0,   0.1247,2.0,   0.0599,2.0,  -0.0008,3.0,  2262.9,2.0,  2361.4,2.0,  -0.038,2.0,  -999.0,9.0, -999.00,9.0,   31.81,2.0,      0.001,2.0
982,09AR20080322,       SR03,41.0,1.0,2.0,2.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,  3164.7,   0.9437,  34.7147,2.0,  34.7144,2.0,   206.86,2.0,  206.47,2.0,   121.0,2.0,    2.24,2.0,   0.1766,2.0,   0.0862,2.0,   0.0079,2.0,  2264.1,2.0,  2360.3,6.0,  -0.035,2.0,  -999.0,9.0, -999.00,9.0,   31.59,2.0,      0.001,2.0
983,09AR20080322,       SR03,41.0,1.0,1.0,1.0,2.0,20080407.0,548.0,-53.1328,142.1383,       3181,  3214.9,   0.9444,  34.7145,2.0,  34.7144,2.0,   207.23,2.0,  206.56,2.0,   120.7,2.0,    2.24,2.0,   0.1761,2.0,   0.0891,2.0,   0.0072,2.0,  2263.0,6.0,  2360.2,2.0,  -0.034,2.0,  -999.0,9.0, -999.00,9.0,   31.44,2.0,      0.001,2.0
984,09AR20080322,       SR03,42.0,1.0,24.0,24.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,     7.4,   5.7422,  33.7476,2.0,  33.7484,2.0,   303.56,2.0,  303.39,2.0,     1.9,2.0,    1.58,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2116.9,6.0,  2268.0,2.0,   1.068,2.0,  -999.0,9.0, -999.00,9.0,   23.60,2.0,      0.001,2.0
985,09AR20080322,       SR03,42.0,1.0,23.0,23.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,     7.2,   5.7418,  33.7476,2.0,-999.0000,9.0,   303.56,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.996,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
986,09AR20080322,       SR03,42.0,1.0,22.0,22.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,     7.4,   5.7420,  33.7475,2.0,-999.0000,9.0,   303.56,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   1.097,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
987,09AR20080322,       SR03,42.0,1.0,21.0,21.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,    14.3,   5.7408,  33.7475,2.0,-999.0000,9.0,   303.55,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   1.020,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
988,09AR20080322,       SR03,42.0,1.0,20.0,20.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,    88.1,   5.7284,  33.7464,2.0,-999.0000,9.0,   302.34,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.948,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
989,09AR20080322,       SR03,42.0,1.0,19.0,19.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,   499.2,   2.8448,  34.2972,2.0,  34.2968,2.0,   210.94,2.0,  210.84,2.0,    45.0,2.0,    2.25,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2215.9,2.0,  2303.5,6.0,  -0.033,2.0,  -999.0,9.0, -999.00,9.0,   33.22,2.0,      0.001,2.0
990,09AR20080322,       SR03,42.0,1.0,18.0,18.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,   898.4,   2.5334,  34.5348,2.0,  34.5347,2.0,   175.04,2.0,  175.02,2.0,    69.2,2.0,    2.35,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2249.5,2.0,  2328.1,2.0,  -0.026,2.0,  -999.0,9.0, -999.00,9.0,   34.47,2.0,      0.001,2.0
991,09AR20080322,       SR03,42.0,1.0,17.0,17.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,   999.6,   2.4646,  34.5844,2.0,  34.5844,2.0,   173.81,2.0,  173.88,2.0,    72.2,2.0,    2.31,2.0,   0.5322,2.0,   0.2680,2.0,   0.0363,2.0,  2251.5,2.0,  2332.2,2.0,  -0.026,2.0,  -999.0,9.0, -999.00,9.0,   33.83,2.0,      0.001,2.0
992,09AR20080322,       SR03,42.0,1.0,16.0,16.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  1015.9,   2.4648,  34.5892,2.0,-999.0000,9.0,   173.88,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.025,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
993,09AR20080322,       SR03,42.0,1.0,15.0,15.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  1098.1,   2.4449,  34.6179,2.0,  34.6170,2.0,   174.86,2.0,  174.66,2.0,    73.7,2.0,    2.29,2.0,   0.4064,2.0,   0.2043,2.0,   0.0256,2.0,  2252.0,2.0,  2334.6,6.0,  -0.025,2.0,  -999.0,9.0, -999.00,9.0,   33.35,2.0,      0.001,2.0
994,09AR20080322,       SR03,42.0,1.0,14.0,14.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  1198.9,   2.3933,  34.6478,2.0,  34.6480,2.0,   176.28,2.0,  176.00,2.0,    75.2,2.0,    2.24,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  2252.5,2.0,  2336.7,2.0,  -0.025,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
995,09AR20080322,       SR03,42.0,1.0,13.0,13.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  1396.2,   2.2878,  34.6971,2.0,  34.6969,2.0,   181.94,2.0,  181.21,2.0,    78.2,2.0, -999.00,9.0,   0.2235,2.0,   0.1124,2.0,   0.0438,2.0,  2250.1,6.0,  2339.5,2.0,  -0.027,2.0,  -999.0,9.0, -999.00,9.0,   32.09,2.0,      0.001,2.0
996,09AR20080322,       SR03,42.0,1.0,12.0,12.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  1598.5,   2.1700,  34.7293,2.0,  34.7292,2.0,   187.88,2.0,  187.59,2.0,    80.8,2.0,    2.13,2.0,   0.1540,2.0,   0.0762,2.0,   0.0148,2.0,  2248.6,2.0,  2344.7,6.0,  -0.030,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
997,09AR20080322,       SR03,42.0,1.0,11.0,11.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  1799.4,   2.0336,  34.7447,2.0,  34.7445,2.0,   192.44,2.0,  191.93,2.0,    84.2,2.0,    2.10,2.0,   0.1204,2.0,   0.0617,2.0,   0.0107,2.0,  2248.3,2.0,  2347.6,2.0,  -0.028,2.0,  -999.0,9.0, -999.00,9.0,   30.92,2.0,      0.001,2.0
998,09AR20080322,       SR03,42.0,1.0,10.0,10.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  1999.6,   1.8474,  34.7496,2.0,  34.7496,2.0,   196.12,2.0,  195.96,2.0,    89.2,2.0,    2.10,2.0,   0.1107,2.0,   0.0585,2.0,   0.0138,2.0,  2249.7,2.0,  2351.0,2.0,  -0.030,2.0,  -999.0,9.0, -999.00,9.0,   30.66,2.0,      0.001,2.0
999,09AR20080322,       SR03,42.0,1.0,9.0,9.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  2198.1,   1.6554,  34.7456,2.0,  34.7447,2.0,   197.16,2.0,  197.53,2.0,    96.0,2.0,    2.12,2.0,   0.0991,6.0,   0.0472,6.0,   0.0119,6.0,  2252.7,2.0,  2354.6,2.0,  -0.032,2.0,  -999.0,9.0, -999.00,9.0,   30.89,2.0,      0.001,2.0
1000,09AR20080322,       SR03,42.0,1.0,8.0,8.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  2398.9,   1.4353,  34.7386,2.0,  34.7378,2.0,   200.97,2.0,  200.09,2.0,   103.1,2.0,    2.16,2.0,   0.0969,2.0,   0.0447,2.0,   0.0601,2.0,  2256.6,2.0,  2356.9,2.0,  -0.034,2.0,  -999.0,9.0, -999.00,9.0,   31.11,2.0,      0.001,2.0
1001,09AR20080322,       SR03,42.0,1.0,7.0,7.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  2598.2,   1.2646,  34.7306,2.0,  34.7300,2.0,   202.34,2.0,  201.74,2.0,   109.8,2.0,    2.19,2.0,   0.0963,2.0,   0.0523,2.0,   0.0111,2.0,  2260.9,2.0,  2360.4,2.0,  -0.032,2.0,  -999.0,9.0, -999.00,9.0,   31.49,2.0,      0.001,2.0
1002,09AR20080322,       SR03,42.0,1.0,6.0,6.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  2597.8,   1.2638,  34.7306,2.0,-999.0000,9.0,   202.34,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.035,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
1003,09AR20080322,       SR03,42.0,1.0,5.0,5.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  2798.9,   1.0981,  34.7229,2.0,  34.7221,2.0,   203.85,2.0,  202.30,2.0,   116.2,2.0,    2.22,2.0,   0.0846,2.0,   0.0477,2.0,   0.0092,2.0,  2264.5,2.0,  2366.1,6.0,  -0.036,2.0,  -999.0,9.0, -999.00,9.0,   31.87,2.0,      0.001,2.0
1004,09AR20080322,       SR03,42.0,1.0,4.0,4.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  3100.8,   1.0432,  34.7195,2.0,  34.7184,2.0,   204.64,2.0,  203.56,2.0,   118.8,2.0,    2.24,2.0,   0.0959,2.0,   0.0491,2.0,   0.0207,2.0,  2264.7,2.0,  2367.1,2.0,  -0.035,2.0,  -999.0,9.0, -999.00,9.0,   31.87,2.0,      0.001,2.0
1005,09AR20080322,       SR03,42.0,1.0,3.0,3.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  3494.5,   0.8974,  34.7116,2.0,  34.7109,2.0,   207.84,2.0,  207.69,2.0,   122.6,2.0,    2.23,2.0,   0.1900,2.0,   0.0967,2.0,   0.0115,2.0,  2262.4,2.0,  2362.4,6.0,  -0.037,2.0,  -999.0,9.0, -999.00,9.0,   32.03,2.0,      0.001,2.0
1006,09AR20080322,       SR03,42.0,1.0,2.0,2.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  3413.4,   0.9173,  34.7127,2.0,  34.7125,2.0,   208.08,2.0,  207.35,2.0,   122.2,2.0,    2.23,2.0,   0.1760,2.0,   0.0909,2.0,   0.0143,2.0,  2263.2,6.0,  2362.6,2.0,  -0.035,2.0,  -999.0,9.0, -999.00,9.0,   32.02,2.0,      0.001,2.0
1007,09AR20080322,       SR03,42.0,1.0,1.0,1.0,2.0,20080407.0,1331.0,-52.6708,142.392,       3321,  3474.9,   0.8961,  34.7115,2.0,-999.0000,9.0,   208.60,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.035,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
1008,09AR20080322,       SR03,43.0,1.0,24.0,24.0,2.0,20080407.0,1724.0,-52.6713,142.3883,       3329,     8.7,   5.7525,  33.7471,2.0,  33.7474,2.0,   302.07,2.0,  303.13,2.0,     1.8,2.0,    1.58,2.0,   4.4839,2.0,   2.5161,2.0,   0.4070,2.0,  2116.9,6.0,  2269.0,2.0,   0.981,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
1009,09AR20080322,       SR03,43.0,1.0,23.0,23.0,2.0,20080407.0,1724.0,-52.6713,142.3883,       3329,     8.6,   5.7523,  33.7471,2.0,-999.0000,9.0,   302.07,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   1.010,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
1010,09AR20080322,       SR03,43.0,1.0,22.0,22.0,2.0,20080407.0,1724.0,-52.6713,142.3883,       3329,     8.6,   5.7527,  33.7471,2.0,-999.0000,9.0,   302.07,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   1.093,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
