,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
291,  33LG20060321,  SR01,16.0,1.0,292.0,9.0,2.0,20060326.0,1955.0,-60.325,-63.17, 3853,    201.7,   1.7800,  34.3970,2.0,  34.3870,2.0,    207.7,2.0,    52.02,2.0,    29.71,2.0,     0.03,2.0,     2.37,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.7696
292,  33LG20060321,  SR01,16.0,1.0,293.0,10.0,2.0,20060326.0,1957.0,-60.325,-63.17, 3853,    151.7,   1.0200,  34.2610,2.0,  34.2530,2.0,    246.5,2.0,    45.16,2.0,    10.01,4.0,     0.04,2.0,     2.95,3.0,   2220.8,2.0,    543.3,2.0,     1.02,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.0133
293,  33LG20060321,  SR01,16.0,1.0,294.0,11.0,2.0,20060326.0,1958.0,-60.325,-63.17, 3853,    100.5,  -0.6200,  34.0200,2.0,  33.9950,2.0,    324.4,2.0,    32.27,2.0,    26.62,2.0,     0.27,2.0,     2.12,2.0,   2187.1,2.0,    431.1,2.0,    -0.62,   -999.0,9.0,   -999.0,     1.02,2.0,  -0.6230
294,  33LG20060321,  SR01,16.0,1.0,295.0,12.0,2.0,20060326.0,1959.0,-60.325,-63.17, 3853,     76.0,  -1.0300,  33.9050,2.0,  33.9120,2.0,    348.4,2.0,    27.99,2.0,    23.55,2.0,     0.21,2.0,     1.96,2.0,   2173.5,2.0,    388.8,2.0,    -1.03,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.0319
295,  33LG20060321,  SR01,16.0,1.0,296.0,13.0,2.0,20060326.0,2001.0,-60.325,-63.17, 3853,     48.5,   0.2400,  33.8340,2.0,  33.8370,2.0,    354.2,2.0,    21.66,2.0,    21.17,2.0,     0.19,2.0,     1.77,2.0,   2153.8,2.0,    351.5,2.0,     0.24,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2382
296,  33LG20060321,  SR01,16.0,1.0,297.0,14.0,2.0,20060326.0,2002.0,-60.325,-63.17, 3853,     25.2,   3.3800,  33.7100,2.0,  33.7130,2.0,    328.7,2.0,     7.68,2.0,    19.22,2.0,     0.30,2.0,     1.50,2.0,   2125.9,2.0,    356.6,2.0,     3.38,   -999.0,9.0,   -999.0,     1.46,2.0,   3.3784
297,  33LG20060321,  SR01,16.0,1.0,298.0,15.0,2.0,20060326.0,2003.0,-60.325,-63.17, 3853,     10.2,   3.4400,  33.7090,2.0,  33.7060,2.0,    328.6,2.0,     7.55,2.0,    17.10,2.0,     0.34,2.0,     1.51,2.0,   2125.9,2.0,    356.7,2.0,     3.44,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.4394
298,  33LG20060321,  SR01,16.0,1.0,299.0,16.0,2.0,20060326.0,2004.0,-60.325,-63.17, 3853,      5.5,   3.4300,  33.7090,2.0,  33.7100,2.0,    328.8,2.0,     7.90,2.0,    18.99,2.0,     0.29,2.0,     1.48,2.0,   2125.3,2.0,    355.0,2.0,     3.43,   -999.0,9.0,   -999.0,     1.71,2.0,   3.4297
299,  33LG20060321,  SR01,16.0,1.0,300.0,17.0,2.0,20060326.0,2005.0,-60.325,-63.17, 3853,      4.9,   3.4400,  33.7090,2.0,  33.7090,2.0,    328.6,2.0,     7.91,2.0,    19.10,2.0,     0.30,2.0,     1.46,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.4397
300,  33LG20060321,  SR01,17.0,1.0,301.0,1.0,2.0,20060326.0,2347.0,-60.683,-63.06, 3677,   3611.4,   0.4400,  34.6970,2.0,  34.6990,2.0,    220.4,2.0,   121.43,2.0,    27.88,2.0,     0.02,2.0,     2.13,2.0,   2261.6,2.0,    490.5,2.0,     0.44,   -999.0,9.0,   -999.0,     0.44,2.0,   0.1899
301,  33LG20060321,  SR01,17.0,1.0,302.0,2.0,2.0,20060326.0,2350.0,-60.683,-63.06, 3677,   3563.4,   0.4400,  34.6990,2.0,  34.6990,2.0,    221.0,2.0,   120.64,2.0,    28.74,2.0,     0.02,2.0,     2.21,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.1945
302,  33LG20060321,  SR01,17.0,1.0,303.0,3.0,2.0,20060326.0,1.0,-60.683,-63.06, 3677,   3048.9,   0.4900,  34.7060,2.0,  34.7080,2.0,    217.8,2.0,   118.91,2.0,    28.21,2.0,     0.02,2.0,     2.14,2.0,   2263.0,2.0,    489.0,2.0,     0.49,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2911
303,  33LG20060321,  SR01,17.0,1.0,304.0,4.0,2.0,20060326.0,11.0,-60.683,-63.06, 3677,   2541.3,   0.5800,  34.7110,2.0,  34.7160,2.0,    214.5,2.0,   108.97,2.0,    21.14,4.0,     0.02,2.0,     2.08,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.4227
304,  33LG20060321,  SR01,17.0,1.0,305.0,5.0,2.0,20060326.0,22.0,-60.683,-63.06, 3677,   2027.8,   0.8200,  34.7180,2.0,  34.7240,2.0,    210.1,2.0,   110.68,2.0,    26.25,2.0,     0.04,2.0,     2.49,3.0,   2259.7,2.0,    501.0,2.0,     0.82,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.6992
305,  33LG20060321,  SR01,17.0,1.0,306.0,6.0,2.0,20060326.0,32.0,-60.683,-63.06, 3677,   1520.5,   1.1200,  34.7270,2.0,  34.7320,2.0,    204.4,2.0,    99.02,2.0,    27.93,2.0,     0.02,2.0,     2.10,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.0322
306,  33LG20060321,  SR01,17.0,1.0,307.0,7.0,2.0,20060326.0,42.0,-60.683,-63.06, 3677,   1011.4,   1.5200,  34.7340,2.0,  34.7380,2.0,    196.0,2.0,    93.16,2.0,    27.53,2.0,     0.03,2.0,     2.16,2.0,   2257.6,2.0,    516.7,2.0,     1.52,   -999.0,9.0,   -999.0,     0.39,2.0,   1.4626
307,  33LG20060321,  SR01,17.0,1.0,308.0,8.0,2.0,20060326.0,46.0,-60.683,-63.06, 3677,    807.8,   1.7200,  34.7310,2.0,  34.7390,2.0,    189.9,2.0,    85.53,2.0,    26.88,2.0,     0.02,2.0,     2.10,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6743
308,  33LG20060321,  SR01,17.0,1.0,309.0,9.0,2.0,20060326.0,51.0,-60.683,-63.06, 3677,    605.1,   1.8500,  34.7100,2.0,  34.7150,2.0,    185.4,2.0,    80.57,2.0,    27.42,2.0,     0.02,2.0,     2.22,2.0,   2259.7,2.0,    550.1,2.0,     1.85,   -149.0,2.0,      2.2,     0.36,2.0,   1.8161
309,  33LG20060321,  SR01,17.0,1.0,310.0,10.0,2.0,20060326.0,53.0,-60.683,-63.06, 3677,    505.0,   1.8800,  34.6820,2.0,  34.6860,2.0,    180.7,2.0,    71.91,2.0,    28.40,2.0,     0.02,2.0,     2.28,2.0,   2261.0,2.0,    572.8,2.0,     1.88,   -145.9,2.0,      2.2,     0.38,2.0,   1.8521
310,  33LG20060321,  SR01,17.0,1.0,311.0,11.0,2.0,20060326.0,55.0,-60.683,-63.06, 3677,    459.3,   1.8000,  34.6560,2.0,  34.6590,2.0,    182.3,2.0,    70.93,2.0,    28.33,2.0,     0.02,2.0,     2.26,2.0,   2258.9,2.0,    582.9,2.0,      1.8,   -149.2,2.0,      2.2,     0.35,2.0,   1.7751
311,  33LG20060321,  SR01,17.0,1.0,312.0,12.0,2.0,20060326.0,58.0,-60.683,-63.06, 3677,    404.6,   1.8900,  34.6410,2.0,  34.6450,2.0,    179.2,2.0,    71.62,2.0,    29.13,2.0,     0.07,2.0,     2.48,3.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.8680
312,  33LG20060321,  SR01,17.0,1.0,313.0,13.0,2.0,20060326.0,101.0,-60.683,-63.06, 3677,    301.5,   1.8000,  34.5750,2.0,  34.5800,2.0,    182.4,2.0,    72.16,2.0,    29.44,2.0,     0.03,2.0,     2.30,2.0,   2256.7,2.0,    608.7,2.0,      1.8,   -140.6,2.0,      2.2,     0.32,2.0,   1.7841
313,  33LG20060321,  SR01,17.0,1.0,314.0,14.0,2.0,20060326.0,103.0,-60.683,-63.06, 3677,    202.8,   0.4800,  34.3040,2.0,  34.3080,2.0,    245.3,2.0,    59.92,2.0,    27.86,2.0,     0.05,2.0,     2.15,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.4718
314,  33LG20060321,  SR01,17.0,1.0,315.0,15.0,2.0,20060326.0,107.0,-60.683,-63.06, 3677,    151.5,  -0.3900,  34.0750,2.0,  34.0840,2.0,    298.4,2.0,    49.40,2.0,    26.06,2.0,     0.25,2.0,     2.03,2.0,   2203.3,2.0,    455.1,2.0,    -0.39,   -118.5,2.0,      2.2,     0.77,2.0,  -0.3949
315,  33LG20060321,  SR01,17.0,1.0,316.0,16.0,2.0,20060326.0,110.0,-60.683,-63.06, 3677,    100.7,  -0.2000,  33.9110,2.0,  33.9180,2.0,    344.9,2.0,    43.66,2.0,    21.81,2.0,     0.23,2.0,     1.88,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.2033
316,  33LG20060321,  SR01,17.0,1.0,317.0,17.0,2.0,20060326.0,111.0,-60.683,-63.06, 3677,     75.4,   1.4600,  33.8110,2.0,  33.8190,2.0,    342.1,2.0,    31.67,2.0,    18.89,2.0,     0.17,2.0,     1.63,2.0,   2145.8,2.0,    350.6,2.0,     1.46,   -999.0,9.0,   -999.0,     1.48,2.0,   1.4565
317,  33LG20060321,  SR01,17.0,1.0,318.0,18.0,2.0,20060326.0,112.0,-60.683,-63.06, 3677,     51.2,   2.9400,  33.7040,2.0,  33.7090,2.0,    330.7,2.0,    25.03,2.0,    16.93,2.0,     0.21,2.0,     1.46,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.9370
318,  33LG20060321,  SR01,17.0,1.0,319.0,19.0,2.0,20060326.0,114.0,-60.683,-63.06, 3677,     24.8,   3.0100,  33.7020,2.0,  33.7080,2.0,    330.1,2.0,    24.35,2.0,    15.93,2.0,     0.23,2.0,     1.48,2.0,   2124.9,2.0,    337.0,2.0,     3.01,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.0085
319,  33LG20060321,  SR01,17.0,1.0,320.0,20.0,2.0,20060326.0,115.0,-60.683,-63.06, 3677,     10.4,   3.0700,  33.7020,2.0,  33.7050,2.0,    329.1,2.0,    25.42,2.0,    16.89,2.0,     0.20,2.0,     1.48,2.0,   -999.0,9.0,    335.8,2.0,     3.07,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.0694
320,  33LG20060321,  SR01,17.0,1.0,321.0,21.0,2.0,20060326.0,116.0,-60.683,-63.06, 3677,      4.6,   3.0800,  33.7020,2.0,  33.7040,2.0,    328.8,2.0,    26.85,2.0,    17.06,2.0,     0.18,2.0,     1.45,2.0,   2125.9,2.0,    336.1,2.0,     3.08,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.0797
321,  33LG20060321,  SR01,17.0,1.0,322.0,22.0,2.0,20060326.0,116.0,-60.683,-63.06, 3677,      5.6,   3.0900,  33.7030,2.0,  33.7040,2.0,    328.9,2.0,    26.10,2.0,    16.65,2.0,     0.19,2.0,     1.44,2.0,   -999.0,9.0,    336.2,2.0,     3.09,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.0897
322,  33LG20060321,  SR01,17.0,1.0,323.0,23.0,2.0,20060326.0,116.0,-60.683,-63.06, 3677,      6.9,   3.0900,  33.7010,2.0,-999.0000,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.0896
323,  33LG20060321,  SR01,18.0,1.0,324.0,1.0,2.0,20060327.0,354.0,-61.037,-62.936, 3820,   1013.3,   1.7500,  34.7300,2.0,  34.7300,2.0,    190.8,2.0,    85.14,2.0,    25.94,2.0,     0.02,2.0,     2.17,2.0,   2255.1,2.0,    529.5,2.0,     1.75,   -155.9,2.0,      2.2,     0.34,2.0,   1.6907
324,  33LG20060321,  SR01,18.0,1.0,325.0,2.0,2.0,20060327.0,401.0,-61.037,-62.936, 3820,    809.5,   1.9200,  34.7170,2.0,  34.7170,2.0,    187.2,2.0,    82.02,2.0,    26.34,2.0,     0.02,2.0,     2.06,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.8729
325,  33LG20060321,  SR01,18.0,1.0,326.0,3.0,2.0,20060327.0,406.0,-61.037,-62.936, 3820,    605.5,   2.0500,  34.6880,2.0,  34.6870,2.0,    182.1,2.0,    69.86,2.0,    25.23,2.0,     0.04,2.0,     2.04,2.0,   2254.7,2.0,    567.2,2.0,     2.05,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.0152
326,  33LG20060321,  SR01,18.0,1.0,327.0,4.0,2.0,20060327.0,409.0,-61.037,-62.936, 3820,    506.0,   2.1000,  34.6610,2.0,  34.6610,2.0,    179.1,2.0,    82.01,3.0,    26.16,2.0,     0.04,2.0,     2.28,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.0711
327,  33LG20060321,  SR01,18.0,1.0,328.0,5.0,2.0,20060327.0,412.0,-61.037,-62.936, 3820,    398.9,   2.1300,  34.6100,2.0,  34.6090,2.0,    177.6,2.0,    67.73,2.0,    26.13,2.0,     0.03,2.0,     2.19,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.1075
328,  33LG20060321,  SR01,18.0,1.0,329.0,6.0,2.0,20060327.0,416.0,-61.037,-62.936, 3820,    304.3,   2.0700,  34.5420,2.0,  34.5410,2.0,    181.9,2.0,    64.32,2.0,    28.44,2.0,     0.06,2.0,     2.30,2.0,   2252.3,2.0,    612.6,2.0,     2.07,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.0533
329,  33LG20060321,  SR01,18.0,1.0,330.0,7.0,2.0,20060327.0,418.0,-61.037,-62.936, 3820,    202.6,   1.6700,  34.3890,2.0,  34.3840,2.0,    208.7,2.0,    54.89,2.0,    27.94,2.0,     0.05,2.0,     2.30,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6598
330,  33LG20060321,  SR01,18.0,1.0,331.0,8.0,2.0,20060327.0,421.0,-61.037,-62.936, 3820,    151.0,   0.9100,  34.2410,2.0,  34.2390,2.0,    253.0,2.0,    44.19,2.0,    24.84,2.0,     0.04,2.0,     2.17,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.9034
331,  33LG20060321,  SR01,18.0,1.0,332.0,9.0,2.0,20060327.0,423.0,-61.037,-62.936, 3820,    101.7,  -0.9500,  33.9710,2.0,  33.9690,2.0,    331.8,2.0,    32.03,2.0,    23.12,2.0,     0.26,2.0,     1.91,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.9527
332,  33LG20060321,  SR01,18.0,1.0,333.0,10.0,2.0,20060327.0,424.0,-61.037,-62.936, 3820,     86.6,  -1.0500,  33.9320,2.0,  33.9290,2.0,    344.1,2.0,    29.88,2.0,    22.51,2.0,     0.23,2.0,     1.88,2.0,   2180.4,2.0,    396.8,2.0,    -1.05,   -999.0,9.0,   -999.0,     1.06,2.0,  -1.0522
333,  33LG20060321,  SR01,18.0,1.0,334.0,11.0,2.0,20060327.0,425.0,-61.037,-62.936, 3820,     76.4,  -0.9600,  33.8900,2.0,  33.8850,2.0,    355.0,2.0,    26.77,2.0,    20.74,2.0,     0.23,2.0,     1.82,2.0,   2166.8,2.0,    379.8,2.0,    -0.96,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.9620
334,  33LG20060321,  SR01,18.0,1.0,335.0,12.0,2.0,20060327.0,426.0,-61.037,-62.936, 3820,     51.4,   1.3500,  33.7810,2.0,  33.7910,2.0,    347.0,2.0,    16.36,2.0,    18.32,2.0,     0.22,2.0,     1.57,2.0,   2143.0,2.0,    353.8,2.0,     1.35,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.3477
335,  33LG20060321,  SR01,18.0,1.0,336.0,13.0,2.0,20060327.0,428.0,-61.037,-62.936, 3820,     25.4,   3.0400,  33.7310,2.0,  33.7300,2.0,    330.9,2.0,     9.06,2.0,    16.57,2.0,     0.26,2.0,     1.36,2.0,   2127.5,2.0,    346.1,2.0,     3.04,    -80.5,2.0,      2.2,     1.77,2.0,   3.0385
336,  33LG20060321,  SR01,18.0,1.0,337.0,14.0,2.0,20060327.0,429.0,-61.037,-62.936, 3820,     10.6,   3.1300,  33.7280,2.0,  33.7250,2.0,    329.9,2.0,     8.38,2.0,    17.40,2.0,     0.25,2.0,     1.67,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.1294
337,  33LG20060321,  SR01,18.0,1.0,338.0,15.0,2.0,20060327.0,430.0,-61.037,-62.936, 3820,      4.2,   3.1400,  33.7270,2.0,  33.7250,2.0,    329.5,2.0,     9.06,2.0,    16.54,2.0,     0.27,2.0,     1.37,2.0,   2124.3,2.0,    347.6,2.0,     3.14,    -74.7,2.0,      2.2,     1.82,2.0,   3.1397
338,  33LG20060321,  SR01,18.0,1.0,339.0,16.0,2.0,20060327.0,430.0,-61.037,-62.936, 3820,      5.1,   3.1400,  33.7270,2.0,  33.7250,2.0,    328.2,2.0,     8.38,2.0,    16.60,2.0,     0.30,2.0,     1.37,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.1397
339,  33LG20060321,  SR01,19.0,1.0,340.0,1.0,2.0,20060327.0,803.0,-61.393,-62.815, 3820,   3435.3,   0.3800,  34.6940,2.0,  34.6890,2.0,    221.8,2.0,   112.06,2.0,    27.19,2.0,     0.02,2.0,     2.12,2.0,   2257.1,2.0,    489.1,2.0,     0.38,   -999.0,9.0,   -999.0,     0.10,2.0,   0.1483
340,  33LG20060321,  SR01,19.0,1.0,341.0,2.0,2.0,20060327.0,832.0,-61.393,-62.815, 3820,   3050.4,   0.5400,  34.7090,2.0,  34.7060,2.0,    216.6,2.0,   119.64,2.0,    26.85,2.0,     0.06,2.0,     2.15,2.0,   2260.2,2.0,    494.1,2.0,     0.54,   -999.0,9.0,   -999.0,     0.39,2.0,   0.3398
341,  33LG20060321,  SR01,19.0,1.0,342.0,3.0,2.0,20060327.0,845.0,-61.393,-62.815, 3820,   2541.1,   0.6700,  34.7130,2.0,  34.7070,2.0,    212.7,2.0,   111.37,2.0,    26.59,2.0,     0.02,2.0,     2.08,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.5111
342,  33LG20060321,  SR01,19.0,1.0,343.0,4.0,2.0,20060327.0,858.0,-61.393,-62.815, 3820,   2032.3,   0.9200,  34.7200,2.0,  34.7170,2.0,    208.4,2.0,   106.08,2.0,    26.88,2.0,     0.02,2.0,     2.15,2.0,   2259.6,2.0,    497.3,2.0,     0.92,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.7973
343,  33LG20060321,  SR01,19.0,1.0,344.0,5.0,2.0,20060327.0,909.0,-61.393,-62.815, 3820,   1518.5,   1.2300,  34.7300,2.0,  34.7290,2.0,    201.2,2.0,    95.45,2.0,    26.35,2.0,     0.02,2.0,     2.05,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.1410
344,  33LG20060321,  SR01,19.0,1.0,345.0,6.0,2.0,20060327.0,920.0,-61.393,-62.815, 3820,   1010.7,   1.6500,  34.7330,2.0,  34.7290,2.0,    192.8,2.0,    86.40,2.0,    25.79,2.0,     0.06,2.0,     2.09,2.0,   2254.1,2.0,    521.9,2.0,     1.65,   -999.0,9.0,   -999.0,     0.39,2.0,   1.5917
345,  33LG20060321,  SR01,19.0,1.0,346.0,7.0,2.0,20060327.0,926.0,-61.393,-62.815, 3820,    808.3,   1.8300,  34.7230,2.0,  34.7180,2.0,    187.4,2.0,    78.23,2.0,    26.78,2.0,     0.19,2.0,     2.07,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.7835
346,  33LG20060321,  SR01,19.0,1.0,347.0,8.0,2.0,20060327.0,931.0,-61.393,-62.815, 3820,    605.4,   1.9400,  34.7000,2.0,  34.6970,2.0,    181.6,2.0,    76.26,2.0,    26.02,2.0,     0.03,2.0,     2.10,2.0,   2255.7,2.0,    566.8,2.0,     1.94,   -999.0,9.0,   -999.0,     0.35,2.0,   1.9057
347,  33LG20060321,  SR01,19.0,1.0,348.0,9.0,2.0,20060327.0,934.0,-61.393,-62.815, 3820,    504.9,   1.9900,  34.6810,2.0,  34.6780,2.0,    180.5,2.0,    71.20,2.0,    27.45,2.0,     0.02,2.0,     2.14,2.0,   2255.3,2.0,    576.6,2.0,     1.99,   -999.0,9.0,   -999.0,     0.29,2.0,   1.9616
348,  33LG20060321,  SR01,19.0,1.0,349.0,10.0,2.0,20060327.0,938.0,-61.393,-62.815, 3820,    401.1,   2.0300,  34.6490,2.0,  34.6470,2.0,    177.5,2.0,    69.36,2.0,    27.67,2.0,     0.02,2.0,     2.18,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.0077
349,  33LG20060321,  SR01,19.0,1.0,350.0,11.0,2.0,20060327.0,940.0,-61.393,-62.815, 3820,    303.9,   1.9200,  34.5960,2.0,  34.5860,2.0,    178.5,2.0,    71.41,2.0,    28.86,2.0,     0.02,2.0,     2.26,2.0,   2256.3,2.0,    609.5,2.0,     1.92,   -999.0,9.0,   -999.0,     0.29,2.0,   1.9037
350,  33LG20060321,  SR01,19.0,1.0,351.0,12.0,2.0,20060327.0,943.0,-61.393,-62.815, 3820,    202.9,   1.4500,  34.4710,2.0,  34.4630,2.0,    193.7,2.0,    63.28,2.0,    29.07,2.0,     0.02,2.0,     2.23,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.4401
351,  33LG20060321,  SR01,19.0,1.0,352.0,13.0,2.0,20060327.0,946.0,-61.393,-62.815, 3820,    152.0,   0.6800,  34.3130,2.0,  34.3160,2.0,    225.4,2.0,    58.82,2.0,    28.49,2.0,     0.09,2.0,     2.21,2.0,   2233.7,2.0,    564.8,2.0,     0.68,   -999.0,9.0,   -999.0,     0.17,2.0,   0.6737
352,  33LG20060321,  SR01,19.0,1.0,353.0,14.0,2.0,20060327.0,949.0,-61.393,-62.815, 3820,    100.6,  -0.7900,  34.0020,2.0,  34.0000,2.0,    304.6,2.0,    48.57,2.0,    24.03,2.0,     0.22,2.0,     2.00,2.0,   2198.4,2.0,    447.6,2.0,    -0.79,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7928
353,  33LG20060321,  SR01,19.0,1.0,354.0,15.0,2.0,20060327.0,950.0,-61.393,-62.815, 3820,     75.8,  -0.5900,  33.9120,2.0,  33.9110,2.0,    334.1,2.0,    45.31,2.0,    20.11,2.0,     0.13,2.0,     1.95,2.0,   2177.5,2.0,    395.2,2.0,    -0.59,   -999.0,9.0,   -999.0,     0.98,2.0,  -0.5922
354,  33LG20060321,  SR01,19.0,1.0,355.0,16.0,2.0,20060327.0,951.0,-61.393,-62.815, 3820,     50.7,   2.5000,  33.7340,2.0,  33.7640,2.0,    331.6,2.0,    27.17,2.0,    16.58,2.0,     0.34,2.0,     1.47,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.4972
355,  33LG20060321,  SR01,19.0,1.0,356.0,17.0,2.0,20060327.0,952.0,-61.393,-62.815, 3820,     24.7,   2.7500,  33.7310,2.0,  33.7260,2.0,    329.5,2.0,    23.96,2.0,    16.39,2.0,     0.20,2.0,     1.38,2.0,   2128.4,2.0,    335.7,2.0,     2.75,   -999.0,9.0,   -999.0,     1.68,2.0,   2.7486
356,  33LG20060321,  SR01,19.0,1.0,357.0,18.0,2.0,20060327.0,953.0,-61.393,-62.815, 3820,     10.3,   2.7600,  33.7290,2.0,  33.7250,2.0,    330.2,2.0,    25.03,2.0,    14.15,2.0,     0.18,2.0,     1.35,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.7594
357,  33LG20060321,  SR01,19.0,1.0,358.0,19.0,2.0,20060327.0,954.0,-61.393,-62.815, 3820,      4.9,   2.7600,  33.7290,2.0,  33.7370,2.0,    329.8,2.0,    26.78,2.0,    16.08,2.0,     0.19,2.0,     1.36,2.0,   2129.1,2.0,    335.7,2.0,     2.76,   -999.0,9.0,   -999.0,     1.69,2.0,   2.7597
358,  33LG20060321,  SR01,19.0,1.0,359.0,20.0,2.0,20060327.0,954.0,-61.393,-62.815, 3820,      4.9,   2.7600,  33.7280,2.0,  33.7250,2.0,    329.4,2.0,    26.55,2.0,    16.41,2.0,     0.19,2.0,     1.36,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.7597
359,  33LG20060321,  SR01,20.0,1.0,360.0,1.0,2.0,20060327.0,1334.0,-61.746,-62.699, 3549,   3510.9,   0.3700,  34.6930,2.0,  34.6920,2.0,    222.6,2.0,   129.60,2.0,    24.49,2.0,     0.03,2.0,     2.06,2.0,   2260.0,2.0,    489.3,2.0,     0.37,   -999.0,9.0,   -999.0,     0.36,2.0,   0.1314
360,  33LG20060321,  SR01,20.0,1.0,361.0,2.0,2.0,20060327.0,1346.0,-61.746,-62.699, 3549,   3050.3,   0.4500,  34.7050,2.0,  34.7000,2.0,    218.2,2.0,   130.97,2.0,    24.82,2.0,     0.03,2.0,     2.13,2.0,   2263.5,2.0,    487.8,2.0,     0.45,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2519
361,  33LG20060321,  SR01,20.0,1.0,362.0,3.0,2.0,20060327.0,1357.0,-61.746,-62.699, 3549,   2539.3,   0.5200,  34.7100,2.0,  34.7050,2.0,    214.8,2.0,   129.85,2.0,    24.81,2.0,     0.02,2.0,     2.12,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3641
