,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
0,  33LG20090916,  SR01,1.0,1.0,1.0,1.0,2.0,20090918.0,448.0,-55.0,-64.098,  968,    957.8,   3.5690,  34.1800,2.0,  34.1840,2.0,    20.75,2.0,    29.71,2.0,     1.74,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.5005
1,  33LG20090916,  SR01,1.0,1.0,2.0,2.0,2.0,20090918.0,452.0,-55.0,-64.098,  968,    859.7,   3.6660,  34.1380,2.0,  34.1420,2.0,    15.82,2.0,    27.74,2.0,     1.95,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.6046
2,  33LG20090916,  SR01,1.0,1.0,3.0,3.0,2.0,20090918.0,454.0,-55.0,-64.098,  968,    803.2,   3.7530,  34.1210,2.0,  34.1250,2.0,    13.25,2.0,    27.97,2.0,     1.85,2.0,   2145.7,3.0,    420.8,2.0,    3.753,   -999.0,9.0,   -999.0,     1.14,2.0,   3.6955
3,  33LG20090916,  SR01,1.0,1.0,4.0,4.0,2.0,20090918.0,500.0,-55.0,-64.098,  968,    606.5,   4.0050,  34.1220,2.0,  34.1260,2.0,    11.71,2.0,    26.42,2.0,     1.76,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.9613
4,  33LG20090916,  SR01,1.0,1.0,5.0,5.0,2.0,20090918.0,503.0,-55.0,-64.098,  968,    506.0,   4.1610,  34.1250,2.0,  34.1300,2.0,    10.99,2.0,    26.89,2.0,     1.72,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.1243
5,  33LG20090916,  SR01,1.0,1.0,6.0,6.0,2.0,20090918.0,507.0,-55.0,-64.098,  968,    408.1,   4.5610,  34.1160,2.0,  34.1200,2.0,     8.42,2.0,    25.15,2.0,     1.72,2.0,   -999.0,9.0,    399.6,2.0,    4.561,   -999.0,9.0,   -999.0,     1.27,2.0,   4.5304
6,  33LG20090916,  SR01,1.0,1.0,7.0,7.0,2.0,20090918.0,510.0,-55.0,-64.098,  968,    304.2,   4.6860,  34.0930,2.0,  34.0960,2.0,     7.29,2.0,    24.04,2.0,     1.62,2.0,   2121.2,2.0,    392.8,2.0,    4.686,   -999.0,9.0,   -999.0,     1.20,2.0,   4.6632
7,  33LG20090916,  SR01,1.0,1.0,8.0,8.0,2.0,20090918.0,513.0,-55.0,-64.098,  968,    228.0,   5.0140,  34.0320,2.0,  34.0570,2.0,     6.26,2.0,    22.97,2.0,     1.57,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.9964
8,  33LG20090916,  SR01,1.0,1.0,9.0,9.0,2.0,20090918.0,514.0,-55.0,-64.098,  968,    199.1,   5.2880,  33.9600,2.0,  33.9740,2.0,     5.13,2.0,    21.68,2.0,     1.50,2.0,   2108.5,2.0,    384.3,2.0,    5.288,   -999.0,9.0,   -999.0,     1.30,2.0,   5.2723
9,  33LG20090916,  SR01,1.0,1.0,10.0,10.0,2.0,20090918.0,517.0,-55.0,-64.098,  968,    150.7,   5.6970,  33.8500,2.0,  33.8610,2.0,     4.41,2.0,    20.51,2.0,     1.48,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   5.6847
10,  33LG20090916,  SR01,1.0,1.0,11.0,11.0,2.0,20090918.0,519.0,-55.0,-64.098,  968,    100.5,   6.1770,  33.4360,2.0,  33.4540,2.0,     3.69,2.0,    18.15,2.0,     1.28,2.0,   2071.9,2.0,    373.3,2.0,    6.177,   -999.0,9.0,   -999.0,     1.39,2.0,   6.1685
11,  33LG20090916,  SR01,1.0,1.0,12.0,12.0,2.0,20090918.0,523.0,-55.0,-64.098,  968,     82.1,   6.1920,  33.2930,2.0,  33.2720,2.0,     3.28,2.0,    17.18,2.0,     1.24,2.0,   2058.7,2.0,    369.1,2.0,    6.192,   -999.0,9.0,   -999.0,     1.38,2.0,   6.1851
12,  33LG20090916,  SR01,1.0,1.0,13.0,13.0,2.0,20090918.0,525.0,-55.0,-64.098,  968,     40.2,   6.1570,  33.1040,2.0,  33.1260,2.0,     3.28,2.0,    17.00,2.0,     1.26,2.0,   2050.4,2.0,    366.7,2.0,    6.157,   -999.0,9.0,   -999.0,     1.39,2.0,   6.1537
13,  33LG20090916,  SR01,1.0,1.0,14.0,14.0,2.0,20090918.0,526.0,-55.0,-64.098,  968,     25.5,   6.1290,  33.0500,2.0,  33.0390,2.0,     3.28,2.0,    16.82,2.0,     1.26,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   6.1269
14,  33LG20090916,  SR01,1.0,1.0,15.0,15.0,2.0,20090918.0,528.0,-55.0,-64.098,  968,      9.2,   6.0660,  32.9460,2.0,-999.0000,9.0,     3.28,2.0,    16.89,2.0,     1.20,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   6.0652
15,  33LG20090916,  SR01,1.0,1.0,16.0,16.0,2.0,20090918.0,528.0,-55.0,-64.098,  968,      5.2,   5.9860,  32.9010,2.0,-999.0000,9.0,     3.28,2.0,    14.83,2.0,     1.30,2.0,   2039.8,2.0,    362.2,2.0,    5.986,   -999.0,9.0,   -999.0,     1.34,2.0,   5.9856
16,  33LG20090916,  SR01,1.0,1.0,17.0,17.0,2.0,20090918.0,528.0,-55.0,-64.098,  968,      4.2,   5.9980,  32.9020,2.0,-999.0000,9.0,     3.69,2.0,    16.66,2.0,     1.28,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   5.9977
17,  33LG20090916,  SR01,2.0,1.0,18.0,1.0,2.0,20090918.0,849.0,-55.332,-64.5, 2600,   2590.1,   1.9600,  34.7000,3.0,  34.5940,2.0,   102.05,2.0,    35.10,2.0,     2.36,2.0,   2268.4,2.0,    543.5,2.0,     1.96,   -999.0,9.0,   -999.0,     0.35,2.0,   1.7724
18,  33LG20090916,  SR01,2.0,1.0,19.0,2.0,2.0,20090918.0,858.0,-55.332,-64.5, 2600,   2232.7,   2.1280,  34.6830,3.0,  34.5730,2.0,    93.21,2.0,    34.93,2.0,     2.24,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.9697
19,  33LG20090916,  SR01,2.0,1.0,20.0,3.0,2.0,20090918.0,904.0,-55.332,-64.5, 2600,   2029.6,   2.2330,  34.6650,3.0,  34.5630,2.0,    75.95,2.0,    33.21,2.0,     2.32,2.0,   2258.0,2.0,    569.2,2.0,    2.233,   -999.0,9.0,   -999.0,     0.35,2.0,   2.0907
20,  33LG20090916,  SR01,2.0,1.0,21.0,4.0,2.0,20090918.0,917.0,-55.332,-64.5, 2600,   1622.4,   2.4490,  34.5900,3.0,  34.4780,2.0,    74.09,2.0,    36.14,2.0,     2.53,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.3379
21,  33LG20090916,  SR01,2.0,1.0,22.0,5.0,2.0,20090918.0,934.0,-55.332,-64.5, 2600,    910.0,   3.2720,  34.2520,3.0,  34.1410,2.0,    31.54,2.0,    32.05,2.0,     2.19,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.2095
22,  33LG20090916,  SR01,2.0,1.0,23.0,6.0,2.0,20090918.0,938.0,-55.332,-64.5, 2600,    759.3,   3.5830,  34.1740,3.0,  34.0640,2.0,    20.13,2.0,    30.13,2.0,     2.02,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.5300
23,  33LG20090916,  SR01,2.0,1.0,24.0,7.0,2.0,20090918.0,943.0,-55.332,-64.5, 2600,    584.5,   3.8720,  34.1280,3.0,  34.0200,2.0,    14.17,2.0,    27.28,2.0,     1.83,2.0,   2152.0,2.0,    430.2,2.0,    3.872,   -999.0,9.0,   -999.0,     1.14,2.0,   3.8307
24,  33LG20090916,  SR01,2.0,1.0,25.0,8.0,2.0,20090918.0,949.0,-55.332,-64.5, 2600,    305.2,   4.3620,  34.1260,3.0,  34.0180,2.0,     8.11,2.0,    23.69,2.0,     1.65,2.0,   2128.5,2.0,    389.9,2.0,    4.362,   -999.0,9.0,   -999.0,     1.28,2.0,   4.3399
25,  33LG20090916,  SR01,2.0,1.0,26.0,9.0,2.0,20090918.0,952.0,-55.332,-64.5, 2600,    201.5,   4.6020,  34.1500,3.0,  34.0460,2.0,     8.11,2.0,    23.65,2.0,     1.65,2.0,   2132.2,2.0,    394.9,2.0,    4.602,   -999.0,9.0,   -999.0,     1.26,2.0,   4.5872
26,  33LG20090916,  SR01,2.0,1.0,27.0,10.0,2.0,20090918.0,955.0,-55.332,-64.5, 2600,    153.3,   4.7470,  34.1610,3.0,  34.0520,2.0,     8.83,2.0,    24.70,2.0,     1.64,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.7356
27,  33LG20090916,  SR01,2.0,1.0,28.0,11.0,2.0,20090918.0,958.0,-55.332,-64.5, 2600,     99.9,   4.5920,  34.1030,3.0,  33.9970,2.0,     7.70,2.0,    23.89,2.0,     1.57,2.0,   2127.3,2.0,    389.2,2.0,    4.592,   -999.0,9.0,   -999.0,     1.30,2.0,   4.5847
28,  33LG20090916,  SR01,2.0,1.0,29.0,12.0,2.0,20090918.0,959.0,-55.332,-64.5, 2600,     77.1,   4.6150,  34.0920,3.0,  33.9820,2.0,     6.98,2.0,    23.70,2.0,     1.55,2.0,   2123.5,2.0,    386.5,2.0,    4.615,   -999.0,9.0,   -999.0,     1.32,2.0,   4.6094
29,  33LG20090916,  SR01,2.0,1.0,30.0,13.0,2.0,20090918.0,1001.0,-55.332,-64.5, 2600,     50.1,   4.7800,  34.0920,3.0,  33.9830,2.0,     6.98,2.0,    22.67,2.0,     1.51,2.0,   2124.0,2.0,    387.4,2.0,     4.78,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.7763
30,  33LG20090916,  SR01,2.0,1.0,31.0,14.0,2.0,20090918.0,1003.0,-55.332,-64.5, 2600,     24.6,   4.8440,  34.0820,3.0,  33.9730,2.0,     6.57,2.0,    22.98,2.0,     1.45,2.0,   2120.9,2.0,    385.9,2.0,    4.844,   -999.0,9.0,   -999.0,     1.33,2.0,   4.8422
31,  33LG20090916,  SR01,2.0,1.0,32.0,15.0,2.0,20090918.0,1004.0,-55.332,-64.5, 2600,      9.2,   4.8440,  34.0820,3.0,  33.9750,2.0,     6.98,2.0,    22.94,2.0,     1.51,2.0,   2122.1,2.0,    386.0,2.0,    4.844,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.8433
32,  33LG20090916,  SR01,2.0,1.0,33.0,16.0,2.0,20090918.0,1004.0,-55.332,-64.5, 2600,      7.1,   4.8450,  34.0810,3.0,  33.9720,2.0,     6.57,2.0,    23.30,2.0,     1.63,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.8445
33,  33LG20090916,  SR01,2.0,1.0,34.0,17.0,2.0,20090918.0,1004.0,-55.332,-64.5, 2600,      6.8,   4.8440,  34.0810,3.0,  33.9780,2.0,     6.57,2.0,    23.12,2.0,     1.51,2.0,   2121.3,2.0,    385.7,2.0,    4.844,   -999.0,9.0,   -999.0,     1.29,2.0,   4.8435
34,  33LG20090916,  SR01,3.0,1.0,35.0,1.0,2.0,20090918.0,1410.0,-55.664,-64.399, 3834,   3824.1,   1.0700,  34.7110,2.0,  34.7200,2.0,   118.20,2.0,    34.17,2.0,     2.38,2.0,   2261.8,2.0,    499.1,2.0,     1.07,   -999.0,9.0,   -999.0,     0.41,2.0,   0.7815
35,  33LG20090916,  SR01,3.0,1.0,36.0,2.0,2.0,20090918.0,1429.0,-55.664,-64.399, 3834,   3050.7,   1.5800,  34.7200,2.0,  34.7320,2.0,   104.83,2.0,    33.49,2.0,     2.31,2.0,   2264.2,2.0,    515.4,2.0,     1.58,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.3563
36,  33LG20090916,  SR01,3.0,1.0,37.0,3.0,2.0,20090918.0,1442.0,-55.664,-64.399, 3834,   2538.2,   1.9100,  34.7090,2.0,  34.7190,2.0,   100.92,2.0,    34.38,2.0,     2.34,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.7276
37,  33LG20090916,  SR01,3.0,1.0,38.0,4.0,2.0,20090918.0,1455.0,-55.664,-64.399, 3834,   1927.7,   2.2400,  34.6430,2.0,  34.6550,2.0,    94.65,2.0,    35.13,2.0,     2.37,2.0,   2274.6,2.0,    586.8,2.0,     2.24,   -999.0,9.0,   -999.0,     0.33,2.0,   2.1060
38,  33LG20090916,  SR01,3.0,1.0,39.0,5.0,2.0,20090918.0,1504.0,-55.664,-64.399, 3834,   1520.2,   2.5360,  34.5620,2.0,  34.5730,2.0,    66.07,2.0,    36.52,2.0,     2.46,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.4319
39,  33LG20090916,  SR01,3.0,1.0,40.0,6.0,2.0,20090918.0,1515.0,-55.664,-64.399, 3834,   1011.1,   3.2130,  34.3190,2.0,  34.3330,2.0,    38.94,2.0,    34.18,2.0,     2.31,2.0,   2214.3,2.0,    554.6,2.0,    3.213,   -999.0,9.0,   -999.0,     0.74,2.0,   3.1429
40,  33LG20090916,  SR01,3.0,1.0,41.0,7.0,2.0,20090918.0,1520.0,-55.664,-64.399, 3834,    810.0,   3.8660,  34.2600,2.0,  34.2780,2.0,    27.53,2.0,    30.93,2.0,     2.16,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.8070
41,  33LG20090916,  SR01,3.0,1.0,42.0,8.0,2.0,20090918.0,1524.0,-55.664,-64.399, 3834,    605.8,   3.8690,  34.1270,2.0,  34.1440,2.0,    13.97,2.0,    26.63,2.0,     1.75,2.0,   2154.7,2.0,    428.4,2.0,    3.869,   -999.0,9.0,   -999.0,     1.19,2.0,   3.8260
42,  33LG20090916,  SR01,3.0,1.0,43.0,9.0,2.0,20090918.0,1527.0,-55.664,-64.399, 3834,    508.2,   4.1550,  34.1350,2.0,  34.1550,2.0,    12.43,2.0,    27.03,2.0,     1.69,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.1181
43,  33LG20090916,  SR01,3.0,1.0,44.0,10.0,2.0,20090918.0,1531.0,-55.664,-64.399, 3834,    402.9,   4.3030,  34.1220,2.0,  34.1520,2.0,     9.14,2.0,    25.17,2.0,     1.65,2.0,   2137.4,2.0,    398.5,2.0,    4.303,   -999.0,9.0,   -999.0,     1.26,2.0,   4.2736
44,  33LG20090916,  SR01,3.0,1.0,45.0,11.0,2.0,20090918.0,1533.0,-55.664,-64.399, 3834,    329.5,   4.5430,  34.1410,2.0,  34.1700,2.0,     9.14,2.0,    27.55,2.0,     1.71,2.0,   2137.2,2.0,    405.8,2.0,    4.543,   -999.0,9.0,   -999.0,     1.19,2.0,   4.5185
45,  33LG20090916,  SR01,3.0,1.0,46.0,12.0,2.0,20090918.0,1536.0,-55.664,-64.399, 3834,    201.9,   4.8620,  34.1280,2.0,  34.1550,2.0,    38.10,3.0,    25.60,2.0,     1.54,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.8467
46,  33LG20090916,  SR01,3.0,1.0,47.0,13.0,2.0,20090918.0,1538.0,-55.664,-64.399, 3834,    147.7,   4.9600,  34.0950,2.0,  34.1230,2.0,     6.98,2.0,    18.60,2.0,     1.59,2.0,   2126.9,2.0,    393.1,2.0,     4.96,   -999.0,9.0,   -999.0,     1.29,2.0,   4.9488
47,  33LG20090916,  SR01,3.0,1.0,48.0,14.0,2.0,20090918.0,1540.0,-55.664,-64.399, 3834,     99.6,   4.9790,  34.0780,2.0,  34.1080,2.0,     6.57,2.0,    23.35,2.0,     1.58,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.9714
48,  33LG20090916,  SR01,3.0,1.0,49.0,15.0,2.0,20090918.0,1541.0,-55.664,-64.399, 3834,     76.5,   5.0280,  34.0630,2.0,  34.0930,2.0,     6.26,2.0,    23.00,2.0,     1.53,2.0,   2124.9,2.0,    390.0,2.0,    5.028,   -999.0,9.0,   -999.0,     1.31,2.0,   5.0222
49,  33LG20090916,  SR01,3.0,1.0,50.0,16.0,2.0,20090918.0,1543.0,-55.664,-64.399, 3834,     52.3,   5.0810,  34.0320,2.0,  34.0690,2.0,     5.85,2.0,    22.09,2.0,     1.57,2.0,   2117.5,2.0,    385.3,2.0,    5.081,   -999.0,9.0,   -999.0,     1.34,2.0,   5.0770
50,  33LG20090916,  SR01,3.0,1.0,51.0,17.0,2.0,20090918.0,1546.0,-55.664,-64.399, 3834,     11.3,   5.0640,  34.0290,2.0,  34.0670,2.0,     5.85,2.0,    20.95,2.0,     1.53,2.0,   2117.1,2.0,    383.6,2.0,    5.064,   -999.0,9.0,   -999.0,  -999.00,9.0,   5.0631
51,  33LG20090916,  SR01,3.0,1.0,52.0,18.0,2.0,20090918.0,1546.0,-55.664,-64.399, 3834,      5.2,   5.0820,  34.0280,2.0,  34.0820,2.0,     5.85,2.0,    16.99,2.0,     1.40,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   5.0816
52,  33LG20090916,  SR01,3.0,1.0,53.0,19.0,2.0,20090918.0,1546.0,-55.664,-64.399, 3834,      5.2,   5.0790,  34.0280,2.0,  34.0680,2.0,     5.85,2.0,    19.92,2.0,     1.53,2.0,   2119.8,2.0,    383.3,2.0,    5.079,   -999.0,9.0,   -999.0,  -999.00,9.0,   5.0786
53,  33LG20090916,  SR01,4.0,1.0,54.0,1.0,2.0,20090918.0,1932.0,-56.001,-64.302, 4010,   3999.9,   0.9430,  34.7050,2.0,  34.7470,2.0,   120.25,2.0,    34.69,2.0,     2.30,2.0,   2260.6,2.0,    500.1,2.0,    0.943,   -999.0,9.0,   -999.0,     0.44,2.0,   0.6394
54,  33LG20090916,  SR01,4.0,1.0,55.0,2.0,2.0,20090918.0,1954.0,-56.001,-64.302, 4010,   3050.2,   1.5250,  34.7200,2.0,  34.7660,2.0,   111.00,2.0,    30.31,2.0,     2.21,2.0,   2260.1,2.0,    514.4,2.0,    1.525,   -999.0,9.0,   -999.0,    -0.35,4.0,   1.3024
55,  33LG20090916,  SR01,4.0,1.0,56.0,3.0,2.0,20090918.0,2006.0,-56.001,-64.302, 4010,   2537.2,   1.8430,  34.7110,2.0,  34.7600,2.0,   104.83,2.0,    28.23,2.0,     2.31,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6618
56,  33LG20090916,  SR01,4.0,1.0,57.0,4.0,2.0,20090918.0,2018.0,-56.001,-64.302, 4010,   2029.7,   2.1140,  34.6810,2.0,  34.7300,2.0,    97.22,2.0,    34.91,2.0,     2.37,2.0,   2265.3,2.0,    561.8,2.0,    2.114,   -999.0,9.0,   -999.0,     0.36,2.0,   1.9729
57,  33LG20090916,  SR01,4.0,1.0,58.0,5.0,2.0,20090918.0,2029.0,-56.001,-64.302, 4010,   1520.7,   2.4440,  34.5870,2.0,  34.6390,2.0,    71.52,2.0,    36.71,2.0,     2.52,2.0,   2257.1,2.0,    600.2,2.0,    2.444,   -999.0,9.0,   -999.0,     0.36,2.0,   2.3407
58,  33LG20090916,  SR01,4.0,1.0,59.0,6.0,2.0,20090918.0,2041.0,-56.001,-64.302, 4010,   1012.8,   2.9930,  34.4070,2.0,  34.4580,2.0,    50.24,2.0,    36.46,2.0,     2.44,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.9243
59,  33LG20090916,  SR01,4.0,1.0,60.0,7.0,2.0,20090918.0,2046.0,-56.001,-64.302, 4010,    809.7,   3.3100,  34.3040,2.0,  34.3570,2.0,    35.54,2.0,    35.10,2.0,     2.34,2.0,   2205.3,2.0,    548.7,2.0,     3.31,   -999.0,9.0,   -999.0,     0.72,2.0,   3.2545
60,  33LG20090916,  SR01,4.0,1.0,61.0,8.0,2.0,20090918.0,2049.0,-56.001,-64.302, 4010,    683.6,   3.4940,  34.2420,2.0,  34.2980,2.0,    28.25,2.0,    32.09,2.0,     2.21,2.0,   2194.3,2.0,    516.5,2.0,    3.494,   -999.0,9.0,   -999.0,     0.88,2.0,   3.4469
61,  33LG20090916,  SR01,4.0,1.0,62.0,9.0,2.0,20090918.0,2051.0,-56.001,-64.302, 4010,    607.6,   3.4070,  34.1870,2.0,  34.2430,2.0,    23.52,2.0,    31.61,2.0,     2.08,2.0,   2184.0,2.0,    482.9,2.0,    3.407,   -999.0,9.0,   -999.0,     0.96,2.0,   3.3659
62,  33LG20090916,  SR01,4.0,1.0,63.0,10.0,2.0,20090918.0,2054.0,-56.001,-64.302, 4010,    503.9,   3.5330,  34.1590,2.0,  34.2200,2.0,    20.54,2.0,    31.31,2.0,     1.96,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.4989
63,  33LG20090916,  SR01,4.0,1.0,64.0,11.0,2.0,20090918.0,2056.0,-56.001,-64.302, 4010,    403.3,   3.6950,  34.1210,2.0,  34.1840,2.0,    14.69,2.0,    28.47,2.0,     1.94,2.0,   2150.9,2.0,    430.9,2.0,    3.695,   -999.0,9.0,   -999.0,     1.06,2.0,   3.6675
64,  33LG20090916,  SR01,4.0,1.0,65.0,12.0,2.0,20090918.0,2059.0,-56.001,-64.302, 4010,    302.7,   3.4820,  34.0630,2.0,  34.1240,2.0,    10.68,2.0,    25.71,2.0,     1.71,2.0,   2136.1,2.0,    395.5,2.0,    3.482,   -999.0,9.0,   -999.0,     1.29,2.0,   3.4622
65,  33LG20090916,  SR01,4.0,1.0,66.0,13.0,2.0,20090918.0,2101.0,-56.001,-64.302, 4010,    201.7,   3.6020,  34.0610,2.0,  34.1280,2.0,     9.14,2.0,    25.24,2.0,     1.72,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.5887
66,  33LG20090916,  SR01,4.0,1.0,67.0,14.0,2.0,20090918.0,2103.0,-56.001,-64.302, 4010,    149.6,   3.7480,  34.0700,2.0,  34.1370,2.0,     9.04,2.0,    25.26,2.0,     1.59,2.0,   2129.5,2.0,    382.7,2.0,    3.748,   -999.0,9.0,   -999.0,     1.32,2.0,   3.7380
67,  33LG20090916,  SR01,4.0,1.0,68.0,15.0,2.0,20090918.0,2104.0,-56.001,-64.302, 4010,    100.5,   3.7650,  34.0720,2.0,  34.1380,2.0,     8.83,2.0,    23.81,2.0,     1.56,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.7583
68,  33LG20090916,  SR01,4.0,1.0,69.0,16.0,2.0,20090918.0,2106.0,-56.001,-64.302, 4010,     75.3,   3.8520,  34.0770,2.0,  34.1450,2.0,     8.83,2.0,    24.31,2.0,     1.55,2.0,   2129.1,2.0,    381.8,2.0,    3.852,   -999.0,9.0,   -999.0,     1.30,2.0,   3.8470
69,  33LG20090916,  SR01,4.0,1.0,70.0,17.0,2.0,20090918.0,2106.0,-56.001,-64.302, 4010,     49.8,   4.0590,  34.0890,2.0,  34.1650,2.0,     8.42,2.0,    24.73,2.0,     1.57,2.0,   2128.1,2.0,    383.2,2.0,    4.059,   -999.0,9.0,   -999.0,     1.33,2.0,   4.0556
70,  33LG20090916,  SR01,4.0,1.0,71.0,18.0,2.0,20090918.0,2108.0,-56.001,-64.302, 4010,     11.4,   4.2090,  34.0990,2.0,  34.1720,2.0,     8.11,2.0,    24.45,2.0,     1.58,2.0,   2127.1,2.0,    442.7,2.0,    4.209,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.2082
71,  33LG20090916,  SR01,4.0,1.0,72.0,19.0,2.0,20090918.0,2108.0,-56.001,-64.302, 4010,     10.9,   4.2100,  34.0990,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.2092
72,  33LG20090916,  SR01,5.0,1.0,73.0,1.0,2.0,20090919.0,114.0,-56.334,-64.201, 4010,   4000.3,   0.9700,  34.7060,2.0,  34.7100,2.0,   119.23,2.0,    34.34,2.0,     2.76,3.0,   2256.3,2.0,    457.7,2.0,     0.97,   -999.0,9.0,   -999.0,     0.35,2.0,   0.6658
73,  33LG20090916,  SR01,5.0,1.0,74.0,2.0,2.0,20090919.0,137.0,-56.334,-64.201, 4010,   3052.2,   1.4250,  34.7210,2.0,  34.7240,2.0,   103.81,2.0,    34.53,2.0,     2.67,3.0,   2259.4,2.0,    471.3,2.0,    1.425,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.2046
74,  33LG20090916,  SR01,5.0,1.0,75.0,3.0,2.0,20090919.0,150.0,-56.334,-64.201, 4010,   2539.6,   1.7330,  34.7170,2.0,  34.7210,2.0,    98.36,2.0,    34.03,2.0,     2.63,3.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.5538
75,  33LG20090916,  SR01,5.0,1.0,76.0,4.0,2.0,20090919.0,202.0,-56.334,-64.201, 4010,   2028.7,   2.0910,  34.6840,2.0,  34.6870,2.0,    75.95,2.0,    34.50,2.0,     2.21,2.0,   2263.6,2.0,    504.1,2.0,    2.091,   -999.0,9.0,   -999.0,     0.31,2.0,   1.9505
76,  33LG20090916,  SR01,5.0,1.0,77.0,5.0,2.0,20090919.0,213.0,-56.334,-64.201, 4010,   1520.4,   2.4330,  34.5880,2.0,  34.5930,2.0,    65.66,2.0,    34.04,2.0,     2.51,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.3300
77,  33LG20090916,  SR01,5.0,1.0,78.0,6.0,2.0,20090919.0,220.0,-56.334,-64.201, 4010,   1212.6,   2.7280,  34.4990,2.0,  34.5070,2.0,    59.08,2.0,    36.77,2.0,     2.49,2.0,   2253.0,2.0,    541.3,2.0,    2.728,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.6462
78,  33LG20090916,  SR01,5.0,1.0,79.0,7.0,2.0,20090919.0,229.0,-56.334,-64.201, 4010,    810.1,   3.4010,  34.3090,2.0,  34.3130,2.0,    33.39,2.0,    34.11,2.0,     2.38,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.3449
