,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NH4,NH4_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,REFTMP,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,DELO18,DELO18_FLAG_W,POC,POC_FLAG_W,DOC,DOC_FLAG_W,TON,TON_FLAG_W,D15N_NO3,D15N_NO3_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,D14C-DOC,D14C-DOC_FLAG_W,DOM,DOM_FLAG_W,CHLORA,CHLORA_FLAG_W,HPLC,HPLC_FLAG_W,AP,AP_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,D15N_NO3+NO2,D15N_NO3+NO2_FLAG_W,D18O_NO3+NO2,D18O_NO3+NO2_FLAG_W,D18O_NO3,D18O_NO3_FLAG_W
664,33RR20160208,       I08S,23.0,2.0,24.0,24.0,2.0,20160224.0,821.0,-57.916,82.2281,       1969,     4.8,   1.6110,  33.9222,2.0,  33.9219,2.0,    332.3,2.0,   332.3,2.0,    36.1,2.0,    0.30,2.0,   26.21,2.0,    0.25,2.0,    1.75,2.0,   5.139,2.0,   2.831,2.0,   0.510,2.0,         2.779,2.0,  2169.8,2.0, 2297.48,2.0,7.6959,6.0,    24.99,   1.6124, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160224.0,922.0,-57.916,82.2281,     -999.0,9.0,     -999.0,9.0,0.371716512,2.0,-999.0,9.0,-999.0,9.0,   0.0928,2.0,   0.0581,2.0,   0.0313,2.0,   0.0188,2.0,   0.0107,2.0,   0.0029,2.0,  -0.0002,4.0,     0.0178,2.0,     0.0209,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
665,33RR20160208,       I08S,24.0,1.0,1.0,1.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,  3054.6,   0.0139,  34.6669,2.0,  34.6672,2.0,    230.8,2.0,   229.6,2.0,   126.2,2.0,    0.00,2.0,   32.45,2.0,    0.00,2.0,    2.24,2.0,   1.043,2.0,   0.506,2.0,   0.060,2.0,       0.21744,2.0,  2258.3,6.0, 2354.68,2.0,7.593,6.0,    24.98,   0.0135, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    39.2,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1236.0,-57.612,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
666,33RR20160208,       I08S,24.0,1.0,2.0,2.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,  2815.9,   0.1011,  34.6713,2.0,  34.6717,2.0,    221.2,2.0,   225.0,2.0,   126.0,2.0,    0.00,2.0,   32.46,2.0,    0.00,2.0,    2.23,2.0,   0.789,2.0,   0.396,2.0,   0.039,2.0,       0.18724,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   0.1002, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    40.0,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1241.0,-57.6119,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
667,33RR20160208,       I08S,24.0,1.0,3.0,3.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,  2581.7,   0.1907,  34.6759,2.0,  34.6762,2.0,    222.7,2.0,   221.7,2.0,   124.9,2.0,    0.00,2.0,   32.67,2.0,    0.00,2.0,    2.23,2.0,   0.697,2.0,   0.336,2.0,   0.032,2.0,   0.174153333,2.0,  2259.5,2.0, 2356.54,2.0,7.5922,6.0,    24.99,   0.1902, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    38.6,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1246.0,-57.612,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
668,33RR20160208,       I08S,24.0,1.0,4.0,4.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,  2330.8,   0.2817,  34.6804,2.0,  34.6807,2.0,    220.3,2.0,   218.7,2.0,   124.1,2.0,    0.00,2.0,   32.66,2.0,    0.00,2.0,    2.24,2.0,   0.578,2.0,   0.269,2.0,   0.019,2.0,   0.152006667,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   0.2816, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    40.2,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1252.0,-57.612,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
669,33RR20160208,       I08S,24.0,1.0,5.0,5.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,  2084.4,   0.3640,  34.6844,2.0,  34.6831,2.0,    216.4,2.0,   214.7,2.0,   123.5,2.0,    0.00,2.0,   32.68,2.0,    0.00,2.0,    2.23,2.0,   0.449,2.0,   0.212,2.0,   0.008,2.0,   0.128853333,2.0,  2260.7,2.0, 2357.65,2.0,7.5913,6.0,    24.97,   0.3634, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    39.5,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1257.0,-57.6119,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
670,33RR20160208,       I08S,24.0,1.0,6.0,6.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,  1762.5,   0.5222,  34.6925,2.0,  34.6921,2.0,    210.5,2.0,   210.8,2.0,   119.4,2.0,    0.00,2.0,   32.52,2.0,    0.00,2.0,    2.24,2.0,   0.454,2.0,   0.206,2.0,   0.010,2.0,   0.121806667,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   0.5221, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    37.8,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1304.0,-57.612,82.3812,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
671,33RR20160208,       I08S,24.0,1.0,7.0,7.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,  1665.4,   0.5933,  34.6960,2.0,  34.6960,2.0,    209.2,2.0,   210.2,2.0,   117.3,2.0,    0.00,2.0,   32.41,2.0,    0.00,2.0,    2.21,2.0,   0.465,2.0,   0.201,2.0,   0.008,2.0,   0.086573333,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   0.5930, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    38.1,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1307.0,-57.6119,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
672,33RR20160208,       I08S,24.0,1.0,8.0,8.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,  1533.6,   0.6928,  34.7014,2.0,  34.7021,2.0,    207.0,2.0,   209.7,2.0,   114.2,2.0,    0.00,2.0,   32.16,2.0,    0.00,2.0,    2.21,2.0,   0.463,2.0,   0.185,2.0,   0.007,2.0,   0.089593333,2.0,  2259.9,2.0, 2357.60,6.0,7.5949,6.0,    25.01,   0.6924, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    38.3,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1311.0,-57.612,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
673,33RR20160208,       I08S,24.0,1.0,9.0,9.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,  1435.7,   0.7836,  34.7069,2.0,  34.7066,2.0,    207.1,2.0,   208.5,2.0,   111.9,2.0,    0.00,2.0,   31.93,2.0,    0.00,2.0,    2.20,2.0,   0.466,2.0,   0.189,2.0,   0.009,2.0,        0.1208,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   0.7842, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    38.9,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1314.0,-57.612,82.381,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
674,33RR20160208,       I08S,24.0,1.0,10.0,10.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,  1334.5,   0.8456,  34.7092,2.0,  34.7099,2.0,    206.4,2.0,   207.1,2.0,   109.5,2.0,    0.00,2.0,   31.81,2.0,    0.00,2.0,    2.22,2.0,   0.561,2.0,   0.246,2.0,   0.019,2.0,        0.1359,2.0,  2257.0,2.0, 2357.66,2.0,7.5991,2.0,    24.98,   0.8450, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    38.4,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1317.0,-57.612,82.381,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
675,33RR20160208,       I08S,24.0,1.0,11.0,11.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,  1234.7,   0.9342,  34.7148,2.0,  34.7150,2.0,    206.0,2.0,   206.1,2.0,   107.7,2.0,    0.00,2.0,   31.69,2.0,    0.00,2.0,    2.20,2.0,   0.496,2.0,   0.179,2.0,   0.010,2.0,       0.08456,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   0.9339, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    38.3,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1320.0,-57.612,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
676,33RR20160208,       I08S,24.0,1.0,12.0,12.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,  1135.3,   1.0296,  34.7196,2.0,  34.7201,2.0,    204.9,2.0,   205.3,2.0,   104.7,2.0,    0.00,2.0,   31.44,2.0,    0.00,2.0,    2.19,2.0,   0.509,2.0,   0.176,2.0,   0.008,2.0,   0.083553333,2.0,  2257.8,2.0, 2356.44,2.0,7.6014,2.0,    25.01,   1.0284, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    38.8,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1323.0,-57.612,82.381,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
677,33RR20160208,       I08S,24.0,1.0,13.0,13.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,  1034.3,   1.1544,  34.7263,2.0,  34.7264,2.0,    204.7,2.0,   204.0,2.0,   100.9,2.0,    0.00,2.0,   31.21,2.0,    0.00,2.0,    2.17,2.0,   0.527,2.0,   0.194,2.0,   0.012,2.0,   0.134893333,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   1.1540, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    38.5,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1326.0,-57.6119,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
678,33RR20160208,       I08S,24.0,1.0,14.0,14.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,   934.7,   1.2550,  34.7303,2.0,  34.7307,2.0,    204.2,2.0,   204.6,2.0,    98.0,2.0,    0.00,2.0,   31.03,2.0,    0.00,2.0,    2.14,2.0,   0.532,2.0,   0.165,2.0,   0.009,2.0,   0.086573333,2.0,  2253.4,2.0, 2353.89,2.0,7.6051,6.0,    25.00,   1.2550, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    40.2,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1329.0,-57.6119,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
679,33RR20160208,       I08S,24.0,1.0,15.0,15.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,   835.1,   1.3752,  34.7334,2.0,  34.7326,2.0,    203.5,2.0,   201.6,2.0,    94.7,2.0,    0.00,2.0,   30.93,2.0,    0.00,2.0,    2.16,2.0,   0.579,2.0,   0.173,2.0,   0.010,2.0,   0.068453333,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   1.3748, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    38.2,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1332.0,-57.612,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
680,33RR20160208,       I08S,24.0,1.0,16.0,16.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,   736.0,   1.4965,  34.7366,2.0,  34.7364,2.0,    201.5,2.0,   200.5,2.0,    91.9,2.0,    0.00,2.0,   30.78,2.0,    0.00,2.0,    2.15,2.0,   0.617,2.0,   0.171,2.0,   0.012,2.0,        0.0755,2.0,  2252.5,2.0, 2350.39,2.0,7.6042,6.0,    24.96,   1.4961, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    41.5,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1335.0,-57.612,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
681,33RR20160208,       I08S,24.0,1.0,17.0,17.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,   635.9,   1.5680,  34.7307,2.0,  34.7307,2.0,    198.5,2.0,   196.8,2.0,    89.9,2.0,    0.00,2.0,   30.94,2.0,    0.00,2.0,    2.18,2.0,   0.796,2.0,   0.215,2.0,   0.020,2.0,        0.1057,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   1.5675, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    39.5,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1338.0,-57.612,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
682,33RR20160208,       I08S,24.0,1.0,18.0,37.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,   535.0,   1.6615,  34.7267,2.0,  34.7259,2.0,    194.6,2.0,   193.2,2.0,    88.0,2.0,    0.00,2.0,   31.22,2.0,    0.00,2.0,    2.16,2.0,   0.887,2.0,   0.211,2.0,   0.020,2.0,        0.0906,2.0,  2252.1,2.0, 2347.45,2.0,7.5918,2.0,    24.99,   1.6610, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    40.2,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1341.0,-57.612,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
683,33RR20160208,       I08S,24.0,1.0,19.0,19.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,   435.4,   1.6902,  34.7105,2.0,  34.7104,2.0,    191.6,2.0,   191.4,2.0,    86.2,2.0,    0.00,2.0,   31.64,2.0,    0.00,2.0,    2.20,2.0,   0.495,2.0,   0.271,2.0,   0.031,2.0,   0.109726667,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   1.6899, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    39.8,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1344.0,-57.612,82.381,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
684,33RR20160208,       I08S,24.0,1.0,20.0,20.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,   365.5,   1.8545,  34.7092,2.0,  34.7095,2.0,    185.7,2.0,   188.0,2.0,    82.6,2.0,    0.00,2.0,   31.68,2.0,    0.00,2.0,    2.21,2.0,   0.420,2.0,   0.235,2.0,   0.027,2.0,   0.167106667,2.0,  2255.4,2.0, 2343.77,2.0,7.5824,2.0,    24.99,   1.8550, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    40.2,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1346.0,-57.612,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
685,33RR20160208,       I08S,24.0,1.0,21.0,21.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,   315.5,   1.7684,  34.6823,2.0,  34.6818,2.0,    183.1,2.0,   184.4,2.0,    83.8,2.0,    0.00,2.0,   32.59,2.0,    0.00,2.0,    2.27,2.0,   0.584,2.0,   0.321,2.0,   0.041,2.0,   0.170126667,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   1.7690, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    40.5,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1348.0,-57.6119,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
686,33RR20160208,       I08S,24.0,1.0,22.0,22.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,   265.3,   1.8504,  34.6690,2.0,  34.6692,2.0,    183.4,2.0,   180.3,2.0,    83.0,2.0,    0.01,2.0,   33.04,2.0,    0.02,2.0,    2.29,2.0,   0.601,2.0,   0.320,2.0,   0.043,2.0,       0.18422,2.0,  2257.5,2.0, 2341.42,2.0,7.5594,2.0,    24.96,   1.8527, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    39.0,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1350.0,-57.612,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
687,33RR20160208,       I08S,24.0,1.0,23.0,23.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,   216.4,   2.0194,  34.6673,2.0,  34.6653,2.0,    179.3,2.0,   183.5,2.0,    78.6,2.0,    0.01,2.0,   32.55,2.0,    0.01,2.0,    2.27,2.0,   0.545,2.0,   0.303,2.0,   0.037,2.0,   0.194286667,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   2.0189, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    40.1,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1352.0,-57.6119,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
688,33RR20160208,       I08S,24.0,1.0,24.0,24.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,   165.6,   1.9633,  34.6357,2.0,  34.6347,2.0,    187.3,2.0,   183.5,2.0,    77.8,2.0,    0.02,2.0,   33.03,2.0,    0.01,2.0,    2.26,2.0,   0.719,2.0,   0.394,2.0,   0.052,2.0,   0.219453333,2.0,  2255.3,2.0, 2337.88,2.0,7.5592,2.0,    25.03,   1.9631, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    39.8,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1355.0,-57.6119,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
689,33RR20160208,       I08S,24.0,1.0,25.0,25.0,2.0,20160224.0,1236.0,-57.612,82.3811,       3042,   115.0,   1.2972,  34.4851,2.0,  34.4833,2.0,    205.2,2.0,   208.3,3.0,    71.7,2.0,    0.01,2.0,   33.75,2.0,    0.06,2.0,    2.35,2.0,   1.879,2.0,   0.981,2.0,   0.157,2.0,       0.81238,2.0,  2249.7,2.0, 2326.03,2.0,7.5502,2.0,    24.99,   1.2969, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    39.8,2.0,-999.0,1.0,-999.0,9.0,20160224.0,1357.0,-57.6119,82.3811,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
