,EXPOCODE,DATE,LATITUDE,LONGITUDE,PRES,TEMP,SAL,OXY,NITR,PHSP,SILI,MONTH
242,  09AR20030103,2003-01-15,-66.9177,64.4955,169.2,-1.0202,34.4419,291.9,28.56,1.98,68.0,1
243,  09AR20030103,2003-01-15,-66.9177,64.4955,179.7,-1.0455,34.4481,291.8,28.84,2.02,68.2,1
244,  09AR20030103,2003-01-15,-66.9177,64.4955,200.1,-1.5381,34.4434,301.9,29.57,2.0,66.1,1
245,  09AR20030103,2003-01-15,-66.9177,64.4955,221.2,-1.6721,34.4422,303.9,29.01,2.02,65.0,1
246,  09AR20030103,2003-01-15,-66.9177,64.4955,238.8,-1.7167,34.4489,303.1,30.0,2.02,65.0,1
247,  09AR20030103,2003-01-15,-66.9177,64.4955,257.3,-1.7457,34.452,303.7,29.87,1.98,65.3,1
248,  09AR20030103,2003-01-15,-66.9177,64.4955,280.0,-1.7532,34.4602,303.0,29.8,1.97,65.1,1
249,  09AR20030103,2003-01-15,-66.9177,64.4955,312.1,-1.7149,34.4646,303.0,29.08,2.02,65.8,1
250,  09AR20030103,2003-01-16,-66.2752,64.4998,9.4,0.4419,33.33,350.3,24.85,1.49,47.0,1
251,  09AR20030103,2003-01-16,-66.2752,64.4998,49.5,-1.6413,34.109,312.1,29.97,1.91,55.9,1
252,  09AR20030103,2003-01-16,-66.2752,64.4998,99.9,-1.4119,34.3469,295.8,30.18,2.0,64.6,1
253,  09AR20030103,2003-01-16,-66.2752,64.4998,149.9,-1.3522,34.4322,285.5,30.94,2.03,67.8,1
254,  09AR20030103,2003-01-16,-66.2752,64.4998,200.1,-0.7431,34.5037,260.5,31.79,2.05,74.8,1
255,  09AR20030103,2003-01-16,-66.2752,64.4998,298.9,0.9026,34.6557,208.9,32.14,2.06,87.1,1
256,  09AR20030103,2003-01-16,-66.2752,64.4998,401.5,1.0692,34.6874,207.7,31.85,2.06,90.8,1
257,  09AR20030103,2003-01-16,-66.2752,64.4998,549.7,0.9028,34.6909,211.1,31.07,2.05,95.5,1
258,  09AR20030103,2003-01-16,-66.2752,64.4998,699.6,0.8391,34.7003,206.7,31.87,2.07,103.0,1
259,  09AR20030103,2003-01-16,-66.2752,64.4998,899.4,0.6798,34.6984,207.1,32.24,2.1,111.2,1
260,  09AR20030103,2003-01-16,-66.2752,64.4998,1100.2,0.4694,34.6875,211.1,32.5,2.1,115.3,1
261,  09AR20030103,2003-01-16,-66.2752,64.4998,1298.8,0.3568,34.6852,211.6,32.04,2.14,120.9,1
262,  09AR20030103,2003-01-16,-66.2752,64.4998,1499.7,0.1891,34.6781,216.8,32.21,2.15,123.7,1
263,  09AR20030103,2003-01-16,-66.2752,64.4998,1699.1,0.0857,34.674,221.0,32.2,2.13,123.5,1
264,  09AR20030103,2003-01-16,-66.2752,64.4998,1999.0,-0.0556,34.6701,226.3,32.16,2.12,123.8,1
265,  09AR20030103,2003-01-16,-66.2752,64.4998,2300.2,-0.193,34.6654,232.6,32.06,2.12,121.7,1
266,  09AR20030103,2003-01-16,-66.2752,64.4998,2499.6,-0.38,34.6486,249.4,31.64,2.1,106.6,1
267,  09AR20030103,2003-01-16,-66.2752,64.4998,2609.2,-0.3966,34.6495,250.6,32.13,2.09,105.1,1
268,  09AR20030103,2003-01-16,-66.0837,64.4937,5.6,-0.0553,33.5907,351.3,25.71,1.53,46.9,1
269,  09AR20030103,2003-01-16,-66.0837,64.4937,15.5,-0.0963,33.5883,351.9,26.3,1.57,47.0,1
270,  09AR20030103,2003-01-16,-66.0837,64.4937,22.5,-0.6752,33.6454,351.1,26.44,1.62,47.6,1
271,  09AR20030103,2003-01-16,-66.0837,64.4937,29.4,-0.8209,33.735,349.0,26.79,1.69,49.5,1
272,  09AR20030103,2003-01-16,-66.0837,64.4937,44.7,-1.3337,34.061,335.9,28.1,1.84,54.2,1
273,  09AR20030103,2003-01-16,-66.0837,64.4937,59.3,-1.4905,34.1443,327.5,28.82,1.88,56.8,1
274,  09AR20030103,2003-01-16,-66.0837,64.4937,75.3,-1.5227,34.216,320.6,29.56,1.94,59.3,1
275,  09AR20030103,2003-01-16,-66.0837,64.4937,89.2,-1.4864,34.2598,310.0,29.35,1.98,61.8,1
276,  09AR20030103,2003-01-16,-66.0837,64.4937,106.8,-1.4451,34.3165,302.6,30.63,1.99,62.9,1
277,  09AR20030103,2003-01-16,-66.0837,64.4937,120.4,-1.4478,34.3549,294.9,31.26,2.0,64.7,1
278,  09AR20030103,2003-01-16,-66.0837,64.4937,135.3,-1.3471,34.3903,289.3,31.38,2.01,66.2,1
279,  09AR20030103,2003-01-16,-66.0837,64.4937,150.0,-1.2736,34.4208,284.8,31.08,2.02,67.6,1
280,  09AR20030103,2003-01-16,-66.0837,64.4937,394.6,0.6775,34.6609,217.5,31.13,2.05,90.6,1
281,  09AR20030103,2003-01-16,-66.0837,64.4937,798.2,0.7473,34.7007,206.9,32.15,2.08,108.1,1
282,  09AR20030103,2003-01-16,-66.0837,64.4937,1199.6,0.385,34.6829,213.8,32.6,2.11,115.6,1
283,  09AR20030103,2003-01-16,-66.0837,64.4937,1700.3,0.0704,34.6682,225.7,32.54,2.11,115.0,1
284,  09AR20030103,2003-01-16,-66.0837,64.4937,2200.0,-0.1039,34.6677,229.6,32.03,2.12,121.5,1
285,  09AR20030103,2003-01-16,-66.0837,64.4937,2809.1,-0.4161,34.6495,251.4,32.19,2.09,103.1,1
286,  09AR20030103,2003-01-16,-66.737,64.4968,5.5,-0.2253,33.3129,361.6,23.85,1.26,43.0,1
287,  09AR20030103,2003-01-16,-66.737,64.4968,35.0,-1.0225,34.0208,343.5,26.38,1.69,52.1,1
288,  09AR20030103,2003-01-16,-66.737,64.4968,81.5,-1.5363,34.2055,306.4,29.99,1.96,60.1,1
289,  09AR20030103,2003-01-16,-66.737,64.4968,141.7,-1.1651,34.3817,284.3,30.49,2.02,67.0,1
290,  09AR20030103,2003-01-16,-66.737,64.4968,200.5,-1.0862,34.4487,279.6,31.65,2.03,69.7,1
291,  09AR20030103,2003-01-16,-66.737,64.4968,302.4,-0.0684,34.5862,244.3,31.94,2.05,82.1,1
292,  09AR20030103,2003-01-16,-66.737,64.4968,400.2,-0.468,34.5802,260.1,30.99,2.03,81.0,1
293,  09AR20030103,2003-01-16,-66.737,64.4968,501.7,-0.2065,34.6058,252.1,31.36,2.04,84.4,1
294,  09AR20030103,2003-01-19,-66.7265,64.25399999999999,5.3,-0.2055,33.4219,358.6,24.67,1.41,42.2,1
295,  09AR20030103,2003-01-19,-66.7265,64.25399999999999,30.0,-0.5803,33.6413,357.6,24.73,1.41,42.6,1
296,  09AR20030103,2003-01-19,-66.7265,64.25399999999999,80.6,-1.3373,34.193,323.4,28.22,1.85,54.4,1
297,  09AR20030103,2003-01-19,-66.7265,64.25399999999999,139.5,-1.1612,34.3497,290.2,30.7,1.97,62.3,1
298,  09AR20030103,2003-01-19,-66.7265,64.25399999999999,200.5,-0.7171,34.4513,269.6,30.91,2.01,67.4,1
299,  09AR20030103,2003-01-19,-66.7265,64.25399999999999,299.0,-0.3543,34.549,256.0,31.44,2.01,75.2,1
300,  09AR20030103,2003-01-19,-66.7265,64.25399999999999,401.1,-0.3711,34.5745,257.3,30.77,2.01,77.0,1
301,  09AR20030103,2003-01-19,-66.7265,64.25399999999999,500.8,-0.4621,34.5891,261.8,31.16,2.02,78.1,1
302,  09AR20030103,2003-01-21,-66.0827,62.562,5.2,0.5551,33.6321,346.7,26.09,1.56,47.0,1
303,  09AR20030103,2003-01-21,-66.0827,62.562,16.4,0.5571,33.632,346.8,26.18,1.56,46.8,1
304,  09AR20030103,2003-01-21,-66.0827,62.562,44.7,-1.6466,34.0276,307.2,29.42,1.93,54.4,1
305,  09AR20030103,2003-01-21,-66.0827,62.562,59.2,-1.6543,34.1271,297.8,30.05,2.0,56.6,1
306,  09AR20030103,2003-01-21,-66.0827,62.562,75.1,-1.5564,34.2154,288.7,30.69,2.04,59.6,1
307,  09AR20030103,2003-01-21,-66.0827,62.562,90.7,-1.477,34.2916,286.6,30.78,2.05,61.3,1
308,  09AR20030103,2003-01-21,-66.0827,62.562,120.7,-1.3029,34.3722,282.5,31.05,2.07,64.5,1
309,  09AR20030103,2003-01-21,-66.0827,62.562,135.2,-1.1996,34.4035,278.9,31.1,2.07,66.1,1
310,  09AR20030103,2003-01-21,-66.0827,62.562,150.5,-1.013,34.4288,273.0,31.29,2.08,68.4,1
311,  09AR20030103,2003-01-21,-66.0827,62.562,174.7,-0.9061,34.4585,269.9,31.32,2.07,69.9,1
312,  09AR20030103,2003-01-21,-66.0827,62.562,200.5,-0.6403,34.4894,260.8,31.46,2.09,72.1,1
313,  09AR20030103,2003-01-21,-66.0827,62.562,250.4,0.0447,34.5548,239.2,31.54,2.12,77.3,1
314,  09AR20030103,2003-01-21,-66.0827,62.562,299.4,0.584,34.6127,221.0,31.29,2.12,83.3,1
315,  09AR20030103,2003-01-21,-66.0827,62.562,352.6,0.6905,34.6338,217.1,31.09,2.07,85.0,1
316,  09AR20030103,2003-01-21,-66.0827,62.562,399.7,0.7711,34.6502,215.3,31.09,2.11,86.6,1
317,  09AR20030103,2003-01-21,-66.0827,62.562,452.0,0.9657,34.6781,209.0,31.12,2.09,89.5,1
318,  09AR20030103,2003-01-21,-66.0827,62.562,508.0,0.9418,34.6822,208.9,30.65,2.08,90.5,1
319,  09AR20030103,2003-01-24,-66.2908,61.9238,101.5,-1.5453,34.2842,313.5,29.31,1.98,60.5,1
320,  09AR20030103,2003-01-24,-66.2908,61.9238,151.0,-1.3602,34.3914,308.2,30.42,2.06,65.8,1
321,  09AR20030103,2003-01-24,-66.2908,61.9238,198.3,-1.196,34.4379,289.2,30.77,2.08,68.4,1
322,  09AR20030103,2003-01-24,-66.2908,61.9238,301.0,-0.6393,34.5267,265.6,30.83,2.07,75.8,1
323,  09AR20030103,2003-01-24,-66.2908,61.9238,450.5,0.1086,34.6167,238.4,30.94,2.1,87.3,1
324,  09AR20030103,2003-01-24,-66.2908,61.9238,599.5,0.4258,34.6627,223.8,31.23,2.11,97.7,1
325,  09AR20030103,2003-01-24,-66.2908,61.9238,900.7,0.397,34.6799,217.8,31.87,2.15,110.4,1
326,  09AR20030103,2003-01-24,-66.2908,61.9238,1050.4,0.2901,34.6771,218.6,31.99,2.16,114.6,1
327,  09AR20030103,2003-01-24,-66.2908,61.9238,1200.6,0.1779,34.674,220.7,32.13,2.16,116.6,1
328,  09AR20030103,2003-01-24,-66.2908,61.9238,1399.6,0.0527,34.6675,228.7,32.05,2.15,115.3,1
329,  09AR20030103,2003-01-24,-66.2908,61.9238,1600.6,0.0289,34.669,226.1,31.94,2.16,117.6,1
330,  09AR20030103,2003-01-24,-66.2908,61.9238,1721.5,-0.0026,34.6716,224.3,32.18,2.17,122.8,1
331,  09AR20030103,2003-01-24,-66.2908,61.9238,1997.6,-0.2953,34.6501,245.5,31.7,2.14,104.2,1
332,  09AR20030103,2003-01-24,-66.2908,61.9238,2199.7,-0.3291,34.6499,246.9,31.54,2.12,104.9,1
333,  09AR20030103,2003-01-24,-66.2908,61.9238,2760.7,-0.3168,34.6519,246.2,31.52,2.14,106.8,1
334,  09AR20030103,2003-01-24,-66.085,61.9203,8.5,0.2149,33.6886,343.4,26.53,1.53,45.8,1
335,  09AR20030103,2003-01-24,-66.085,61.9203,14.8,0.2221,33.6869,343.4,26.58,1.55,45.8,1
336,  09AR20030103,2003-01-24,-66.085,61.9203,30.2,0.0817,33.7125,340.4,26.8,1.61,47.1,1
337,  09AR20030103,2003-01-24,-66.085,61.9203,45.5,-1.6209,34.1448,312.3,28.96,1.92,54.0,1
338,  09AR20030103,2003-01-24,-66.085,61.9203,55.6,-1.6758,34.2026,307.7,29.42,1.96,55.1,1
339,  09AR20030103,2003-01-24,-66.085,61.9203,60.2,-1.5722,34.244,298.5,29.92,2.01,57.6,1
340,  09AR20030103,2003-01-24,-66.085,61.9203,75.7,-1.2447,34.3216,279.1,30.8,2.09,63.1,1
341,  09AR20030103,2003-01-24,-66.085,61.9203,90.2,-0.9349,34.382,270.2,31.27,2.1,66.3,1
342,  09AR20030103,2003-01-24,-66.085,61.9203,106.7,-1.3579,34.4071,282.3,31.01,2.08,65.7,1
343,  09AR20030103,2003-01-24,-66.085,61.9203,119.8,-1.3644,34.4227,285.9,30.96,2.1,65.7,1
344,  09AR20030103,2003-01-24,-66.085,61.9203,135.5,-1.3111,34.4307,284.3,30.56,2.07,66.9,1
345,  09AR20030103,2003-01-24,-66.085,61.9203,150.1,-1.1828,34.4454,278.6,31.08,2.08,67.8,1
346,  09AR20030103,2003-01-24,-66.085,61.9203,198.3,-0.4306,34.518,253.9,31.17,2.1,74.5,1
347,  09AR20030103,2003-01-24,-66.085,61.9203,500.0,0.9295,34.686,209.4,31.06,2.1,92.5,1
348,  09AR20030103,2003-01-24,-66.085,61.9203,799.5,0.7949,34.6976,209.3,31.21,2.12,102.4,1
349,  09AR20030103,2003-01-24,-66.085,61.9203,1000.9,0.7356,34.7024,206.5,31.4,2.15,109.6,1
350,  09AR20030103,2003-01-24,-66.085,61.9203,1701.4,0.253,34.6807,215.4,32.15,2.18,121.5,1
351,  09AR20030103,2003-01-24,-66.085,61.9203,2300.1,-0.0263,34.6701,227.3,32.19,2.19,121.3,1
352,  09AR20030103,2003-01-24,-66.085,61.9203,3058.1,-0.3865,34.6527,251.9,31.29,2.13,104.7,1
353,  09AR20030103,2003-01-25,-66.9157,61.9355,5.3,-0.0687,33.756,351.1,25.01,1.52,46.5,1
354,  09AR20030103,2003-01-25,-66.9157,61.9355,15.5,-0.0781,33.7558,351.8,25.08,1.55,46.7,1
355,  09AR20030103,2003-01-25,-66.9157,61.9355,31.0,-0.0739,33.7628,351.0,25.07,1.53,46.7,1
356,  09AR20030103,2003-01-25,-66.9157,61.9355,45.9,-0.3841,33.7985,349.2,25.57,1.59,47.7,1
357,  09AR20030103,2003-01-25,-66.9157,61.9355,51.2,-0.9764,33.9577,336.8,26.91,1.72,51.1,1
358,  09AR20030103,2003-01-25,-66.9157,61.9355,60.7,-1.3386,34.0785,326.1,28.08,1.82,54.5,1
359,  09AR20030103,2003-01-25,-66.9157,61.9355,77.3,-1.7111,34.2452,317.4,29.32,1.92,57.6,1
360,  09AR20030103,2003-01-25,-66.9157,61.9355,90.8,-1.7353,34.2865,316.9,29.59,1.93,58.3,1
361,  09AR20030103,2003-01-25,-66.9157,61.9355,105.1,-1.7711,34.3149,317.6,29.46,1.96,58.5,1
362,  09AR20030103,2003-01-25,-66.9157,61.9355,120.2,-1.79,34.3385,318.1,29.26,1.96,58.4,1
363,  09AR20030103,2003-01-25,-66.9157,61.9355,136.0,-1.8083,34.3475,316.2,29.97,1.95,59.1,1
364,  09AR20030103,2003-01-25,-66.9157,61.9355,151.9,-1.7962,34.3598,312.8,30.06,1.97,60.5,1
365,  09AR20030103,2003-01-25,-66.9157,61.9355,176.0,-1.7488,34.3832,307.6,30.43,1.99,62.7,1
366,  09AR20030103,2003-01-25,-66.9157,61.9355,200.7,-1.7594,34.3953,306.0,30.53,2.01,63.5,1
367,  09AR20030103,2003-01-25,-66.9157,61.9355,225.6,-1.7499,34.404,305.1,30.18,2.01,64.2,1
368,  09AR20030103,2003-01-25,-66.9157,61.9355,250.0,-1.7281,34.4117,303.2,30.61,2.01,64.7,1
369,  09AR20030103,2003-01-25,-66.9157,61.9355,301.4,-1.5951,34.4267,298.8,30.44,2.02,65.6,1
370,  09AR20030103,2003-01-25,-66.9157,61.9355,350.8,-1.3872,34.45,290.4,30.81,2.04,68.7,1
371,  09AR20030103,2003-01-25,-66.9157,61.9355,420.2,-1.0315,34.497,277.0,30.54,2.07,71.6,1
372,  09AR20030103,2003-01-25,-66.708,61.9358,5.4,0.2217,33.7566,346.3,26.05,1.58,47.6,1
373,  09AR20030103,2003-01-25,-66.708,61.9358,5.4,0.216,33.7569,345.5,26.03,1.59,47.8,1
374,  09AR20030103,2003-01-25,-66.708,61.9358,15.6,0.2051,33.7579,346.3,26.17,1.58,47.9,1
375,  09AR20030103,2003-01-25,-66.708,61.9358,25.5,0.2009,33.7589,346.0,26.02,1.58,47.9,1
376,  09AR20030103,2003-01-25,-66.708,61.9358,25.6,0.204,33.7577,345.1,26.32,1.58,47.8,1
377,  09AR20030103,2003-01-25,-66.708,61.9358,50.3,-1.2923,34.1252,334.6,27.73,1.78,53.5,1
378,  09AR20030103,2003-01-25,-66.708,61.9358,61.0,-1.3785,34.2025,320.8,28.25,1.88,58.9,1
379,  09AR20030103,2003-01-25,-66.708,61.9358,74.9,-1.3817,34.3081,303.6,29.84,2.06,63.0,1
380,  09AR20030103,2003-01-25,-66.708,61.9358,74.9,-1.3793,34.3082,305.5,29.72,1.98,62.8,1
381,  09AR20030103,2003-01-25,-66.708,61.9358,100.1,-1.3546,34.3526,299.1,30.31,2.01,64.8,1
382,  09AR20030103,2003-01-25,-66.708,61.9358,100.3,-1.353,34.3532,298.4,30.19,2.01,64.2,1
383,  09AR20030103,2003-01-25,-66.708,61.9358,150.8,-1.6542,34.3962,304.5,30.52,2.02,64.7,1
384,  09AR20030103,2003-01-25,-66.708,61.9358,151.0,-1.6582,34.3961,305.2,30.39,2.02,64.5,1
385,  09AR20030103,2003-01-25,-66.708,61.9358,199.9,-1.71,34.4064,304.0,30.33,2.01,64.9,1
386,  09AR20030103,2003-01-25,-66.708,61.9358,199.9,-1.7098,34.4069,304.4,30.41,2.01,65.0,1
387,  09AR20030103,2003-01-25,-66.708,61.9358,249.3,-1.7086,34.4092,304.0,30.86,2.01,64.8,1
388,  09AR20030103,2003-01-25,-66.708,61.9358,249.6,-1.7088,34.4091,303.9,30.62,2.02,65.0,1
389,  09AR20030103,2003-01-25,-66.708,61.9358,300.2,-1.7093,34.4155,305.0,30.99,2.03,65.4,1
390,  09AR20030103,2003-01-25,-66.5052,61.9263,3.2,0.2096,33.7492,347.4,26.25,1.56,47.4,1
391,  09AR20030103,2003-01-25,-66.5052,61.9263,16.3,0.1603,33.7509,346.3,26.4,1.58,47.7,1
392,  09AR20030103,2003-01-25,-66.5052,61.9263,30.6,0.1411,33.752,345.9,26.45,1.6,47.9,1
393,  09AR20030103,2003-01-25,-66.5052,61.9263,45.3,-1.2035,34.0399,342.8,27.24,1.79,52.4,1
394,  09AR20030103,2003-01-25,-66.5052,61.9263,60.0,-1.4022,34.1355,327.6,28.22,1.91,56.2,1
395,  09AR20030103,2003-01-25,-66.5052,61.9263,75.9,-1.473,34.192,323.5,28.53,1.94,58.6,1
396,  09AR20030103,2003-01-25,-66.5052,61.9263,89.9,-1.4772,34.2181,319.4,28.67,1.96,59.3,1
397,  09AR20030103,2003-01-25,-66.5052,61.9263,105.2,-1.5073,34.2558,319.2,29.47,1.98,60.1,1
398,  09AR20030103,2003-01-25,-66.5052,61.9263,118.1,-1.4676,34.2843,312.3,29.64,1.99,61.0,1
399,  09AR20030103,2003-01-25,-66.5052,61.9263,135.8,-1.3889,34.3303,303.6,29.76,2.01,63.2,1
400,  09AR20030103,2003-01-25,-66.5052,61.9263,147.8,-1.3268,34.3483,300.9,30.31,2.04,64.2,1
401,  09AR20030103,2003-01-25,-66.5052,61.9263,199.3,-1.0057,34.4413,279.3,31.47,2.04,69.8,1
402,  09AR20030103,2003-01-25,-66.5052,61.9263,298.8,-0.4686,34.5522,258.7,31.2,2.06,78.4,1
403,  09AR20030103,2003-01-25,-66.5052,61.9263,399.6,0.049,34.6193,239.2,31.68,2.05,87.0,1
404,  09AR20030103,2003-01-25,-66.5052,61.9263,499.0,-0.1285,34.613,245.9,31.39,2.07,86.4,1
405,  09AR20030103,2003-01-25,-66.5052,61.9263,699.3,0.2767,34.6669,223.2,32.23,2.1,103.6,1
406,  09AR20030103,2003-01-25,-66.5052,61.9263,898.3,0.0775,34.6612,229.7,32.36,2.1,106.2,1
407,  09AR20030103,2003-01-25,-66.5052,61.9263,1098.6,0.0375,34.6685,225.9,31.89,2.11,114.8,1
408,  09AR20030103,2003-01-25,-66.5052,61.9263,1334.9,-0.0864,34.6633,232.9,32.41,2.12,112.3,1
409,  09AR20030103,2003-01-30,-66.4957,64.5177,10.4,0.0776,33.6234,343.3,25.75,1.6,47.1,1
410,  09AR20030103,2003-01-30,-66.4957,64.5177,50.5,-1.1688,33.9923,322.1,28.39,1.84,52.7,1
411,  09AR20030103,2003-01-30,-66.4957,64.5177,99.6,-1.6266,34.3249,303.2,30.34,1.99,61.8,1
412,  09AR20030103,2003-01-30,-66.4957,64.5177,149.5,-1.1139,34.4158,283.1,30.37,2.03,68.7,1
413,  09AR20030103,2003-01-30,-66.4957,64.5177,202.5,-1.1243,34.4597,278.3,31.42,2.03,69.9,1
414,  09AR20030103,2003-01-30,-66.4957,64.5177,298.9,-0.1035,34.5665,243.1,31.1,2.07,79.0,1
415,  09AR20030103,2003-01-30,-66.4957,64.5177,399.4,0.6702,34.6543,218.3,31.0,2.05,88.2,1
416,  09AR20030103,2003-01-30,-66.4957,64.5177,499.1,0.8092,34.6799,213.1,30.83,2.06,93.6,1
417,  09AR20030103,2003-01-30,-66.4957,64.5177,597.9,0.1434,34.629,234.5,31.44,2.06,89.3,1
418,  09AR20030103,2003-01-30,-66.4957,64.5177,700.0,0.6194,34.6802,215.6,31.54,2.08,100.2,1
419,  09AR20030103,2003-01-30,-66.4957,64.5177,800.7,0.525,34.6782,216.3,31.77,2.08,102.8,1
420,  09AR20030103,2003-01-30,-66.4957,64.5177,898.8,0.4994,34.6817,215.1,31.79,2.1,106.8,1
421,  09AR20030103,2003-01-30,-66.4957,64.5177,1000.0,0.4269,34.6806,215.0,32.03,2.11,109.8,1
422,  09AR20030103,2003-01-30,-66.4957,64.5177,1197.6,0.3876,34.6856,211.7,32.23,2.15,117.5,1
423,  09AR20030103,2003-01-30,-66.4957,64.5177,1398.3,0.2596,34.6801,215.6,32.11,2.15,119.7,1
424,  09AR20030103,2003-01-30,-66.4957,64.5177,1599.7,-0.0632,34.6523,238.0,31.75,2.12,102.7,1
425,  09AR20030103,2003-01-30,-66.4957,64.5177,1802.0,-0.3489,34.628,251.8,31.39,2.09,96.1,1
426,  09AR20030103,2003-01-30,-66.4957,64.5177,1998.8,-0.0797,34.6692,228.0,31.8,2.15,122.0,1
427,  09AR20030103,2003-01-30,-66.4957,64.5177,2199.5,-0.2303,34.6584,238.8,32.05,2.12,112.0,1
428,  09AR20030103,2003-01-30,-66.4957,64.5177,2398.8,-0.3074,34.6567,241.6,31.61,2.13,113.7,1
429,  09AR20030103,2003-01-30,-66.4957,64.5177,2653.3,-0.4076,34.652,250.0,31.95,2.11,108.0,1
430,  09AR20030103,2003-01-30,-66.7158,64.476,10.4,-0.0164,33.5004,346.3,25.44,1.56,46.4,1
431,  09AR20030103,2003-01-30,-66.7158,64.476,51.0,-0.121,33.6628,343.7,25.98,1.6,47.0,1
432,  09AR20030103,2003-01-30,-66.7158,64.476,101.7,-1.3839,34.2803,294.9,30.38,2.01,62.6,1
433,  09AR20030103,2003-01-30,-66.7158,64.476,200.9,-0.4652,34.48,257.0,31.16,2.06,74.5,1
434,  09AR20030103,2003-01-30,-66.7158,64.476,301.1,-0.521,34.5362,259.5,30.68,2.03,76.9,1
435,  09AR20030103,2003-01-30,-66.7158,64.476,400.9,0.2744,34.6339,230.0,31.13,2.07,90.3,1
436,  09AR20030103,2003-01-30,-66.7158,64.476,498.4,0.3661,34.6454,226.6,31.61,2.06,92.1,1
437,  09AR20030103,2003-01-30,-66.7158,64.476,599.8,0.4318,34.6665,221.1,31.57,2.09,98.7,1
438,  09AR20030103,2003-01-30,-66.7158,64.476,701.4,0.4815,34.6795,216.3,31.94,2.11,105.3,1
439,  09AR20030103,2003-01-30,-66.7158,64.476,800.1,0.3747,34.6753,218.1,31.72,2.11,107.3,1
440,  09AR20030103,2003-01-30,-66.7158,64.476,900.5,0.3805,34.6794,217.1,31.69,2.12,111.2,1
441,  09AR20030103,2003-01-30,-66.7158,64.476,1002.5,0.3058,34.677,218.2,32.16,2.13,112.6,1
442,  09AR20030103,2003-01-30,-66.8048,64.4595,15.4,-0.1387,33.4596,346.6,25.23,1.56,46.8,1
443,  09AR20030103,2003-01-30,-66.8048,64.4595,50.8,-1.1017,33.9009,325.1,27.21,1.81,52.4,1
444,  09AR20030103,2003-01-30,-66.8048,64.4595,91.9,-1.2688,34.3111,282.7,31.08,2.06,65.0,1
445,  09AR20030103,2003-01-30,-66.8048,64.4595,121.2,-0.8699,34.3883,268.8,31.51,2.11,69.5,1
446,  09AR20030103,2003-01-30,-66.8048,64.4595,151.0,-0.5817,34.4484,259.3,31.65,2.08,72.8,1
447,  09AR20030103,2003-01-30,-66.8048,64.4595,201.9,-0.2382,34.5199,248.6,31.63,2.07,77.4,1
448,  09AR20030103,2003-01-30,-66.8048,64.4595,301.3,-0.0014,34.5911,242.7,31.46,2.07,83.8,1
449,  09AR20030103,2003-01-30,-66.8048,64.4595,402.0,0.3499,34.6421,226.9,30.97,2.07,91.7,1
450,  09AR20030103,2003-01-30,-66.8048,64.4595,601.1,-0.0596,34.6315,238.2,31.47,2.08,94.7,1
451,  09AR20030103,2003-01-30,-66.8048,64.4595,752.4,-0.0793,34.6372,240.7,31.47,2.08,95.6,1
452,  09AR20030103,2003-01-30,-66.8048,64.4595,933.8,-0.2136,34.6331,244.5,31.58,2.09,95.6,1
453,  09AR20030103,2003-01-30,-66.9165,64.4997,6.0,-0.1418,33.4687,353.6,23.9,1.3,41.8,1
454,  09AR20030103,2003-01-30,-66.9165,64.4997,26.1,-0.3127,33.561,356.4,22.42,1.24,40.3,1
455,  09AR20030103,2003-01-30,-66.9165,64.4997,50.6,-1.461,34.2897,319.1,28.72,2.02,61.4,1
456,  09AR20030103,2003-01-30,-66.9165,64.4997,101.3,-1.6495,34.3792,310.6,29.79,2.02,64.5,1
457,  09AR20030103,2003-01-30,-66.9165,64.4997,151.7,-1.7765,34.4005,308.8,30.53,2.02,65.0,1
458,  09AR20030103,2003-01-30,-66.9165,64.4997,201.0,-1.8131,34.4155,308.2,30.74,2.02,65.1,1
459,  09AR20030103,2003-01-30,-66.9165,64.4997,250.3,-1.8009,34.422,308.1,30.78,2.02,65.1,1
460,  09AR20030103,2003-01-30,-66.9165,64.4997,311.7,-1.7335,34.4435,305.7,30.08,2.03,65.7,1
461,  09AR20030103,2003-01-31,-66.789,64.9958,3.2,0.0726,33.5361,347.5,25.17,1.53,44.8,1
462,  09AR20030103,2003-01-31,-66.789,64.9958,3.3,0.0729,33.5363,347.5,25.58,1.54,44.8,1
463,  09AR20030103,2003-01-31,-66.789,64.9958,15.3,0.0721,33.5358,347.4,25.54,1.54,45.1,1
464,  09AR20030103,2003-01-31,-66.789,64.9958,30.9,0.0475,33.5363,347.6,25.17,1.55,45.9,1
465,  09AR20030103,2003-01-31,-66.789,64.9958,46.1,-0.2646,33.5995,345.6,25.64,1.59,45.9,1
466,  09AR20030103,2003-01-31,-66.789,64.9958,60.6,-1.4607,34.102,324.1,28.37,1.92,54.4,1
467,  09AR20030103,2003-01-31,-66.789,64.9958,65.8,-1.4877,34.1265,320.6,28.54,1.9,55.1,1
468,  09AR20030103,2003-01-31,-66.789,64.9958,65.8,-1.4843,34.1237,320.6,27.96,1.89,55.1,1
469,  09AR20030103,2003-01-31,-66.789,64.9958,76.1,-1.5127,34.1802,312.1,28.68,1.94,58.0,1
470,  09AR20030103,2003-01-31,-66.789,64.9958,91.1,-1.461,34.2337,305.5,29.75,1.97,61.0,1
471,  09AR20030103,2003-01-31,-66.789,64.9958,105.7,-1.3346,34.2865,291.7,30.43,2.02,64.0,1
