,EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,NITRAT,NITRAT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
959,  06AQ20071128,   A12,358.0,1.0,1.0,2.0,-999.0,0.0,-65.004,-0.007, 4271,      9.7,  -0.7910,  33.9160,2.0,    353.2,2.0,    27.60,2.0,   2167.3,2.0,   2307.1,2.0,  -0.7910
960,  06AQ20071128,   A12,359.0,1.0,24.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,   1000.7,   0.5530,  34.6860,2.0,    203.7,2.0,    35.30,2.0,   2262.7,2.0,   2368.4,2.0,   0.5040
961,  06AQ20071128,   A12,359.0,1.0,23.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,    749.4,   0.7290,  34.6920,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.6930
962,  06AQ20071128,   A12,359.0,1.0,22.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,    500.3,   0.9560,  34.6980,2.0,    198.7,2.0,    35.00,2.0,   2258.3,2.0,   2367.3,2.0,   0.9320
963,  06AQ20071128,   A12,359.0,1.0,21.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,    349.3,   1.1090,  34.6980,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.0920
964,  06AQ20071128,   A12,359.0,1.0,20.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,    348.9,   1.1100,  34.6980,2.0,    196.4,2.0,    34.80,2.0,   2257.8,2.0,   2365.2,2.0,   1.0930
965,  06AQ20071128,   A12,359.0,1.0,19.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,    250.7,   1.1780,  34.6890,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.1660
966,  06AQ20071128,   A12,359.0,1.0,18.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,    250.6,   1.1790,  34.6880,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.1670
967,  06AQ20071128,   A12,359.0,1.0,17.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,    200.9,   1.1670,  34.6780,2.0,    193.4,2.0,    35.30,2.0,   2256.4,2.0,   2360.6,2.0,   1.1580
968,  06AQ20071128,   A12,359.0,1.0,16.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,    202.6,   1.1600,  34.6750,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.1510
969,  06AQ20071128,   A12,359.0,1.0,15.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,    157.0,   1.0670,  34.6560,2.0,    194.1,2.0,    35.70,2.0,   2256.8,2.0,   2357.4,2.0,   1.0600
970,  06AQ20071128,   A12,359.0,1.0,14.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,    120.3,   0.8540,  34.6230,2.0,    199.4,2.0,    35.90,2.0,   2255.9,2.0,   2354.5,2.0,   0.8490
971,  06AQ20071128,   A12,359.0,1.0,13.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,    120.7,   0.8330,  34.6200,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.8280
972,  06AQ20071128,   A12,359.0,1.0,12.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,     99.5,   0.5700,  34.5870,2.0,    206.4,2.0,    35.90,2.0,   2254.4,2.0,   2352.6,2.0,   0.5660
973,  06AQ20071128,   A12,359.0,1.0,11.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,     99.5,   0.5620,  34.5830,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.5580
974,  06AQ20071128,   A12,359.0,1.0,10.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,     80.2,  -0.0540,  34.5090,2.0,    231.7,2.0,    34.80,2.0,   2244.7,2.0,   2344.0,2.0,  -0.0570
975,  06AQ20071128,   A12,359.0,1.0,9.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,     80.6,  -0.1570,  34.4980,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.1600
976,  06AQ20071128,   A12,359.0,1.0,8.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,     60.2,  -1.4010,  34.3610,2.0,    281.6,2.0,    32.40,2.0,   2226.1,2.0,   2341.0,2.0,  -1.4020
977,  06AQ20071128,   A12,359.0,1.0,7.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,     59.6,  -1.3700,  34.3590,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.3710
978,  06AQ20071128,   A12,359.0,1.0,6.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,     40.4,  -1.6690,  34.2810,2.0,    306.5,2.0,    31.10,2.0,   2216.9,2.0,   2335.1,2.0,  -1.6700
979,  06AQ20071128,   A12,359.0,1.0,5.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,     40.1,  -1.6620,  34.2800,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.6630
980,  06AQ20071128,   A12,359.0,1.0,4.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,     29.8,  -1.3940,  34.0870,2.0,    325.8,2.0,    28.40,2.0,   2196.2,2.0,   2329.1,2.0,  -1.3950
981,  06AQ20071128,   A12,359.0,1.0,3.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,     19.6,  -0.3400,  33.9070,2.0,    371.2,2.0,    24.50,2.0,   2143.3,2.0,   2314.4,2.0,  -0.3410
982,  06AQ20071128,   A12,359.0,1.0,2.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,      9.4,   0.4230,  33.7970,2.0,    371.4,2.0,    22.60,2.0,   2131.3,2.0,   2308.6,2.0,   0.4230
983,  06AQ20071128,   A12,359.0,1.0,1.0,2.0,-999.0,0.0,-64.502,-0.002, 4708,      9.7,   0.5310,  33.7970,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.5310
984,  06AQ20071128,   A12,360.0,1.0,24.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,   1000.8,   0.2780,  34.6750,2.0,    203.0,2.0,    36.20,2.0,   2269.3,2.0,   2370.6,2.0,   0.2310
985,  06AQ20071128,   A12,360.0,1.0,23.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,   1001.1,   0.2780,  34.6750,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.2310
986,  06AQ20071128,   A12,360.0,1.0,22.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,    751.0,   0.3910,  34.6800,2.0,    201.6,2.0,    35.50,2.0,   2267.7,2.0,   2368.5,2.0,   0.3570
987,  06AQ20071128,   A12,360.0,1.0,21.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,    501.5,   0.4610,  34.6790,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.4390
988,  06AQ20071128,   A12,360.0,1.0,20.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,    501.6,   0.4610,  34.6790,2.0,    193.1,2.0,    36.20,2.0,   2270.8,2.0,   2365.7,2.0,   0.4390
989,  06AQ20071128,   A12,360.0,1.0,19.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,    349.5,   0.5170,  34.6750,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.5020
990,  06AQ20071128,   A12,360.0,1.0,18.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,    349.8,   0.5170,  34.6750,2.0,    196.4,2.0,    36.10,2.0,   2267.8,2.0,   2366.5,2.0,   0.5020
991,  06AQ20071128,   A12,360.0,1.0,17.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,    250.7,   0.5580,  34.6600,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.5470
992,  06AQ20071128,   A12,360.0,1.0,16.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,    250.9,   0.5520,  34.6590,2.0,    199.4,2.0,    35.60,2.0,   2265.5,2.0,   2365.7,2.0,   0.5410
993,  06AQ20071128,   A12,360.0,1.0,15.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,    199.8,   0.3180,  34.6070,2.0,    211.0,2.0,    35.10,2.0,   2261.6,2.0,   2362.9,2.0,   0.3100
994,  06AQ20071128,   A12,360.0,1.0,14.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,    159.1,  -0.2090,  34.5180,2.0,    240.9,2.0,    34.50,2.0,   2248.9,2.0,   2360.0,2.0,  -0.2150
995,  06AQ20071128,   A12,360.0,1.0,13.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,    119.6,  -1.7500,  34.3290,2.0,    312.5,2.0,    31.70,2.0,   2220.0,2.0,   2339.0,2.0,  -1.7520
996,  06AQ20071128,   A12,360.0,1.0,12.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,     99.7,  -1.7860,  34.3110,2.0,    319.5,2.0,    30.50,2.0,   2216.2,2.0,   2338.3,2.0,  -1.7880
997,  06AQ20071128,   A12,360.0,1.0,11.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,     99.5,  -1.7880,  34.3080,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7900
998,  06AQ20071128,   A12,360.0,1.0,10.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,     81.0,  -1.7980,  34.2780,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8000
999,  06AQ20071128,   A12,360.0,1.0,9.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,     80.2,  -1.8010,  34.2740,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8030
1000,  06AQ20071128,   A12,360.0,1.0,8.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,     60.7,  -1.7820,  34.2000,2.0,    332.3,2.0,    30.10,2.0,   2205.2,2.0,   2330.8,2.0,  -1.7830
1001,  06AQ20071128,   A12,360.0,1.0,7.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,     60.4,  -1.7820,  34.2010,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7830
1002,  06AQ20071128,   A12,360.0,1.0,6.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,     39.4,  -1.0120,  34.0310,2.0,    357.5,2.0,    27.70,2.0,   2178.3,2.0,   2322.1,2.0,  -1.0130
1003,  06AQ20071128,   A12,360.0,1.0,5.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,     39.3,  -0.9760,  34.0270,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.9770
1004,  06AQ20071128,   A12,360.0,1.0,4.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,     19.3,  -0.0770,  33.9370,2.0,    377.3,2.0,    23.60,2.0,   2141.0,2.0,   2316.2,2.0,  -0.0780
1005,  06AQ20071128,   A12,360.0,1.0,3.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,     19.4,   0.0900,  33.9300,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.0890
1006,  06AQ20071128,   A12,360.0,1.0,2.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,     10.6,   0.3140,  33.9280,2.0,    375.0,2.0,    23.60,2.0,   2139.9,2.0,   2315.9,2.0,   0.3140
1007,  06AQ20071128,   A12,360.0,1.0,1.0,2.0,-999.0,0.0,-64.004,-0.003, 5178,     10.1,   0.3110,  33.9290,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.3110
1008,  06AQ20071128,   A12,361.0,1.0,24.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,   1000.8,   0.4690,  34.6830,2.0,    204.7,2.0,    35.10,2.0,   2263.4,2.0,   2374.0,2.0,   0.4210
1009,  06AQ20071128,   A12,361.0,1.0,23.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,    748.9,   0.6170,  34.6890,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.5820
1010,  06AQ20071128,   A12,361.0,1.0,22.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,    501.0,   0.8330,  34.6950,2.0,    199.9,2.0,    35.00,2.0,   2260.7,2.0,   2370.8,2.0,   0.8100
1011,  06AQ20071128,   A12,361.0,1.0,21.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,    350.8,   1.0300,  34.6970,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.0130
1012,  06AQ20071128,   A12,361.0,1.0,20.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,    351.3,   1.0290,  34.6970,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.0120
1013,  06AQ20071128,   A12,361.0,1.0,19.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,    249.9,   1.1530,  34.6920,2.0,    195.1,2.0,    35.00,2.0,   2258.0,2.0,   2364.9,2.0,   1.1410
1014,  06AQ20071128,   A12,361.0,1.0,18.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,    250.4,   1.1540,  34.6920,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   1.1420
1015,  06AQ20071128,   A12,361.0,1.0,17.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,    200.5,   1.1800,  34.6840,2.0,    193.6,2.0,    34.80,2.0,   2257.6,2.0,   2367.3,2.0,   1.1710
1016,  06AQ20071128,   A12,361.0,1.0,16.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,    160.1,   1.1550,  34.6710,2.0,    192.7,2.0,    35.40,2.0,   2258.3,2.0,   2362.0,2.0,   1.1480
1017,  06AQ20071128,   A12,361.0,1.0,15.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,    139.6,   1.0770,  34.6560,2.0,    193.2,2.0,    35.90,2.0,   2258.8,2.0,   2362.7,2.0,   1.0710
1018,  06AQ20071128,   A12,361.0,1.0,14.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,    120.3,   0.9110,  34.6300,2.0,    196.2,2.0,    35.80,2.0,   2257.7,2.0,   2361.1,2.0,   0.9060
1019,  06AQ20071128,   A12,361.0,1.0,13.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,    120.4,   0.8980,  34.6280,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.8930
1020,  06AQ20071128,   A12,361.0,1.0,12.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,    101.5,   0.5010,  34.5770,2.0,    208.8,2.0,    35.30,2.0,   2254.9,2.0,   2366.4,2.0,   0.4970
1021,  06AQ20071128,   A12,361.0,1.0,11.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,    101.1,   0.5070,  34.5770,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.5030
1022,  06AQ20071128,   A12,361.0,1.0,10.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,     80.7,  -0.8310,  34.4280,2.0,    259.0,2.0,    34.20,2.0,   2234.8,2.0,   2345.2,2.0,  -0.8330
1023,  06AQ20071128,   A12,361.0,1.0,9.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,     80.6,  -0.8660,  34.4220,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.8680
1024,  06AQ20071128,   A12,361.0,1.0,8.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,     60.1,  -1.7540,  34.3100,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7550
1025,  06AQ20071128,   A12,361.0,1.0,7.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,     61.2,  -1.7690,  34.3050,2.0,    306.6,2.0,    31.80,2.0,   2215.9,2.0,   2341.4,2.0,  -1.7700
1026,  06AQ20071128,   A12,361.0,1.0,6.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,     39.9,  -1.7600,  34.2110,2.0,    319.3,2.0,    30.50,2.0,   2206.5,2.0,   2334.7,2.0,  -1.7610
1027,  06AQ20071128,   A12,361.0,1.0,5.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,     39.8,  -1.7530,  34.2020,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7540
1028,  06AQ20071128,   A12,361.0,1.0,4.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,     31.0,  -0.9190,  33.9830,2.0,    340.7,2.0,    28.50,2.0,   2181.6,2.0,   2319.3,2.0,  -0.9200
1029,  06AQ20071128,   A12,361.0,1.0,3.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,     20.3,  -0.5670,  33.9420,2.0,    369.6,2.0,    25.40,2.0,   2150.7,2.0,   2316.1,2.0,  -0.5680
1030,  06AQ20071128,   A12,361.0,1.0,2.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,     10.4,  -0.3960,  33.9350,2.0,    371.3,2.0,    24.90,2.0,   2147.8,2.0,   2318.7,2.0,  -0.3960
1031,  06AQ20071128,   A12,361.0,1.0,1.0,2.0,-999.0,0.0,-63.502,-0.001, 5387,     10.6,  -0.3640,  33.9350,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.3640
1032,  06AQ20071128,   A12,362.0,1.0,24.0,2.0,-999.0,0.0,-62.998,0.014, 5460,   2001.9,  -0.1530,  34.6580,2.0,    227.1,2.0,    35.10,2.0,   2257.7,2.0,   2373.3,2.0,  -0.2560
1033,  06AQ20071128,   A12,362.0,1.0,23.0,2.0,-999.0,0.0,-62.998,0.014, 5460,   1750.3,  -0.0910,  34.6600,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.1790
1034,  06AQ20071128,   A12,362.0,1.0,22.0,2.0,-999.0,0.0,-62.998,0.014, 5460,   1501.1,  -0.0160,  34.6630,2.0,    218.9,2.0,    35.40,2.0,   2259.9,2.0,   2367.8,2.0,  -0.0890
1035,  06AQ20071128,   A12,362.0,1.0,21.0,2.0,-999.0,0.0,-62.998,0.014, 5460,   1500.1,  -0.0150,  34.6630,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.0880
1036,  06AQ20071128,   A12,362.0,1.0,20.0,2.0,-999.0,0.0,-62.998,0.014, 5460,   1250.6,   0.0690,  34.6660,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.0100
1037,  06AQ20071128,   A12,362.0,1.0,19.0,2.0,-999.0,0.0,-62.998,0.014, 5460,    999.7,   0.1630,  34.6700,2.0,    207.9,2.0,    35.70,2.0,   2265.9,2.0,   2370.4,2.0,   0.1170
1038,  06AQ20071128,   A12,362.0,1.0,18.0,2.0,-999.0,0.0,-62.998,0.014, 5460,    750.4,   0.2650,  34.6750,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.2320
1039,  06AQ20071128,   A12,362.0,1.0,17.0,2.0,-999.0,0.0,-62.998,0.014, 5460,    750.5,   0.2670,  34.6750,2.0,    201.1,2.0,    36.20,2.0,   2268.8,2.0,   2370.2,2.0,   0.2340
1040,  06AQ20071128,   A12,362.0,1.0,16.0,2.0,-999.0,0.0,-62.998,0.014, 5460,    499.9,   0.4060,  34.6790,2.0,    192.0,2.0,    36.50,2.0,   2272.1,2.0,   2368.1,2.0,   0.3840
1041,  06AQ20071128,   A12,362.0,1.0,15.0,2.0,-999.0,0.0,-62.998,0.014, 5460,    249.8,   0.4620,  34.6690,2.0,    194.2,2.0,  -999.00,9.0,   2268.4,2.0,   2366.8,2.0,   0.4520
1042,  06AQ20071128,   A12,362.0,1.0,14.0,2.0,-999.0,0.0,-62.998,0.014, 5460,    199.6,   0.3590,  34.6480,2.0,    199.9,2.0,    36.10,2.0,   2266.7,2.0,   2359.8,2.0,   0.3510
1043,  06AQ20071128,   A12,362.0,1.0,13.0,2.0,-999.0,0.0,-62.998,0.014, 5460,    159.4,   0.2710,  34.6090,2.0,    211.0,2.0,    35.70,2.0,   2261.0,2.0,   2361.8,2.0,   0.2650
1044,  06AQ20071128,   A12,362.0,1.0,12.0,2.0,-999.0,0.0,-62.998,0.014, 5460,    140.7,  -0.0760,  34.5550,2.0,    227.6,2.0,    35.70,2.0,   2255.2,2.0,   2357.3,2.0,  -0.0810
1045,  06AQ20071128,   A12,362.0,1.0,11.0,2.0,-999.0,0.0,-62.998,0.014, 5460,    119.8,  -0.9450,  34.4240,2.0,    278.2,2.0,    33.50,2.0,   2235.4,2.0,   2341.4,2.0,  -0.9480
1046,  06AQ20071128,   A12,362.0,1.0,10.0,2.0,-999.0,0.0,-62.998,0.014, 5460,     99.3,  -1.7330,  34.3100,2.0,    317.0,2.0,    31.20,2.0,   2217.8,2.0,   2338.3,2.0,  -1.7350
1047,  06AQ20071128,   A12,362.0,1.0,9.0,2.0,-999.0,0.0,-62.998,0.014, 5460,     79.5,  -1.8090,  34.2250,2.0,    330.8,2.0,    29.90,2.0,   2208.1,2.0,   2329.9,2.0,  -1.8110
1048,  06AQ20071128,   A12,362.0,1.0,8.0,2.0,-999.0,0.0,-62.998,0.014, 5460,     59.7,  -1.8130,  34.1860,2.0,    338.5,2.0,    26.60,2.0,   2202.7,2.0,   2329.3,2.0,  -1.8140
1049,  06AQ20071128,   A12,362.0,1.0,7.0,2.0,-999.0,0.0,-62.998,0.014, 5460,     60.0,  -1.8120,  34.1850,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8130
1050,  06AQ20071128,   A12,362.0,1.0,6.0,2.0,-999.0,0.0,-62.998,0.014, 5460,     40.5,  -1.0700,  34.0340,2.0,    359.5,2.0,    23.90,2.0,   2175.2,2.0,   2324.2,2.0,  -1.0710
1051,  06AQ20071128,   A12,362.0,1.0,5.0,2.0,-999.0,0.0,-62.998,0.014, 5460,     40.2,  -0.8910,  34.0110,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.8920
1052,  06AQ20071128,   A12,362.0,1.0,4.0,2.0,-999.0,0.0,-62.998,0.014, 5460,     30.4,  -0.7160,  34.0100,2.0,    368.6,2.0,    24.40,2.0,   2164.0,2.0,   2323.4,2.0,  -0.7170
1053,  06AQ20071128,   A12,362.0,1.0,3.0,2.0,-999.0,0.0,-62.998,0.014, 5460,     20.2,  -0.5550,  33.9900,2.0,    375.1,2.0,    25.50,2.0,   2157.2,2.0,   2325.8,2.0,  -0.5560
1054,  06AQ20071128,   A12,362.0,1.0,2.0,2.0,-999.0,0.0,-62.998,0.014, 5460,     10.1,  -0.2700,  33.9830,2.0,    373.3,2.0,    24.20,2.0,   2156.0,2.0,   2323.6,2.0,  -0.2700
1055,  06AQ20071128,   A12,362.0,1.0,1.0,2.0,-999.0,0.0,-62.998,0.014, 5460,     10.3,  -0.2420,  33.9800,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.2420
1056,  06AQ20071128,   A12,363.0,1.0,24.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,   1000.5,   0.2120,  34.6730,2.0,    207.2,2.0,    35.80,2.0,   2264.8,2.0,   2370.2,2.0,   0.1660
1057,  06AQ20071128,   A12,363.0,1.0,23.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,    746.7,   0.3180,  34.6770,2.0,    200.9,2.0,    36.00,2.0,   2266.8,2.0,   2374.0,2.0,   0.2850
1058,  06AQ20071128,   A12,363.0,1.0,22.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,    500.6,   0.4470,  34.6810,2.0,    196.7,2.0,    36.10,2.0,   2266.7,2.0,   2370.4,2.0,   0.4250
1059,  06AQ20071128,   A12,363.0,1.0,21.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,    350.1,   0.5160,  34.6780,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.5010
1060,  06AQ20071128,   A12,363.0,1.0,20.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,    350.8,   0.5170,  34.6780,2.0,    193.5,2.0,    36.20,2.0,   2268.3,2.0,   2369.9,2.0,   0.5020
1061,  06AQ20071128,   A12,363.0,1.0,19.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,    250.9,   0.5960,  34.6710,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.5850
1062,  06AQ20071128,   A12,363.0,1.0,18.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,    250.9,   0.5980,  34.6710,2.0,    197.3,2.0,    35.70,2.0,   2263.2,2.0,   2366.0,2.0,   0.5870
1063,  06AQ20071128,   A12,363.0,1.0,17.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,    200.4,   0.5680,  34.6480,2.0,    200.5,2.0,    35.70,2.0,   2262.8,2.0,   2367.2,2.0,   0.5600
1064,  06AQ20071128,   A12,363.0,1.0,16.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,    200.6,   0.5650,  34.6480,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.5570
1065,  06AQ20071128,   A12,363.0,1.0,15.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,    160.3,   0.1460,  34.5820,2.0,    217.8,2.0,    35.20,2.0,   2256.1,2.0,   2360.1,2.0,   0.1400
1066,  06AQ20071128,   A12,363.0,1.0,14.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,    120.8,  -1.7930,  34.3410,2.0,    309.9,2.0,    31.60,2.0,   2221.5,2.0,   2344.0,2.0,  -1.7950
1067,  06AQ20071128,   A12,363.0,1.0,13.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,    120.6,  -1.8030,  34.3380,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8050
1068,  06AQ20071128,   A12,363.0,1.0,12.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,    100.2,  -1.7870,  34.3220,2.0,    319.4,2.0,    30.90,2.0,   2218.2,2.0,   2339.1,2.0,  -1.7890
1069,  06AQ20071128,   A12,363.0,1.0,11.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,    100.4,  -1.7870,  34.3190,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7890
1070,  06AQ20071128,   A12,363.0,1.0,10.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,     79.3,  -1.8030,  34.2700,2.0,    326.7,2.0,    30.40,2.0,   2212.0,2.0,   2335.0,2.0,  -1.8050
1071,  06AQ20071128,   A12,363.0,1.0,9.0,2.0,-999.0,0.0,-62.503,-0.005, 5433,     79.2,  -1.8050,  34.2610,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8070
