,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
371,09AR20041223,       I09S,40.0,1.0,13.0,13.0,2.0,20050106.0,1821.0,-52.6105,114.9943,       3832,   901.1,   2.0625,  34.7192,2.0,  34.7200,2.0,    185.6,2.0,   186.7,2.0,   81.99,2.0,   31.92,2.0,    2.06,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   2.0083
372,09AR20041223,       I09S,40.0,1.0,12.0,12.0,2.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  1001.8,   2.0171,  34.7310,2.0,  34.7310,2.0,    189.1,2.0,   189.9,2.0,   82.77,2.0,   31.04,2.0,    2.04,2.0,   0.160,2.0,   0.076,2.0,   0.031,2.0,  2248.6,6.0,  2343.1,6.0,   1.9564
373,09AR20041223,       I09S,40.0,1.0,11.0,11.0,2.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  1202.4,   1.8830,  34.7427,2.0,  34.7427,2.0,    194.3,2.0,   193.9,2.0,   85.99,2.0,   30.16,2.0,    2.02,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.8095
374,09AR20041223,       I09S,40.0,1.0,10.0,10.0,2.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  1400.9,   1.7085,  34.7476,2.0,  34.7478,2.0,    198.0,2.0,   197.7,2.0,   90.28,2.0,   30.35,2.0,    2.00,2.0,   0.105,2.0,   0.047,2.0,   0.001,2.0,  2248.9,2.0,  2358.8,2.0,   1.6225
375,09AR20041223,       I09S,40.0,1.0,9.0,9.0,2.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  1603.2,   1.5085,  34.7436,2.0,  34.7435,2.0,    200.9,2.0,   200.8,2.0,   97.02,2.0,   30.55,2.0,    1.97,3.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.4099
376,09AR20041223,       I09S,40.0,1.0,8.0,108.0,2.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  1801.1,   1.3343,  34.7371,2.0,  34.7370,2.0,    202.6,2.0,   202.7,2.0,  102.29,2.0,   31.04,2.0,    2.06,2.0,   0.088,2.0,   0.042,2.0,   0.018,2.0,  2252.4,2.0,  2363.2,2.0,   1.2231
377,09AR20041223,       I09S,40.0,1.0,7.0,107.0,2.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  2103.0,   1.0627,  34.7241,2.0,  34.7235,2.0,    205.7,2.0,   206.0,2.0,  110.68,2.0,   31.14,2.0,    2.10,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.9322
378,09AR20041223,       I09S,40.0,1.0,6.0,117.0,2.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  2400.7,   0.8263,  34.7120,2.0,  34.7117,2.0,    208.9,2.0,   209.1,2.0,  117.71,2.0,   31.82,2.0,    2.14,2.0,   0.164,2.0,   0.078,2.0,   0.018,2.0,  2260.0,2.0,  2358.3,2.0,   0.6760
379,09AR20041223,       I09S,40.0,1.0,5.0,105.0,2.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  2701.0,   0.5537,  34.6984,2.0,  34.6974,2.0,    213.8,2.0,   213.7,2.0,  123.47,2.0,   32.11,2.0,    2.16,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.3837
380,09AR20041223,       I09S,40.0,1.0,4.0,104.0,2.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  3001.9,   0.3819,  34.6905,2.0,  34.6896,2.0,    218.5,2.0,   218.6,2.0,  127.77,2.0,   32.21,2.0,    2.17,2.0,   0.383,2.0,   0.175,2.0,   0.045,2.0,  2259.7,2.0,  2358.6,2.0,   0.1897
381,09AR20041223,       I09S,40.0,1.0,3.0,103.0,2.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  3302.0,   0.2659,  34.6851,2.0,  34.6837,2.0,    221.9,2.0,   221.3,2.0,  132.16,2.0,   32.41,2.0,    2.18,2.0,   0.497,2.0,   0.227,2.0,   0.050,2.0,  2260.1,2.0,  2357.3,2.0,   0.0495
382,09AR20041223,       I09S,40.0,1.0,2.0,102.0,2.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  3604.3,   0.2013,  34.6814,2.0,  34.6809,2.0,    224.3,2.0,   224.4,2.0,  135.09,2.0,   32.21,2.0,    2.18,2.0,   0.603,2.0,   0.276,2.0,   0.047,2.0,  2260.7,2.0,  2364.0,2.0,  -0.0418
383,09AR20041223,       I09S,40.0,1.0,1.0,101.0,2.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  3817.3,   0.1932,  34.6811,2.0,  34.6796,2.0,    225.3,2.0,   225.4,2.0,  136.56,2.0,   32.21,2.0,    2.19,2.0,   0.625,2.0,   0.290,2.0,   0.031,2.0,  2260.2,6.0,  2358.0,6.0,  -0.0703
384,09AR20041223,       I09S,41.0,1.0,-999.0,-999.0,9.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  -999.0,-999.0000,-999.0000,9.0,-999.0000,9.0,   -999.0,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0000
385,09AR20041223,       I09S,41.0,1.0,-999.0,-999.0,9.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  -999.0,-999.0000,-999.0000,9.0,-999.0000,9.0,   -999.0,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0000
386,09AR20041223,       I09S,41.0,1.0,-999.0,-999.0,9.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  -999.0,-999.0000,-999.0000,9.0,-999.0000,9.0,   -999.0,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0000
387,09AR20041223,       I09S,41.0,1.0,-999.0,-999.0,9.0,20050106.0,1821.0,-52.6105,114.9943,       3832,  -999.0,-999.0000,-999.0000,9.0,-999.0000,9.0,   -999.0,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0000
