,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,CTDRAW,TRITER,THETA,FUCO,FUCO_FLAG_W,RHAM,RHAM_FLAG_W,ARABA,ARABA_FLAG_W,GALA,GALA_FLAG_W,GLUC,GLUC_FLAG_W,MAN,MAN_FLAG_W,DCNS,DCNS_FLAG_W,BRDU,BRDU_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,HELIER,DELHER
1631,33RR20050106,       P16S,108.0,3.0,29.0,29.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,    39.5,  -1.6965,  33.9554,2.0,  33.9467,2.0,    337.7,2.0,   332.6,2.0,   44.80,2.0,   25.99,2.0,    0.25,2.0,    1.86,2.0,   5.284,6.0,   2.976,6.0,   0.522,6.0,  2173.9,2.0,  2294.2,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,    39.5,-999.000,  -1.6973,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1632,33RR20050106,       P16S,108.0,3.0,28.0,28.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,    85.0,  -1.7386,  34.0599,2.0,  34.0640,2.0,    317.5,2.0,   319.1,2.0,   47.06,2.0,   26.92,2.0,    0.36,2.0,    1.90,2.0,   5.377,2.0,   2.899,2.0,   0.515,2.0,  2187.9,2.0,  2301.0,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,    85.0,-999.000,  -1.7403,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1633,33RR20050106,       P16S,108.0,3.0,27.0,27.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,   135.4,  -1.2899,  34.1436,2.0,  34.1414,2.0,    298.6,2.0,   299.7,2.0,   52.20,2.0,   28.56,2.0,    0.01,2.0,    1.97,2.0,   4.700,2.0,   2.597,2.0,   0.470,2.0,  2197.9,3.0,  2304.0,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   135.4,-999.000,  -1.2932,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1634,33RR20050106,       P16S,108.0,3.0,26.0,26.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,   185.6,   0.5107,  34.4851,2.0,  34.4845,2.0,    229.8,2.0,   225.4,2.0,   78.51,2.0,   32.10,2.0,    0.01,2.0,    2.22,2.0,   2.208,2.0,   1.246,2.0,   0.226,2.0,  2238.3,2.0,  2326.6,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   185.6,-999.000,   0.5031,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1635,33RR20050106,       P16S,108.0,3.0,25.0,25.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,   235.9,   1.2982,  34.6775,2.0,  34.6734,2.0,    187.3,2.0,   187.0,2.0,   92.63,2.0,   32.89,2.0,    0.01,2.0,    2.28,2.0,   0.746,2.0,   0.402,2.0,   0.069,2.0,  2258.1,2.0,  2325.4,3.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   235.9,-999.000,   1.2868,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1636,33RR20050106,       P16S,108.0,3.0,24.0,24.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,   286.7,   1.4781,  34.7201,2.0,  34.7211,2.0,    182.1,2.0,   183.7,2.0,   96.15,2.0,   32.47,2.0,    0.00,2.0,    2.23,2.0,   0.396,2.0,   0.212,2.0,   0.036,2.0,  2259.3,2.0,  2346.7,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   286.7,-999.000,   1.4637,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1637,33RR20050106,       P16S,108.0,3.0,23.0,23.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,   341.8,   1.4310,  34.7273,2.0,  34.7270,2.0,    182.6,2.0,   183.5,2.0,   99.26,2.0,   32.47,2.0,    0.00,2.0,    2.23,2.0,   0.262,2.0,   0.137,2.0,   0.029,2.0,  2260.8,2.0,  2349.2,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   341.8,-999.000,   1.4138,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1638,33RR20050106,       P16S,108.0,3.0,22.0,22.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,   392.4,   1.3937,  34.7301,2.0,  34.7288,2.0,    183.0,2.0,   184.2,2.0,  101.33,2.0,   32.47,2.0,    0.00,2.0,    2.25,2.0,   0.272,2.0,   0.144,2.0,   0.024,2.0,  2261.3,2.0,  2350.2,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   392.4,-999.000,   1.3739,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1639,33RR20050106,       P16S,108.0,3.0,21.0,21.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,   442.9,   1.3517,  34.7309,2.0,  34.7307,2.0,    183.5,2.0,   183.9,2.0,  103.17,2.0,   32.52,2.0,    0.00,2.0,    2.24,2.0,   0.169,2.0,   0.092,2.0,   0.022,2.0,  -999.0,9.0,  -999.0,9.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   442.9,-999.000,   1.3293,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1640,33RR20050106,       P16S,108.0,3.0,20.0,20.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,   493.5,   1.3171,  34.7310,2.0,  34.7283,4.0,    184.1,2.0,   183.9,2.0,  105.03,2.0,   32.61,2.0,    0.00,2.0,    2.26,2.0,   0.193,2.0,   0.105,2.0,   0.023,2.0,  2264.3,2.0,  2350.9,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   493.5,-999.000,   1.2921,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1641,33RR20050106,       P16S,108.0,3.0,19.0,19.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,   579.1,   1.2547,  34.7307,2.0,  34.7293,2.0,    186.1,2.0,   186.6,2.0,  107.30,2.0,   32.57,2.0,    0.00,2.0,    2.24,2.0,   0.118,2.0,   0.063,2.0,   0.014,2.0,  -999.0,9.0,  -999.0,9.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   579.1,-999.000,   1.2252,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1642,33RR20050106,       P16S,108.0,3.0,18.0,18.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,   680.2,   1.1892,  34.7289,2.0,  34.7281,2.0,    188.1,2.0,   188.7,2.0,  109.37,2.0,   32.46,2.0,    0.00,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2262.8,2.0,  2353.2,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   680.2,-999.000,   1.1543,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1643,33RR20050106,       P16S,108.0,3.0,17.0,17.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,   780.8,   1.1267,  34.7268,2.0,  34.7236,4.0,    189.6,2.0,   190.0,2.0,  111.22,2.0,   32.46,2.0,    0.00,2.0,    2.24,2.0,   0.095,2.0,   0.051,2.0,   0.016,2.0,  -999.0,9.0,  -999.0,9.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   780.8,-999.000,   1.0864,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1644,33RR20050106,       P16S,108.0,3.0,16.0,16.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,   983.0,   1.0050,  34.7222,2.0,  34.7216,2.0,    194.5,2.0,   195.0,2.0,  115.36,2.0,   32.29,2.0,    0.00,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   983.0,-999.000,   0.9536,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1645,33RR20050106,       P16S,108.0,3.0,15.0,15.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,  1185.7,   0.8949,  34.7177,2.0,  34.7167,2.0,    198.4,2.0,   198.4,2.0,  117.85,2.0,   32.34,2.0,    0.00,2.0,    2.23,2.0,   0.084,2.0,   0.052,2.0,   0.012,2.0,  2262.1,2.0,  2356.7,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1185.7,-999.000,   0.8319,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1646,33RR20050106,       P16S,108.0,3.0,14.0,14.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,  1388.2,   0.7983,  34.7137,2.0,  34.7133,2.0,    201.0,2.0,   202.1,2.0,  121.17,2.0,   32.34,2.0,    0.00,2.0,    2.24,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1388.2,-999.000,   0.7232,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1647,33RR20050106,       P16S,108.0,3.0,13.0,13.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,  1590.6,   0.7182,  34.7105,2.0,  34.7092,2.0,    202.9,2.0,   203.5,2.0,  124.07,2.0,   32.39,2.0,    0.00,2.0,    2.24,2.0,   0.128,2.0,   0.076,2.0,   0.018,2.0,  2262.0,2.0,  2358.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1590.6,-999.000,   0.6305,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1648,33RR20050106,       P16S,108.0,3.0,12.0,12.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,  1793.6,   0.6506,  34.7080,2.0,  34.7054,4.0,    204.5,2.0,   205.3,2.0,  125.92,2.0,   32.44,2.0,    0.00,2.0,    2.24,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1793.6,-999.000,   0.5496,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1649,33RR20050106,       P16S,108.0,3.0,11.0,11.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,  1996.8,   0.5733,  34.7062,2.0,  34.7020,4.0,    206.2,2.0,   208.2,2.0,  127.15,2.0,   32.49,2.0,    0.00,2.0,    2.25,2.0,   0.104,2.0,   0.060,2.0,   0.011,2.0,  2262.8,2.0,  2358.3,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  1996.8,-999.000,   0.4587,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1650,33RR20050106,       P16S,108.0,3.0,10.0,10.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,  2200.0,   0.5008,  34.7050,2.0,  34.7056,2.0,    207.7,2.0,   208.5,2.0,  127.75,2.0,   32.55,2.0,    0.00,2.0,    2.25,2.0,   0.096,2.0,   0.055,2.0,   0.016,2.0,  -999.0,9.0,  2358.0,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  2200.0,-999.000,   0.3721,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1651,33RR20050106,       P16S,108.0,3.0,9.0,9.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,  2454.4,   0.4164,  34.7043,2.0,  34.7004,4.0,    209.7,2.0,   210.5,2.0,  129.80,2.0,   32.60,2.0,    0.00,2.0,    2.25,2.0,   0.102,2.0,   0.060,2.0,   0.008,2.0,  2262.1,2.0,  2358.0,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  2454.4,-999.000,   0.2693,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1652,33RR20050106,       P16S,108.0,3.0,8.0,8.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,  2709.2,   0.3503,  34.7037,2.0,  34.6983,4.0,    211.6,2.0,   212.4,2.0,  131.45,2.0,   32.65,2.0,    0.00,2.0,    2.26,2.0,   0.128,2.0,   0.072,2.0,   0.006,2.0,  -999.0,9.0,  -999.0,9.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  2709.2,-999.000,   0.1837,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1653,33RR20050106,       P16S,108.0,3.0,7.0,7.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,  2963.6,   0.2937,  34.7031,2.0,  34.6989,4.0,    213.6,2.0,   214.4,2.0,  132.26,2.0,   32.59,2.0,    0.00,2.0,    2.26,2.0,   0.165,2.0,   0.088,2.0,   0.007,2.0,  2262.2,2.0,  2358.5,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  2963.6,-999.000,   0.1067,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1654,33RR20050106,       P16S,108.0,3.0,6.0,6.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,  3300.7,   0.2237,  34.7011,2.0,  34.6998,2.0,    216.9,2.0,   217.8,2.0,  129.30,2.0,   32.54,2.0,    0.00,2.0,    2.26,2.0,   0.357,2.0,   0.187,2.0,   0.022,2.0,  -999.0,9.0,  -999.0,9.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  3300.7,-999.000,   0.0083,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1655,33RR20050106,       P16S,108.0,3.0,5.0,5.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,  3607.7,   0.1714,  34.6986,2.0,  34.6947,4.0,    220.3,2.0,   221.2,2.0,  123.21,2.0,   32.37,2.0,    0.00,2.0,    2.25,2.0,   0.616,2.0,   0.317,2.0,   0.032,2.0,  2259.4,2.0,  2355.6,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  3607.7,-999.000,  -0.0713,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1656,33RR20050106,       P16S,108.0,3.0,4.0,4.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,  3914.3,   0.1699,  34.6983,2.0,  34.6994,2.0,    221.5,2.0,   222.0,2.0,  121.51,2.0,   32.37,2.0,    0.00,2.0,    2.24,2.0,   0.696,2.0,   0.373,2.0,   0.035,2.0,  -999.0,9.0,  -999.0,9.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  3914.3,-999.000,  -0.1027,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1657,33RR20050106,       P16S,108.0,3.0,3.0,3.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,  4170.8,   0.1855,  34.6987,2.0,  34.6952,4.0,    221.6,2.0,   222.2,2.0,  122.32,2.0,   32.37,2.0,    0.00,2.0,    2.24,2.0,   0.639,2.0,   0.342,2.0,   0.026,2.0,  2258.8,2.0,  2356.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  4170.8,-999.000,  -0.1136,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1658,33RR20050106,       P16S,108.0,3.0,2.0,2.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,  4325.0,   0.1963,  34.6991,2.0,  34.6991,2.0,    221.3,2.0,   221.7,2.0,  123.95,2.0,   32.42,2.0,    0.00,2.0,    2.25,2.0,   0.645,2.0,   0.333,2.0,   0.029,2.0,  -999.0,9.0,  -999.0,9.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  4325.0,-999.000,  -0.1193,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1659,33RR20050106,       P16S,108.0,3.0,1.0,1.0,2.0,20050210.0,959.0,-69.4998,-150.001,       4391,  4437.4,   0.2084,  34.6992,2.0,  34.6993,2.0,    221.0,2.0,   222.4,2.0,  124.77,2.0,   32.47,2.0,    0.00,2.0,    2.25,2.0,   0.648,2.0,   0.326,2.0,   0.030,2.0,  2261.2,6.0,  2355.6,6.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  4437.4,-999.000,  -0.1195,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
1660,33RR20050106,       P16S,109.0,1.0,32.0,32.0,2.0,20050210.0,1554.0,-70.0002,-150.0003,       4375,     2.9,  -0.4982,  33.5898,2.0,  33.5904,2.0,    362.3,2.0,   363.9,2.0,   32.83,2.0,   21.45,2.0,    0.26,2.0,    1.40,2.0,   6.155,2.0,   3.316,2.0,   0.614,2.0,  2127.1,6.0,  2274.2,6.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  41.4652,2.0,     2.9,-999.000,  -0.4983,         81,2.0,         85,2.0,         62,2.0,        158,2.0,        178,2.0,        177,2.0,        740,2.0, -999.00,9.0,   0.0960,2.0,   0.0650,2.0,   0.0230,2.0,   0.0150,2.0,   0.0288,2.0,   0.0280,2.0,-999.0000, -999.00
