EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NO2+NO3,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA,NO2+NO3_FLAG_W
,,,,,,,,,,,METERS,DBAR,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C,
09AR20011029, SR03, 114, 1, 10, 310, 2, 20011130, 1056, -65.8767, 144.5013, 1737,  -999.00,    761.7,   0.2070,  34.6650, 2,  34.6640, 2,    225.0, 2,    222.8, 2,   112.40, 2,    31.96, 2,    31.96,     2.02, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   0.1740, 2
09AR20011029, SR03, 114, 1, 9, 709, 2, 20011130, 1056, -65.8767, 144.5013, 1737,  -999.00,    792.0,   0.0550,  34.6540, 3,  34.6510, 2,    234.4, 2,    228.9, 2,   109.10, 2,    31.58, 2,    31.58,     2.01, 2,    1.459, 2,    0.727, 2,    0.120, 2,   2254.4, 2,   2346.9, 2,   0.0210, 2
09AR20011029, SR03, 114, 1, 8, 8, 2, 20011130, 1056, -65.8767, 144.5013, 1737,  -999.00,    851.4,   0.2240,  34.6740, 2,  34.6720, 2,    220.8, 2,    221.1, 2,   115.20, 2,    31.74, 2,    31.74,     2.02, 2,    1.003, 2,    0.493, 2,    0.080, 2,   2258.3, 2,   2350.2, 2,   0.1860, 2
09AR20011029, SR03, 114, 1, 7, 7, 2, 20011130, 1056, -65.8767, 144.5013, 1737,  -999.00,   1001.0,   0.0950,  34.6700, 2,  34.6700, 2,    228.1, 2,    225.2, 2,   113.10, 2,    31.82, 2,    31.82,     2.04, 2,    1.252, 2,    0.614, 2,    0.100, 2,   2257.4, 2,   2339.7, 4,   0.0500, 2
09AR20011029, SR03, 114, 1, 6, 6, 2, 20011130, 1056, -65.8767, 144.5013, 1737,  -999.00,   1201.3,   0.0450,  34.6740, 2,  34.6740, 2,    230.3, 2,    226.9, 2,   113.60, 2,    31.60, 2,    31.60,     2.04, 2,    1.468, 2,    0.718, 2,    0.120, 2,   -999.0, 9,   -999.0, 9,  -0.0110, 2
09AR20011029, SR03, 114, 1, 5, 5, 2, 20011130, 1056, -65.8767, 144.5013, 1737,  -999.00,   1351.0,  -0.0440,  34.6730, 2,  34.6730, 2,    232.5, 2,    230.0, 2,   112.50, 2,    31.35, 2,    31.35,     2.03, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2257.0, 2,   2350.1, 2,  -0.1070, 2
09AR20011029, SR03, 114, 1, 4, 4, 2, 20011130, 1056, -65.8767, 144.5013, 1737,  -999.00,   1451.4,  -0.6930,  34.6060, 2,  34.6060, 2,    260.9, 2,    262.2, 2,    96.90, 2,    31.28, 2,    31.28,     1.99, 2,    2.908, 2,    1.472, 2,    0.250, 2,   2244.9, 2,   2341.0, 2,  -0.7550, 2
09AR20011029, SR03, 114, 1, 3, 3, 2, 20011130, 1056, -65.8767, 144.5013, 1737,  -999.00,   1576.7,  -0.7070,  34.6090, 2,  34.6090, 2,    260.2, 2,    263.0, 2,    96.90, 2,    30.75, 2,    30.75,     1.98, 2,    2.958, 2,    1.499, 2,    0.260, 2,   2245.8, 2,   2341.5, 2,  -0.7760, 2
09AR20011029, SR03, 114, 1, 2, 2, 2, 20011130, 1056, -65.8767, 144.5013, 1737,  -999.00,   1681.5,  -0.5460,  34.6300, 2,  34.6310, 2,    253.9, 2,    254.3, 2,   100.60, 2,    31.16, 2,    31.16,     2.00, 2,    2.624, 2,    1.317, 2,    0.220, 2,   2248.6, 2,   2342.9, 2,  -0.6230, 2
09AR20011029, SR03, 114, 1, 1, 1, 2, 20011130, 1056, -65.8767, 144.5013, 1737,  -999.00,   1786.7,  -0.5800,  34.6290, 2,  34.6300, 2,    251.2, 2,    256.1, 2,    99.90, 2,    30.82, 2,    30.82,     2.02, 2,    2.683, 2,    1.348, 2,    0.220, 2,   2247.8, 6,   2343.3, 2,  -0.6630, 2
09AR20011029, SR03, 115, 1, 24, 24, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,     11.1,  -1.4220,  34.2750, 2,  34.2730, 2,    367.2, 3,    366.8, 2,    61.90, 2,    24.44, 2,    24.44,     1.36, 2,    5.678, 2,    2.911, 2,    0.510, 2,   2175.2, 6,   2317.2, 2,  -1.4230, 2
09AR20011029, SR03, 115, 1, 23, 23, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,     41.2,  -1.6390,  34.3600, 2,  34.3570, 2,    336.8, 2,    335.8, 2,    68.70, 2,    27.59, 2,    27.59,     1.66, 2,    5.167, 2,    2.626, 2,    0.470, 2,   2202.2, 2,   2320.5, 6,  -1.6400, 2
09AR20011029, SR03, 115, 1, 22, 22, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,     81.0,  -1.6490,  34.4170, 2,  34.4160, 2,    316.9, 2,    316.0, 2,    73.00, 2,    29.43, 2,    29.43,     1.84, 2,    4.953, 2,    2.542, 2,    0.450, 2,   2217.1, 2,   2323.1, 2,  -1.6510, 2
09AR20011029, SR03, 115, 1, 21, 21, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,    121.0,  -1.6740,  34.4400, 2,  34.4400, 2,    309.1, 2,    307.4, 2,    77.60, 2,    30.16, 2,    30.16,     1.90, 2,    4.778, 2,    2.422, 2,    0.420, 2,   2222.9, 2,   2324.5, 2,  -1.6770, 2
09AR20011029, SR03, 115, 1, 20, 20, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,    161.4,  -1.3880,  34.4640, 2,  34.4640, 2,    297.2, 2,    294.6, 2,    79.60, 2,    30.40, 2,    30.40,     1.92, 2,    4.430, 2,    2.258, 2,    0.400, 2,   2226.4, 2,   2327.2, 2,  -1.3920, 2
09AR20011029, SR03, 115, 1, 19, 19, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,    200.8,  -1.3620,  34.4700, 3,  34.4760, 2,    285.8, 2,    290.8, 2,    80.90, 2,    30.38, 2,    30.38,     1.93, 2,    4.257, 6,    2.177, 6,    0.380, 6,   2228.2, 2,   2327.7, 2,  -1.3670, 2
09AR20011029, SR03, 115, 1, 18, 218, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,    252.3,  -0.4810,  34.5440, 2,  34.5430, 2,    253.6, 2,    260.5, 2,    84.40, 2,    30.68, 2,    30.68,     1.98, 2,    3.137, 2,    1.593, 2,    0.280, 2,   2236.2, 2,   2330.8, 2,  -0.4890, 2
09AR20011029, SR03, 115, 1, 17, 17, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,    300.9,  -0.0760,  34.5830, 2,  34.5820, 2,    245.4, 2,    246.1, 2,    87.70, 2,    30.86, 2,    30.86,     1.96, 2,    2.515, 2,    1.274, 2,    0.230, 2,   2239.5, 2,   2333.6, 2,  -0.0870, 2
09AR20011029, SR03, 115, 1, 16, 16, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,    402.2,   0.1380,  34.6220, 2,  34.6190, 2,    231.7, 2,    234.7, 2,    94.50, 2,    30.93, 2,    30.93,     2.01, 2,    1.928, 2,    0.962, 2,    0.170, 2,   2244.9, 2,   2339.2, 2,   0.1220, 2
09AR20011029, SR03, 115, 1, 15, 715, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,    501.3,   0.5090,  34.6620, 3,  34.6610, 2,    224.2, 2,    220.7, 2,   100.70, 2,    31.14, 2,    31.14,     2.00, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   0.4870, 2
09AR20011029, SR03, 115, 1, 14, 14, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,    601.3,   0.5010,  34.6720, 2,  34.6700, 2,    219.4, 2,    217.9, 2,   105.90, 2,    31.20, 2,    31.20,     2.01, 2,    1.026, 2,    0.505, 2,    0.090, 2,   2253.4, 2,   2345.9, 2,   0.4740, 2
09AR20011029, SR03, 115, 1, 13, 13, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,    700.9,   0.6390,  34.6930, 2,  34.6920, 2,    210.3, 2,    212.7, 2,   112.80, 2,    31.33, 2,    31.33,     2.04, 2,    0.579, 2,    0.286, 2,    0.050, 2,   2256.6, 2,   2349.7, 2,   0.6060, 2
09AR20011029, SR03, 115, 1, 12, 12, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,    801.6,   0.4910,  34.6850, 2,  34.6830, 2,    214.7, 2,    215.6, 2,   114.10, 2,    31.65, 2,    31.65,     2.05, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   0.4540, 2
09AR20011029, SR03, 115, 1, 11, 11, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,    901.4,   0.3510,  34.6770, 2,  34.6750, 2,    218.6, 2,    218.6, 2,   114.80, 2,    31.65, 2,    31.65,     2.05, 2,    0.871, 2,    0.430, 2,    0.070, 2,   2255.7, 2,   2349.2, 2,   0.3090, 2
09AR20011029, SR03, 115, 1, 10, 310, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,   1001.6,   0.3900,  34.6880, 2,  34.6860, 2,    217.6, 2,    216.9, 2,   120.00, 2,    31.64, 2,    31.64,     2.05, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   0.3430, 2
09AR20011029, SR03, 115, 1, 9, 709, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,   1200.8,   0.2890,  34.6850, 2,  34.6850, 2,    221.4, 2,    219.7, 2,   123.00, 2,    31.96, 2,    31.96,     2.07, 2,    0.559, 2,    0.271, 2,    0.040, 2,   2258.2, 2,   2351.5, 2,   0.2310, 2
09AR20011029, SR03, 115, 1, 8, 8, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,   1401.6,   0.1870,  34.6840, 2,  34.6830, 2,    224.2, 2,    221.9, 2,   122.30, 2,    31.53, 2,    31.53,     2.07, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   0.1180, 2
09AR20011029, SR03, 115, 1, 7, 7, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,   1601.7,   0.0660,  34.6760, 2,  34.6830, 3,    228.8, 2,    222.8, 2,   122.30, 2,    31.68, 2,    31.68,     2.07, 2,    0.746, 2,    0.365, 2,    0.060, 2,   2257.3, 2,   2351.5, 2,  -0.0140, 2
09AR20011029, SR03, 115, 1, 6, 6, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,   1800.9,  -0.0300,  34.6730, 2,  34.6740, 2,    231.1, 2,    229.9, 2,   111.10, 2,    31.51, 2,    31.51,     2.04, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.1220, 2
09AR20011029, SR03, 115, 1, 5, 5, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,   2002.2,  -0.1150,  34.6700, 2,  34.6710, 2,    233.3, 2,    233.8, 2,   107.90, 2,    31.12, 2,    31.12,     2.04, 2,    1.753, 2,    0.859, 2,    0.140, 2,   2254.0, 2,   2347.5, 2,  -0.2190, 2
09AR20011029, SR03, 115, 1, 4, 4, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,   2201.6,  -0.2780,  34.6580, 2,  34.6590, 2,    240.8, 2,    241.6, 2,   105.20, 2,    31.27, 2,    31.27,     2.04, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.3930, 2
09AR20011029, SR03, 115, 1, 3, 3, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,   2400.9,  -0.3410,  34.6570, 2,  34.6590, 2,    243.0, 2,    244.5, 2,   105.40, 2,    31.00, 2,    31.00,     2.03, 2,    2.252, 2,    1.117, 2,    0.190, 2,   2250.6, 2,   2345.6, 2,  -0.4700, 2
09AR20011029, SR03, 115, 1, 2, 2, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,   2532.1,  -0.3840,  34.6560, 2,  34.6580, 2,    244.2, 2,    246.2, 2,   105.10, 2,    31.17, 2,    31.17,     2.04, 2,    2.347, 2,    1.165, 2,    0.200, 2,   2251.0, 2,   2345.8, 6,  -0.5220, 2
09AR20011029, SR03, 115, 1, 1, 1, 2, 20011130, 1403, -65.7855, 144.5270, 2563,  -999.00,   2623.1,  -0.5190,  34.6430, 2,  34.6450, 2,   -999.0, 5,    253.4, 2,   101.30, 2,    31.10, 2,    31.10,     2.04, 2,    2.635, 2,    1.315, 2,    0.220, 2,   2248.8, 6,   2346.7, 2,  -0.6610, 2
09AR20011029, SR03, 116, 1, 24, 24, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,     10.8,  -1.3980,  34.3600, 2, -999.0000, 9,    335.8, 3,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.3990, 9
09AR20011029, SR03, 116, 1, 23, 23, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,     10.8,  -1.4040,  34.3630, 2, -999.0000, 9,    335.8, 3,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.4050, 9
09AR20011029, SR03, 116, 1, 22, 22, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,     10.9,  -1.4040,  34.3640, 2,  34.3650, 2,    335.8, 3,    334.9, 2,    63.40, 2,    29.49, 2,    29.49,     1.87, 2,    5.473, 2,    2.839, 2,    0.500, 2,   2205.8, 2,   2321.6, 2,  -1.4050, 2
09AR20011029, SR03, 116, 1, 19, 19, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,     61.1,  -1.6920,  34.4070, 2,  34.4110, 2,    314.6, 2,    317.8, 2,    63.40, 2,    29.95, 2,    29.95,     1.92, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.6940, 2
09AR20011029, SR03, 116, 1, 20, 20, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,     61.7,  -1.6920,  34.4050, 2, -999.0000, 9,    314.6, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.6940, 9
09AR20011029, SR03, 116, 1, 21, 21, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,     62.0,  -1.6920,  34.4080, 2, -999.0000, 9,    314.6, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2213.4, 2,   2325.1, 2,  -1.6940, 9
09AR20011029, SR03, 116, 1, 16, 16, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    101.0,  -1.7000,  34.4400, 2,  34.4390, 2,    309.0, 2,    306.4, 2,    66.10, 2,    30.60, 2,    30.60,     1.97, 2,    4.700, 2,    2.428, 2,    0.430, 2,   -999.0, 9,   -999.0, 9,  -1.7030, 2
09AR20011029, SR03, 116, 1, 18, 218, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    101.2,  -1.6970,  34.4390, 2, -999.0000, 9,    309.0, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.7000, 9
09AR20011029, SR03, 116, 1, 17, 17, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    101.2,  -1.6970,  34.4390, 2, -999.0000, 9,    309.0, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2218.5, 2,   2325.6, 2,  -1.7000, 9
09AR20011029, SR03, 116, 1, 15, 715, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    150.8,  -1.2800,  34.4920, 2, -999.0000, 9,    290.3, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.2840, 9
09AR20011029, SR03, 116, 1, 14, 14, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    150.9,  -1.2830,  34.4920, 2, -999.0000, 9,    290.3, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.2870, 9
09AR20011029, SR03, 116, 1, 13, 13, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    150.9,  -1.2770,  34.4890, 2,  34.4940, 2,    290.3, 2,    286.6, 2,    74.90, 2,    31.04, 2,    31.04,     2.00, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2229.5, 2,   2330.7, 2,  -1.2810, 2
09AR20011029, SR03, 116, 1, 12, 12, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    201.3,  -0.8930,  34.5430, 2, -999.0000, 9,    270.9, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.8990, 9
09AR20011029, SR03, 116, 1, 10, 310, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    201.5,  -0.8880,  34.5430, 2,  34.5430, 2,    270.9, 2,    276.0, 2,    81.70, 2,    30.99, 2,    30.99,     2.04, 2,    3.475, 2,    1.800, 2,    0.320, 2,   -999.0, 9,   -999.0, 9,  -0.8940, 2
09AR20011029, SR03, 116, 1, 11, 11, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    201.7,  -0.8860,  34.5430, 2, -999.0000, 9,    270.9, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2234.1, 2,   2335.3, 2,  -0.8920, 9
09AR20011029, SR03, 116, 1, 9, 709, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    251.1,  -0.2000,  34.6350, 3, -999.0000, 9,    242.2, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.2090, 9
09AR20011029, SR03, 116, 1, 8, 8, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    251.6,  -0.1950,  34.6350, 2, -999.0000, 9,    242.2, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -0.2040, 9
09AR20011029, SR03, 116, 1, 7, 7, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    251.8,  -0.1930,  34.6340, 2,  34.6370, 2,    242.2, 2,    241.9, 2,    99.10, 2,    31.73, 2,    31.73,     2.05, 2,    1.989, 2,    1.006, 2,    0.170, 2,   2248.7, 2,   2346.0, 2,  -0.2020, 2
09AR20011029, SR03, 116, 1, 6, 6, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    350.3,  -0.9970,  34.6250, 3, -999.0000, 9,    281.0, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.0080, 9
09AR20011029, SR03, 116, 1, 5, 5, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    350.4,  -1.0550,  34.6240, 2, -999.0000, 9,    281.0, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.0660, 9
09AR20011029, SR03, 116, 1, 4, 4, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    350.4,  -1.0800,  34.6240, 2,  34.6260, 2,    281.0, 2,    281.9, 2,    86.50, 2,    31.09, 2,    31.09,     2.02, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.0900, 2
09AR20011029, SR03, 116, 1, 1, 1, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    439.5,  -1.5870,  34.6420, 2,  34.6440, 2,    305.4, 2,    305.5, 2,    79.30, 2,    30.80, 2,    30.80,     1.99, 2,    4.631, 2,    2.388, 2,    0.430, 2,   -999.0, 9,   -999.0, 9,  -1.5990, 2
09AR20011029, SR03, 116, 1, 2, 2, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    439.7,  -1.5860,  34.6420, 2, -999.0000, 9,    305.4, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.5980, 9
09AR20011029, SR03, 116, 1, 3, 3, 2, 20011203, 1649, -65.7435, 141.0687, 447,  -999.00,    439.8,  -1.5830,  34.6420, 2, -999.0000, 9,    305.4, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2238.9, 6,   2341.5, 2,  -1.5950, 9
09AR20011029, SR03, 117, 1, 24, 24, 2, 20011203, 2034, -65.6705, 141.1908, 773,  -999.00,     10.6,  -1.5200,  34.3060, 2, -999.0000, 9,    366.9, 3,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.5210, 9
09AR20011029, SR03, 117, 1, 23, 23, 2, 20011203, 2034, -65.6705, 141.1908, 773,  -999.00,     10.6,  -1.5190,  34.3080, 2, -999.0000, 9,    366.9, 3,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.5200, 9
09AR20011029, SR03, 117, 1, 22, 22, 2, 20011203, 2034, -65.6705, 141.1908, 773,  -999.00,     10.6,  -1.5190,  34.3080, 2, -999.0000, 9,    366.9, 3,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.5200, 9
09AR20011029, SR03, 117, 1, 21, 21, 2, 20011203, 2034, -65.6705, 141.1908, 773,  -999.00,     10.6,  -1.5190,  34.3080, 2, -999.0000, 9,    366.9, 3,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.5200, 9
09AR20011029, SR03, 117, 1, 20, 20, 2, 20011203, 2034, -65.6705, 141.1908, 773,  -999.00,     10.6,  -1.5170,  34.3070, 2, -999.0000, 9,    366.9, 3,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.5180, 9
09AR20011029, SR03, 117, 1, 19, 19, 2, 20011203, 2034, -65.6705, 141.1908, 773,  -999.00,     10.6,  -1.5150,  34.3070, 2,  34.3080, 2,    366.9, 3,   -999.0, 9,    63.10, 2,    29.58, 2,    29.58,     1.87, 3,    5.600, 2,    2.908, 2,    0.510, 2,   2201.6, 6,   2316.2, 2,  -1.5160, 2
09AR20011029, SR03, 117, 1, 17, 17, 2, 20011203, 2034, -65.6705, 141.1908, 773,  -999.00,     51.9,  -1.5210,  34.3210, 2,  34.3340, 4,    330.9, 2,    331.8, 2,    61.60, 2,    29.54, 2,    29.54,     1.88, 3,    5.442, 2,    2.833, 2,    0.520, 2,   -999.0, 9,   -999.0, 9,  -1.5220, 2
09AR20011029, SR03, 117, 1, 18, 218, 2, 20011203, 2034, -65.6705, 141.1908, 773,  -999.00,     52.0,  -1.5180,  34.3190, 2, -999.0000, 9,    330.9, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2203.6, 2,   2317.5, 2,  -1.5200, 9
09AR20011029, SR03, 117, 1, 15, 715, 2, 20011203, 2034, -65.6705, 141.1908, 773,  -999.00,    111.4,  -1.7230,  34.3950, 2,  34.3960, 2,    313.7, 2,    309.4, 2,    64.40, 2,    30.49, 2,    30.49,     1.95, 3, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.7260, 2
09AR20011029, SR03, 117, 1, 16, 16, 2, 20011203, 2034, -65.6705, 141.1908, 773,  -999.00,    111.9,  -1.7230,  34.3960, 2, -999.0000, 9,    313.7, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2214.3, 2,   2322.5, 2,  -1.7260, 9
09AR20011029, SR03, 117, 1, 13, 13, 2, 20011203, 2034, -65.6705, 141.1908, 773,  -999.00,    161.1,  -1.7270,  34.4210, 2,  34.4220, 2,    308.0, 2,    307.3, 2,    66.00, 2,    30.73, 2,    30.73,     1.96, 3,    4.843, 2,    2.517, 2,    0.450, 2,   -999.0, 9,   -999.0, 9,  -1.7310, 2
09AR20011029, SR03, 117, 1, 14, 14, 2, 20011203, 2034, -65.6705, 141.1908, 773,  -999.00,    161.4,  -1.7270,  34.4230, 2, -999.0000, 9,    308.0, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   2217.9, 2,   2324.5, 2,  -1.7310, 9
09AR20011029, SR03, 117, 1, 12, 12, 2, 20011203, 2034, -65.6705, 141.1908, 773,  -999.00,    230.2,  -1.1560,  34.4830, 3, -999.0000, 9,    281.3, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  -1.1630, 9
09AR20011029, SR03, 117, 1, 11, 11, 2, 20011203, 2034, -65.6705, 141.1908, 773,  -999.00,    230.3,  -1.1600,  34.4870, 3,  34.4820, 2,    281.3, 2,    283.9, 2,    75.30, 2,    31.15, 2,    31.15,     1.99, 3,    3.977, 2,    2.055, 2,    0.370, 2,   2227.0, 2,   2329.3, 2,  -1.1670, 2
