BOTTLE,20141024CCHSIOCBG
# Original header:
# Merged parameters: TCARBN, TCARBN_FLAG_W, ALKALI, ALKALI_FLAG_W
# 20090522OOCNOCBAK
# There are 12 instances of the bottle quality flag being set to 10. These correspond to cases where there was something anomalous about the bottle closure. The samples are believed to be good. In 9 of these cases the shallowest bottle was at 5 metres depth andappeared to have closed normally. The CFC sampler reported that a dribble leaked out of the bottom tap when it was pushed in even though the top vent was still closed. 
# The CTD PRS;  TMP;  SAL;  OXY; data are all calibrated and good .
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,CTDOXY,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA,NO2+NO3,NO2+NO3_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,PSS-78,,UMOL/KG,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C,UMOL/KG,
740H20090307,       A095,      71,          1,         11,         11,2,20090405,       0641,  -23.04956,  -14.36717,       4064,  1761.0,   3.0272,  34.8387,  34.8384,2,    219.3,   219.2,2,   41.77,2,    1.68,2,  2198.6,2,  2329.1,2,   2.8960,   24.99,2
740H20090307,       A095,      71,          1,         12,         12,2,20090405,       0641,  -23.04956,  -14.36717,       4064,  1507.7,   3.1916,  34.7796,  34.7789,2,    205.5,   205.1,2,   43.78,2,    1.81,2,  -999.0,9,  -999.0,9,   3.0804,   27.22,2
740H20090307,       A095,      71,          1,         13,         13,2,20090405,       0641,  -23.04956,  -14.36717,       4064,  1255.8,   3.3441,  34.6452,  34.6448,2,    187.1,   187.0,2,   46.13,2,    2.05,2,  2216.8,2,  2320.7,2,   3.2527,   30.66,2
740H20090307,       A095,      71,          1,         14,         14,2,20090405,       0641,  -23.04956,  -14.36717,       4064,  1004.3,   3.6338,  34.4757,  34.4760,2,    179.7,   179.1,2,   44.26,2,    2.23,2,  -999.0,9,  -999.0,9,   3.5607,   33.38,2
740H20090307,       A095,      71,          1,         15,         15,2,20090405,       0641,  -23.04956,  -14.36717,       4064,   878.3,   4.0785,  34.4046,  34.4038,2,    184.1,   184.5,2,   37.76,2,    2.21,2,  2208.7,2,  2304.5,2,   4.0124,   33.03,2
740H20090307,       A095,      71,          1,         16,         16,2,20090405,       0641,  -23.04956,  -14.36717,       4064,   752.5,   5.1197,  34.3903,  34.3900,2,    188.5,   188.2,2,   26.58,2,    2.06,2,  2195.5,2,  2292.7,2,   5.0578,   30.86,2
740H20090307,       A095,      71,          1,         17,         17,2,20090405,       0641,  -23.04956,  -14.36717,       4064,   626.4,   6.7739,  34.4890,  34.4906,2,    182.9,   183.2,2,   18.36,2,    1.85,2,  2181.7,2,  2292.1,2,   6.7149,   27.67,2
740H20090307,       A095,      71,          1,         18,         18,2,20090405,       0641,  -23.04956,  -14.36717,       4064,   501.4,   9.6711,  34.7651,  34.7626,2,    185.1,   185.1,2,   10.63,2,    1.39,2,  2159.3,2,  2298.2,2,   9.6133,   20.42,2
740H20090307,       A095,      71,          1,         19,         19,2,20090405,       0641,  -23.04956,  -14.36717,       4064,   376.3,  12.0651,  35.0362,  35.0366,2,    198.5,   199.0,2,    6.30,2,    0.94,2,  -999.0,9,  -999.0,9,  12.0155,   13.09,2
740H20090307,       A095,      71,          1,         20,         20,2,20090405,       0641,  -23.04956,  -14.36717,       4064,   251.1,  14.8342,  35.3734,  35.3730,2,    208.8,   208.6,2,    4.22,2,    0.52,2,  -999.0,9,  -999.0,9,  14.7963,    6.00,2
740H20090307,       A095,      71,          1,         21,         25,2,20090405,       0641,  -23.04956,  -14.36717,       4064,   126.0,  18.8272,  36.0486,  36.0438,2,    221.1,   220.5,2,    3.15,2,    0.17,2,  -999.0,9,  -999.0,9,  18.8048,    0.12,2
740H20090307,       A095,      71,          1,         22,         22,3,20090405,       0641,  -23.04956,  -14.36717,       4064,   101.2,  19.6945,  36.1584,-999.0000,9,    225.1,  -999.0,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,9,  19.6759, -999.00,9
740H20090307,       A095,      71,          1,         23,         23,2,20090405,       0641,  -23.04956,  -14.36717,       4064,    51.1,  24.5609,  36.5956,  36.5640,2,    214.8,   214.7,2,    2.94,2,    0.11,2,  2092.8,2,  2401.5,2,  24.5499,    0.07,2
740H20090307,       A095,      71,          1,         24,         24,2,20090405,       0641,  -23.04956,  -14.36717,       4064,     7.0,  25.5163,  36.7238,  36.7287,2,    202.0,   201.8,2,    2.87,2,    0.13,2,  2096.9,2,  2411.5,2,  25.5148,    0.17,2
740H20090307,       A095,      72,          1,          1,          1,2,20090405,       1412,  -22.90684,  -13.76679,       3824,  3876.7,   2.0050,  34.8374,  34.8374,2,    232.5,   233.5,2,   66.57,2,    1.66,2,  2210.7,2,    2347,2,   1.6847,   26.61,2
740H20090307,       A095,      72,          1,          2,          2,2,20090405,       1412,  -22.90684,  -13.76679,       3824,  3826.5,   1.9969,  34.8374,  34.8382,2,    232.4,   233.1,2,   66.63,2,    1.67,2,  2217.4,2,  2344.5,2,   1.6823,   25.68,2
740H20090307,       A095,      72,          1,          3,          3,2,20090405,       1412,  -22.90684,  -13.76679,       3824,  3827.1,   1.9962,  34.8374,-999.0000,9,    232.4,   235.7,2,   46.44,2,    1.51,2,  -999.0,9,  -999.0,9,   1.6816,   22.86,2
740H20090307,       A095,      72,          1,          4,          4,2,20090405,       1412,  -22.90684,  -13.76679,       3824,  3539.5,   2.2848,  34.8609,  34.8763,2,    235.6,   235.7,2,   56.80,2,    1.57,2,  2208.5,2,  2339.9,2,   1.9938,   24.00,2
740H20090307,       A095,      72,          1,          5,          5,2,20090405,       1412,  -22.90684,  -13.76679,       3824,  3030.0,   2.4885,  34.8764,  34.8765,2,    235.7,   235.9,2,   49.45,2,    1.52,2,  2204.5,2,  2337.5,2,   2.2460,   23.30,2
740H20090307,       A095,      72,          1,          6,          6,2,20090405,       1412,  -22.90684,  -13.76679,       3824,  2777.1,   2.5667,  34.8808,  34.8811,2,    235.6,   235.5,2,   46.90,2,    1.51,2,  -999.0,9,  -999.0,9,   2.3481,   22.98,2
740H20090307,       A095,      72,          1,          7,          7,2,20090405,       1412,  -22.90684,  -13.76679,       3824,  2775.7,   2.5658,  34.8810,  34.8809,2,    235.4,   235.3,2,   47.13,2,    1.50,2,  -999.0,9,  -999.0,9,   2.3473,   22.90,2
740H20090307,       A095,      72,          1,          8,          8,2,20090405,       1412,  -22.90684,  -13.76679,       3824,  2523.8,   2.6044,  34.8822,  34.8820,2,    235.3,   235.4,2,   45.95,2,    1.50,2,  2202.4,2,  2331.8,2,   2.4097,   22.94,2
740H20090307,       A095,      72,          1,          9,          9,2,20090405,       1412,  -22.90684,  -13.76679,       3824,  2267.0,   2.6768,  34.8804,  34.8805,2,    233.6,   233.7,2,   44.43,2,    1.51,2,  2200.8,2,  2329.3,2,   2.5051,   22.81,2
740H20090307,       A095,      72,          1,         10,         10,2,20090405,       1412,  -22.90684,  -13.76679,       3824,  2013.5,   2.7880,  34.8696,  34.8701,2,    229.2,   228.9,2,   43.55,2,    1.54,2,  2199.1,2,  2326.3,2,   2.6376,   23.59,2
740H20090307,       A095,      72,          1,         11,         11,2,20090405,       1412,  -22.90684,  -13.76679,       3824,  1763.0,   2.9832,  34.8241,  34.8240,2,    216.5,   216.5,2,   45.00,2,    1.68,2,  -999.0,9,  -999.0,9,   2.8524,   25.56,2
740H20090307,       A095,      72,          1,         12,         12,2,20090405,       1412,  -22.90684,  -13.76679,       3824,  1508.9,   3.2637,  34.7705,  34.7701,2,    203.0,   202.7,2,   44.28,2,    1.82,2,  2198.5,2,  2321.4,2,   3.1515,   27.41,2
740H20090307,       A095,      72,          1,         13,         13,2,20090405,       1412,  -22.90684,  -13.76679,       3824,  1257.6,   3.3763,  34.6560,  34.6553,2,    187.2,   187.2,2,   46.96,2,    2.04,2,  -999.0,9,  -999.0,9,   3.2844,   30.57,2
740H20090307,       A095,      72,          1,         14,         14,2,20090405,       1412,  -22.90684,  -13.76679,       3824,  1004.4,   3.6481,  34.4725,  34.4714,2,    180.0,   179.6,2,   45.31,2,    2.22,2,  2213.6,2,  2309.9,2,   3.5748,   33.20,2
740H20090307,       A095,      72,          1,         15,         15,2,20090405,       1412,  -22.90684,  -13.76679,       3824,   878.0,   4.2090,  34.3909,  34.3906,2,    187.0,   187.1,2,   36.73,2,    2.18,2,  -999.0,9,  -999.0,9,   4.1421,   32.65,2
740H20090307,       A095,      72,          1,         16,         16,2,20090405,       1412,  -22.90684,  -13.76679,       3824,   752.3,   4.7942,  34.3719,  34.3722,2,    192.8,   193.0,2,   29.58,2,    2.07,2,  2190.7,2,  2294.8,2,   4.7342,   31.43,2
740H20090307,       A095,      72,          1,         17,         17,2,20090405,       1412,  -22.90684,  -13.76679,       3824,   626.5,   6.6212,  34.4712,  34.4712,2,    189.0,   188.6,2,   19.13,2,    1.84,2,  2174.9,2,  2290.2,2,   6.5630,   27.81,2
740H20090307,       A095,      72,          1,         18,         18,2,20090405,       1412,  -22.90684,  -13.76679,       3824,   502.0,   9.1801,  34.7114,  34.7106,2,    185.9,   184.1,2,   11.81,2,    1.45,2,  -999.0,9,  -999.0,9,   9.1242,   21.54,2
740H20090307,       A095,      72,          1,         19,         19,2,20090405,       1412,  -22.90684,  -13.76679,       3824,   376.8,  11.9594,  35.0271,  35.0316,2,    195.4,   196.2,2,    6.55,2,    0.96,2,  2130.1,2,  2309.2,2,  11.9100,   13.54,2
740H20090307,       A095,      72,          1,         20,         20,2,20090405,       1412,  -22.90684,  -13.76679,       3824,   251.0,  15.0069,  35.4084,  35.3988,2,    206.3,   205.5,2,    4.12,2,    0.51,2,  -999.0,9,  -999.0,9,  14.9687,    5.98,2
740H20090307,       A095,      72,          1,         21,         25,2,20090405,       1412,  -22.90684,  -13.76679,       3824,   176.4,  17.4570,  35.8085,  35.8122,2,    213.4,   213.0,2,    3.40,2,    0.26,2,  -999.0,9,  -999.0,9,  17.4272,    1.69,2
740H20090307,       A095,      72,          1,         22,         22,2,20090405,       1412,  -22.90684,  -13.76679,       3824,   101.2,  20.5531,  36.2306,  36.2278,2,    229.3,   229.6,2,    2.98,2,    0.13,2,  -999.0,9,  -999.0,9,  20.5340,    0.19,2
740H20090307,       A095,      72,          1,         23,         23,2,20090405,       1412,  -22.90684,  -13.76679,       3824,    51.2,  24.5813,  36.6083,  36.6130,2,    210.3,   211.8,2,    2.88,2,    0.12,2,  2089.2,2,  2403.4,2,  24.5703,    0.17,2
740H20090307,       A095,      72,          1,         24,         24,2,20090405,       1412,  -22.90684,  -13.76679,       3824,     6.5,  25.8441,  36.7629,  36.7690,2,    202.4,   201.5,2,    2.60,2,    0.13,2,  2092.1,2,  2414.6,2,  25.8427,    0.20,2
740H20090307,       A095,      73,          1,          1,          1,2,20090405,       2217,  -22.80337,  -13.13188,       3988,  4041.7,   2.2148,  34.8519,  34.8517,2,    232.2,   234.7,2,   59.42,2,    1.62,2,  2208.9,2,  2338.9,2,   1.8701,   24.70,2
740H20090307,       A095,      73,          1,          2,          2,2,20090405,       2217,  -22.80337,  -13.13188,       3988,  3990.5,   2.2107,  34.8521,  34.8523,2,    232.5,   234.8,2,   59.52,2,    1.62,2,  2209.2,2,  2339.7,2,   1.8719,   24.80,2
740H20090307,       A095,      73,          1,          3,          3,2,20090405,       2217,  -22.80337,  -13.13188,       3988,  3542.3,   2.2768,  34.8600,  34.8603,2,    235.0,   235.5,2,   55.87,2,    1.59,2,  2205.8,2,  2339.8,2,   1.9857,   23.71,2
740H20090307,       A095,      73,          1,          4,          4,2,20090405,       2217,  -22.80337,  -13.13188,       3988,  3030.9,   2.5290,  34.8780,  34.8769,2,    235.7,   235.5,2,   47.85,2,    1.53,2,  2206.5,2,  2335.1,2,   2.2856,   23.37,2
740H20090307,       A095,      73,          1,          5,          5,2,20090405,       2217,  -22.80337,  -13.13188,       3988,  2776.1,   2.5560,  34.8806,  34.8800,2,    235.5,   235.5,2,   46.44,2,    1.53,2,  2200.2,2,  2332.1,2,   2.3376,   23.61,2
740H20090307,       A095,      73,          1,          6,          6,2,20090405,       2217,  -22.80337,  -13.13188,       3988,  2524.0,   2.5761,  34.8807,  34.8794,2,    235.1,   235.3,2,   45.59,2,    1.52,2,  2196.1,2,  2331.1,2,   2.3819,   23.22,2
740H20090307,       A095,      73,          1,          7,          7,2,20090405,       2217,  -22.80337,  -13.13188,       3988,  2269.2,   2.6008,  34.8707,  34.8703,2,    232.1,   231.8,2,   45.98,2,    1.56,2,  2196.6,2,  2331.7,2,   2.4302,   23.86,2
740H20090307,       A095,      73,          1,          8,          8,2,20090405,       2217,  -22.80337,  -13.13188,       3988,  2014.8,   2.6846,  34.8493,  34.8491,2,    225.0,   224.8,2,   47.28,2,    1.63,2,  -999.0,9,  -999.0,9,   2.5357,   24.82,2
740H20090307,       A095,      73,          1,          9,          9,2,20090405,       2217,  -22.80337,  -13.13188,       3988,  1764.3,   2.8605,  34.8168,  34.8162,2,    214.6,   215.2,2,   47.11,2,    1.73,2,  -999.0,9,  -999.0,9,   2.7313,   26.15,2
740H20090307,       A095,      73,          1,         10,         10,2,20090405,       2217,  -22.80337,  -13.13188,       3988,  1510.7,   3.2532,  34.7745,  34.7744,2,    203.8,   203.8,2,   42.77,2,    1.83,2,  2206.4,2,  2321.9,2,   3.1411,   27.45,2
740H20090307,       A095,      73,          1,         11,         11,2,20090405,       2217,  -22.80337,  -13.13188,       3988,  1258.4,   3.4139,  34.6499,  34.6494,2,    186.1,   186.1,2,   44.76,2,    2.06,2,  -999.0,9,  -999.0,9,   3.3216,   31.32,2
740H20090307,       A095,      73,          1,         12,         12,3,20090405,       2217,  -22.80337,  -13.13188,       3988,  1005.8,   3.7117,  34.4779,  34.4766,2,    178.0,   178.1,2,   43.48,2,    2.21,2,  2214.8,2,  2305.9,2,   3.6378,   33.46,2
740H20090307,       A095,      73,          1,         13,         13,2,20090405,       2217,  -22.80337,  -13.13188,       3988,   879.8,   4.1093,  34.4020,  34.4021,2,    183.8,   183.9,2,   37.52,2,    2.18,2,  -999.0,9,  -999.0,9,   4.0429,   33.06,2
740H20090307,       A095,      73,          1,         14,         14,2,20090405,       2217,  -22.80337,  -13.13188,       3988,   754.5,   4.9708,  34.3903,  34.3890,2,    185.3,   185.4,2,   28.31,2,    2.09,2,  2199.4,2,  2292.5,2,   4.9096,   31.09,2
740H20090307,       A095,      73,          1,         15,         15,2,20090405,       2217,  -22.80337,  -13.13188,       3988,   628.9,   6.5074,  34.4581,  34.4513,2,    192.6,   191.9,2,   18.70,2,    1.83,2,  -999.0,9,  -999.0,9,   6.4495,   27.48,2
740H20090307,       A095,      73,          1,         16,         16,2,20090405,       2217,  -22.80337,  -13.13188,       3988,   503.1,   8.9159,  34.6780,  34.6758,2,    191.3,   190.7,2,   11.53,2,    1.46,2,  2161.3,2,  2294.1,2,   8.8608,   21.32,2
740H20090307,       A095,      73,          1,         17,         17,2,20090405,       2217,  -22.80337,  -13.13188,       3988,   377.9,  12.0003,  35.0294,  35.0239,2,    193.5,   192.3,2,    6.58,2,    0.98,2,  -999.0,9,  -999.0,9,  11.9506,   13.96,2
740H20090307,       A095,      73,          1,         18,         18,2,20090405,       2217,  -22.80337,  -13.13188,       3988,   251.8,  14.9234,  35.3893,  35.3903,2,    202.7,   200.3,2,    4.21,2,    0.57,2,  2113.1,2,  2325.9,2,  14.8852,    6.76,2
740H20090307,       A095,      73,          1,         19,         19,2,20090405,       2217,  -22.80337,  -13.13188,       3988,   175.9,  17.8898,  35.8761,  35.8962,2,    207.7,   209.5,2,    3.25,2,    0.30,2,  -999.0,9,  -999.0,9,  17.8596,    2.02,2
740H20090307,       A095,      73,          1,         20,         20,2,20090405,       2217,  -22.80337,  -13.13188,       3988,   101.3,  20.3623,  36.2839,  36.2898,2,    220.2,   220.7,2,    2.63,2,    0.17,2,  2093.9,2,  2386.2,2,  20.3433,    0.02,2
740H20090307,       A095,      73,          1,         21,         25,2,20090405,       2217,  -22.80337,  -13.13188,       3988,    76.4,  21.7420,  36.3821,  36.3869,2,    225.9,   225.6,2,    2.51,2,    0.15,2,  -999.0,9,  -999.0,9,  21.7269,    0.01,2
740H20090307,       A095,      73,          1,         22,         22,2,20090405,       2217,  -22.80337,  -13.13188,       3988,    52.1,  25.3616,  36.7398,  36.7349,2,    204.2,   205.5,2,    2.54,2,    0.14,2,  2096.3,2,  2413.2,2,  25.3501,   -0.02,2
740H20090307,       A095,      73,          1,         23,         23,2,20090405,       2217,  -22.80337,  -13.13188,       3988,    26.8,  25.3927,  36.7284,  36.7339,2,    203.0,   202.7,2,    2.45,2,    0.15,2,  -999.0,9,  -999.0,9,  25.3868,    0.03,2
740H20090307,       A095,      73,          1,         24,         24,10,20090405,       2217,  -22.80337,  -13.13188,       3988,     7.6,  25.3821,  36.7245,  36.7296,2,    202.9,   202.9,2,    2.40,2,    0.15,2,  2095.8,2,  2415.2,2,  25.3804,    0.00,2
740H20090307,       A095,      74,          1,          1,          1,2,20090406,       0438,  -22.52674,  -12.81714,       4433,  4490.4,   2.2314,  34.8507,  34.8505,2,    233.4,   236.1,3,   61.88,2,    1.62,2,  2202.8,2,  2350.5,2,   1.8338,   24.63,2
740H20090307,       A095,      74,          1,          2,          2,2,20090406,       0438,  -22.52674,  -12.81714,       4433,  4438.4,   2.2253,  34.8506,  34.8507,2,    234.3,   234.8,2,   61.62,2,    1.62,2,  -999.0,9,  -999.0,9,   1.8342,   24.56,2
740H20090307,       A095,      74,          1,          3,          3,2,20090406,       0438,  -22.52674,  -12.81714,       4433,  4440.3,   2.2254,  34.8507,  34.8503,2,    234.1,   234.9,2,   61.28,2,    1.62,2,  -999.0,9,  -999.0,9,   1.8340,   24.57,2
740H20090307,       A095,      74,          1,          4,          4,2,20090406,       0438,  -22.52674,  -12.81714,       4433,  4053.4,   2.2028,  34.8526,  34.8522,2,    234.6,   235.3,2,   60.80,2,    1.62,2,  2206.2,2,  2351.4,2,   1.8571,   24.70,2
740H20090307,       A095,      74,          1,          5,          5,2,20090406,       0438,  -22.52674,  -12.81714,       4433,  3540.4,   2.2910,  34.8641,  34.8638,2,    236.2,   236.1,2,   56.16,2,    1.57,2,  -999.0,9,  -999.0,9,   1.9997,   24.16,2
740H20090307,       A095,      74,          1,          6,          6,2,20090406,       0438,  -22.52674,  -12.81714,       4433,  3029.4,   2.5451,  34.8908,  34.8896,2,    238.6,   238.9,2,   45.65,2,    1.48,2,  2191.8,2,  2341.7,2,   2.3014,   22.85,2
740H20090307,       A095,      74,          1,          7,          7,2,20090406,       0438,  -22.52674,  -12.81714,       4433,  2775.9,   2.6644,  34.9022,  34.9011,2,    240.1,   240.6,2,   40.99,2,    1.45,2,  -999.0,9,  -999.0,9,   2.4438,   22.19,2
740H20090307,       A095,      74,          1,          8,          8,2,20090406,       0438,  -22.52674,  -12.81714,       4433,  2521.9,   2.7498,  34.9036,  34.9026,2,    239.5,   239.5,2,   39.51,2,    1.46,2,  2188.2,2,  2341.6,2,   2.5524,   22.17,2
740H20090307,       A095,      74,          1,          9,          9,3,20090406,       0438,  -22.52674,  -12.81714,       4433,  2269.9,   2.8454,  34.8989,  34.8988,2,    237.3,   236.6,2,   38.66,2,    1.47,2,  -999.0,9,  -999.0,9,   2.6704,   22.23,2
740H20090307,       A095,      74,          1,         10,         10,2,20090406,       0438,  -22.52674,  -12.81714,       4433,  2016.4,   3.0598,  34.9016,  34.9001,2,    234.6,   234.4,2,   34.97,2,    1.47,2,  -999.0,9,  -999.0,9,   2.9049,   22.54,2
740H20090307,       A095,      74,          1,         11,         11,2,20090406,       0438,  -22.52674,  -12.81714,       4433,  1764.0,   3.2155,  34.8681,  34.8674,2,    223.8,   223.4,2,   36.95,2,    1.57,2,  -999.0,9,  -999.0,9,   3.0814,   24.22,2
740H20090307,       A095,      74,          1,         12,         12,2,20090406,       0438,  -22.52674,  -12.81714,       4433,  1510.6,   3.3064,  34.7853,  34.7844,2,    205.2,   204.2,2,   42.52,2,    1.79,2,  2206.8,2,  2335.2,2,   3.1936,   26.96,2
