EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
  18HU20070510, AR07W,   201,  1, 310075,      2,2,20070518,2132, 61.1000, -50.5167, 2877,   2900.7,   1.8198,  34.8921,2,  34.8995,2,    276.9,2,    293.4,2,     9.61,6,    14.26,6,     1.10,3,    3.973,2,    2.186,2,    0.507,4,    8.011,4,   17.711,2,   2158.9,2,   2305.0,3
  18HU20070510, AR07W,   201,  1, 310076,      3,2,20070518,2132, 61.1000, -50.5167, 2877,   2804.4,   2.0578,  34.8938,2,  34.9012,2,    272.9,2,    289.4,2,    10.61,6,    14.69,6,     0.97,6,    3.650,6,    2.004,6,    0.454,4,    7.446,4,   17.788,6,   2158.8,2,   2306.9,3
  18HU20070510, AR07W,   201,  1, 310077,      4,2,20070518,2132, 61.1000, -50.5167, 2877,   2693.1,   2.3195,  34.8986,2,  34.9052,2,    267.9,2,    284.5,2,    11.88,6,    15.32,6,     1.02,6,    3.316,2,    1.696,2,    0.313,2,    6.452,4,   16.680,2,   2160.3,2,   2303.1,3
  18HU20070510, AR07W,   201,  1, 310078,      5,2,20070518,2132, 61.1000, -50.5167, 2877,   2560.4,   2.5495,  34.9057,2,  34.9128,2,    266.4,2,    283.4,2,    11.07,6,    15.36,6,     1.02,6,    3.319,2,    1.771,2,    0.437,2,    6.752,4,   17.171,2,   2160.2,2,   2306.9,3
  18HU20070510, AR07W,   201,  1, 310079,      6,2,20070518,2132, 61.1000, -50.5167, 2877,   2432.1,   2.7014,  34.9065,2,  34.9135,6,    265.3,2,    282.7,2,    10.78,6,    15.44,6,     1.03,6,    3.315,6,    1.790,6,    0.409,2,    6.806,4,   17.635,6,   2160.1,2,   2311.7,3
  18HU20070510, AR07W,   201,  1, 310080,      7,2,20070518,2132, 61.1000, -50.5167, 2877,   2290.9,   2.8510,  34.9083,2,  34.9158,2,    262.9,2,    280.7,2,    11.04,6,    15.77,6,     1.04,6,    3.304,2,    1.680,2,    0.304,2,    6.394,4,   17.573,2,   2160.6,2,   2303.2,3
  18HU20070510, AR07W,   201,  1, 310081,      8,2,20070518,2132, 61.1000, -50.5167, 2877,   2149.9,   2.9410,  34.9070,2,  34.9138,2,    262.4,2,    280.4,2,    10.69,6,    15.79,6,     1.04,6,    3.294,2,    1.753,2,    0.444,2,    6.622,4,   18.492,2,   2160.0,2,   2311.5,3
  18HU20070510, AR07W,   201,  1, 310082,      9,2,20070518,2132, 61.1000, -50.5167, 2877,   1991.7,   3.0368,  34.9057,2,  34.9124,2,    262.0,2,    280.7,2,    10.41,6,    15.90,6,     1.04,6,    3.364,2,    1.815,2,    0.403,2,    6.838,4,   19.041,2,   2161.7,2,   2307.0,3
  18HU20070510, AR07W,   201,  1, 310083,     10,2,20070518,2132, 61.1000, -50.5167, 2877,   1809.5,   3.1681,  34.9041,2,  34.9111,2,    260.1,2,    278.5,2,    10.61,6,    16.25,6,     1.07,6,    3.470,2,    1.750,2,    0.346,2,    6.557,4,   20.717,2,   2160.3,2,   2302.4,3
  18HU20070510, AR07W,   201,  1, 310084,     11,2,20070518,2132, 61.1000, -50.5167, 2877,   1628.3,   3.3074,  34.9051,2,  34.9120,2,    259.1,2,    277.9,6,    10.36,6,    16.22,6,     1.05,6,    3.489,2,    1.858,2,    0.462,2,    6.793,4,   20.918,2,   2160.8,2,   2301.7,3
  18HU20070510, AR07W,   201,  1, 310085,     12,2,20070518,2132, 61.1000, -50.5167, 2877,   1430.7,   3.4894,  34.9069,2,  34.9156,2,    256.6,2,    275.6,2,    10.34,6,    16.61,6,     1.09,6,    3.530,2,    1.897,2,    0.412,2,    6.996,4,   21.714,2,   2161.2,2,   2313.2,3
  18HU20070510, AR07W,   201,  1, 310086,     13,2,20070518,2132, 61.1000, -50.5167, 2877,   1230.2,   3.6176,  34.9043,2,  34.9103,2,    256.5,2,    276.0,2,     9.94,6,    16.42,6,     1.09,6,    3.825,2,    2.108,2,    0.410,2,    7.405,4,   19.940,2,   2162.1,2,   2314.5,3
  18HU20070510, AR07W,   201,  1, 310087,     14,2,20070518,2132, 61.1000, -50.5167, 2877,   1030.4,   3.6894,  34.8912,2,  34.8983,2,    259.7,2,    279.4,2,     9.38,6,    16.39,6,     1.09,6,    4.053,6,    2.320,6,    0.462,2,    8.031,4,   17.143,6,   2161.8,2,   2307.0,3
  18HU20070510, AR07W,   201,  1, 310088,     15,2,20070518,2132, 61.1000, -50.5167, 2877,    850.8,   3.9933,  34.9103,2,  34.9170,2,    256.4,2,    276.1,2,     9.18,6,    16.28,6,     1.07,6,    4.111,2,    2.333,2,    0.545,2,    7.843,4,   15.691,2,   2162.8,2,   2302.9,3
  18HU20070510, AR07W,   201,  1, 310089,     16,2,20070518,2132, 61.1000, -50.5167, 2877,    670.3,   4.1850,  34.9135,2,  34.9193,2,    258.0,2,    278.4,2,     8.88,6,    16.14,6,     1.08,6,    4.204,2,    2.409,2,    0.819,4,    8.503,4,   13.676,2,   2161.1,2,   2303.2,3
  18HU20070510, AR07W,   201,  1, 310090,     17,2,20070518,2132, 61.1000, -50.5167, 2877,    510.8,   4.4449,  34.9237,2,  34.9278,2,    262.8,2,    283.6,2,     8.32,6,    15.81,6,     1.05,6,    4.242,6,    2.518,6,    0.507,6,    9.018,4,   11.190,6,   2158.6,2,   2307.2,3
  18HU20070510, AR07W,   201,  1, 310091,     18,2,20070518,2132, 61.1000, -50.5167, 2877,    369.8,   4.6042,  34.9260,2,  34.9315,2,    267.8,2,    288.9,2,     7.93,6,    15.56,6,     1.03,6,    4.581,2,    2.641,2,    0.569,2,    9.192,4,    9.163,2,   2154.0,2,   2301.5,3
  18HU20070510, AR07W,   201,  1, 310092,     19,2,20070518,2132, 61.1000, -50.5167, 2877,    251.8,   4.7843,  34.9352,2,-999.0000,9,    268.8,2,    289.7,2,     7.63,6,    15.18,6,     0.99,6,    4.444,2,    2.653,2,    0.855,4,    9.120,4,    7.949,2,   2154.7,2,   2304.4,3
  18HU20070510, AR07W,   201,  1, 310093,     20,2,20070518,2132, 61.1000, -50.5167, 2877,    150.1,   4.6484,  34.8804,2,-999.0000,9,    274.8,2,    296.3,2,     7.15,6,    13.27,6,     0.95,6,    4.497,2,    2.753,2,    0.542,2,    9.847,4,    7.478,2,   2147.3,2,   2304.0,3
  18HU20070510, AR07W,   201,  1, 310094,     21,2,20070518,2132, 61.1000, -50.5167, 2877,    100.0,   4.4766,  34.8193,2,-999.0000,9,    275.0,2,    296.3,2,     6.59,6,    12.79,6,     0.93,6,    4.847,2,    2.795,2,    0.558,2,   10.131,4,    7.383,2,   2145.5,2,   2298.0,3
  18HU20070510, AR07W,   201,  1, 310095,     22,2,20070518,2132, 61.1000, -50.5167, 2877,     51.4,   3.2781,  34.3961,2,-999.0000,9,    304.7,2,    329.3,2,     3.67,6,     5.35,6,     0.54,6,    5.289,2,    3.162,2,    0.834,4,   11.997,4,    7.446,2,   2093.4,2,   2285.7,3
  18HU20070510, AR07W,   201,  1, 310096,     23,2,20070518,2132, 61.1000, -50.5167, 2877,     26.6,   3.3028,  34.2836,2,-999.0000,9,    308.5,2,    334.0,2,     4.36,6,     4.76,6,     0.50,6,    5.181,2,    3.156,2,    0.617,2,   12.183,4,    7.271,2,   2078.0,2,   2277.5,3
  18HU20070510, AR07W,   201,  1, 310097,     24,2,20070518,2132, 61.1000, -50.5167, 2877,      2.2,   3.0498,  34.1001,2,-999.0000,9,    331.7,2,    358.4,2,     1.93,6,     0.88,6,     0.26,6,    5.761,2,    3.285,2,    0.658,4,   12.699,4,    6.884,2,   2050.0,2,   2271.5,3
  18HU20070510, AR07W,   204,  1, 310098,      1,2,20070519,0318, 60.7667, -51.1167, 3006,   3105.3,   1.7491,  34.8917,2,  34.9006,2,    277.7,2,    301.3,2,     9.88,6,    14.18,6,     0.94,6,    4.212,2,    2.139,2,    0.305,2,    4.240,4,    5.087,2,   2163.0,2,   2308.7,2
  18HU20070510, AR07W,   204,  1, 310099,      2,2,20070519,0318, 60.7667, -51.1167, 3006,   2998.5,   1.9770,  34.8916,2,  34.8973,2,    274.5,2,    290.9,2,    10.34,6,    14.62,6,     0.97,6,    3.864,2,    1.915,2,    0.237,2,    3.999,4,    5.023,2,   2156.4,2,   2311.0,3
  18HU20070510, AR07W,   204,  1, 310100,      3,2,20070519,0318, 60.7667, -51.1167, 3006,   2880.9,   2.2494,  34.8972,2,  34.9028,2,    269.3,2,    285.9,2,    11.72,6,    15.01,6,     1.00,6,    3.618,2,    1.775,2,    0.177,2,    3.828,4,    5.199,2,   2159.1,6,   2313.6,2
  18HU20070510, AR07W,   204,  1, 310101,      4,2,20070519,0318, 60.7667, -51.1167, 3006,   2760.9,   2.4900,  34.9052,2,  34.9117,2,    264.9,2,    281.8,2,    12.58,6,    15.53,6,     1.03,6,    3.094,2,    1.422,2,    0.150,2,    3.283,4,    4.891,2,   2161.3,2,   2316.7,2
  18HU20070510, AR07W,   204,  1, 310102,      5,2,20070519,0318, 60.7667, -51.1167, 3006,   2640.1,   2.6381,  34.9083,2,  34.9142,2,    264.0,2,    281.0,2,    11.89,6,    15.60,6,     1.03,6,    3.111,2,    1.466,2,    0.175,2,    3.234,4,    4.775,2,   2158.9,2,   2317.1,2
  18HU20070510, AR07W,   204,  1, 310103,      6,2,20070519,0318, 60.7667, -51.1167, 3006,   2500.2,   2.7648,  34.9096,2,  34.9165,6,    262.3,2,    280.2,2,    11.77,6,    15.69,6,     1.04,6,    3.160,2,    1.434,2,    0.138,2,    3.320,4,    5.179,2,   2161.1,2,   2314.4,2
  18HU20070510, AR07W,   204,  1, 310104,      7,2,20070519,0318, 60.7667, -51.1167, 3006,   2340.4,   2.9008,  34.9094,2,  34.9155,6,    261.4,2,    279.4,2,    11.31,6,    15.87,6,     1.04,6,    3.237,2,    1.502,2,    0.199,2,    3.350,4,    5.502,2,   2159.2,2,   2311.7,2
  18HU20070510, AR07W,   204,  1, 310105,      8,2,20070519,0318, 60.7667, -51.1167, 3006,   2159.8,   3.0293,  34.9026,2,  34.9079,2,    260.4,2,    278.5,2,    11.25,6,    16.27,6,     1.07,6,    3.098,2,    1.448,2,    0.140,2,    3.225,4,    5.625,2,   2161.6,2,   2316.1,2
  18HU20070510, AR07W,   204,  1, 310106,      9,2,20070519,0318, 60.7667, -51.1167, 3006,   1980.4,   3.1695,  34.9026,2,  34.9077,2,    260.0,2,    278.5,2,    10.79,6,    16.19,6,     1.06,6,    3.462,2,    1.625,2,    0.175,2,    3.523,4,    6.120,2,   2162.2,2,   2318.4,2
  18HU20070510, AR07W,   204,  1, 310107,     10,2,20070519,0318, 60.7667, -51.1167, 3006,   1779.1,   3.3380,  34.9040,2,  34.9095,2,    258.5,2,    277.4,2,    10.48,6,    16.38,6,     1.06,6,    3.598,2,    1.743,2,    0.190,2,    3.601,4,    6.249,2,   2161.4,2,   2317.2,2
  18HU20070510, AR07W,   204,  1, 310108,     11,2,20070519,0318, 60.7667, -51.1167, 3006,   1578.8,   3.5086,  34.9084,2,  34.9156,2,    256.5,2,    275.6,6,    10.22,6,    16.28,6,     1.05,6,    3.696,2,    1.819,2,    0.237,2,    3.636,4,    5.955,2,   2160.5,2,   2316.4,2
  18HU20070510, AR07W,   204,  1, 310109,     12,2,20070519,0318, 60.7667, -51.1167, 3006,   1379.2,   3.6316,  34.9060,2,  34.9109,2,    256.1,2,    275.8,2,     9.94,6,    16.44,6,     1.06,6,    3.920,2,    1.964,2,    0.238,2,    3.817,4,    5.620,2,   2163.1,2,   2312.1,2
  18HU20070510, AR07W,   204,  1, 310110,     13,2,20070519,0318, 60.7667, -51.1167, 3006,   1179.3,   3.6328,  34.8808,2,  34.8861,2,    261.7,2,    281.9,2,     9.39,6,    16.35,6,     1.06,6,    4.390,2,    2.301,2,    0.350,2,    4.280,4,    4.918,2,   2161.1,2,   2314.0,2
  18HU20070510, AR07W,   204,  1, 310111,     14,2,20070519,0318, 60.7667, -51.1167, 3006,    979.2,   3.6544,  34.8631,2,  34.8684,2,    268.6,2,    289.7,2,     8.60,6,    15.87,6,     1.03,6,    4.808,2,    2.562,2,    0.373,2,    4.939,4,    3.793,2,   2157.8,2,   2311.3,2
  18HU20070510, AR07W,   204,  1, 310112,     15,2,20070519,0318, 60.7667, -51.1167, 3006,    800.6,   4.0119,  34.8916,2,  34.8969,2,    264.1,2,    285.0,2,     8.56,6,    15.83,6,     1.03,6,    4.555,2,    2.432,2,    0.306,2,    4.604,4,    3.516,2,   2158.5,2,   2317.0,3
  18HU20070510, AR07W,   204,  1, 310113,     16,2,20070519,0318, 60.7667, -51.1167, 3006,    639.5,   4.3050,  34.9079,2,  34.9138,2,    264.3,2,    285.3,2,     8.21,6,    15.70,6,     1.00,6,    4.476,2,    2.395,2,    0.374,2,    4.541,4,    3.054,2,   2153.4,2,   2310.7,2
  18HU20070510, AR07W,   204,  1, 310114,     17,2,20070519,0318, 60.7667, -51.1167, 3006,    500.1,   4.5339,  34.9162,2,  34.9213,2,    266.9,2,    287.9,2,     7.86,6,    15.56,6,     0.99,6,    4.610,2,    2.511,2,    0.319,2,    4.795,4,    2.737,2,   2154.1,2,   2316.2,2
  18HU20070510, AR07W,   204,  1, 310115,     18,2,20070519,0318, 60.7667, -51.1167, 3006,    380.3,   4.6966,  34.9207,2,-999.0000,9,    268.5,2,    290.0,2,     7.61,6,    15.31,6,     0.98,6,    4.601,2,    2.468,2,    0.323,2,    4.793,4,    2.424,2,   2153.2,2,   2315.6,2
  18HU20070510, AR07W,   204,  1, 310116,     19,2,20070519,0318, 60.7667, -51.1167, 3006,    259.5,   4.7481,  34.9095,2,-999.0000,9,    269.5,2,    290.9,2,     7.36,6,    14.86,6,     0.94,6,    4.639,2,    2.615,2,    0.364,2,    4.831,4,    2.297,2,   2153.0,2,   2316.6,2
  18HU20070510, AR07W,   204,  1, 310117,     20,2,20070519,0318, 60.7667, -51.1167, 3006,    161.4,   4.7774,  34.8817,2,-999.0000,9,    271.1,2,    292.8,2,     7.03,6,    14.47,6,     0.93,6,    4.708,2,    2.682,2,    0.320,2,    4.888,4,    2.143,2,   2149.0,2,   2316.0,2
  18HU20070510, AR07W,   204,  1, 310118,     21,2,20070519,0318, 60.7667, -51.1167, 3006,     99.7,   3.6641,  34.6376,2,-999.0000,9,    280.0,2,    302.2,2,     6.36,6,    13.27,6,     0.91,6,    5.144,2,    2.880,2,    0.398,2,    5.571,4,    2.104,2,   2144.9,2,   2303.8,2
  18HU20070510, AR07W,   204,  1, 310119,     22,2,20070519,0318, 60.7667, -51.1167, 3006,     49.9,   2.7226,  34.3614,2,-999.0000,9,    295.5,2,    319.2,2,     4.51,6,     9.04,6,     0.73,6,    5.653,2,    3.101,2,    0.454,2,    6.243,4,    2.082,2,   2122.5,2,   2292.2,2
  18HU20070510, AR07W,   204,  1, 310120,     23,2,20070519,0318, 60.7667, -51.1167, 3006,     25.8,   2.6280,  33.9615,2,-999.0000,9,    325.5,2,    352.1,2,     0.77,6,     0.12,6,     0.19,6,    6.020,2,    3.369,2,    0.492,2,    7.129,4,    2.002,2,   2042.0,2,   2280.8,2
  18HU20070510, AR07W,   204,  1, 310121,     24,2,20070519,0318, 60.7667, -51.1167, 3006,      2.3,   2.6050,  33.9420,2,-999.0000,9,    327.3,2,    354.0,2,     0.71,6,     0.00,6,     0.18,6,    5.978,2,    3.439,2,    0.476,2,    7.178,4,    2.026,2,   2039.2,2,   2274.6,2
  18HU20070510, AR07W,   207,  1, 310122,      1,2,20070519,0848, 60.4000, -51.8333, 3179,   3288.6,   1.7714,  34.8934,2,  34.8997,2,    276.6,2,    294.4,2,     9.54,6,    13.92,6,     0.92,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2161.5,2,   2314.6,2
  18HU20070510, AR07W,   207,  1, 310123,      2,2,20070519,0848, 60.4000, -51.8333, 3179,   3189.9,   2.1052,  34.8956,2,  34.9022,2,    272.1,2,    290.4,2,    10.09,6,    14.36,6,     0.94,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2158.2,2,   2311.8,2
  18HU20070510, AR07W,   207,  1, 310124,      3,2,20070519,0848, 60.4000, -51.8333, 3179,   3091.3,   2.3274,  34.8987,2,  34.9050,2,    267.4,2,    285.1,2,    11.65,6,    14.99,6,     0.96,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.3,2,   2319.7,6
  18HU20070510, AR07W,   207,  1, 310125,      4,2,20070519,0848, 60.4000, -51.8333, 3179,   2918.8,   2.6243,  34.9080,2,  34.9140,2,    262.8,2,    281.4,2,    11.82,6,    15.37,6,     0.99,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2161.3,6,   2320.4,2
  18HU20070510, AR07W,   207,  1, 310126,      5,2,20070519,0848, 60.4000, -51.8333, 3179,   2809.6,   2.7340,  34.9072,2,  34.9130,2,    261.1,2,    279.2,2,    11.87,6,    15.61,6,     1.00,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2161.4,2,   2323.4,3
  18HU20070510, AR07W,   207,  1, 310127,      6,2,20070519,0848, 60.4000, -51.8333, 3179,   2690.4,   2.8599,  34.9078,2,  34.9143,6,    260.5,2,    279.2,2,    11.38,6,    15.66,6,     1.01,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2161.0,2,   2319.9,2
  18HU20070510, AR07W,   207,  1, 310128,      7,2,20070519,0848, 60.4000, -51.8333, 3179,   2558.8,   2.9763,  34.9076,2,  34.9132,2,    259.9,2,    279.6,2,    11.07,6,    15.72,6,     1.02,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2159.3,2,   2321.0,2
  18HU20070510, AR07W,   207,  1, 310129,      8,2,20070519,0848, 60.4000, -51.8333, 3179,   2411.3,   3.0834,  34.9027,2,  34.9085,6,    259.3,2,    279.3,2,    10.79,6,    15.88,6,     1.02,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.9,2,   2319.1,2
  18HU20070510, AR07W,   207,  1, 310130,      9,2,20070519,0848, 60.4000, -51.8333, 3179,   2230.0,   3.2058,  34.8968,2,  34.9032,2,    259.0,2,    279.6,2,    10.58,6,    16.11,6,     1.04,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2158.8,2,   2323.9,3
  18HU20070510, AR07W,   207,  1, 310131,     10,2,20070519,0848, 60.4000, -51.8333, 3179,   2009.9,   3.3972,  34.9014,2,  34.9077,2,    256.9,2,    277.9,2,    10.30,6,    16.32,6,     1.04,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2162.2,2,   2324.0,3
  18HU20070510, AR07W,   207,  1, 310132,     11,2,20070519,0848, 60.4000, -51.8333, 3179,   1790.0,   3.5782,  34.9017,2,  34.9075,2,    254.9,2,    275.2,2,    10.07,6,    16.37,6,     1.05,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2162.5,2,   2317.0,2
  18HU20070510, AR07W,   207,  1, 310133,     12,2,20070519,0848, 60.4000, -51.8333, 3179,   1551.1,   3.6414,  34.8836,2,  34.8890,2,    259.0,2,    280.2,2,     9.33,6,    16.17,6,     1.03,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2162.9,2,   2323.4,3
  18HU20070510, AR07W,   207,  1, 310134,     13,2,20070519,0848, 60.4000, -51.8333, 3179,   1310.8,   3.6630,  34.8689,2,  34.8741,2,    265.6,2,    288.8,2,     8.59,6,    15.83,6,     1.01,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.3,2,   2318.5,2
  18HU20070510, AR07W,   207,  1, 310135,     14,2,20070519,0848, 60.4000, -51.8333, 3179,   1091.1,   3.5483,  34.8445,2,  34.8495,2,    272.0,2,    295.4,6,     8.11,6,    15.52,6,     0.99,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2157.5,2,   2318.3,2
  18HU20070510, AR07W,   207,  1, 310136,     15,2,20070519,0848, 60.4000, -51.8333, 3179,    890.1,   3.6605,  34.8504,2,  34.8530,2,    272.2,2,    296.0,2,     7.85,6,    15.26,6,     0.98,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2157.4,2,   2319.4,2
  18HU20070510, AR07W,   207,  1, 310137,     16,2,20070519,0848, 60.4000, -51.8333, 3179,    709.9,   3.7902,  34.8588,2,  34.8639,2,    271.3,2,    295.0,2,     7.71,6,    15.15,6,     0.96,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2156.1,2,   2319.9,2
  18HU20070510, AR07W,   207,  1, 310138,     17,2,20070519,0848, 60.4000, -51.8333, 3179,    549.8,   4.2010,  34.8985,2,  34.9036,2,    262.6,2,    284.9,2,     8.02,6,    15.29,6,     0.99,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2157.8,2,   2319.2,2
  18HU20070510, AR07W,   207,  1, 310139,     18,2,20070519,0848, 60.4000, -51.8333, 3179,    400.0,   4.2320,  34.8805,2,-999.0000,9,    268.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   207,  1, 310140,     19,2,20070519,0848, 60.4000, -51.8333, 3179,    289.5,   4.2157,  34.8612,2,-999.0000,9,    271.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   207,  1, 310141,     20,2,20070519,0848, 60.4000, -51.8333, 3179,    190.5,   4.5366,  34.8854,2,-999.0000,9,    269.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   207,  1, 310142,     21,2,20070519,0848, 60.4000, -51.8333, 3179,    111.7,   4.5523,  34.8450,2,-999.0000,9,    274.8,2,    299.2,2,     6.69,6,    12.63,6,     0.87,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2145.6,2,   2317.6,2
  18HU20070510, AR07W,   207,  1, 310143,     22,2,20070519,0848, 60.4000, -51.8333, 3179,     51.7,   3.8511,  34.6682,2,-999.0000,9,    280.5,2,    306.2,2,     5.99,6,    11.18,6,     0.82,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2136.1,2,   2305.6,2
  18HU20070510, AR07W,   207,  1, 310144,     23,2,20070519,0848, 60.4000, -51.8333, 3179,     25.8,   2.8474,  34.1500,2,-999.0000,9,    318.8,2,    349.2,2,     1.88,6,     1.84,6,     0.28,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2062.2,2,   2295.9,2
  18HU20070510, AR07W,   207,  1, 310145,     24,2,20070519,0848, 60.4000, -51.8333, 3179,      1.7,   2.6560,  33.9860,2,-999.0000,9,    326.0,2,    355.5,2,     1.11,6,     0.42,6,     0.19,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2045.6,2,   2288.0,2
  18HU20070510, AR07W,   210,  1, 310146,      1,2,20070519,1407, 60.0500, -52.4500, 3298,    200.9,   3.9789,  34.8499,2,-999.0000,9,    275.9,2,   -999.0,9,     7.11,6,    14.16,6,     0.94,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   210,  1, 310147,      2,2,20070519,1407, 60.0500, -52.4500, 3298,    150.8,   4.0996,  34.8475,2,-999.0000,9,    278.2,2,   -999.0,9,     6.99,6,    13.60,6,     0.90,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   210,  1, 310148,      3,2,20070519,1407, 60.0500, -52.4500, 3298,    100.3,   4.1749,  34.8203,2,-999.0000,9,    291.4,2,   -999.0,9,     6.33,6,     9.83,6,     0.74,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   210,  1, 310149,      4,2,20070519,1407, 60.0500, -52.4500, 3298,     80.4,   4.2009,  34.8176,2,-999.0000,9,    299.4,2,   -999.0,9,     6.07,6,     8.39,6,     0.67,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   210,  1, 310150,      5,2,20070519,1407, 60.0500, -52.4500, 3298,     60.4,   4.1982,  34.8165,2,-999.0000,9,    300.6,2,   -999.0,9,     6.08,6,     8.25,6,     0.66,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   210,  1, 310151,      6,2,20070519,1407, 60.0500, -52.4500, 3298,     50.6,   4.2579,  34.8118,2,-999.0000,9,    308.8,2,   -999.0,9,     6.03,6,     7.20,6,     0.61,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   210,  1, 310152,      7,2,20070519,1407, 60.0500, -52.4500, 3298,     39.3,   4.2570,  34.8100,2,-999.0000,9,    310.5,2,   -999.0,9,     6.00,6,     6.81,6,     0.59,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   210,  1, 310153,      8,2,20070519,1407, 60.0500, -52.4500, 3298,     30.4,   4.2565,  34.8096,2,-999.0000,9,    310.9,2,   -999.0,9,     5.94,6,     6.75,6,     0.58,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,   210,  1, 310154,      9,2,20070519,1407, 60.0500, -52.4500, 3298,     29.3,   4.2568,  34.8098,2,-999.0000,9,    311.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
