EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,,,DEG C,DEG C
29AH20120622,      OVIDE,       4,          1,         10,2,20120623,       0000,    40.3336,    -9.8020,       1340,   700.6,  11.6014,  36.0347,2,  36.0373,2,    179.5,2,   180.2,2,    9.06,2,   14.31,2,    0.76,2,-999.000,9,-999.000,9,  -999.0,9,   7.8028,2,    25.00,  11.5091
29AH20120622,      OVIDE,       4,          1,         11,2,20120623,       0000,    40.3336,    -9.8020,       1340,   599.5,  11.6208,  35.9207,2,  35.9237,2,    181.0,2,   180.5,2,    8.63,2,   14.60,2,    0.80,2,-999.000,9,-999.000,9,  -999.0,9,   7.7990,2,    25.00,  11.5421
29AH20120622,      OVIDE,       4,          1,         12,2,20120623,       0000,    40.3336,    -9.8020,       1340,   501.1,  11.5229,  35.7569,2,  35.7616,2,    189.7,2,   188.5,2,    7.68,2,   14.48,2,    0.77,2,   2.262,2,   1.304,2,  -999.0,9,   7.7941,2,    25.00,  11.4579
29AH20120622,      OVIDE,       4,          1,         13,2,20120623,       0000,    40.3336,    -9.8020,       1340,   501.0,  11.5241,  35.7570,2,-999.0000,9,    189.7,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,  11.4591
29AH20120622,      OVIDE,       4,          1,         14,2,20120623,       0000,    40.3336,    -9.8020,       1340,   400.7,  11.6780,  35.6839,2,  35.6848,2,    210.4,2,   204.8,4,    6.00,2,   12.73,2,    0.67,2,-999.000,9,-999.000,9,  -999.0,9,   7.8073,2,    25.00,  11.6258
29AH20120622,      OVIDE,       4,          1,         15,2,20120623,       0000,    40.3336,    -9.8020,       1340,   400.8,  11.6806,  35.6836,2,-999.0000,9,    210.4,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,  11.6284
29AH20120622,      OVIDE,       4,          1,         16,2,20120623,       0000,    40.3336,    -9.8020,       1340,   301.2,  12.1488,  35.7179,2,  35.7201,2,    215.8,2,   215.3,2,    4.60,2,   10.67,2,    0.54,2,-999.000,9,-999.000,9,  -999.0,9,   7.8279,2,    25.00,  12.1087
29AH20120622,      OVIDE,       4,          1,         17,2,20120623,       0000,    40.3336,    -9.8020,       1340,   201.7,  12.7775,  35.8041,2,-999.0000,9,    227.6,2,  -999.0,9,    3.38,2,    8.08,2,    0.39,2,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,  12.7498
29AH20120622,      OVIDE,       4,          1,         18,2,20120623,       0000,    40.3336,    -9.8020,       1340,   201.8,  12.7753,  35.8038,2,  35.8062,2,    227.6,2,   227.0,2, -999.00,9, -999.00,9, -999.00,9,   2.700,2,   1.567,2,  -999.0,9,   7.8595,2,    25.00,  12.7476
29AH20120622,      OVIDE,       4,          1,         19,2,20120623,       0000,    40.3336,    -9.8020,       1340,   150.6,  13.2003,  35.8740,2,  35.8742,2,    233.5,2,   232.0,2,    2.74,2,    6.52,2,    0.29,2,-999.000,9,-999.000,9,  -999.0,9,   7.8790,2,    25.00,  13.1792
29AH20120622,      OVIDE,       4,          1,         20,2,20120623,       0000,    40.3336,    -9.8020,       1340,   100.9,  13.5990,  35.9313,2,  35.9347,2,    235.1,2,   234.5,2,    2.09,2,    5.01,2,    0.21,2,-999.000,9,-999.000,9,  -999.0,9,   7.8934,2,    25.00,  13.5846
29AH20120622,      OVIDE,       4,          1,         21,2,20120623,       0000,    40.3336,    -9.8020,       1340,    60.6,  14.1379,  36.0039,2,-999.0000,9,    255.4,2,   239.5,3,    1.66,2,    3.41,2,    0.12,2,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,  14.1290
29AH20120622,      OVIDE,       4,          1,         22,2,20120623,       0000,    40.3336,    -9.8020,       1340,    60.6,  14.1375,  36.0038,2,  36.0059,2,    255.4,2,   239.4,3, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,   7.9140,2,    25.00,  14.1286
29AH20120622,      OVIDE,       4,          1,         23,2,20120623,       0000,    40.3336,    -9.8020,       1340,     5.3,  18.1126,  35.8208,2,  35.8231,2,    243.3,2,   242.8,2, -999.00,9, -999.00,9, -999.00,9,   2.302,2,   1.400,2,  -999.0,9,   7.9942,2,    25.00,  18.1117
29AH20120622,      OVIDE,       4,          1,         24,2,20120623,       0000,    40.3336,    -9.8020,       1340,     5.4,  18.1144,  35.8208,2,-999.0000,9,    243.3,2,  -999.0,9,    1.17,3,    0.00,2,    0.00,2,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,  18.1135
29AH20120622,      OVIDE,       5,          1,          1,2,20120624,       0000,    40.3307,    -9.8769,       2554,  2470.7,   3.5414,  35.0218,2,  35.0239,2,    248.1,2,   255.6,4,   27.75,2,   18.96,2,    1.21,2,-999.000,9,-999.000,9,  2333.0,2,   7.7463,2,    25.00,   3.3342
29AH20120622,      OVIDE,       5,          1,          2,2,20120624,       0000,    40.3307,    -9.8769,       2554,  2470.6,   3.5413,  35.0218,2,-999.0000,9,    248.1,2,  -999.0,9,   27.94,2,   19.04,2,    1.21,2,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   3.3341
29AH20120622,      OVIDE,       5,          1,          3,2,20120624,       0000,    40.3307,    -9.8769,       2554,  2369.1,   3.6321,  35.0324,2,  35.0343,2,    248.2,2,   248.6,2,   26.63,2,   18.84,2,    1.21,2,-999.000,9,-999.000,9,  2332.6,2,   7.7478,2,    25.00,   3.4335
29AH20120622,      OVIDE,       5,          1,          4,2,20120624,       0000,    40.3307,    -9.8769,       2554,  2369.2,   3.6330,  35.0323,2,-999.0000,9,    248.2,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,   3.4344
29AH20120622,      OVIDE,       5,          1,          5,2,20120624,       0000,    40.3307,    -9.8769,       2554,  2250.4,   3.8165,  35.0529,2,  35.0552,2,    248.4,2,   248.1,2,   24.66,2,   18.51,2,    1.18,2,-999.000,9,-999.000,9,  2333.9,2,   7.7466,2,    25.00,   3.6267
29AH20120622,      OVIDE,       5,          1,          6,2,20120624,       0000,    40.3307,    -9.8769,       2554,  1997.4,   4.5247,  35.1409,2,  35.1550,4,    245.1,2,   244.9,2,   19.23,2,   17.86,2,    1.12,2,-999.000,9,-999.000,9,  2332.1,2,   7.7473,2,    25.00,   4.3492
29AH20120622,      OVIDE,       5,          1,          7,2,20120624,       0000,    40.3307,    -9.8769,       2554,  1782.9,   5.6172,  35.3012,2,  35.3022,2,    234.6,2,   235.7,2,   16.10,2,   17.42,2,    1.09,2,-999.000,9,-999.000,9,  2336.5,2,   7.7530,2,    25.00,   5.4485
29AH20120622,      OVIDE,       5,          1,          8,2,20120624,       0000,    40.3307,    -9.8769,       2554,  1593.7,   7.7225,  35.6733,2,  35.6806,4,    210.0,2,   212.2,2,   13.82,2,   16.66,2,    0.99,2,-999.000,9,-999.000,9,  2362.9,2,   7.7726,2,    25.00,   7.5486
29AH20120622,      OVIDE,       5,          1,          9,2,20120624,       0000,    40.3307,    -9.8769,       2554,  1400.1,   9.5779,  36.0075,2,  36.0078,2,    191.8,2,   194.0,2,   11.64,2,   15.60,2,    0.91,2,-999.000,9,-999.000,9,  2386.2,2,   7.7913,2,    25.00,   9.4078
29AH20120622,      OVIDE,       5,          1,         10,2,20120624,       0000,    40.3307,    -9.8769,       2554,  1157.9,  11.1450,  36.2157,2,  36.2197,2,    178.4,2,   180.3,2,    9.89,2,   14.97,2,    0.86,2,-999.000,9,-999.000,9,  2397.8,2,   7.8045,2,    25.00,  10.9930
29AH20120622,      OVIDE,       5,          1,         11,2,20120624,       0000,    40.3307,    -9.8769,       2554,  1157.9,  11.1515,  36.2162,2,-999.0000,9,    178.4,2,   180.2,2, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,  -999.0,9,-999.0000,9,  -999.00,  10.9994
29AH20120622,      OVIDE,       5,          1,         12,2,20120624,       0000,    40.3307,    -9.8769,       2554,   998.4,  11.3609,  36.1730,2,  36.1747,2,    178.2,2,   179.6,2,    9.53,2,   14.86,2,    0.83,2,-999.000,9,-999.000,9,  2391.5,2,   7.8074,2,    25.00,  11.2292
29AH20120622,      OVIDE,       5,          1,         13,2,20120624,       0000,    40.3307,    -9.8769,       2554,   898.9,  11.4880,  36.1526,2,  36.1572,2,    178.3,2,   179.7,2,    9.32,2,   14.68,2,    0.81,2,-999.000,9,-999.000,9,  2388.9,2,   7.8072,2,    25.00,  11.3691
29AH20120622,      OVIDE,       5,          1,         14,2,20120624,       0000,    40.3307,    -9.8769,       2554,   799.4,  11.6704,  36.1157,2,  36.1189,2,    178.9,2,   180.3,2,    8.61,2,   14.42,2,    0.80,2,-999.000,9,-999.000,9,  2386.2,2,   7.8062,2,    25.00,  11.5642
29AH20120622,      OVIDE,       5,          1,         15,2,20120624,       0000,    40.3307,    -9.8769,       2554,   698.1,  11.6516,  36.0142,2,  36.0251,4,    180.4,2,   181.7,2,    8.24,2,   14.41,2,    0.82,2,-999.000,9,-999.000,9,  2376.5,2,   7.8024,2,    25.00,  11.5594
29AH20120622,      OVIDE,       5,          1,         16,2,20120624,       0000,    40.3307,    -9.8769,       2554,   599.7,  11.5181,  35.8705,2,  35.8842,4,    183.8,2,   184.6,2,    7.85,2,   14.69,2,    0.84,2,-999.000,9,-999.000,9,  2364.0,2,   7.7957,2,    25.00,  11.4399
29AH20120622,      OVIDE,       5,          1,         17,2,20120624,       0000,    40.3307,    -9.8769,       2554,   499.3,  11.3809,  35.6981,2,  35.7160,4,    193.7,2,   196.2,2,    6.89,2,   13.99,2,    0.77,2,-999.000,9,-999.000,9,  2349.3,2,   7.7956,2,    25.00,  11.3166
29AH20120622,      OVIDE,       5,          1,         18,2,20120624,       0000,    40.3307,    -9.8769,       2554,   401.2,  11.8700,  35.7030,2,  35.7057,2,    202.7,2,   205.4,2,    5.42,2,   12.54,2,    0.67,2,-999.000,9,-999.000,9,  2347.6,2,   7.8121,2,    25.00,  11.8172
29AH20120622,      OVIDE,       5,          1,         19,2,20120624,       0000,    40.3307,    -9.8769,       2554,   299.9,  12.2035,  35.7246,2,  35.7259,2,    217.2,2,   217.4,2,    4.23,2,   10.69,2,    0.55,2,-999.000,9,-999.000,9,  2346.0,2,   7.8300,2,    25.00,  12.1635
29AH20120622,      OVIDE,       5,          1,         20,2,20120624,       0000,    40.3307,    -9.8769,       2554,   201.0,  12.8561,  35.8209,2,  35.8156,4,    227.9,2,   228.8,2,    3.06,2,    7.98,2,    0.39,2,-999.000,9,-999.000,9,  2350.2,2,   7.8616,2,    25.00,  12.8284
29AH20120622,      OVIDE,       5,          1,         21,2,20120624,       0000,    40.3307,    -9.8769,       2554,   151.6,  13.2991,  35.9011,2,  35.8950,4,    230.2,2,   229.1,2,    2.70,2,    7.02,2,    0.32,2,-999.000,9,-999.000,9,  2355.3,2,   7.8733,2,    25.00,  13.2778
29AH20120622,      OVIDE,       5,          1,         22,2,20120624,       0000,    40.3307,    -9.8769,       2554,   100.7,  13.7843,  35.9710,2,  35.9765,4,    235.5,2,   235.9,2,    2.00,2,    4.93,2,    0.20,2,-999.000,9,-999.000,9,  2358.6,2,   7.8989,2,    25.00,  13.7698
29AH20120622,      OVIDE,       5,          1,         23,2,20120624,       0000,    40.3307,    -9.8769,       2554,    62.6,  14.3753,  35.9992,2,  36.0016,2,    261.5,2,   245.8,3,    0.98,2,    2.31,2,    0.07,2,-999.000,9,-999.000,9,  2362.0,2,   7.9248,2,    25.00,  14.3660
29AH20120622,      OVIDE,       5,          1,         24,2,20120624,       0000,    40.3307,    -9.8769,       2554,     5.7,  18.0912,  35.7750,2,  35.7796,4,    240.4,2,   241.2,2,    0.96,3,    0.00,2,    0.00,2,-999.000,9,-999.000,9,  2352.3,2,   7.9925,2,    25.00,  18.0902
29AH20120622,      OVIDE,       6,          1,          1,2,20120624,       0000,    40.3339,    -9.9460,       3396,  3458.0,   2.5721,  34.9212,2,  34.9221,2,    243.4,2,   242.9,2,   42.77,3,   21.47,2,    1.38,2,   0.043,2,   0.026,2,  -999.0,9,   7.7431,2,    25.00,   2.2823
29AH20120622,      OVIDE,       6,          1,          2,2,20120624,       0000,    40.3339,    -9.9460,       3396,  3301.7,   2.6151,  34.9269,2,  34.9268,2,    243.7,2,   243.1,2,   41.81,3,   21.27,2,    1.41,2,-999.000,9,-999.000,9,  -999.0,9,   7.7438,2,    25.00,   2.3411
29AH20120622,      OVIDE,       6,          1,          3,2,20120624,       0000,    40.3339,    -9.9460,       3396,  2999.9,   2.8084,  34.9486,2,  34.9463,2,    245.0,2,   244.1,2,   38.32,3,   20.89,2,    1.36,2,   0.089,2,   0.051,2,  -999.0,9,   7.7454,2,    25.00,   2.5617
29AH20120622,      OVIDE,       6,          1,          4,2,20120624,       0000,    40.3339,    -9.9460,       3396,  2750.4,   3.0475,  34.9738,2,  34.9737,2,    246.0,2,   245.2,2,   34.26,3,   20.38,2,    1.31,2,-999.000,9,-999.000,9,  -999.0,9,   7.7458,2,    25.00,   2.8214
29AH20120622,      OVIDE,       6,          1,          5,2,20120624,       0000,    40.3339,    -9.9460,       3396,  2500.7,   3.3406,  35.0030,2,  35.0127,4,    247.7,2,   246.2,2,   30.12,3,   19.87,2,    1.28,2,-999.000,9,-999.000,9,  -999.0,9,   7.7460,2,    25.00,   3.1341
29AH20120622,      OVIDE,       6,          1,          6,2,20120624,       0000,    40.3339,    -9.9460,       3396,  2250.2,   3.6678,  35.0332,2,  35.0357,2,    251.0,2,   248.6,2,   25.70,3,   19.21,2,    1.21,2,   0.703,2,   0.358,2,  -999.0,9,   7.7456,2,    25.00,   3.4805
29AH20120622,      OVIDE,       6,          1,          7,2,20120624,       0000,    40.3339,    -9.9460,       3396,  2000.8,   4.0908,  35.0674,2,  35.0676,2,    252.4,2,   252.1,2,   19.89,3,   18.39,2,    1.15,2,   1.297,2,   0.636,2,  -999.0,9,   7.7437,2,    25.00,   3.9215
29AH20120622,      OVIDE,       6,          1,          8,2,20120624,       0000,    40.3339,    -9.9460,       3396,  1800.5,   5.3668,  35.2699,2,  35.2699,2,    235.8,2,   237.0,2,   17.27,3,   18.15,2,    1.12,2,-999.000,9,-999.000,9,  -999.0,9,   7.7517,2,    25.00,   5.1996
29AH20120622,      OVIDE,       6,          1,          9,2,20120624,       0000,    40.3339,    -9.9460,       3396,  1600.5,   7.4390,  35.6230,2,  35.6220,2,    214.0,2,   214.6,2,   14.34,3,   17.23,2,    1.04,2,   1.429,2,   0.738,2,  -999.0,9,   7.7694,2,    25.00,   7.2677
29AH20120622,      OVIDE,       6,          1,         10,2,20120624,       0000,    40.3339,    -9.9460,       3396,  1400.8,   9.4000,  35.9673,2,  35.9698,2,    191.9,2,   195.2,2,   12.04,3,   16.39,2,    0.93,2,   1.499,2,   0.792,2,  -999.0,9,   7.7883,2,    25.00,   9.2316
29AH20120622,      OVIDE,       6,          1,         11,2,20120624,       0000,    40.3339,    -9.9460,       3396,  1199.9,  11.1179,  36.2305,2,  36.2308,2,    178.5,2,   180.7,2,   10.43,3,   15.37,2,    0.84,2,   1.572,2,   0.883,2,  -999.0,9,   7.8034,2,    25.00,  10.9603
29AH20120622,      OVIDE,       6,          1,         12,2,20120624,       0000,    40.3339,    -9.9460,       3396,  1000.5,  11.3629,  36.1736,2,  36.1740,2,    178.1,2,   179.1,2,   10.06,3,   15.54,2,    0.84,2,   1.662,2,   0.921,2,  -999.0,9,   7.8037,2,    25.00,  11.2309
29AH20120622,      OVIDE,       6,          1,         13,2,20120624,       0000,    40.3339,    -9.9460,       3396,   900.8,  11.4882,  36.1565,2,  36.1564,2,    178.6,2,   180.4,2,    9.54,3,   15.37,2,    0.83,2,   1.723,2,   0.963,2,  -999.0,9,   7.8055,2,    25.00,  11.3691
29AH20120622,      OVIDE,       6,          1,         14,2,20120624,       0000,    40.3339,    -9.9460,       3396,   800.7,  11.6584,  36.1328,2,  36.1308,2,    179.4,2,   180.6,2,    9.13,3,   15.15,2,    0.82,2,-999.000,9,-999.000,9,  -999.0,9,   7.8079,2,    25.00,  11.5520
29AH20120622,      OVIDE,       6,          1,         15,2,20120624,       0000,    40.3339,    -9.9460,       3396,   701.0,  11.6909,  36.0300,2,  36.0344,2,    180.0,2,   180.9,2,    8.70,3,   15.18,2,    0.81,2,-999.000,9,-999.000,9,  -999.0,9,   7.8032,2,    25.00,  11.5981
29AH20120622,      OVIDE,       6,          1,         16,2,20120624,       0000,    40.3339,    -9.9460,       3396,   600.6,  11.4060,  35.8424,2,  35.8473,4,    184.7,2,   184.8,2,    8.34,3,   15.40,2,    0.85,2,-999.000,9,-999.000,9,  -999.0,9,   7.7906,2,    25.00,  11.3282
29AH20120622,      OVIDE,       6,          1,         17,2,20120624,       0000,    40.3339,    -9.9460,       3396,   500.5,  11.4229,  35.7138,2,  35.7182,2,    194.4,2,   195.3,2,    7.21,3,   14.68,2,    0.79,2,-999.000,9,-999.000,9,  -999.0,9,   7.7964,2,    25.00,  11.3583
29AH20120622,      OVIDE,       6,          1,         18,2,20120624,       0000,    40.3339,    -9.9460,       3396,   400.5,  11.6782,  35.6603,2,  35.6604,2,    216.6,2,   216.4,2,    5.10,3,   12.06,2,    0.63,2,-999.000,9,-999.000,9,  -999.0,9,   7.8176,2,    25.00,  11.6261
29AH20120622,      OVIDE,       6,          1,         19,2,20120624,       0000,    40.3339,    -9.9460,       3396,   300.8,  12.1819,  35.7186,2,  35.7180,2,    217.8,2,   217.3,2,    4.17,3,   10.60,2,    0.56,2,   2.679,2,   1.560,2,  -999.0,9,   7.8280,2,    25.00,  12.1418
29AH20120622,      OVIDE,       6,          1,         20,2,20120624,       0000,    40.3339,    -9.9460,       3396,   200.8,  12.9012,  35.8277,2,  35.8279,2,    225.7,2,   230.8,3,    2.88,3,    7.34,2,    0.39,2,-999.000,9,-999.000,9,  -999.0,9,   7.8644,2,    25.00,  12.8735
29AH20120622,      OVIDE,       6,          1,         21,2,20120624,       0000,    40.3339,    -9.9460,       3396,   150.7,  13.1816,  35.8546,2,  35.8551,2,    230.1,2,   236.4,3,    2.28,3,    5.82,2,    0.31,2,-999.000,9,-999.000,9,  -999.0,9,   7.8813,2,    25.00,  13.1605
29AH20120622,      OVIDE,       6,          1,         22,2,20120624,       0000,    40.3339,    -9.9460,       3396,   100.8,  14.1480,  36.0468,2,  36.0417,4,    231.8,2,   228.1,2,    2.05,3,    4.79,2,    0.23,2,-999.000,9,-999.000,9,  -999.0,9,   7.8975,2,    25.00,  14.1332
29AH20120622,      OVIDE,       6,          1,         23,2,20120624,       0000,    40.3339,    -9.9460,       3396,    65.8,  14.4905,  36.0509,2,  36.0513,2,    249.4,2,   243.0,3,    1.33,3,    2.12,2,    0.11,2,-999.000,9,-999.000,9,  -999.0,9,   7.9206,2,    25.00,  14.4807
29AH20120622,      OVIDE,       6,          1,         24,2,20120624,       0000,    40.3339,    -9.9460,       3396,     4.8,  18.1296,  35.8475,2,  35.8499,2,    243.3,2,   242.2,2,    0.77,3,    0.00,2,    0.01,2,   2.224,2,   1.341,2,  -999.0,9,   7.9834,2,    25.00,  18.1288
29AH20120622,      OVIDE,       7,          1,          1,2,20120624,       0000,    40.3343,   -10.0359,       3511,  3575.9,   2.5609,  34.9189,2,  34.9198,2,    243.1,2,   243.8,2,   38.80,2,   20.40,2,    1.36,2,-999.000,9,-999.000,9,  2345.8,2,   7.7408,2,    25.00,   2.2586
29AH20120622,      OVIDE,       7,          1,          2,2,20120624,       0000,    40.3343,   -10.0359,       3511,  3252.2,   2.6568,  34.9315,2,  34.9326,2,    244.1,2,   243.8,2,   36.17,2,   20.19,2,    1.38,2,-999.000,9,-999.000,9,  2345.6,2,   7.7426,2,    25.00,   2.3871
29AH20120622,      OVIDE,       7,          1,          3,2,20120624,       0000,    40.3343,   -10.0359,       3511,  3000.6,   2.8543,  34.9528,2,  34.9556,2,    245.3,2,   244.8,2,   32.89,2,   19.90,2,    1.37,2,-999.000,9,-999.000,9,  2340.1,2,   7.7443,2,    25.00,   2.6065
29AH20120622,      OVIDE,       7,          1,          4,2,20120624,       0000,    40.3343,   -10.0359,       3511,  2749.4,   3.1402,  34.9840,2,  34.9845,2,    245.9,2,   245.6,2,   29.31,2,   19.15,2,    1.34,2,-999.000,9,-999.000,9,  2336.8,2,   7.7450,2,    25.00,   2.9123
29AH20120622,      OVIDE,       7,          1,          5,2,20120624,       0000,    40.3343,   -10.0359,       3511,  2501.3,   3.4088,  35.0075,2,  35.0085,2,    248.1,2,   248.1,2,   24.57,2,   18.40,2,    1.27,2,-999.000,9,-999.000,9,  2332.9,2,   7.7457,2,    25.00,   3.2010
29AH20120622,      OVIDE,       7,          1,          6,2,20120624,       0000,    40.3343,   -10.0359,       3511,  2249.5,   3.7371,  35.0410,2,  35.0427,2,    249.2,2,   248.9,2,   20.98,2,   18.10,2,    1.24,2,-999.000,9,-999.000,9,  2326.9,2,   7.7454,2,    25.00,   3.5487
29AH20120622,      OVIDE,       7,          1,          7,2,20120624,       0000,    40.3343,   -10.0359,       3511,  1999.7,   4.1984,  35.0791,2,  35.0804,2,    251.6,2,   250.4,2,   16.04,2,   17.41,2,    1.17,2,-999.000,9,-999.000,9,  2325.3,2,   7.7432,2,    25.00,   4.0276
29AH20120622,      OVIDE,       7,          1,          8,2,20120624,       0000,    40.3343,   -10.0359,       3511,  1798.8,   5.4138,  35.2692,2,  35.2666,2,    236.2,2,   237.2,2,   13.75,2,   17.13,2,    1.13,2,-999.000,9,-999.000,9,  2335.0,2,   7.7494,2,    25.00,   5.2461
29AH20120622,      OVIDE,       7,          1,          9,2,20120624,       0000,    40.3343,   -10.0359,       3511,  1599.8,   7.2512,  35.5825,2,  35.5891,4,    219.2,2,   217.3,2,   11.83,2,   16.65,2,    1.06,2,-999.000,9,-999.000,9,  2356.6,2,   7.7670,2,    25.00,   7.0822
29AH20120622,      OVIDE,       7,          1,         10,2,20120624,       0000,    40.3343,   -10.0359,       3511,  1400.2,  10.1066,  36.1206,2,  36.1196,2,    190.6,2,   190.0,2,    9.56,2,   15.25,2,    0.93,2,-999.000,9,-999.000,9,  2392.6,2,   7.7975,2,    25.00,   9.9311
29AH20120622,      OVIDE,       7,          1,         11,2,20120624,       0000,    40.3343,   -10.0359,       3511,  1219.0,  11.0462,  36.2322,2,  36.2320,2,    179.3,2,   180.8,2,    8.45,2,   14.82,2,    0.88,2,-999.000,9,-999.000,9,  2398.2,2,   7.8037,2,    25.00,  10.8865
29AH20120622,      OVIDE,       7,          1,         12,2,20120624,       0000,    40.3343,   -10.0359,       3511,   999.0,  11.3814,  36.1699,2,  36.1706,2,    178.0,2,   179.5,2,    8.02,2,   14.71,2,    0.88,2,-999.000,9,-999.000,9,  2390.4,2,   7.8036,2,    25.00,  11.2495
29AH20120622,      OVIDE,       7,          1,         13,2,20120624,       0000,    40.3343,   -10.0359,       3511,   899.8,  11.5073,  36.1387,2,  36.1441,4,    178.3,2,   179.7,2,    7.51,2,   14.44,2,    0.86,2,-999.000,9,-999.000,9,  2386.0,2,   7.8048,2,    25.00,  11.3882
29AH20120622,      OVIDE,       7,          1,         14,2,20120624,       0000,    40.3343,   -10.0359,       3511,   797.5,  11.8303,  36.1204,2,  36.1345,4,    178.9,2,   181.6,2,    6.91,2,   14.02,2,    0.82,2,-999.000,9,-999.000,9,  2383.8,2,   7.8106,2,    25.00,  11.7234
29AH20120622,      OVIDE,       7,          1,         15,2,20120624,       0000,    40.3343,   -10.0359,       3511,   700.3,  11.7797,  35.9995,2,  36.0040,2,    180.2,2,   182.0,2,    6.70,2,   14.38,2,    0.84,2,-999.000,9,-999.000,9,  2373.2,2,   7.8039,2,    25.00,  11.6866
29AH20120622,      OVIDE,       7,          1,         16,2,20120624,       0000,    40.3343,   -10.0359,       3511,   600.2,  11.5418,  35.8260,2,  35.8209,4,    182.3,2,  -999.0,9,    6.77,2,   14.51,2,    0.72,2,-999.000,9,-999.000,9,  2358.3,2,   7.7940,2,    25.00,  11.4634
29AH20120622,      OVIDE,       7,          1,         17,2,20120624,       0000,    40.3343,   -10.0359,       3511,   499.7,  11.5350,  35.6800,2,  35.6796,2,    192.0,2,   204.2,4,    5.37,2,   13.08,2,    0.70,2,-999.000,9,-999.000,9,  2346.9,2,   7.8032,2,    25.00,  11.4702
29AH20120622,      OVIDE,       7,          1,         18,2,20120624,       0000,    40.3343,   -10.0359,       3511,   399.5,  11.8122,  35.6663,2,  35.6612,4,    224.7,2,   222.4,2,    3.87,2,   11.09,2,    0.57,2,-999.000,9,-999.000,9,  2343.0,2,   7.8273,2,    25.00,  11.7598
29AH20120622,      OVIDE,       7,          1,         19,2,20120624,       0000,    40.3343,   -10.0359,       3511,   298.4,  12.3812,  35.7404,2,  35.7419,2,    221.0,2,   221.6,2,    3.29,2,    9.67,2,    0.49,2,-999.000,9,-999.000,9,  2345.0,2,   7.8397,2,    25.00,  12.3410
