EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,C13ERR,THETA,SIG0,SBE35,SBE35_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,SILUNC,NRAUNC,NRIUNC,PHPUNC,TOC,TOC_FLAG_W,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER
,,,,,,,,,,,METERS,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,TU,,TU,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C,KG/M^3,ITS-90,,DBAR,,UMOL/KG,,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,,,BQ/M^3,,BQ/M^3,MBQ/M^3,,MBQ/M^3
49NZ20031106, A10, 54, 1, 10, 12046, 9, 20031121, 655, -29.9960, -14.3325, 2894,   2699.6, 2,   2.5593, 2,  34.8388, 2, -999.0000, 9,    223.1, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.3486, 27.8144,   2.5594, 2, 2699.5, 2, 230.56, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 54, 1, 14, 12014, 2, 20031121, 655, -29.9960, -14.3325, 2894,   2885.6, 2,   2.5379, 2,  34.8432, 2,  34.8432, 2,    225.4, 1,    231.9, 2,    50.13, 2,    24.37, 2,     0.00, 2,     1.66, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.3092, 27.8213,   2.5378, 2, 2885.6, 2, 232.21, 2, 0.23, 0.1, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 0, -999, 9, 20031121, 1139, -29.9968, -13.6645, 2293,   -999.0, 9, -999.0000, 9, -999.0000, 9,  36.0280, 2,   -999.0, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 1, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0, -999.0000, -999, -999.0000, 9, -999, 9, -999, 9, -999, -999, -999, -999, -999, 9,  -999.00, 5, -999, -999, 1, -999
49NZ20031106, A10, 55, 1, 2, 12038, 2, 20031121, 1139, -29.9968, -13.6645, 2293,      5.4, 2,  20.3759, 2,  36.0193, 2, -999.0000, 9,    216.5, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  20.3749, 25.4411,  20.3771, 2, 5.4, 2, 230.37, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 4, 12040, 9, 20031121, 1139, -29.9968, -13.6645, 2293,      5.8, 2,  20.3736, 2,  36.0194, 2, -999.0000, 9,    216.6, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  20.3725, 25.4408,  20.3769, 2, 5.8, 2, 230.43, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 3, 12039, 2, 20031121, 1139, -29.9968, -13.6645, 2293,      5.8, 2,  20.3755, 2,  36.0195, 2, -999.0000, 9,    216.8, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  20.3744, 25.4408,  20.3779, 2, 5.8, 2, 230.43, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 36, 12036, 2, 20031121, 1139, -29.9968, -13.6645, 2293,      9.9, 2,  20.3869, 2,  36.0189, 2,  36.0182, 2,    216.8, 1,    229.4, 2,     1.16, 2,    -0.03, 2,     0.00, 2,     0.13, 2,    2.296, 2,    1.339, 2,    0.263, 4,   2075.9, 2,   2365.2, 2,    8.0066, 2,     25.00, -999.000, 9, -999.000,     76.2, 2,      4.1,     1.45, 2,      0.0,  20.3850, 25.4384,  20.3847, 2, 6.6, 2, 230.49, 2, 0.12, 0.03, 0.01, 0.02, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 35, 12035, 2, 20031121, 1139, -29.9968, -13.6645, 2293,     50.1, 2,  19.1711, 2,  35.9465, 2,  35.9530, 2,    223.1, 1,    235.5, 2,     1.14, 2,    -0.07, 2,     0.01, 2,     0.13, 2,    2.468, 2,    1.399, 2,    0.340, 4,   2071.5, 6,   2358.9, 2,    8.0081, 2,     25.00, -999.000, 9, -999.000,     93.1, 3,      4.0,     1.48, 2,      0.0,  19.1621, 25.7043,  19.1711, 2, 49.7, 2, 235.7, 2, 0.12, 0.03, 0.01, 0.02, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 34, 12034, 2, 20031121, 1139, -29.9968, -13.6645, 2293,    102.1, 2,  18.3362, 2,  35.9239, 2,  35.9202, 2,    224.1, 1,    236.7, 2,     1.19, 2,    -0.05, 2,    -0.01, 2,     0.14, 2,    2.486, 2,    1.388, 2,    0.349, 4,   2069.5, 2,   2356.9, 6,    8.0063, 2,     25.00, -999.000, 9, -999.000,     78.3, 2,      4.2,     1.46, 2,      0.0,  18.3184, 25.9011,  18.3405, 2, 100.9, 2, 236.38, 2, 0.12, 0.03, 0.01, 0.02, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 1, 12037, 2, 20031121, 1139, -29.9968, -13.6645, 2293,    149.8, 2,  17.4705, 2,  35.8074, 2, -999.0000, 9,    218.3, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  17.4452, 26.0272,  17.4755, 2, 152.2, 2, 228.77, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 33, 12033, 2, 20031121, 1139, -29.9968, -13.6645, 2293,    149.9, 2,  17.4661, 2,  35.8065, 2,  35.8099, 2,    218.5, 1,    230.7, 2,     1.47, 2,     0.12, 2,     0.05, 2,     0.18, 2,    2.528, 2,    1.457, 2,    0.284, 4,   2075.1, 2,   2352.7, 2,    7.9847, 2,     25.00, -999.000, 9, -999.000,     65.8, 2,      4.0,     1.32, 2,      0.0,  17.4408, 26.0282,  17.4669, 2, 152.3, 2, 228.79, 2, 0.12, 0.03, 0.01, 0.02, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 32, 12032, 2, 20031121, 1139, -29.9968, -13.6645, 2293,    200.9, 2,  16.3146, 2,  35.6653, 2,  35.6694, 2,    210.8, 1,    221.8, 2,     2.26, 2,     2.76, 2,     0.01, 2,     0.34, 2,    2.625, 2,    1.511, 2,    0.149, 4,   2083.9, 2,   2337.4, 2,    7.9525, 2,     25.00, -999.000, 9, -999.000,     67.0, 2,      3.8,     0.39, 4,      0.0,  16.2822, 26.1947,  16.3233, 2, 202.6, 2, 221.63, 2, 0.12, 0.04, 0.01, 0.01, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 31, 12031, 2, 20031121, 1139, -29.9968, -13.6645, 2293,    251.0, 2,  15.6276, 2,  35.5692, 2,  35.5688, 2,    209.8, 1,    220.7, 2,     2.55, 2,     4.13, 2,     0.00, 2,     0.42, 2,    2.756, 6,    1.579, 6,    0.114, 4,   2091.4, 2,   2331.1, 2,    7.9358, 2,     25.00, -999.000, 9, -999.000,     87.1, 2,      4.0,     0.96, 2,      0.0,  15.5883, 26.2802,  15.6295, 2, 254.3, 2, 220.34, 2, 0.12, 0.04, 0.01, 0.01, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 30, 12030, 2, 20031121, 1139, -29.9968, -13.6645, 2293,    301.3, 2,  14.7409, 2,  35.4277, 2,  35.4278, 2,    206.5, 1,    217.1, 2,     2.90, 2,     5.97, 2,     0.00, 2,     0.53, 2,    2.878, 2,    1.612, 2,    0.091, 4,   2097.4, 2,   2321.2, 2,    7.9099, 2,     25.00, -999.000, 9, -999.000,     88.0, 2,      4.0,     1.02, 2,      0.0,  14.6955, 26.3692,  14.7412, 2, 301.8, 2, 217.35, 2, 0.13, 0.05, 0.01, 0.01, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 29, 12029, 2, 20031121, 1139, -29.9968, -13.6645, 2293,    401.0, 2,  12.9063, 2,  35.1662, 2,  35.1673, 2,    205.8, 1,    215.6, 2,     3.40, 2,     9.49, 2,     0.00, 2,     0.74, 2,    3.027, 2,    1.669, 2,    0.080, 4,   2109.8, 2,   2309.8, 2,    7.8609, 2,     25.00, -999.000, 9, -999.000,     68.7, 2,      5.3,     1.00, 2,      0.0,  12.8509, 26.5523,  12.9003, 2, 401.6, 2, 215.54, 2, 0.13, 0.06, 0.01, 0.01, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 28, 12028, 2, 20031121, 1139, -29.9968, -13.6645, 2293,    501.3, 2,  10.9771, 2,  34.9168, 2,  34.9177, 2,    200.2, 1,    209.1, 2,     5.91, 2,    14.76, 2,    -0.01, 2,     1.07, 2,    2.973, 2,    1.572, 2,    0.094, 4,   2128.1, 2,   2299.7, 2,    7.8027, 2,     25.00, -999.000, 9, -999.000,     69.2, 2,      3.9,     1.06, 2,      0.0,  10.9146, 26.7261,  10.9769, 2, 504.5, 2, 210.18, 2, 0.13, 0.07, 0.01, 0.01, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 27, 12027, 2, 20031121, 1139, -29.9968, -13.6645, 2293,    600.6, 2,   9.4913, 2,  34.7397, 2,  34.7397, 2,    193.1, 1,    201.1, 2,     8.91, 2,    19.09, 2,    -0.01, 2,     1.34, 2,    2.830, 2,    1.463, 2,    0.110, 4,   2144.9, 2,   2292.5, 2,    7.7533, 2,     25.00, -999.000, 9, -999.000,     22.3, 2,      4.0,     1.01, 2,      0.0,   9.4226, 26.8459,   9.4889, 2, 598.2, 2, 201.35, 2, 0.14, 0.09, 0.01, 0.01, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 26, 12026, 2, 20031121, 1139, -29.9968, -13.6645, 2293,    702.1, 2,   7.3864, 2,  34.5358, 2,  34.5357, 2,    180.1, 1,    187.0, 4,    15.38, 2,    25.76, 2,    -0.01, 2,     1.77, 2,    2.499, 2,    1.251, 2,    0.109, 4,   2173.6, 6,   2288.5, 2,    7.6723, 2,     25.00, -999.000, 9, -999.000,      0.4, 2,      3.9,     0.96, 2,      0.0,   7.3167, 27.0085,   7.3875, 2, 704.1, 2, 188.16, 2, 0.15, 0.1, 0.01, 0.01, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 25, 12025, 2, 20031121, 1139, -29.9968, -13.6645, 2293,    801.6, 2,   6.2275, 2,  34.4285, 2,  34.4282, 2,    194.4, 1,    202.0, 2,    17.52, 2,    27.27, 2,     0.00, 2,     1.86, 2, -999.000, 5, -999.000, 5, -999.000, 5,   2175.0, 2,   2284.1, 6,    7.6665, 2,     25.00, -999.000, 9, -999.000,    -19.4, 2,      3.8,     1.02, 2,      0.0,   6.1545, 27.0815,   6.2272, 2, 801.2, 2, 203.11, 2, 0.16, 0.11, 0.01, 0.01, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 24, 12024, 2, 20031121, 1139, -29.9968, -13.6645, 2293,    901.4, 2,   4.8912, 2,  34.3410, 2,  34.3415, 2,    205.1, 1,    213.2, 2,    23.10, 2,    29.16, 2,    -0.01, 2,     1.99, 2,    2.273, 2,    1.112, 2,    0.103, 4,   2181.7, 2,   2286.9, 2,    7.6541, 6,     25.00, -999.000, 9, -999.000,    -26.8, 2,      3.9,     1.01, 2,      0.0,   4.8177, 27.174,   4.8923, 2, 904, 2, 213.15, 2, 0.17, 0.11, 0.01, 0.02, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 5, 12041, 9, 20031121, 1139, -29.9968, -13.6645, 2293,   1000.6, 2,   4.2077, 2,  34.3398, 2, -999.0000, 9,    200.2, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.1307, 27.2479,   4.2080, 2, 1001.4, 2, 208.82, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 8, 12044, 9, 20031121, 1139, -29.9968, -13.6645, 2293,   1000.7, 2,   4.2082, 2,  34.3397, 2, -999.0000, 9,    200.3, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.1312, 27.2478,   4.2083, 2, 1001.5, 2, 208.8, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 23, 12023, 2, 20031121, 1139, -29.9968, -13.6645, 2293,   1000.8, 2,   4.2082, 2,  34.3396, 2,  34.3396, 2,    200.2, 1,    208.2, 2,    30.30, 2,    30.91, 2,    -0.01, 2,     2.11, 2,    1.794, 6,    0.873, 6,    0.077, 4,   2192.1, 2,   2294.0, 2,    7.6344, 2,     25.00, -999.000, 9, -999.000,    -64.9, 2,      3.6,     0.95, 2,      0.0,   4.1311, 27.2477,   4.2094, 2, 1001.6, 2, 208.81, 2, 0.19, 0.12, 0.01, 0.02, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 12, 12048, 9, 20031121, 1139, -29.9968, -13.6645, 2293,   1000.8, 2,   4.2069, 2,  34.3398, 2, -999.0000, 9,    200.2, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.1299, 27.2479,   4.2066, 2, 1001.6, 2, 208.79, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 13, 12013, 9, 20031121, 1139, -29.9968, -13.6645, 2293,   1000.9, 2,   4.2047, 2,  34.3397, 2, -999.0000, 9,    200.3, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.1277, 27.2482,   4.2047, 2, 1001.8, 2, 208.78, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 9, 12045, 9, 20031121, 1139, -29.9968, -13.6645, 2293,   1000.9, 2,   4.2070, 2,  34.3398, 2, -999.0000, 9,    200.2, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.1299, 27.248,   4.2073, 2, 1001.7, 2, 208.79, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 6, 12042, 9, 20031121, 1139, -29.9968, -13.6645, 2293,   1000.9, 2,   4.2072, 2,  34.3398, 2, -999.0000, 9,    200.3, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.1301, 27.2478,   4.2071, 2, 1001.7, 2, 208.79, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 10, 12046, 9, 20031121, 1139, -29.9968, -13.6645, 2293,   1001.1, 2,   4.2074, 2,  34.3396, 2, -999.0000, 9,    200.3, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.1303, 27.2478,   4.2077, 2, 1001.9, 2, 208.78, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 11, 12047, 9, 20031121, 1139, -29.9968, -13.6645, 2293,   1001.4, 2,   4.2060, 2,  34.3397, 2, -999.0000, 9,    200.4, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.1289, 27.2479,   4.2067, 2, 1002.2, 2, 208.76, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 7, 12043, 9, 20031121, 1139, -29.9968, -13.6645, 2293,   1001.4, 2,   4.2068, 2,  34.3396, 2, -999.0000, 9,    200.4, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.1297, 27.248,   4.2069, 2, 1002.2, 2, 208.76, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 22, 12022, 2, 20031121, 1139, -29.9968, -13.6645, 2293,   1202.4, 2,   3.3738, 2,  34.4370, 2,  34.4382, 2,    182.7, 1,    189.6, 2,    46.64, 2,    32.89, 2,    -0.01, 2,     2.26, 2, -999.000, 5, -999.000, 5, -999.000, 5,   2220.6, 2,   2312.9, 2,    7.6049, 2,     25.00, -999.000, 9, -999.000,   -117.8, 2,      3.7,     0.77, 2,      0.0,   3.2869, 27.4098,   3.3741, 2, 1203, 2, 190.41, 2, 0.22, 0.12, 0.01, 0.02, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 21, 12015, 2, 20031121, 1139, -29.9968, -13.6645, 2293,   1401.0, 2,   3.0649, 2,  34.5337, 2,  34.5344, 2,    178.8, 1,    185.3, 2,    53.50, 2,    32.61, 2,    -0.01, 2,     2.23, 2,    0.368, 2,    0.174, 2,    0.009, 4,   2229.6, 2,   2319.1, 2,    7.6053, 2,     25.00, -999.000, 9, -999.000,   -119.5, 6,      2.5,     0.57, 6,      0.0,   2.9646, 27.5168,   3.0649, 2, 1400.5, 2, 185.27, 2, 0.24, 0.12, 0.01, 0.02, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 20, 12020, 2, 20031121, 1139, -29.9968, -13.6645, 2293,   1600.9, 2,   2.9145, 2,  34.6503, 2,  34.6481, 2,    184.2, 1,    190.4, 2,    54.87, 2,    30.78, 2,    -0.01, 2,     2.10, 2,    0.126, 2,    0.061, 2,    0.000, 4,   2226.9, 2,   2327.5, 2,    7.6223, 2,     25.00, -999.000, 9, -999.000,   -120.8, 2,      3.3,     0.70, 2,      0.0,   2.7990, 27.6248,   2.9145, 2, 1602.3, 2, 190.13, 2, 0.24, 0.12, 0.01, 0.02, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 19, 12019, 2, 20031121, 1139, -29.9968, -13.6645, 2293,   1799.8, 2,   2.7961, 2,  34.7266, 2,  34.7266, 2,    195.6, 1,    202.3, 2,    53.70, 2,    28.70, 2,    -0.01, 2,     1.95, 2,    0.060, 2,    0.032, 2,    0.000, 4,   2221.1, 2,   2326.1, 2,    7.6468, 2,     25.00, -999.000, 9, -999.000,   -145.1, 3,      3.6,     0.71, 2,      0.0,   2.6649, 27.6977,   2.7960, 2, 1799.5, 2, 201.78, 2, 0.24, 0.11, 0.01, 0.01, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 18, 12018, 2, 20031121, 1139, -29.9968, -13.6645, 2293,   2001.1, 2,   2.6727, 2,  34.7921, 2,  34.7916, 2,    209.6, 1,    216.6, 2,    51.30, 2,    26.57, 2,    -0.01, 2,     1.79, 2,    0.044, 2,    0.020, 2,    0.000, 4,   2210.0, 2,   2329.5, 2,    7.6757, 6,     25.00, -999.000, 9, -999.000,   -118.3, 2,      3.5,     0.77, 2,      0.0,   2.5254, 27.7623,   2.6726, 2, 2000.7, 2, 216.37, 2, 0.23, 0.11, 0.01, 0.01, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 15, 12012, 9, 20031121, 1139, -29.9968, -13.6645, 2293,   2100.5, 2,   2.6224, 2,  34.8124, 2, -999.0000, 9,    214.9, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.4670, 27.7833,   2.6230, 2, 2101, 2, 221.34, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 17, 12017, 2, 20031121, 1139, -29.9968, -13.6645, 2293,   2200.1, 2,   2.6140, 2,  34.8177, 2,  34.8176, 2,    216.9, 1,    223.8, 2,    50.07, 2,    25.46, 2,    -0.01, 2,     1.73, 2,    0.017, 2,    0.011, 2,    0.000, 4,   2204.6, 2,   2333.9, 2,    7.6888, 2,     25.00, -999.000, 9, -999.000,   -112.5, 2,      3.4,     0.80, 2,      0.0,   2.4497, 27.7893,   2.6139, 2, 2200.1, 2, 223.51, 2, 0.23, 0.1, 0.01, 0.01, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 14, 12014, 2, 20031121, 1139, -29.9968, -13.6645, 2293,   2200.3, 2,   2.6137, 2,  34.8176, 2,  34.8180, 2,    217.0, 1,    223.6, 2,    50.07, 2,    25.54, 2,     0.00, 2,     1.73, 2,    0.015, 2,    0.008, 2,    0.000, 4,   2205.7, 2,   2331.9, 2,    7.6884, 2,     25.00, -999.000, 9, -999.000,   -135.0, 3,      3.6,     0.81, 2,      0.0,   2.4494, 27.7893,   2.6136, 2, 2200.3, 2, 223.5, 2, 0.23, 0.1, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 55, 1, 16, 12016, 2, 20031121, 1139, -29.9968, -13.6645, 2293,   2316.8, 2,   2.5951, 2,  34.8258, 2,  34.8258, 2,    219.6, 1,    226.0, 2,    49.63, 2,    25.16, 2,    -0.01, 2,     1.70, 2,    0.033, 2,    0.013, 2,    0.000, 4,   2203.5, 6,   2332.7, 2,    7.6928, 2,     25.00, -999.000, 9, -999.000,   -133.4, 3,      3.6,     0.81, 2,      0.0,   2.4203, 27.7982,   2.5952, 2, 2316.9, 2, 225.93, 2, 0.23, 0.1, 0.01, 0.01, -999, 1,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 56, 1, 0, -999, 9, 20031121, 1608, -29.9960, -12.9898, 3098,   -999.0, 9, -999.0000, 9, -999.0000, 9,  36.0264, 2,   -999.0, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0, -999.0000, -999, -999.0000, 9, -999, 9, -999, 9, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 56, 1, 4, 12040, 9, 20031121, 1608, -29.9960, -12.9898, 3098,      5.3, 2,  20.0560, 2,  36.0555, 2, -999.0000, 9,    217.9, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  20.0550, 25.5527,  20.0594, 2, 9.3, 2, 231.59, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
