EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
  74DI20080820, AR07W,     5,  1,      5,2,20080823,0504, 53.9868, -55.2452,  182,     62.0,  -1.0560,  32.9101,2,-999.0000,9,    310.1,2,     7.26,2,     7.39,2,     1.00,2,   -999.0,9,   -999.0,9,  -1.0574
  74DI20080820, AR07W,     5,  1,      6,2,20080823,0504, 53.9868, -55.2452,  182,     61.9,  -1.0186,  32.9106,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.0201
  74DI20080820, AR07W,     5,  1,      7,2,20080823,0504, 53.9868, -55.2452,  182,     31.5,   0.2664,  32.5247,2,  32.5182,2,    363.9,2,     0.60,2,     0.60,2,     0.49,2,   -999.0,9,   -999.0,9,   0.2653
  74DI20080820, AR07W,     5,  1,      8,2,20080823,0504, 53.9868, -55.2452,  182,     31.5,   0.2503,  32.5259,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.2492
  74DI20080820, AR07W,     5,  1,      9,2,20080823,0504, 53.9868, -55.2452,  182,      4.0,  11.0700,  30.7362,2,-999.0000,9,    330.9,2,     0.47,2,     0.51,2,     0.21,2,   -999.0,9,   -999.0,9,  11.0695
  74DI20080820, AR07W,     5,  1,     10,2,20080823,0504, 53.9868, -55.2452,  182,      4.0,  11.1255,  30.7189,2,  30.8764,2,   -999.0,9,     0.48,2,     0.22,2,     0.22,2,   -999.0,9,   -999.0,9,  11.1250
  74DI20080820, AR07W,     5,  1,     11,2,20080823,0504, 53.9868, -55.2452,  182,      4.0,  11.1727,  30.7123,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  11.1722
  74DI20080820, AR07W,     5,  1,     12,2,20080823,0504, 53.9868, -55.2452,  182,      3.9,  11.1576,  30.7139,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  11.1571
  74DI20080820, AR07W,     5,  1,     13,2,20080823,0504, 53.9868, -55.2452,  182,      4.0,  11.1382,  30.7165,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  11.1377
  74DI20080820, AR07W,     5,  1,     14,2,20080823,0504, 53.9868, -55.2452,  182,      4.0,  11.1155,  30.7217,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  11.1150
  74DI20080820, AR07W,     5,  1,     15,2,20080823,0504, 53.9868, -55.2452,  182,      3.9,  11.1140,  30.7233,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  11.1135
  74DI20080820, AR07W,     5,  1,     16,2,20080823,0504, 53.9868, -55.2452,  182,      3.9,  11.1123,  30.7242,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  11.1118
  74DI20080820, AR07W,     5,  1,     17,2,20080823,0504, 53.9868, -55.2452,  182,      3.9,  11.1294,  30.7210,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  11.1289
  74DI20080820, AR07W,     5,  1,     18,2,20080823,0504, 53.9868, -55.2452,  182,      3.9,  11.1357,  30.7193,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  11.1352
  74DI20080820, AR07W,     5,  1,     19,2,20080823,0504, 53.9868, -55.2452,  182,      3.9,  11.1361,  30.7188,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  11.1356
  74DI20080820, AR07W,     5,  1,     20,2,20080823,0504, 53.9868, -55.2452,  182,      3.9,  11.1367,  30.7182,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  11.1362
  74DI20080820, AR07W,     5,  1,     21,2,20080823,0504, 53.9868, -55.2452,  182,      4.0,  11.1426,  30.7168,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  11.1421
  74DI20080820, AR07W,     5,  1,     22,2,20080823,0504, 53.9868, -55.2452,  182,      3.9,  11.1561,  30.7135,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  11.1556
  74DI20080820, AR07W,     5,  1,     23,2,20080823,0504, 53.9868, -55.2452,  182,      3.9,  11.1724,  30.7096,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  11.1719
  74DI20080820, AR07W,     5,  1,     24,2,20080823,0504, 53.9868, -55.2452,  182,      3.9,  11.1757,  30.7086,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  11.1752
  74DI20080820, AR07W,     6,  1,      1,2,20080823,0851, 54.2157, -55.0160,  239,    152.3,  -0.7050,  33.2601,2,-999.0000,9,   -999.0,9,     9.90,2,     9.19,2,     1.03,2,   2126.1,2,   2233.7,2,  -0.7092
  74DI20080820, AR07W,     6,  1,      2,2,20080823,0851, 54.2157, -55.0160,  239,    152.3,  -0.7004,  33.2614,2,  33.2568,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.7047
  74DI20080820, AR07W,     6,  1,      3,2,20080823,0851, 54.2157, -55.0160,  239,    126.8,  -0.9109,  33.0806,2,-999.0000,9,   -999.0,9,     9.63,2,     8.67,2,     1.03,2,   -999.0,9,   -999.0,9,  -0.9141
  74DI20080820, AR07W,     6,  1,      4,2,20080823,0851, 54.2157, -55.0160,  239,    126.7,  -0.9124,  33.0805,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.9156
  74DI20080820, AR07W,     6,  1,      5,2,20080823,0851, 54.2157, -55.0160,  239,    101.4,  -1.0369,  32.9252,2,  32.9271,2,   -999.0,9,     8.61,2,     8.08,2,     1.04,2,   2132.7,2,   2229.9,2,  -1.0393
  74DI20080820, AR07W,     6,  1,      6,2,20080823,0851, 54.2157, -55.0160,  239,    101.4,  -1.1069,  32.9151,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.1093
  74DI20080820, AR07W,     6,  1,      7,2,20080823,0851, 54.2157, -55.0160,  239,     75.9,  -1.3655,  32.7416,2,-999.0000,9,   -999.0,9,     7.38,2,     7.43,2,     1.03,2,   -999.0,9,   -999.0,9,  -1.3670
  74DI20080820, AR07W,     6,  1,      8,2,20080823,0851, 54.2157, -55.0160,  239,     75.9,  -1.3674,  32.7410,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.3689
  74DI20080820, AR07W,     6,  1,      9,2,20080823,0851, 54.2157, -55.0160,  239,     50.7,  -1.3962,  32.6295,2,-999.0000,9,   -999.0,9,     4.88,2,     7.32,2,     1.02,2,   2128.4,2,   2222.1,2,  -1.3972
  74DI20080820, AR07W,     6,  1,     10,2,20080823,0851, 54.2157, -55.0160,  239,     50.8,  -1.4029,  32.6311,2,  32.6324,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.4039
  74DI20080820, AR07W,     6,  1,     11,2,20080823,0851, 54.2157, -55.0160,  239,     25.4,  -0.6820,  32.4855,2,-999.0000,9,   -999.0,9,     2.07,2,     2.97,2,     0.74,2,   -999.0,9,   -999.0,9,  -0.6826
  74DI20080820, AR07W,     6,  1,     12,2,20080823,0851, 54.2157, -55.0160,  239,     25.3,  -0.6810,  32.4858,2,-999.0000,9,   -999.0,9,     1.98,2,     2.60,2,     0.69,2,   -999.0,9,   -999.0,9,  -0.6816
  74DI20080820, AR07W,     6,  1,     13,2,20080823,0851, 54.2157, -55.0160,  239,      3.2,   8.1637,  31.1925,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   1974.5,2,   -999.0,9,   8.1634
  74DI20080820, AR07W,     6,  1,     14,2,20080823,0851, 54.2157, -55.0160,  239,      3.3,   8.2376,  31.1826,2,-999.0000,9,   -999.0,9,     0.59,2,     0.37,2,     0.30,2,   -999.0,9,   -999.0,9,   8.2373
  74DI20080820, AR07W,     6,  1,     15,2,20080823,0851, 54.2157, -55.0160,  239,      3.3,   8.3017,  31.1735,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   8.3014
  74DI20080820, AR07W,     6,  1,     16,2,20080823,0851, 54.2157, -55.0160,  239,      3.3,   8.3095,  31.1710,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   8.3092
  74DI20080820, AR07W,     6,  1,     17,2,20080823,0851, 54.2157, -55.0160,  239,      3.3,   8.3498,  31.1665,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   8.3495
  74DI20080820, AR07W,     6,  1,     18,2,20080823,0851, 54.2157, -55.0160,  239,      3.3,   8.4132,  31.1595,2,  31.2061,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   8.4129
  74DI20080820, AR07W,     6,  1,     19,2,20080823,0851, 54.2157, -55.0160,  239,      3.3,   8.4166,  31.1599,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   8.4163
  74DI20080820, AR07W,     6,  1,     20,2,20080823,0851, 54.2157, -55.0160,  239,      3.2,   8.4294,  31.1589,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   8.4291
  74DI20080820, AR07W,     6,  1,     21,2,20080823,0851, 54.2157, -55.0160,  239,      3.3,   8.4378,  31.1578,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   8.4375
  74DI20080820, AR07W,     6,  1,     22,2,20080823,0851, 54.2157, -55.0160,  239,      3.3,   8.4427,  31.1570,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   8.4424
  74DI20080820, AR07W,     6,  1,     23,2,20080823,0851, 54.2157, -55.0160,  239,      3.2,   8.4435,  31.1565,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   8.4432
  74DI20080820, AR07W,     6,  1,     24,2,20080823,0851, 54.2157, -55.0160,  239,      3.3,   8.4439,  31.1561,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   8.4436
  74DI20080820, AR07W,     7,  1,      1,2,20080823,1147, 54.4877, -54.7533,  226,    183.5,   0.9341,  33.9553,2,-999.0000,9,    311.6,2,     9.67,2,    11.52,2,     1.00,2,   -999.0,9,   -999.0,9,   0.9261
  74DI20080820, AR07W,     7,  1,      2,2,20080823,1147, 54.4877, -54.7533,  226,    183.4,   0.9619,  33.9614,2,  33.9565,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   0.9539
  74DI20080820, AR07W,     7,  1,      3,2,20080823,1147, 54.4877, -54.7533,  226,    151.7,  -0.0729,  33.6727,2,-999.0000,9,    332.3,2,     8.32,2,    10.10,2,     0.96,2,   -999.0,9,   -999.0,9,  -0.0781
  74DI20080820, AR07W,     7,  1,      4,2,20080823,1147, 54.4877, -54.7533,  226,    152.0,  -0.0703,  33.6732,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.0755
  74DI20080820, AR07W,     7,  1,      5,2,20080823,1147, 54.4877, -54.7533,  226,    102.8,  -0.6775,  33.2694,2,  33.2713,2,   -999.0,9,     8.55,2,     8.55,2,     0.97,2,   -999.0,9,   -999.0,9,  -0.6803
  74DI20080820, AR07W,     7,  1,      6,2,20080823,1147, 54.4877, -54.7533,  226,    102.8,  -0.6800,  33.2690,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.6828
  74DI20080820, AR07W,     7,  1,      7,2,20080823,1147, 54.4877, -54.7533,  226,     52.4,  -0.8072,  32.8532,2,-999.0000,9,    328.4,2,     5.57,2,     7.37,2,     1.02,2,   -999.0,9,   -999.0,9,  -0.8085
  74DI20080820, AR07W,     7,  1,      8,2,20080823,1147, 54.4877, -54.7533,  226,     52.4,  -0.8053,  32.8386,2,  32.8832,2,   -999.0,9,     5.89,2,     7.48,2,     1.03,2,   -999.0,9,   -999.0,9,  -0.8066
  74DI20080820, AR07W,     7,  1,      9,2,20080823,1147, 54.4877, -54.7533,  226,     26.8,   0.0949,  32.5146,2,-999.0000,9,    369.0,2,     1.27,2,     2.25,2,     0.66,2,   -999.0,9,   -999.0,9,   0.0940
  74DI20080820, AR07W,     7,  1,     10,2,20080823,1147, 54.4877, -54.7533,  226,     26.8,   0.0766,  32.5144,2,-999.0000,9,    381.6,2,     1.22,2,     2.01,2,     0.64,2,   -999.0,9,   -999.0,9,   0.0757
  74DI20080820, AR07W,     7,  1,     11,2,20080823,1147, 54.4877, -54.7533,  226,      4.5,   9.5753,  31.4773,2,-999.0000,9,   -999.0,9,     0.41,2,  -999.00,9,     0.22,2,   -999.0,9,   -999.0,9,   9.5748
  74DI20080820, AR07W,     7,  1,     12,2,20080823,1147, 54.4877, -54.7533,  226,      4.4,   9.5790,  31.4774,2,-999.0000,9,   -999.0,9,     0.42,2,     2.09,2,     0.22,2,   -999.0,9,   -999.0,9,   9.5785
  74DI20080820, AR07W,     7,  1,     13,2,20080823,1147, 54.4877, -54.7533,  226,      4.4,   9.5828,  31.4775,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   9.5823
  74DI20080820, AR07W,     7,  1,     14,2,20080823,1147, 54.4877, -54.7533,  226,      4.4,   9.5859,  31.4779,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   9.5854
  74DI20080820, AR07W,     7,  1,     15,2,20080823,1147, 54.4877, -54.7533,  226,      4.4,   9.5861,  31.4780,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   9.5856
  74DI20080820, AR07W,     7,  1,     16,2,20080823,1147, 54.4877, -54.7533,  226,      4.5,   9.5891,  31.4783,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   9.5886
  74DI20080820, AR07W,     7,  1,     17,2,20080823,1147, 54.4877, -54.7533,  226,      4.4,   9.5927,  31.4786,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   9.5922
  74DI20080820, AR07W,     7,  1,     18,2,20080823,1147, 54.4877, -54.7533,  226,      4.4,   9.5972,  31.4787,2,  31.4810,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   9.5967
  74DI20080820, AR07W,     7,  1,     19,2,20080823,1147, 54.4877, -54.7533,  226,      4.4,   9.5992,  31.4785,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   9.5987
  74DI20080820, AR07W,     7,  1,     20,2,20080823,1147, 54.4877, -54.7533,  226,      4.4,   9.6007,  31.4785,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   9.6002
  74DI20080820, AR07W,     7,  1,     21,2,20080823,1147, 54.4877, -54.7533,  226,      4.5,   9.6055,  31.4786,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   9.6050
  74DI20080820, AR07W,     7,  1,     22,2,20080823,1147, 54.4877, -54.7533,  226,      4.3,   9.6083,  31.4788,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   9.6078
  74DI20080820, AR07W,     7,  1,     23,2,20080823,1147, 54.4877, -54.7533,  226,      4.4,   9.6092,  31.4791,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   9.6087
  74DI20080820, AR07W,     7,  1,     24,2,20080823,1147, 54.4877, -54.7533,  226,      4.4,   9.6055,  31.4797,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   9.6050
  74DI20080820, AR07W,     8,  1,      1,2,20080823,1435, 54.7648, -54.4873, 1691,    233.6,   2.4386,  34.2963,2,  34.2954,2,    295.8,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   2.4253
  74DI20080820, AR07W,     8,  1,      2,2,20080823,1435, 54.7648, -54.4873, 1691,    233.7,   2.4391,  34.2963,2,-999.0000,9,   -999.0,9,    10.84,2,    13.41,2,     1.11,2,   -999.0,9,   -999.0,9,   2.4258
  74DI20080820, AR07W,     8,  1,      3,2,20080823,1435, 54.7648, -54.4873, 1691,    203.4,   1.0768,  34.0198,2,-999.0000,9,    311.0,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.0677
  74DI20080820, AR07W,     8,  1,      4,2,20080823,1435, 54.7648, -54.4873, 1691,    203.3,   1.0732,  34.0190,2,-999.0000,9,   -999.0,9,    10.70,2,    11.87,2,     1.04,2,   -999.0,9,   -999.0,9,   1.0641
  74DI20080820, AR07W,     8,  1,      5,2,20080823,1435, 54.7648, -54.4873, 1691,    152.7,  -0.2596,  33.6027,2,-999.0000,9,    327.6,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.2645
  74DI20080820, AR07W,     8,  1,      6,2,20080823,1435, 54.7648, -54.4873, 1691,    152.8,  -0.2582,  33.6031,2,  33.6016,2,   -999.0,9,     8.67,2,    10.22,2,     0.97,2,   -999.0,9,   -999.0,9,  -0.2631
  74DI20080820, AR07W,     8,  1,      7,2,20080823,1435, 54.7648, -54.4873, 1691,    102.5,  -0.3824,  33.2586,2,-999.0000,9,    315.7,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.3855
  74DI20080820, AR07W,     8,  1,      8,2,20080823,1435, 54.7648, -54.4873, 1691,    102.5,  -0.3835,  33.2585,2,  33.2628,2,   -999.0,9,    10.69,2,     9.10,2,     1.06,2,   -999.0,9,   -999.0,9,  -0.3866
  74DI20080820, AR07W,     8,  1,      9,2,20080823,1435, 54.7648, -54.4873, 1691,     51.7,  -0.5528,  32.9105,2,-999.0000,9,    339.5,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.5542
  74DI20080820, AR07W,     8,  1,     10,2,20080823,1435, 54.7648, -54.4873, 1691,     51.8,  -0.5544,  32.9102,2,-999.0000,9,   -999.0,9,     5.61,2,     6.34,2,     0.93,2,   -999.0,9,   -999.0,9,  -0.5558
  74DI20080820, AR07W,     8,  1,     11,2,20080823,1435, 54.7648, -54.4873, 1691,     26.6,  -0.0624,  32.5386,2,-999.0000,9,    395.7,2,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.0632
  74DI20080820, AR07W,     8,  1,     12,2,20080823,1435, 54.7648, -54.4873, 1691,     26.7,  -0.0739,  32.5387,2,-999.0000,9,   -999.0,9,     0.85,2,     0.76,2,     0.54,2,   -999.0,9,   -999.0,9,  -0.0747
  74DI20080820, AR07W,     8,  1,     13,2,20080823,1435, 54.7648, -54.4873, 1691,      4.6,  10.0466,  31.3227,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  10.0461
  74DI20080820, AR07W,     8,  1,     14,2,20080823,1435, 54.7648, -54.4873, 1691,      4.5,  10.0861,  31.3171,2,  31.3421,2,   -999.0,9,     0.40,2,     0.00,2,     0.21,2,   -999.0,9,   -999.0,9,  10.0856
  74DI20080820, AR07W,     8,  1,     15,2,20080823,1435, 54.7648, -54.4873, 1691,      4.4,  10.1250,  31.3125,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  10.1245
  74DI20080820, AR07W,     8,  1,     16,2,20080823,1435, 54.7648, -54.4873, 1691,      4.4,  10.1498,  31.3099,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  10.1493
  74DI20080820, AR07W,     8,  1,     17,2,20080823,1435, 54.7648, -54.4873, 1691,      4.5,  10.1625,  31.3081,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  10.1620
  74DI20080820, AR07W,     8,  1,     18,2,20080823,1435, 54.7648, -54.4873, 1691,      4.4,  10.1647,  31.3077,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  10.1642
  74DI20080820, AR07W,     8,  1,     19,2,20080823,1435, 54.7648, -54.4873, 1691,      4.4,  10.1678,  31.3071,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  10.1673
  74DI20080820, AR07W,     8,  1,     20,2,20080823,1435, 54.7648, -54.4873, 1691,      4.3,  10.1757,  31.3058,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  10.1752
  74DI20080820, AR07W,     8,  1,     21,2,20080823,1435, 54.7648, -54.4873, 1691,      4.4,  10.1903,  31.3031,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  10.1898
  74DI20080820, AR07W,     8,  1,     22,2,20080823,1435, 54.7648, -54.4873, 1691,      4.4,  10.2173,  31.2980,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  10.2168
  74DI20080820, AR07W,     8,  1,     23,2,20080823,1435, 54.7648, -54.4873, 1691,      4.4,  10.2330,  31.2948,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  10.2325
  74DI20080820, AR07W,     8,  1,     24,2,20080823,1435, 54.7648, -54.4873, 1691,      4.4,  10.2459,  31.2919,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  10.2454
  74DI20080820, AR07W,     9,  1,      1,2,20080823,1647, 54.9453, -54.2822, 1691,    344.4,   4.6948,  34.7974,2,  34.7980,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2155.2,2,   -999.0,9,   4.6684
  74DI20080820, AR07W,     9,  1,      2,2,20080823,1647, 54.9453, -54.2822, 1691,    344.5,   4.6984,  34.7985,2,-999.0000,9,   -999.0,9,     9.47,2,    15.37,2,     1.12,2,   -999.0,9,   -999.0,9,   4.6720
  74DI20080820, AR07W,     9,  1,      3,2,20080823,1647, 54.9453, -54.2822, 1691,    303.6,   4.9681,  34.8045,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   4.9443
  74DI20080820, AR07W,     9,  1,      4,2,20080823,1647, 54.9453, -54.2822, 1691,    303.6,   4.9653,  34.8043,2,-999.0000,9,   -999.0,9,     7.91,2,    14.71,2,     1.06,2,   -999.0,9,   -999.0,9,   4.9415
  74DI20080820, AR07W,     9,  1,      5,2,20080823,1647, 54.9453, -54.2822, 1691,    253.5,   3.6196,  34.5204,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2147.3,2,   -999.0,9,   3.6026
  74DI20080820, AR07W,     9,  1,      6,2,20080823,1647, 54.9453, -54.2822, 1691,    253.4,   3.6118,  34.5184,2,-999.0000,9,   -999.0,9,     8.69,2,    14.13,2,     1.06,2,   -999.0,9,   -999.0,9,   3.5948
  74DI20080820, AR07W,     9,  1,      7,2,20080823,1647, 54.9453, -54.2822, 1691,    201.3,   1.1528,  33.9735,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,   1.1437
  74DI20080820, AR07W,     9,  1,      8,2,20080823,1647, 54.9453, -54.2822, 1691,    201.5,   1.1576,  33.9743,2,  33.9732,2,   -999.0,9,     9.23,2,    11.73,2,     1.00,2,   -999.0,9,   -999.0,9,   1.1484
  74DI20080820, AR07W,     9,  1,      9,2,20080823,1647, 54.9453, -54.2822, 1691,    152.4,  -0.0940,  33.5469,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.0991
  74DI20080820, AR07W,     9,  1,     10,2,20080823,1647, 54.9453, -54.2822, 1691,    152.4,  -0.0934,  33.5478,2,-999.0000,9,   -999.0,9,    10.68,2,    10.52,2,     1.04,2,   -999.0,9,   -999.0,9,  -0.0985
  74DI20080820, AR07W,     9,  1,     11,2,20080823,1647, 54.9453, -54.2822, 1691,    101.7,  -0.5664,  33.1861,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   2138.9,2,   -999.0,9,  -0.5693
  74DI20080820, AR07W,     9,  1,     12,2,20080823,1647, 54.9453, -54.2822, 1691,    101.7,  -0.5650,  33.1875,2,  33.1991,2,   -999.0,9,    10.65,2,     9.47,2,     1.06,2,   -999.0,9,   -999.0,9,  -0.5679
  74DI20080820, AR07W,     9,  1,     13,2,20080823,1647, 54.9453, -54.2822, 1691,     51.2,  -0.8101,  32.8749,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -0.8114
  74DI20080820, AR07W,     9,  1,     14,2,20080823,1647, 54.9453, -54.2822, 1691,     51.2,  -0.8102,  32.8731,2,-999.0000,9,   -999.0,9,     7.02,2,     7.99,2,     1.04,2,   -999.0,9,   -999.0,9,  -0.8115
  74DI20080820, AR07W,     9,  1,     15,2,20080823,1647, 54.9453, -54.2822, 1691,     26.0,  -1.3022,  32.6241,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,  -1.3027
