EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,BTLNBR_U,BTLNBR_U_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,SBE35,SBE35_FLAG_W,SILUNC,NRAUNC,NRIUNC,PHPUNC,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER,THETA,SIG0
,,,,,,,,,,,,,METERS,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,/MILLE,,/MILLE,/MILLE,,/MILLE,PMOL/KG,,ITS-90,,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,BQ/CUM,,BQ/M^3,MBQ/M^3,,MBQ/M^3,DEG C,KG/M^3
49NZ20070724,        P01,      22,          1,         16,     X12022,2,         16,2,20070730,       1857,    40.3213,   148.8717,       5465,  2401.8,2,   1.7415,2,  34.6300,2,  34.6297,2,    96.82,2,   96.58,2,  158.79,2,   39.67,2,    0.01,2,   2.805,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.74164,2,       0.47,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.5748,    27.7078
49NZ20070724,        P01,      22,          1,         15,     X12021,2,         15,2,20070730,       1857,    40.3213,   148.8717,       5465,  2598.5,2,   1.6672,2,  34.6429,2,  34.6427,6,   107.20,2,  107.07,2,  157.28,2,   39.03,2,    0.00,2,   2.756,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.66730,2,       0.47,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.4843,    27.7247
49NZ20070724,        P01,      22,          1,         14,     X12020,2,         14,2,20070730,       1857,    40.3213,   148.8717,       5465,  2799.8,2,   1.6128,2,  34.6525,2,  34.6522,2,   115.61,2,  115.63,2,  155.84,2,   38.42,2,    0.00,2,   2.711,2,   0.000,2,   0.000,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.61294,2,       0.46,       0.14,       0.01,      0.017,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.4125,    27.7376
49NZ20070724,        P01,      22,          1,         13,     X12019,2,         13,2,20070730,       1857,    40.3213,   148.8717,       5465,  3000.8,2,   1.5659,2,  34.6608,2,  34.6608,2,   123.76,2,  123.62,2,  153.78,2,   37.84,2,    0.01,2,   2.682,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.56596,2,       0.46,       0.14,       0.01,      0.017,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.3477,    27.7489
49NZ20070724,        P01,      22,          1,         12,     X12040,2,         12,2,20070730,       1857,    40.3213,   148.8717,       5465,  3248.6,2,   1.5334,2,  34.6673,2,  34.6674,2,   130.41,2,  130.29,2,  152.82,2,   37.45,2,    0.01,2,   2.653,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.53347,2,       0.46,       0.14,       0.01,      0.017,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.2918,    27.7581
49NZ20070724,        P01,      22,          1,         11,     X12047,2,         11,2,20070730,       1857,    40.3213,   148.8717,       5465,  3500.4,2,   1.5011,2,  34.6738,2,  34.6739,2,   137.96,2,  137.94,2,  149.76,2,   36.70,2,    0.01,2,   2.590,2,   0.000,2,   0.000,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.50114,2,       0.45,       0.14,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.2349,    27.7672
49NZ20070724,        P01,      22,          1,         10,     X12010,2,         10,2,20070730,       1857,    40.3213,   148.8717,       5465,  3749.0,2,   1.4802,2,  34.6787,2,  34.6789,2,   143.68,2,  143.68,2,  149.04,2,   36.45,2,    0.00,2,   2.570,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.48028,2,       0.45,       0.13,       0.01,      0.016,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.1888,    27.7744
49NZ20070724,        P01,      22,          1,          9,     X12015,2,          9,2,20070730,       1857,    40.3213,   148.8717,       5465,  3999.5,2,   1.4697,2,  34.6824,2,  34.6827,2,   148.26,2,  148.38,2,  147.77,2,   36.16,2,    0.00,2,   2.541,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.46982,2,       0.44,       0.13,       0.01,      0.016,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.1517,    27.7799
49NZ20070724,        P01,      22,          1,          8,     X12046,2,          8,2,20070730,       1857,    40.3213,   148.8717,       5465,  4249.7,2,   1.4704,2,  34.6850,2,  34.6850,6,   151.96,2,  152.03,2,  146.60,2,   35.93,2,    0.00,2,   2.529,2,   0.002,2,   0.002,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.47039,2,       0.44,       0.13,       0.01,      0.016,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.1248,    27.7839
49NZ20070724,        P01,      22,          1,          7,     X12044,2,          7,2,20070730,       1857,    40.3213,   148.8717,       5465,  4501.6,2,   1.4762,2,  34.6875,2,  34.6877,2,   154.93,2,  155.03,2,  145.96,2,   35.73,2,    0.01,2,   2.509,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.47631,2,       0.44,       0.13,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.1018,    27.7874
49NZ20070724,        P01,      22,          1,          6,     X12048,2,          6,2,20070730,       1857,    40.3213,   148.8717,       5465,  4750.5,2,   1.4902,2,  34.6892,2,  34.6894,2,   156.96,2,  157.18,2,  145.49,2,   35.49,2,    0.00,2,   2.505,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.49029,2,       0.44,       0.13,       0.01,      0.016,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.0862,    27.7899
49NZ20070724,        P01,      22,          1,          5,     X12017,2,          5,2,20070730,       1857,    40.3213,   148.8717,       5465,  4999.3,2,   1.5127,2,  34.6902,2,  34.6898,2,   158.04,2,  158.24,2,  146.29,2,   35.64,2,    0.00,2,   2.492,2,   0.006,2,   0.001,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.51283,2,       0.44,       0.13,       0.01,      0.016,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.0781,    27.7912
49NZ20070724,        P01,      22,          1,          4,     X12928,2,          4,2,20070730,       1857,    40.3213,   148.8717,       5465,  5249.3,2,   1.5365,2,  34.6908,2,  34.6908,2,   159.35,2,  159.77,2,  144.99,2,   35.58,2,    0.00,2,   2.489,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.53650,2,       0.44,       0.13,       0.01,      0.016,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.0703,    27.7922
49NZ20070724,        P01,      22,          1,          3,     X12931,2,          3,2,20070730,       1857,    40.3213,   148.8717,       5465,  5499.1,2,   1.5600,2,  34.6917,2,  34.6916,2,   160.82,2,  161.32,2,  142.97,2,   35.15,2,    0.00,2,   2.473,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.55993,2,       0.43,       0.13,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.0614,    27.7935
49NZ20070724,        P01,      22,          1,          2,     X12930,2,          2,2,20070730,       1857,    40.3213,   148.8717,       5465,  5560.8,2,   1.5678,2,  34.6917,2,-999.0000,9,   160.79,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.56764,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.0609,    27.7935
49NZ20070724,        P01,      22,          1,          1,     X12929,2,          1,2,20070730,       1857,    40.3213,   148.8717,       5465,  5560.9,2,   1.5678,2,  34.6917,2,  34.6916,6,   160.81,2,  161.37,2,  143.43,2,   35.36,2,    0.00,2,   2.498,2,   0.003,2,   0.003,2,   0.000,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.56766,2,       0.43,       0.13,       0.01,      0.016,     -999.0,1,     -999.0,     -999.0,9,     -999.0,   1.0609,    27.7935
49NZ20070724,        P01,      23,          1,          0,     -999.0,9,          0,2,20070731,       0144,    40.6235,   149.3795,       5349,  -999.0,9,-999.0000,9,-999.0000,9,  34.4694,2,  -999.00,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,-999.00000,9,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,-999.0000,     -999.0
49NZ20070724,        P01,      23,          1,         36,     X12042,2,         36,2,20070731,       0144,    40.6235,   149.3795,       5349,     9.8,2,  21.1715,2,  34.4793,2,  34.4829,2,   228.97,2,  226.08,2,    2.09,2,    0.04,2,    0.01,2,   0.045,2,   1.949,2,   1.163,2,   0.290,2,  1976.5,2,  -999.0,9,   8.0541,6,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,  21.16670,2,       0.12,       0.03,       0.01,      0.037,     -999.0,9,     -999.0,     -999.0,9,     -999.0,  21.1696,    24.0514
49NZ20070724,        P01,      23,          1,         35,     X12041,2,         35,2,20070731,       0144,    40.6235,   149.3795,       5349,    49.4,2,  12.1723,2,  33.7332,2,  33.7961,2,   312.67,2,  295.30,2,    4.55,2,    1.91,2,    0.10,2,   0.363,2,   3.299,2,   1.868,2,   0.245,2,  2023.4,6,  2266.7,2,   7.9661,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,  12.24361,2,       0.13,       0.04,       0.01,      0.014,     -999.0,9,     -999.0,     -999.0,9,     -999.0,  12.1659,    25.5738
49NZ20070724,        P01,      23,          1,         34,     X12036,2,         34,2,20070731,       0144,    40.6235,   149.3795,       5349,    99.2,2,  10.6847,2,  34.2467,2,  34.2378,2,   193.88,2,  193.93,2,   24.03,2,   16.02,2,    0.03,2,   1.185,2,   2.542,2,   1.416,2,   0.103,2,  2117.9,2,  2278.6,6,   7.7818,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,  10.68260,2,       0.17,       0.08,       0.01,      0.013,     -999.0,9,     -999.0,     -999.0,9,     -999.0,  10.6729,    26.2472
49NZ20070724,        P01,      23,          1,         33,     X12033,2,         33,2,20070731,       0144,    40.6235,   149.3795,       5349,   149.5,2,   8.5069,2,  34.0312,2,  33.9893,2,   203.42,2,  208.55,2,   31.25,2,   18.93,2,    0.02,2,   1.427,2,   2.930,6,   1.605,6,   0.153,6,  2139.0,2,  2275.4,2,   7.7277,6,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   8.50926,2,       0.19,       0.09,       0.01,      0.014,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   8.4915,    26.4389
49NZ20070724,        P01,      23,          1,         32,     X12038,2,         32,2,20070731,       0144,    40.6235,   149.3795,       5349,   198.9,2,   5.4019,2,  33.6772,2,  33.6425,2,   229.56,2,  236.36,2,   42.23,2,   23.58,2,    0.01,2,   1.821,2,   3.748,2,   2.040,2,   0.214,2,  2161.4,2,  2266.4,2,   7.6488,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   5.28373,2,       0.21,       0.10,       0.01,      0.015,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   5.3861,    26.5819
49NZ20070724,        P01,      23,          1,         31,     X12003,2,         31,2,20070731,       0144,    40.6235,   149.3795,       5349,   248.8,2,   3.3718,2,  33.5511,2,  33.5800,6,   223.46,2,  220.41,2,   55.06,2,   27.93,2,    0.01,2,   2.146,2,   3.763,2,   2.030,2,   0.217,2,  2195.0,2,  2272.1,2,   7.5700,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   3.37461,2,       0.24,       0.11,       0.01,      0.015,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   3.3561,    26.6961
49NZ20070724,        P01,      23,          1,         30,     X12008,2,         30,2,20070731,       0144,    40.6235,   149.3795,       5349,   329.5,2,   4.2223,2,  33.8197,2,  33.7927,2,   150.47,2,  151.11,2,   71.32,2,   33.08,2,    0.01,2,   2.468,2,   2.798,2,   1.468,2,   0.152,2,  2243.6,2,  2289.8,2,   7.4821,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   4.17854,2,       0.28,       0.13,       0.01,      0.016,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   4.1989,    26.8268
49NZ20070724,        P01,      23,          1,         29,     X12035,2,         29,2,20070731,       0144,    40.6235,   149.3795,       5349,   428.6,2,   4.1026,2,  33.9635,2,  33.9791,2,   102.36,2,  100.22,2,   85.40,2,   36.60,2,    0.02,2,   2.681,2,   1.877,2,   0.968,2,   0.107,2,  2279.6,2,  2309.3,2,   7.4252,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   4.10299,2,       0.31,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   4.0721,    26.9543
49NZ20070724,        P01,      23,          1,         28,     X12034,2,         28,2,20070731,       0144,    40.6235,   149.3795,       5349,   532.3,2,   3.0796,2,  33.9712,2,  33.9958,6,    64.55,2,   64.58,2,  105.91,2,   41.07,2,    0.02,2,   2.984,2,   1.597,2,   0.809,2,   0.109,2,  2322.0,2,  2322.8,2,   7.3350,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   3.07918,2,       0.35,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   3.0456,    27.0597
49NZ20070724,        P01,      23,          1,         27,     X12049,2,         27,2,20070731,       0144,    40.6235,   149.3795,       5349,   629.9,2,   3.3785,2,  34.1288,2,  34.1526,2,    50.18,2,   50.67,2,  113.04,2,   41.35,2,    0.01,2,   2.990,2,   0.955,2,   0.478,2,   0.060,2,  2333.0,2,  2340.3,2,   7.3498,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   3.37932,2,       0.37,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   3.3361,    27.1586
49NZ20070724,        P01,      23,          1,         26,     X12032,2,         26,2,20070731,       0144,    40.6235,   149.3795,       5349,   729.4,2,   3.3665,2,  34.2395,2,  34.2366,2,    42.05,2,   40.95,2,  123.50,2,   42.11,2,    0.01,2,   3.039,2,   0.629,6,   0.311,6,   0.041,6,  2348.7,6,  2352.4,2,   7.3446,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   3.36386,2,       0.39,       0.15,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   3.3168,    27.2486
49NZ20070724,        P01,      23,          1,         25,     X12043,2,         25,2,20070731,       0144,    40.6235,   149.3795,       5349,   830.1,2,   2.9909,2,  34.2715,2,  34.2726,2,    35.63,2,   35.92,2,  133.08,2,   42.74,2,    0.01,2,   3.086,2,   0.528,2,   0.266,2,   0.058,2,  2360.5,2,  2361.0,6,   7.3348,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.99093,2,       0.41,       0.15,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.9360,    27.3093
49NZ20070724,        P01,      23,          1,         24,     X12030,2,         24,2,20070731,       0144,    40.6235,   149.3795,       5349,   929.8,2,   3.0494,2,  34.3557,2,  34.3636,2,    39.64,2,   40.94,2,  133.35,2,   42.06,2,    0.01,2,   3.033,2,   0.258,2,   0.128,2,   0.022,2,  2359.5,2,  2372.3,2,   7.3670,6,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   3.04891,2,       0.41,       0.15,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.9867,    27.3719
49NZ20070724,        P01,      23,          1,         23,     X12027,2,         23,2,20070731,       0144,    40.6235,   149.3795,       5349,  1071.9,2,   2.8590,2,  34.4206,2,  34.4201,6,    39.74,2,   40.00,2,  140.22,2,   42.43,2,    0.01,2,   3.052,2,   0.127,2,   0.064,2,   0.009,2,  2370.1,2,  2382.8,2,   7.3724,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.85901,2,       0.43,       0.15,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.7870,    27.4417
49NZ20070724,        P01,      23,          1,         22,     X12028,2,         22,2,20070731,       0144,    40.6235,   149.3795,       5349,  1269.2,2,   2.5176,2,  34.4669,2,  34.4659,2,    41.21,2,   41.29,2,  151.03,2,   42.70,2,    0.01,2,   3.066,2,   0.112,2,   0.059,2,   0.012,2,  2378.3,2,  2392.0,2,   7.3749,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.51750,2,       0.45,       0.15,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.4336,    27.5093
49NZ20070724,        P01,      23,          1,         21,     X12009,2,         21,2,20070731,       0144,    40.6235,   149.3795,       5349,  1473.1,2,   2.2889,2,  34.5175,2,  34.5178,2,    48.09,2,   48.28,2,  156.24,2,   42.51,2,    0.01,2,   3.035,2,   0.056,2,   0.030,2,   0.008,2,  2381.6,2,  2402.2,2,   7.3930,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.28886,2,       0.46,       0.15,       0.01,      0.018,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.1915,    27.5698
49NZ20070724,        P01,      23,          1,         20,     X12026,2,         20,2,20070731,       0144,    40.6235,   149.3795,       5349,  1670.5,2,   2.1518,2,  34.5540,2,  34.5540,2,    57.20,2,   57.88,2,  158.00,2,   42.08,2,    0.01,2,   2.991,2,   0.025,2,   0.010,2,   0.000,2,  2378.8,2,  2407.1,2,   7.4145,6,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.15187,2,       0.47,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   2.0404,    27.6111
49NZ20070724,        P01,      23,          1,         19,     X12025,2,         19,2,20070731,       0144,    40.6235,   149.3795,       5349,  1869.7,2,   2.0125,2,  34.5813,2,  34.5812,2,    68.07,2,   67.88,2,  159.15,2,   41.53,2,    0.01,2,   2.946,2,   0.007,2,   0.002,2,   0.000,2,  2374.6,2,  2411.6,2,   7.4376,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   2.01266,2,       0.47,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.8868,    27.6451
49NZ20070724,        P01,      23,          1,         18,     X12024,2,         18,2,20070731,       0144,    40.6235,   149.3795,       5349,  2070.8,2,   1.8825,2,  34.6050,2,  34.6047,2,    80.57,2,   80.32,2,  158.78,2,   40.53,2,    0.01,2,   2.876,2,   0.002,2,   0.000,2,   0.000,2,  2368.6,2,  2413.7,2,   7.4611,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.88247,2,       0.47,       0.15,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.7420,    27.6752
49NZ20070724,        P01,      23,          1,         17,     X12023,2,         17,2,20070731,       0144,    40.6235,   149.3795,       5349,  2270.0,2,   1.7798,2,  34.6234,2,  34.6234,2,    92.61,2,   92.53,2,  158.56,2,   39.87,2,    0.01,2,   2.828,2,   0.000,2,   0.001,2,   0.000,2,  2362.9,2,  2415.6,2,   7.4844,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.77984,2,       0.47,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.6240,    27.6988
49NZ20070724,        P01,      23,          1,         16,     X12022,2,         16,2,20070731,       0144,    40.6235,   149.3795,       5349,  2470.5,2,   1.6910,2,  34.6383,2,  34.6381,2,   103.52,2,  103.40,2,  157.73,2,   39.24,2,    0.01,2,   2.774,2,   0.000,2,   0.000,2,   0.000,2,  2355.6,6,  2417.1,2,   7.5042,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.69122,2,       0.47,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.5192,    27.7185
49NZ20070724,        P01,      23,          1,         15,     X12021,9,         15,2,20070731,       0144,    40.6235,   149.3795,       5349,  2669.2,2,   1.6296,2,  34.6490,2,-999.0000,9,   112.81,2, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.62967,2,     -999.0,     -999.0,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.4410,    27.7327
49NZ20070724,        P01,      23,          1,         14,     X12020,2,         14,2,20070731,       0144,    40.6235,   149.3795,       5349,  2870.9,2,   1.5790,2,  34.6577,2,  34.6577,2,   120.88,2,  120.84,2,  154.52,2,   37.98,2,    0.01,2,   2.686,2,-999.000,9,-999.000,9,-999.000,9,  2345.8,2,  2418.0,2,   7.5361,6,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.57927,2,       0.46,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.3728,    27.7446
49NZ20070724,        P01,      23,          1,         13,     X12019,2,         13,2,20070731,       0144,    40.6235,   149.3795,       5349,  3080.4,2,   1.5429,2,  34.6644,2,  34.6641,2,   127.68,2,  127.59,2,  153.35,2,   37.65,2,    0.01,2,   2.656,2,   0.000,2,   0.000,2,   0.000,2,  2342.6,2,  2418.7,2,   7.5485,2,    25.00,-999.000,9,-999.000,  -999.0,9,  -999.0,-999.000,9,   1.54289,2,       0.46,       0.14,       0.01,      0.017,     -999.0,9,     -999.0,     -999.0,9,     -999.0,   1.3175,    27.7539
