BOTTLE,20081007CCHDOSIODBK
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BLTNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CTDFLUORO,CTDFLUORO_FLAG_W,CTDPAR,CTDPAR_FLAG_W,CTDTRANS,CTDTRANS_FLAG_W,AMMONIA,AMMONIA_FLAG_W,NITRIT,NITRIT_FLAG_W
,,,,,,,,,,,,DBAR,ITS-90,PSS78,,PSS78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,,,,,UMOL/KG,,UMOL/KG,
  09AR20070117,  SR03,    36,  1,     12,     12,2,20070129,1238,-48.9907, 143.0043, 3940,    499.8,   8.6449,  34.5760,2,  34.5769,2,   256.03,2,   259.53,2,      4.9,2,    17.03,2,     1.12,2,   -0.054,2,    0.002,2,    0.981,2,     0.04,2,  -999.00,9
  09AR20070117,  SR03,    36,  1,     11,     11,2,20070129,1238,-48.9907, 143.0043, 3940,    598.8,   8.4200,  34.5453,2,  34.5461,2,   252.94,2,   258.46,2,      5.3,2,    17.77,2,     1.17,2,   -0.055,2,    0.002,2,    0.981,2,     0.04,2,  -999.00,9
  09AR20070117,  SR03,    36,  1,     10,     10,2,20070129,1238,-48.9907, 143.0043, 3940,    699.8,   8.0407,  34.5061,2,  34.5070,2,   244.03,2,   238.88,2,      7.9,2,    20.59,2,     1.34,2,   -0.053,2,    0.002,2,    0.981,2,     0.04,2,  -999.00,9
  09AR20070117,  SR03,    36,  1,      9,      9,2,20070129,1238,-48.9907, 143.0043, 3940,    800.1,   7.3585,  34.4558,2,  34.4569,2,   224.14,2,   220.36,2,     12.1,2,    23.60,2,     1.55,2,   -0.053,2,    0.002,2,    0.982,2,     0.08,2,  -999.00,9
  09AR20070117,  SR03,    36,  1,      8,      8,2,20070129,1238,-48.9907, 143.0043, 3940,    900.0,   6.5147,  34.4143,2,  34.4151,2,   211.73,2,   209.15,2,     17.4,2,    26.82,2,     1.73,2,   -0.050,2,    0.002,2,    0.982,2,     0.03,2,  -999.00,9
  09AR20070117,  SR03,    36,  1,      7,      7,2,20070129,1238,-48.9907, 143.0043, 3940,    998.9,   5.6020,  34.3625,2,  34.3639,2,   209.80,2,   209.81,2,     22.1,2,    29.07,2,     1.88,2,   -0.048,2,    0.002,2,    0.982,2,     0.03,2,  -999.00,9
  09AR20070117,  SR03,    36,  1,      6,      6,2,20070129,1238,-48.9907, 143.0043, 3940,   1246.6,   4.0298,  34.3477,2,  34.3480,2,   201.68,2,   202.87,2,     37.7,2,    32.23,2,     2.15,2,   -0.045,2,    0.002,2,    0.982,2,     0.03,2,  -999.00,9
  09AR20070117,  SR03,    36,  1,      5,      5,2,20070129,1238,-48.9907, 143.0043, 3940,   1497.0,   3.1658,  34.4198,2,  34.4198,2,   187.38,2,   186.39,2,     66.6,2,    31.45,2,     2.33,2,   -0.038,2,    0.002,2,    0.982,2,     0.09,2,  -999.00,9
  09AR20070117,  SR03,    36,  1,      4,      4,2,20070129,1238,-48.9907, 143.0043, 3940,   1749.5,   2.6805,  34.5331,2,  34.5327,2,   176.03,2,   176.34,2,     71.7,2,    34.06,2,     2.42,2,   -0.039,2,    0.002,2,    0.982,2,     0.11,2,  -999.00,9
  09AR20070117,  SR03,    36,  1,      3,      3,2,20070129,1238,-48.9907, 143.0043, 3940,   2000.3,   2.5333,  34.6365,2,  34.6360,2,   175.63,2,   177.40,2,     73.9,2,    33.61,2,     2.30,2,   -0.036,2,    0.002,2,    0.982,2,     0.12,2,  -999.00,9
  09AR20070117,  SR03,    36,  1,      2,      2,2,20070129,1238,-48.9907, 143.0043, 3940,   2248.8,   2.3951,  34.6997,2,  34.6995,2,   179.80,2,  -999.00,9,     80.3,2,    32.62,2,     2.25,2,   -0.036,2,    0.002,2,    0.982,2,     0.16,2,  -999.00,9
  09AR20070117,  SR03,    36,  1,      1,      1,2,20070129,1238,-48.9907, 143.0043, 3940,   2503.3,   2.2130,  34.7352,2,  34.7347,2,   188.11,2,   189.34,2,     81.8,2,    31.38,2,     2.17,2,   -0.036,2,    0.002,2,    0.982,2,     0.04,2,  -999.00,9
  09AR20070117,  SR03,    37,  1,     24,     24,2,20070131,1646,-53.9977, 145.9198, 2800,     12.6,   5.0429,  33.8148,2,-999.0000,9,   316.34,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    2.092,2,    0.002,2,    0.941,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,    37,  1,     23,     23,2,20070131,1646,-53.9977, 145.9198, 2800,     12.7,   5.0433,  33.8146,2,  33.8153,2,   316.34,2,   317.80,2,      0.8,2,    24.12,2,     1.56,2,    2.405,2,    0.002,2,    0.941,2,     0.36,2,     0.22,2
  09AR20070117,  SR03,    37,  1,     22,     22,2,20070131,1646,-53.9977, 145.9198, 2800,     19.5,   5.0402,  33.8138,2,-999.0000,9,   318.23,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    2.320,2,    0.002,2,    0.944,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,    37,  1,     21,     21,2,20070131,1646,-53.9977, 145.9198, 2800,     19.4,   5.0402,  33.8134,2,  33.8132,2,   318.23,2,   316.83,2,      0.8,2,    24.47,2,     1.53,2,    2.311,2,    0.002,2,    0.944,2,     0.25,2,     0.23,2
  09AR20070117,  SR03,    37,  1,     20,     20,2,20070131,1646,-53.9977, 145.9198, 2800,     33.8,   5.0380,  33.8125,2,-999.0000,9,   321.85,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    2.055,2,    0.002,2,    0.943,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,    37,  1,     19,     19,2,20070131,1646,-53.9977, 145.9198, 2800,     34.0,   5.0391,  33.8123,2,  33.8132,2,   321.85,2,   317.12,2,      0.8,2,    24.15,2,     1.54,2,    2.123,2,    0.002,2,    0.944,2,     0.31,2,     0.22,2
  09AR20070117,  SR03,    37,  1,     18,     18,2,20070131,1646,-53.9977, 145.9198, 2800,     49.7,   5.0238,  33.8132,2,-999.0000,9,   319.26,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    2.344,2,    0.002,2,    0.942,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,    37,  1,     17,     17,2,20070131,1646,-53.9977, 145.9198, 2800,     49.5,   5.0050,  33.8131,2,  33.8155,2,   319.26,2,   318.10,2,      0.8,2,    24.09,2,     1.55,2,    3.042,2,    0.002,2,    0.941,2,     0.28,2,     0.22,2
  09AR20070117,  SR03,    37,  1,     16,     16,2,20070131,1646,-53.9977, 145.9198, 2800,     64.6,   2.3442,  33.8590,2,-999.0000,9,   332.55,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    7.066,2,    0.002,2,    0.916,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,    37,  1,     15,     15,2,20070131,1646,-53.9977, 145.9198, 2800,     64.9,   2.3394,  33.8591,2,  33.8600,2,   332.55,2,   333.78,2,      2.2,2,    26.68,2,     1.98,2,    7.356,2,    0.002,2,    0.916,2,     0.63,2,     0.28,2
