BOTTLE,20111107CCHDOSIOCBG
#BOTTLE,20110804OOCNOCBAK
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
74DI20110715,A16N,18,1,17,17,2,20110727,136,33.01002,-21.69201,5253,641.2,11.9048,35.6245,35.6227,2,192,2,-999,9,-999,9,-999,9,-999,9,-999,9,11.8195
74DI20110715,A16N,18,1,16,16,2,20110727,136,33.01002,-21.69201,5253,768,10.6425,35.5273,35.5267,2,177.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.5468
74DI20110715,A16N,18,1,15,15,2,20110727,136,33.01002,-21.69201,5253,891.4,9.6127,35.5179,35.5169,2,174.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.5074
74DI20110715,A16N,18,1,14,14,2,20110727,136,33.01002,-21.69201,5253,1018,9.024,35.5789,35.5786,2,179.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,8.9072
74DI20110715,A16N,18,1,13,13,3,20110727,136,33.01002,-21.69201,5253,1268.3,7.6537,35.5252,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,7.5188
74DI20110715,A16N,18,1,12,12,2,20110727,136,33.01002,-21.69201,5253,1522.3,6.1987,35.3467,35.3464,2,221.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,6.0508
74DI20110715,A16N,18,1,11,11,2,20110727,136,33.01002,-21.69201,5253,1777.2,4.9374,35.1736,35.1732,2,243,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.7785
74DI20110715,A16N,18,1,10,10,2,20110727,136,33.01002,-21.69201,5253,2031.7,4.1127,35.0641,35.064,2,252.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.9401
74DI20110715,A16N,18,1,9,9,2,20110727,136,33.01002,-21.69201,5253,2286.6,3.6816,35.0256,35.0254,2,250.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.4906
74DI20110715,A16N,18,1,8,8,2,20110727,136,33.01002,-21.69201,5253,2543,3.2267,34.9807,34.9804,2,250.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.0182
74DI20110715,A16N,18,1,7,7,2,20110727,136,33.01002,-21.69201,5253,2799.1,2.9721,34.9583,34.9582,2,248.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.7426
74DI20110715,A16N,18,1,6,6,2,20110727,136,33.01002,-21.69201,5253,3309.8,2.6682,34.9294,34.9292,2,246.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.3921
74DI20110715,A16N,18,1,5,5,2,20110727,136,33.01002,-21.69201,5253,3821.5,2.5248,34.9111,34.9111,2,245,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.1962
74DI20110715,A16N,18,1,4,4,2,20110727,136,33.01002,-21.69201,5253,4332.8,2.4419,34.8973,34.897,2,246.3,3,-999,9,-999,9,-999,9,-999,9,-999,9,2.0565
74DI20110715,A16N,18,1,3,3,2,20110727,136,33.01002,-21.69201,5253,4845,2.4333,34.8899,34.8903,2,245.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9857
74DI20110715,A16N,18,1,2,2,2,20110727,136,33.01002,-21.69201,5253,5291.4,2.4712,34.8877,34.8871,2,243.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9653
74DI20110715,A16N,18,1,1,1,2,20110727,136,33.01002,-21.69201,5253,5344.4,2.4782,34.8878,34.8874,2,243.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9651
74DI20110715,A16N,19,1,24,24,2,20110727,1219,31.9972,-22.24914,5163,5.7,21.6196,36.7121,36.7118,2,223.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,21.6185
74DI20110715,A16N,19,1,23,23,2,20110727,1219,31.9972,-22.24914,5163,25.3,20.6792,36.6857,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20.6744
74DI20110715,A16N,19,1,22,22,2,20110727,1219,31.9972,-22.24914,5163,50.5,18.9761,36.6388,36.64,2,241.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,18.967
74DI20110715,A16N,19,1,21,21,2,20110727,1219,31.9972,-22.24914,5163,101.6,17.9625,36.5551,36.5609,2,222.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,17.9449
74DI20110715,A16N,19,1,20,20,2,20110727,1219,31.9972,-22.24914,5163,189.3,16.9068,36.3924,36.3885,2,213.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,16.8753
74DI20110715,A16N,19,1,19,19,2,20110727,1219,31.9972,-22.24914,5163,265.2,15.9603,36.2051,36.1902,2,207.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,15.9179
74DI20110715,A16N,19,1,18,18,3,20110727,1219,31.9972,-22.24914,5163,389.9,14.1098,35.9128,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,14.0523
74DI20110715,A16N,19,1,17,17,2,20110727,1219,31.9972,-22.24914,5163,517.2,12.5985,35.7084,35.707,2,200.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.5275
74DI20110715,A16N,19,1,16,16,2,20110727,1219,31.9972,-22.24914,5163,642.9,11.3305,35.5686,35.5697,2,183.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,11.2477
74DI20110715,A16N,19,1,15,15,2,20110727,1219,31.9972,-22.24914,5163,768.9,10.2481,35.5132,35.5113,2,171,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.1544
74DI20110715,A16N,19,1,14,14,2,20110727,1219,31.9972,-22.24914,5163,895.1,9.4094,35.5469,35.543,2,173.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.3049
74DI20110715,A16N,19,1,13,13,2,20110727,1219,31.9972,-22.24914,5163,1020.9,8.5768,35.5327,35.5337,2,183.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,8.463
74DI20110715,A16N,19,1,12,12,2,20110727,1219,31.9972,-22.24914,5163,1274.5,7.281,35.4691,35.4675,2,203.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,7.149
74DI20110715,A16N,19,1,11,11,2,20110727,1219,31.9972,-22.24914,5163,1527.7,5.8962,35.2989,35.2966,2,218.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,5.7512
74DI20110715,A16N,19,1,10,10,2,20110727,1219,31.9972,-22.24914,5163,1782,4.7939,35.1585,35.159,2,243.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.6364
74DI20110715,A16N,19,1,9,9,2,20110727,1219,31.9972,-22.24914,5163,2035.2,4.1938,35.0901,35.0905,2,246.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.0195
74DI20110715,A16N,19,1,8,8,2,20110727,1219,31.9972,-22.24914,5163,2288.9,3.6388,35.0285,35.0289,2,248.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.4482
74DI20110715,A16N,19,1,7,7,2,20110727,1219,31.9972,-22.24914,5163,2544.4,3.246,34.9892,34.9895,2,245.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.0369
74DI20110715,A16N,19,1,6,6,2,20110727,1219,31.9972,-22.24914,5163,3054.6,2.7749,34.9418,34.9421,2,244.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.5233
74DI20110715,A16N,19,1,5,5,2,20110727,1219,31.9972,-22.24914,5163,3563.1,2.5478,34.9161,34.9162,2,244,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.2472
74DI20110715,A16N,19,1,4,4,2,20110727,1219,31.9972,-22.24914,5163,4074.7,2.4452,34.9004,34.9007,2,244.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.0898
74DI20110715,A16N,19,1,3,3,2,20110727,1219,31.9972,-22.24914,5163,4585.4,2.408,34.8905,34.8911,2,244.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9932
74DI20110715,A16N,19,1,2,2,2,20110727,1219,31.9972,-22.24914,5163,5196.3,2.4528,34.8869,34.8868,2,243.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9599
74DI20110715,A16N,19,1,1,1,2,20110727,1219,31.9972,-22.24914,5163,5247.5,2.4594,34.8869,34.8875,2,243.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9596
74DI20110715,A16N,20,1,24,24,2,20110727,2218,31.0079,-22.80106,5220,7.9,22.2839,36.9085,36.9073,2,219.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,22.2823
74DI20110715,A16N,20,1,23,23,2,20110727,2218,31.0079,-22.80106,5220,51.5,21.4908,36.8137,36.8181,2,225,2,-999,9,-999,9,-999,9,-999,9,-999,9,21.4807
74DI20110715,A16N,20,1,22,22,2,20110727,2218,31.0079,-22.80106,5220,100.8,17.9571,36.5817,36.5825,2,228.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,17.9397
74DI20110715,A16N,20,1,21,21,2,20110727,2218,31.0079,-22.80106,5220,188.7,16.9515,36.429,36.4276,2,214.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,16.9201
74DI20110715,A16N,20,1,20,20,2,20110727,2218,31.0079,-22.80106,5220,264.2,15.4584,36.1288,36.1263,2,199.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,15.4171
74DI20110715,A16N,20,1,19,19,2,20110727,2218,31.0079,-22.80106,5220,390.3,13.7283,35.8655,35.8632,2,202.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,13.6718
74DI20110715,A16N,20,1,18,18,2,20110727,2218,31.0079,-22.80106,5220,516.6,12.3562,35.6755,35.6726,2,196.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.2862
74DI20110715,A16N,20,1,17,17,2,20110727,2218,31.0079,-22.80106,5220,643,11.0992,35.5438,35.5433,2,183,2,-999,9,-999,9,-999,9,-999,9,-999,9,11.0174
74DI20110715,A16N,20,1,16,16,2,20110727,2218,31.0079,-22.80106,5220,769.4,10.0467,35.5177,35.5121,2,173.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,9.954
74DI20110715,A16N,20,1,15,15,2,20110727,2218,31.0079,-22.80106,5220,895,8.8854,35.5032,35.5036,2,182.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,8.7843
74DI20110715,A16N,20,1,14,14,2,20110727,2218,31.0079,-22.80106,5220,1020.1,7.746,35.4031,35.4079,2,183.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,7.6386
74DI20110715,A16N,20,1,13,13,2,20110727,2218,31.0079,-22.80106,5220,1274.5,6.7849,35.3952,35.3932,2,205.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,6.6576
74DI20110715,A16N,20,1,12,12,2,20110727,2218,31.0079,-22.80106,5220,1525.6,5.7069,35.284,35.2847,2,223.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,5.5642
74DI20110715,A16N,20,1,11,11,2,20110727,2218,31.0079,-22.80106,5220,1781.3,4.7335,35.161,35.16,2,241.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.5769
74DI20110715,A16N,20,1,10,10,2,20110727,2218,31.0079,-22.80106,5220,2033.2,4.055,35.0791,35.0791,2,245.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.883
74DI20110715,A16N,20,1,9,9,2,20110727,2218,31.0079,-22.80106,5220,2287.7,3.4232,34.9985,34.999,2,252.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.2365
74DI20110715,A16N,20,1,8,8,2,20110727,2218,31.0079,-22.80106,5220,2540.2,3.1312,34.9762,34.9819,3,249.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.9247
74DI20110715,A16N,20,1,7,7,2,20110727,2218,31.0079,-22.80106,5220,2792.1,2.8949,34.9533,34.9531,2,247.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.6678
74DI20110715,A16N,20,1,6,6,2,20110727,2218,31.0079,-22.80106,5220,3298.8,2.615,34.9252,34.9248,2,244.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.3413
74DI20110715,A16N,20,1,5,5,2,20110727,2218,31.0079,-22.80106,5220,3815.9,2.4759,34.9063,34.9061,2,244.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.1493
74DI20110715,A16N,20,1,4,4,2,20110727,2218,31.0079,-22.80106,5220,4331.4,2.4071,34.8937,34.894,2,244.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.0229
74DI20110715,A16N,20,1,3,3,2,20110727,2218,31.0079,-22.80106,5220,4844.2,2.4117,34.8878,34.8876,2,244.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9649
74DI20110715,A16N,20,1,2,2,2,20110727,2218,31.0079,-22.80106,5220,5256.9,2.4493,34.8862,34.8863,2,244.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9486
74DI20110715,A16N,20,1,1,1,2,20110727,2218,31.0079,-22.80106,5220,5307.9,2.4561,34.8862,34.8861,2,244.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9486
74DI20110715,A16N,21,1,24,24,2,20110728,900,30.00403,-23.37748,5241,7.2,21.7998,36.9627,36.9621,2,220.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,21.7984
74DI20110715,A16N,21,1,23,23,2,20110728,900,30.00403,-23.37748,5241,51.5,20.4571,36.9362,36.9459,2,233.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,20.4473
74DI20110715,A16N,21,1,21,21,2,20110728,900,30.00403,-23.37748,5241,102.3,19.1272,36.8398,36.8446,2,225.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,19.1087
74DI20110715,A16N,21,1,22,22,2,20110728,900,30.00403,-23.37748,5241,102.5,19.1389,36.8419,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,19.1203
74DI20110715,A16N,21,1,20,20,2,20110728,900,30.00403,-23.37748,5241,188.3,17.7227,36.5578,36.551,2,211.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,17.6904
74DI20110715,A16N,21,1,19,19,2,20110728,900,30.00403,-23.37748,5241,263.1,16.324,36.2704,36.2668,2,201.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,16.2813
74DI20110715,A16N,21,1,18,18,2,20110728,900,30.00403,-23.37748,5241,389.4,14.3614,35.9498,35.9489,2,199.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,14.3033
74DI20110715,A16N,21,1,17,17,2,20110728,900,30.00403,-23.37748,5241,515.1,12.8322,35.7381,35.7364,2,190.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,12.7606
74DI20110715,A16N,21,1,16,16,2,20110728,900,30.00403,-23.37748,5241,641.6,11.5424,35.5849,35.5807,2,180.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,11.4587
74DI20110715,A16N,21,1,15,15,2,20110728,900,30.00403,-23.37748,5241,767.8,10.1913,35.4874,35.4856,2,172.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,10.098
74DI20110715,A16N,21,1,14,14,2,20110728,900,30.00403,-23.37748,5241,893.3,9.0181,35.4455,35.4475,2,169.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,8.9165
74DI20110715,A16N,21,1,13,13,3,20110728,900,30.00403,-23.37748,5241,1019.1,8.0179,35.4035,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,7.9086
74DI20110715,A16N,21,1,12,12,2,20110728,900,30.00403,-23.37748,5241,1272.3,7.0094,35.3898,35.3912,2,195.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,6.8803
74DI20110715,A16N,21,1,11,11,2,20110728,900,30.00403,-23.37748,5241,1526.6,5.8647,35.291,35.2904,2,215.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,5.7201
74DI20110715,A16N,21,1,10,10,2,20110728,900,30.00403,-23.37748,5241,1779.8,4.9829,35.1903,35.1885,2,228.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.8231
74DI20110715,A16N,21,1,9,9,2,20110728,900,30.00403,-23.37748,5241,2034.2,4.2244,35.0978,35.0978,2,236.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,4.0498
74DI20110715,A16N,21,1,8,8,2,20110728,900,30.00403,-23.37748,5241,2288.3,3.6566,35.0323,35.0326,2,241.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.4658
74DI20110715,A16N,21,1,7,7,2,20110728,900,30.00403,-23.37748,5241,2542.6,3.2327,34.9873,34.9877,2,244.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.024
74DI20110715,A16N,21,1,6,6,2,20110728,900,30.00403,-23.37748,5241,3053,2.759,34.9398,34.9406,2,245.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.5079
74DI20110715,A16N,21,1,5,5,2,20110728,900,30.00403,-23.37748,5241,3563.7,2.5359,34.9144,34.9147,2,245.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.2356
74DI20110715,A16N,21,1,4,4,2,20110728,900,30.00403,-23.37748,5241,4076.4,2.4471,34.9004,34.9009,2,244.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.0915
74DI20110715,A16N,21,1,3,3,2,20110728,900,30.00403,-23.37748,5241,4588.9,2.4057,34.8906,34.8906,2,244.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.9906
