EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,DEG C
  06MT20010507,    66,  1,     19,2,20010513,   0, 42.6841, -47.4510, 3863,    498.5,   7.3240,  34.9737,2,    184.5,2,    14.92,2,    21.20,2,     0.01,2,     1.20,2,    1.534,2,    0.791,2,      -999.00,9,   2310.2,2,-999.0000,9,  -999.00,   7.2751
  06MT20010507,    66,  1,     18,2,20010513,   0, 42.6841, -47.4510, 3863,    798.2,   5.0299,  34.9939,2,    244.0,2,    13.20,2,    18.04,2,     0.00,2,     1.06,2,    2.354,2,    1.209,2,      -999.00,9,   2308.7,2,   7.7340,2,    25.00,   4.9637
  06MT20010507,    66,  1,     17,2,20010513,   0, 42.6841, -47.4510, 3863,    995.2,   4.4962,  34.9845,2,    255.5,2,    13.49,2,    17.65,2,     0.00,2,     1.07,2,    2.335,2,    1.175,2,      -999.00,9,   2307.2,2,   7.7304,2,    25.00,   4.4163
  06MT20010507,    66,  1,     16,2,20010513,   0, 42.6841, -47.4510, 3863,   1190.5,   4.1086,  34.9541,2,    264.2,2,    13.54,2,    17.29,2,     0.00,2,     1.08,2,    2.345,2,    1.181,2,      -999.00,9,   2307.5,2,   7.7330,2,    25.00,   4.0149
  06MT20010507,    66,  1,     15,2,20010513,   0, 42.6841, -47.4510, 3863,   1488.5,   3.7663,  34.9299,2,    270.4,2,    13.74,2,    17.20,2,     0.00,2,     1.06,2,    2.228,2,    1.101,2,      -999.00,9,   2303.7,2,   7.7359,2,    25.00,   3.6498
  06MT20010507,    66,  1,     14,2,20010513,   0, 42.6841, -47.4510, 3863,   1696.9,   3.5930,  34.9270,2,    273.2,2,    14.98,2,    16.77,2,     0.00,2,     1.05,2,    1.975,2,    0.981,2,      -999.00,9,   2307.3,2,   7.7398,2,    25.00,   3.4599
  06MT20010507,    66,  1,     13,2,20010513,   0, 42.6841, -47.4510, 3863,   1897.1,   3.3827,  34.9078,2,    278.4,2,    14.72,2,    16.62,2,     0.00,2,     1.02,2,    2.312,2,    1.145,2,      -999.00,9,   2302.4,2,   7.7393,2,    25.00,   3.2341
  06MT20010507,    66,  1,     12,2,20010513,   0, 42.6841, -47.4510, 3863,   2096.5,   3.3937,  34.9226,2,    275.0,2,    14.48,2,    16.98,2,     0.00,2,     1.04,2,    1.727,2,    0.868,2,      -999.00,9,   2303.2,2,   7.7430,2,    25.00,   3.2262
  06MT20010507,    66,  1,     11,2,20010513,   0, 42.6841, -47.4510, 3863,   2296.8,   3.2193,  34.9137,2,    277.1,2,    14.26,2,    16.80,2,     0.00,2,     1.02,2,    1.844,2,    0.920,2,      -999.00,9,   2309.9,2,   7.7428,2,    25.00,   3.0354
  06MT20010507,    66,  1,     10,2,20010513,   0, 42.6841, -47.4510, 3863,   2498.9,   3.0229,  34.9006,2,    281.5,2,    14.05,2,    16.19,2,     0.01,2,     0.99,2,    2.350,2,    1.167,2,      -999.00,9,   2306.9,2,-999.0000,9,  -999.00,   2.8228
  06MT20010507,    66,  1,      8,2,20010513,   0, 42.6841, -47.4510, 3863,   2696.6,   2.9421,  34.9022,2,    280.5,2,    13.56,2,    16.15,2,     0.01,2,     1.02,2,    2.127,2,    1.059,2,      -999.00,9,   2303.9,2,   7.7426,2,    25.00,   2.7238
  06MT20010507,    66,  1,      7,2,20010513,   0, 42.6841, -47.4510, 3863,   2796.9,   2.8683,  34.9043,2,    279.6,2,    13.08,2,    16.31,2,     0.01,2,     1.02,2,    2.011,2,    1.007,2,      -999.00,9,   2306.9,2,   7.7426,2,    25.00,   2.6414
  06MT20010507,    66,  1,      6,2,20010513,   0, 42.6841, -47.4510, 3863,   2896.7,   2.7873,  34.9042,2,    279.7,2,    12.25,2,    16.13,2,     0.00,2,     1.01,2,    2.038,2,    1.019,2,      -999.00,9,   2302.6,2,   7.7439,2,    25.00,   2.5519
  06MT20010507,    66,  1,      5,2,20010513,   0, 42.6841, -47.4510, 3863,   3195.9,   2.5437,  34.8946,2,    281.9,2,    13.31,2,    15.83,2,     0.01,2,     1.00,2,    2.218,2,    1.107,2,      -999.00,9,   2309.2,2,   7.7426,2,    25.00,   2.2827
  06MT20010507,    66,  1,      4,2,20010513,   0, 42.6841, -47.4510, 3863,   3296.1,   2.4449,  34.8945,2,    282.8,2,    14.00,2,    15.65,2,     0.01,2,     1.00,2,    2.159,2,    1.089,2,      -999.00,9,   2301.5,2,   7.7416,2,    25.00,   2.1757
  06MT20010507,    66,  1,      3,2,20010513,   0, 42.6841, -47.4510, 3863,   3595.5,   2.2288,  34.8907,2,    282.8,2,    16.29,2,    16.07,2,     0.00,2,     1.02,2,    2.168,2,    1.068,2,      -999.00,9,   2305.9,2,-999.0000,9,  -999.00,   1.9329
  06MT20010507,    66,  1,      2,2,20010513,   0, 42.6841, -47.4510, 3863,   3852.7,   2.0207,  34.8808,2,    288.3,2,    14.57,2,    14.98,2,     0.01,2,     0.98,2,    2.852,2,    1.418,2,      -999.00,9,   2306.7,2,   7.7372,2,    25.00,   1.7023
  06MT20010507,    67,  1,     22,2,20010513,   0, 42.8417, -48.0000, 3561,     12.9,  16.1212,  36.0582,2,    265.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    2.663,2,    1.532,2,      -999.00,9,   2364.7,2,   8.0322,2,    25.00,  16.1191
  06MT20010507,    67,  1,     21,2,20010513,   0, 42.8417, -48.0000, 3561,    102.0,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    2.486,2,    1.409,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,     19,2,20010513,   0, 42.8417, -48.0000, 3561,    697.9,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.477,2,    0.800,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,     18,2,20010513,   0, 42.8417, -48.0000, 3561,    800.5,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    2.164,2,    1.110,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,     17,2,20010513,   0, 42.8417, -48.0000, 3561,    997.6,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    2.022,2,    1.041,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,     16,2,20010513,   0, 42.8417, -48.0000, 3561,   1198.6,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    2.805,2,    1.415,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,     15,2,20010513,   0, 42.8417, -48.0000, 3561,   1396.8,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    3.135,2,    1.583,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,     14,2,20010513,   0, 42.8417, -48.0000, 3561,   1496.3,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    3.365,2,    1.674,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,     13,2,20010513,   0, 42.8417, -48.0000, 3561,   1697.6,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    2.998,2,    1.479,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,     12,2,20010513,   0, 42.8417, -48.0000, 3561,   1899.6,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    2.098,2,    1.037,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,     11,2,20010513,   0, 42.8417, -48.0000, 3561,   2098.4,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    2.142,2,    1.064,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,      9,2,20010513,   0, 42.8417, -48.0000, 3561,   2300.6,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.479,2,    0.741,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,      8,2,20010513,   0, 42.8417, -48.0000, 3561,   2399.8,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.458,2,    0.735,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,      7,2,20010513,   0, 42.8417, -48.0000, 3561,   2499.1,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.459,2,    0.727,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,      6,2,20010513,   0, 42.8417, -48.0000, 3561,   2598.6,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.587,2,    0.792,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,      4,2,20010513,   0, 42.8417, -48.0000, 3561,   2998.8,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    2.017,2,    1.008,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,      3,2,20010513,   0, 42.8417, -48.0000, 3561,   3197.9,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.963,2,    0.980,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,      2,2,20010513,   0, 42.8417, -48.0000, 3561,   3400.3,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.950,2,    0.977,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    67,  1,      1,2,20010513,   0, 42.8417, -48.0000, 3561,   3551.2,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    2.711,2,    1.351,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
  06MT20010507,    69,  1,     20,2,20010513,   0, 42.7945, -47.8017, 3694,    498.7,-999.0000,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    2.198,2,    1.134,2,      -999.00,9,   -999.0,9,-999.0000,9,  -999.00,-999.0000
