BOTTLE,20131017PRINUNIVRMK
# 10/28/2013 Initialized README file  
# Data source: CCHDO 10/17/13 
# SHIP: Aurora Australis 
# Cruise: I09S 
# Region: South of Australia on 117E 
# EXPOCODE: 09AR20120105 
# DATES: 1/5 - 2/12/2012 
# Chief Scientist: S. Rintoul 
# 88 stations with 24 place Rosette 
# Hydro: Who - S.Rintoul; Status - final 
# 	Notes: 	 
# Nuts: Who - S.Rintoul; Status - final  
# 	Notes: nitrate is really NO3+NO2 
# O2: Who - S.Rintoul; Status - final 
# 	Notes: 
# TCO2: Who - ; Status - 
# 	Notes:  
# Other: CTD values for fluorescence, par and transmiss.  
# References: 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,XMISS,XMISS_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,%TRANS,,VOLTS,,VOLTS,
  09AR20120105,  I09S,    27,  1,      6,      6,2,20120124,0334,-61.6612, 114.1460, 4278,   2950.3,   0.2285,  34.6807,2,  34.6795,2,    221.6,2,    222.2,2,   129.10,2,    32.48,2,     2.27,2,    97.20,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    27,  1,      5,      5,2,20120124,0334,-61.6612, 114.1460, 4278,   3251.3,   0.1363,  34.6765,2,  34.6757,2,    225.1,2,    225.2,2,   130.40,2,    32.36,2,     2.26,2,    97.19,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    27,  1,      4,      4,2,20120124,0334,-61.6612, 114.1460, 4278,   3550.8,   0.0589,  34.6727,2,  34.6730,2,    228.4,2,    229.4,2,   131.70,2,    32.42,2,     2.27,2,    97.18,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    27,  1,      3,      3,2,20120124,0334,-61.6612, 114.1460, 4278,   3847.3,  -0.0009,  34.6688,2,  34.6680,2,    231.6,2,    231.5,2,   132.70,2,    32.39,2,     2.26,2,    97.16,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    27,  1,      2,      2,2,20120124,0334,-61.6612, 114.1460, 4278,   4149.8,  -0.0959,  34.6586,2,  34.6568,2,    236.7,2,    236.9,2,   127.20,2,    32.20,2,     2.25,2,    97.14,2,   -0.185,2,    0.000,2
  09AR20120105,  I09S,    27,  1,      1,      1,2,20120124,0334,-61.6612, 114.1460, 4278,   4353.6,  -0.1914,  34.6480,2,  34.6474,2,    241.4,2,    241.0,2,   125.00,2,    32.13,2,     2.23,2,    97.13,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    28,  1,     24,     24,2,20120124,1101,-61.5078, 115.0080, 4330,      5.6,   1.1449,  33.6771,2,  33.6782,2,    343.8,2,    344.2,2,    25.80,2,    25.55,2,     1.65,2,    93.49,2,    2.034,2,    0.127,2
  09AR20120105,  I09S,    28,  1,     23,     23,2,20120124,1101,-61.5078, 115.0080, 4330,     29.3,   1.1170,  33.6785,2,-999.0000,9,    344.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    94.18,2,    2.136,2,    0.000,2
  09AR20120105,  I09S,    28,  1,     22,     22,2,20120124,1101,-61.5078, 115.0080, 4330,     29.3,   1.1211,  33.6783,2,-999.0000,9,    344.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    94.32,2,    2.137,2,    0.000,2
  09AR20120105,  I09S,    28,  1,     21,     21,2,20120124,1101,-61.5078, 115.0080, 4330,     29.3,   1.1270,  33.6780,2,  33.6772,2,    344.0,2,    344.1,2,    25.80,2,    25.56,2,     1.64,2,    94.29,2,    2.127,2,    0.000,2
  09AR20120105,  I09S,    28,  1,     20,     20,2,20120124,1101,-61.5078, 115.0080, 4330,     50.5,   0.8519,  33.6933,2,  33.6946,2,    345.0,2,    343.3,2,    26.10,2,    25.70,2,     1.75,2,    95.77,2,    1.560,2,    0.000,2
  09AR20120105,  I09S,    28,  1,     19,     19,2,20120124,1101,-61.5078, 115.0080, 4330,     74.6,  -1.1255,  33.8993,2,  33.8925,2,    350.1,2,    349.5,2,    34.60,2,    28.35,2,     1.97,2,    96.90,2,    1.687,2,    0.000,2
  09AR20120105,  I09S,    28,  1,     18,     18,2,20120124,1101,-61.5078, 115.0080, 4330,    115.2,  -1.0571,  34.0015,2,  34.0041,2,    327.2,2,    327.8,2,    42.90,2,    30.21,2,     2.06,2,    97.76,2,    0.035,2,    0.000,2
  09AR20120105,  I09S,    28,  1,     17,     17,2,20120124,1101,-61.5078, 115.0080, 4330,    180.6,   1.6734,  34.4800,2,  34.4783,2,    192.3,2,    190.1,2,    72.90,2,    34.71,2,     2.38,2,    97.64,2,   -0.172,2,    0.000,2
  09AR20120105,  I09S,    28,  1,     16,     16,2,20120124,1101,-61.5078, 115.0080, 4330,    299.5,   1.9620,  34.6133,2,  34.6130,2,    176.8,2,    177.0,2,    80.30,2,    33.96,2,     2.32,2,    97.57,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    28,  1,     15,     15,2,20120124,1101,-61.5078, 115.0080, 4330,    449.8,   1.9480,  34.6783,2,  34.6777,2,    180.0,2,    180.7,2,    83.20,2,    32.76,2,     2.24,2,    97.56,2,   -0.174,2,    0.000,2
  09AR20120105,  I09S,    28,  1,     14,     14,2,20120124,1101,-61.5078, 115.0080, 4330,    750.0,   1.8293,  34.7292,2,  34.7296,2,    188.6,2,    189.5,2,    87.80,2,    31.39,2,     2.15,2,    97.52,2,   -0.176,2,    0.000,2
  09AR20120105,  I09S,    28,  1,     13,     13,2,20120124,1101,-61.5078, 115.0080, 4330,   1050.1,   1.6107,  34.7401,2,  34.7404,2,    196.1,2,    196.0,2,    93.60,2,    30.96,2,     2.12,2,    97.48,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    28,  1,     12,     12,2,20120124,1101,-61.5078, 115.0080, 4330,   1351.6,   1.3633,  34.7356,2,  34.7359,2,    200.3,2,    200.7,2,   100.90,2,    31.10,2,     2.14,2,    97.41,2,   -0.187,2,    0.000,2
  09AR20120105,  I09S,    28,  1,     11,     11,2,20120124,1101,-61.5078, 115.0080, 4330,   1680.0,   1.0866,  34.7228,2,  34.7225,2,    204.1,2,    203.9,2,   108.80,2,    31.53,2,     2.17,2,    97.36,2,   -0.184,2,    0.000,2
  09AR20120105,  I09S,    28,  1,     10,     10,2,20120124,1101,-61.5078, 115.0080, 4330,   2000.5,   0.8366,  34.7099,2,  34.7095,2,    207.1,2,    207.4,2,   116.50,2,    31.95,2,     2.20,2,    97.30,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    28,  1,      9,      9,2,20120124,1101,-61.5078, 115.0080, 4330,   2300.5,   0.6202,  34.6983,2,  34.6977,2,    210.3,2,    211.0,2,   121.40,2,    32.14,2,     2.25,2,    97.26,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    28,  1,      8,      8,2,20120124,1101,-61.5078, 115.0080, 4330,   2581.0,   0.4528,  34.6898,2,  34.6887,2,    214.2,2,   -999.0,9,   125.00,2,    32.53,2,     2.25,2,    97.24,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    28,  1,      7,      7,2,20120124,1101,-61.5078, 115.0080, 4330,   2840.7,   0.3333,  34.6851,2,  34.6847,2,    217.8,2,    218.2,2,   127.90,2,    32.66,2,     2.26,2,    97.22,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    28,  1,      6,      6,2,20120124,1101,-61.5078, 115.0080, 4330,   3150.7,   0.2115,  34.6800,2,  34.6787,2,    221.6,2,    221.8,2,   130.30,2,    32.86,2,  -999.00,9,    97.20,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    28,  1,      5,      5,2,20120124,1101,-61.5078, 115.0080, 4330,   3476.2,   0.1177,  34.6754,2,  34.6743,2,    225.1,2,    225.5,2,   131.60,2,    32.76,2,     2.25,2,    97.19,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    28,  1,      4,      4,2,20120124,1101,-61.5078, 115.0080, 4330,   3847.2,   0.0202,  34.6698,2,  34.6684,2,    229.4,2,    229.8,2,   133.40,2,  -999.00,9,     2.25,2,    97.16,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    28,  1,      3,      3,2,20120124,1101,-61.5078, 115.0080, 4330,   4174.4,  -0.0833,  34.6593,2,  34.6586,2,    235.2,2,    235.6,2,   126.00,2,    32.35,2,     2.24,2,    97.13,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    28,  1,      2,      2,2,20120124,1101,-61.5078, 115.0080, 4330,   4362.1,  -0.1984,  34.6474,2,  34.6459,2,    240.2,2,    240.6,2,   127.20,2,    32.24,2,     2.23,2,    97.11,2,   -0.186,2,    0.000,2
  09AR20120105,  I09S,    28,  1,      1,      1,2,20120124,1101,-61.5078, 115.0080, 4330,   4406.7,  -0.1938,  34.6472,2,  34.6460,2,    240.3,2,    240.7,2,   127.00,2,    32.27,2,     2.22,2,    97.12,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    29,  1,     24,     24,2,20120124,1741,-61.0118, 115.0150, 4389,      3.9,   1.1667,  33.6240,2,  33.6238,2,   -999.0,5,    344.2,2,    31.80,2,    25.61,2,     1.66,2,    93.16,2,    1.965,2,   11.100,2
  09AR20120105,  I09S,    29,  1,     23,     23,2,20120124,1741,-61.0118, 115.0150, 4389,     30.0,   1.1368,  33.6398,2,-999.0000,9,    347.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    92.73,2,    2.293,2,    0.990,2
  09AR20120105,  I09S,    29,  1,     22,     22,2,20120124,1741,-61.0118, 115.0150, 4389,     30.1,   1.1253,  33.6413,2,-999.0000,9,    347.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    92.72,2,    2.292,2,    0.993,2
  09AR20120105,  I09S,    29,  1,     21,     21,2,20120124,1741,-61.0118, 115.0150, 4389,     30.0,   1.1278,  33.6411,2,  33.6433,2,    347.2,2,    346.5,2,    31.90,2,    25.60,2,     1.66,2,    92.79,2,    2.274,2,    0.989,2
  09AR20120105,  I09S,    29,  1,     20,     20,2,20120124,1741,-61.0118, 115.0150, 4389,     44.3,  -0.2191,  33.8248,2,  33.8161,2,    342.6,2,    359.8,2,    32.10,2,    27.01,2,     1.83,2,    93.94,2,    2.977,2,    0.320,2
  09AR20120105,  I09S,    29,  1,     19,     19,2,20120124,1741,-61.0118, 115.0150, 4389,     69.8,  -0.9304,  33.9548,2,  33.9487,2,    339.3,2,    342.6,2,    37.60,2,    28.90,2,     2.00,2,    97.64,2,    0.826,2,    0.020,2
  09AR20120105,  I09S,    29,  1,     18,     18,2,20120124,1741,-61.0118, 115.0150, 4389,     99.7,  -0.5761,  34.0669,2,  34.0670,2,    313.5,2,    308.9,2,    46.90,2,    30.94,2,     2.10,2,    97.76,2,   -0.056,2,    0.000,2
  09AR20120105,  I09S,    29,  1,     17,     17,2,20120124,1741,-61.0118, 115.0150, 4389,    200.6,   1.7493,  34.5412,2,  34.5402,2,    187.0,2,    185.0,2,    76.80,2,    34.27,2,     2.36,2,    97.61,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    29,  1,     16,     16,2,20120124,1741,-61.0118, 115.0150, 4389,    299.4,   1.9258,  34.6296,2,  34.6319,2,    179.0,2,    179.8,2,    80.80,2,    33.48,2,     2.30,2,    97.55,2,   -0.174,2,    0.000,2
  09AR20120105,  I09S,    29,  1,     15,     15,2,20120124,1741,-61.0118, 115.0150, 4389,    450.4,   1.9087,  34.6872,2,  34.6871,2,    181.3,2,    183.0,2,    84.20,2,    32.45,2,     2.23,2,    97.55,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    29,  1,     14,     14,2,20120124,1741,-61.0118, 115.0150, 4389,    650.4,   1.8838,  34.7253,2,  34.7266,2,    187.4,2,    187.9,2,    86.60,2,    31.47,2,     2.17,2,    97.52,2,   -0.175,2,    0.000,2
  09AR20120105,  I09S,    29,  1,     13,     13,2,20120124,1741,-61.0118, 115.0150, 4389,    974.9,   1.6305,  34.7407,2,  34.7417,2,    195.2,2,    196.0,2,    93.40,2,    30.95,2,     2.13,2,    97.46,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    29,  1,     12,     12,2,20120124,1741,-61.0118, 115.0150, 4389,   1173.9,   1.4554,  34.7389,2,  34.7384,2,    199.2,2,    199.4,2,    98.30,2,    30.97,2,     2.14,2,    97.43,2,   -0.185,2,    0.000,2
  09AR20120105,  I09S,    29,  1,     11,     11,2,20120124,1741,-61.0118, 115.0150, 4389,   1300.2,   1.3489,  34.7343,2,  34.7339,2,    200.2,2,    200.6,2,   101.00,2,    31.15,2,     2.15,2,    97.40,2,   -0.174,2,    0.000,2
  09AR20120105,  I09S,    29,  1,     10,     10,2,20120124,1741,-61.0118, 115.0150, 4389,   1650.6,   1.0600,  34.7218,2,  34.7215,2,    204.0,2,    204.3,2,   109.80,2,    31.64,2,     2.19,2,    97.35,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    29,  1,      9,      9,2,20120124,1741,-61.0118, 115.0150, 4389,   1950.2,   0.8296,  34.7095,2,  34.7097,2,    207.2,2,    207.2,2,   116.30,2,    31.99,2,     2.24,2,    97.30,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    29,  1,      8,      8,2,20120124,1741,-61.0118, 115.0150, 4389,   2249.7,   0.6224,  34.6980,2,  34.6983,2,    210.2,2,    210.2,2,   121.50,2,    32.39,2,     2.25,2,    97.26,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    29,  1,      7,      7,2,20120124,1741,-61.0118, 115.0150, 4389,   2550.6,   0.4560,  34.6911,2,  34.6908,2,    214.4,2,   -999.0,9,   126.10,2,    32.55,2,     2.26,2,    97.23,2,   -0.188,2,    0.000,2
  09AR20120105,  I09S,    29,  1,      6,      6,2,20120124,1741,-61.0118, 115.0150, 4389,   2849.3,   0.3140,  34.6840,2,  34.6834,2,    217.9,2,    218.7,2,   127.90,2,    32.53,2,     2.27,2,    97.20,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    29,  1,      5,      5,2,20120124,1741,-61.0118, 115.0150, 4389,   3150.3,   0.2041,  34.6782,2,  34.6771,2,    221.8,2,    222.0,2,   128.20,2,    32.57,2,     2.26,2,    97.20,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    29,  1,      4,      4,2,20120124,1741,-61.0118, 115.0150, 4389,   3450.2,   0.1226,  34.6753,2,  34.6741,2,    225.1,2,    225.5,2,   131.00,2,    32.56,2,     2.26,2,    97.18,2,   -0.186,2,    0.000,2
  09AR20120105,  I09S,    29,  1,      3,      3,2,20120124,1741,-61.0118, 115.0150, 4389,   3796.6,   0.0325,  34.6696,2,  34.6679,2,    228.8,2,    229.6,2,   130.50,2,    32.40,2,     2.26,2,    97.16,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    29,  1,      2,      2,2,20120124,1741,-61.0118, 115.0150, 4389,   4150.1,  -0.0424,  34.6633,2,  34.6623,2,    233.0,2,    233.5,2,   131.20,2,    32.37,2,     2.25,2,    97.14,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    29,  1,      1,      1,2,20120124,1741,-61.0118, 115.0150, 4389,   4468.5,  -0.1645,  34.6490,2,  34.6510,2,    239.8,2,    239.6,2,   127.50,2,    32.22,2,     2.25,2,    97.12,2,   -0.184,2,    0.000,2
  09AR20120105,  I09S,    30,  1,     24,     24,2,20120125,0041,-60.3997, 115.0280, 4456,      4.5,   1.2824,  33.7036,2,  33.7063,2,   -999.0,5,    341.6,2,    30.90,2,    26.07,2,     1.70,2,    93.47,2,    0.805,2,  128.300,2
  09AR20120105,  I09S,    30,  1,     23,     23,2,20120125,0041,-60.3997, 115.0280, 4456,     30.4,   1.1886,  33.7064,2,-999.0000,9,    345.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    93.54,2,    1.449,2,   33.430,2
  09AR20120105,  I09S,    30,  1,     22,     22,2,20120125,0041,-60.3997, 115.0280, 4456,     30.3,   1.1831,  33.7067,2,-999.0000,9,    345.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    93.53,2,    1.461,2,   29.410,2
  09AR20120105,  I09S,    30,  1,     21,     21,2,20120125,0041,-60.3997, 115.0280, 4456,     30.3,   1.1688,  33.7076,2,  33.7106,2,    345.4,2,    342.8,2,    29.80,2,    26.02,2,     1.70,2,    93.58,2,    1.478,2,   25.260,2
  09AR20120105,  I09S,    30,  1,     20,     20,2,20120125,0041,-60.3997, 115.0280, 4456,     60.0,   0.6306,  33.7505,2,  33.7619,2,    344.0,2,    344.4,2,    32.20,2,    26.70,2,     1.78,2,    94.52,2,    2.383,2,    5.070,2
  09AR20120105,  I09S,    30,  1,     19,     19,2,20120125,0041,-60.3997, 115.0280, 4456,     85.3,  -1.3021,  33.9996,2,  33.9984,2,    340.1,2,    342.2,2,    42.70,2,    28.91,2,     1.97,2,    96.00,2,    2.444,2,    1.119,2
  09AR20120105,  I09S,    30,  1,     18,     18,2,20120125,0041,-60.3997, 115.0280, 4456,    101.5,  -1.1427,  34.0807,2,  34.0821,2,    322.6,2,    320.3,2,    49.40,2,    30.06,2,     2.07,2,    97.71,2,    0.690,2,    0.218,2
  09AR20120105,  I09S,    30,  1,     17,     17,2,20120125,0041,-60.3997, 115.0280, 4456,    175.7,   1.1756,  34.4600,2,  34.4675,2,    219.4,2,    206.6,2,    73.40,2,    33.99,2,     2.37,2,    97.83,2,   -0.163,2,    0.000,2
  09AR20120105,  I09S,    30,  1,     16,     16,2,20120125,0041,-60.3997, 115.0280, 4456,    285.6,   1.8520,  34.6258,2,  34.6272,2,    180.5,2,    181.0,2,    81.50,2,    33.63,2,     2.32,2,    97.54,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    30,  1,     15,     15,2,20120125,0041,-60.3997, 115.0280, 4456,    411.2,   1.8691,  34.6778,2,  34.6785,2,    182.9,2,    182.9,2,    84.10,2,    32.74,2,     2.27,2,    97.52,2,   -0.189,2,    0.000,2
  09AR20120105,  I09S,    30,  1,     14,     14,2,20120125,0041,-60.3997, 115.0280, 4456,    575.2,   1.8071,  34.7076,2,  34.7105,2,    187.0,2,    186.8,2,    87.00,2,    32.07,2,     2.22,2,    97.52,2,   -0.173,2,    0.000,2
  09AR20120105,  I09S,    30,  1,     13,     13,2,20120125,0041,-60.3997, 115.0280, 4456,    776.5,   1.7130,  34.7285,2,  34.7296,2,    191.9,2,    192.5,2,    89.80,2,    31.44,2,     2.18,2,    97.49,2,   -0.182,2,    0.000,2
  09AR20120105,  I09S,    30,  1,     12,     12,2,20120125,0041,-60.3997, 115.0280, 4456,    975.0,   1.6046,  34.7399,2,  34.7408,2,    196.4,2,    196.6,2,    93.70,2,    31.11,2,     2.16,2,    97.46,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    30,  1,     11,     11,2,20120125,0041,-60.3997, 115.0280, 4456,   1149.9,   1.4617,  34.7386,2,  34.7394,2,    199.4,2,    199.3,2,    97.30,2,    30.78,2,     2.15,2,    97.42,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    30,  1,     10,     10,2,20120125,0041,-60.3997, 115.0280, 4456,   1449.3,   1.1986,  34.7280,2,  34.7301,2,    202.1,2,    202.2,2,   104.10,2,    30.99,2,     2.18,2,    97.37,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    30,  1,      9,      9,2,20120125,0041,-60.3997, 115.0280, 4456,   1749.1,   0.9674,  34.7168,2,  34.7188,2,    204.6,2,    205.1,2,   111.40,2,    31.40,2,     2.21,2,    97.31,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    30,  1,      8,      8,2,20120125,0041,-60.3997, 115.0280, 4456,   2049.0,   0.7549,  34.7054,2,  34.7064,2,    207.5,2,    207.6,2,   118.20,2,    32.15,2,     2.25,2,    97.28,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    30,  1,      7,      7,2,20120125,0041,-60.3997, 115.0280, 4456,   2349.8,   0.5636,  34.6952,2,  34.6971,2,    211.5,2,    211.3,2,   123.00,2,    32.59,2,     2.28,2,    97.24,2,   -0.184,2,    0.000,2
  09AR20120105,  I09S,    30,  1,      6,      6,2,20120125,0041,-60.3997, 115.0280, 4456,   2725.3,   0.3528,  34.6858,2,  34.6857,2,    217.3,2,    217.0,2,   127.30,2,    32.74,2,     2.29,2,    97.21,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    30,  1,      5,      5,2,20120125,0041,-60.3997, 115.0280, 4456,   3047.9,   0.2379,  34.6805,2,  34.6812,2,    221.4,2,    221.4,2,   129.10,2,    32.68,2,     2.29,2,    97.19,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    30,  1,      4,      4,2,20120125,0041,-60.3997, 115.0280, 4456,   3402.5,   0.1220,  34.6747,2,  34.6747,2,    225.6,2,    225.3,2,   128.90,2,    32.54,2,     2.29,2,    97.18,2,   -0.189,2,    0.000,2
  09AR20120105,  I09S,    30,  1,      3,      3,2,20120125,0041,-60.3997, 115.0280, 4456,   3749.2,   0.0414,  34.6702,2,  34.6702,2,    229.1,2,    228.9,2,   130.00,2,    32.52,2,     2.27,2,    97.16,2,   -0.180,2,    0.000,2
  09AR20120105,  I09S,    30,  1,      2,      2,2,20120125,0041,-60.3997, 115.0280, 4456,   4172.0,  -0.0494,  34.6618,2,  34.6620,2,    233.9,2,    233.8,2,   127.90,2,    32.32,2,     2.28,2,    97.15,2,   -0.185,2,    0.000,2
  09AR20120105,  I09S,    30,  1,      1,      1,2,20120125,0041,-60.3997, 115.0280, 4456,   4536.2,  -0.1047,  34.6537,2,  34.6543,2,    237.2,2,    237.3,2,   127.20,2,    32.23,2,     2.27,2,    97.14,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    31,  1,     24,     24,2,20120125,0732,-59.8112, 115.0430, 4495,     10.6,   2.5737,  33.8599,2,  33.8582,2,    326.5,2,    326.1,2,    15.80,2,    26.01,2,     1.71,2,    96.16,2,    0.202,2,   86.920,2
  09AR20120105,  I09S,    31,  1,     23,     23,2,20120125,0732,-59.8112, 115.0430, 4495,     44.5,   2.5159,  33.8594,2,-999.0000,9,    326.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.08,2,    0.764,2,   10.360,2
  09AR20120105,  I09S,    31,  1,     22,     22,2,20120125,0732,-59.8112, 115.0430, 4495,     44.5,   2.5222,  33.8594,2,-999.0000,9,    326.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,    96.01,2,    0.790,2,   10.510,2
  09AR20120105,  I09S,    31,  1,     21,     21,2,20120125,0732,-59.8112, 115.0430, 4495,     44.4,   2.5278,  33.8595,2,  33.8586,2,    326.6,2,    325.9,2,    15.80,2,    26.00,2,     1.72,2,    95.84,2,    0.766,2,   10.610,2
  09AR20120105,  I09S,    31,  1,     20,     20,2,20120125,0732,-59.8112, 115.0430, 4495,     70.3,   2.3398,  33.8634,2,  33.8656,2,    326.4,2,    326.1,2,    16.40,2,    26.15,2,     1.74,2,    96.50,2,    0.924,2,    2.741,2
  09AR20120105,  I09S,    31,  1,     19,     19,2,20120125,0732,-59.8112, 115.0430, 4495,     99.0,   0.8479,  33.9096,2,  33.9193,2,    328.8,2,    330.6,2,    24.10,2,    27.87,2,     1.92,2,    97.78,2,    0.336,2,    0.655,2
  09AR20120105,  I09S,    31,  1,     18,     18,2,20120125,0732,-59.8112, 115.0430, 4495,    130.6,   0.5498,  33.9325,2,  33.9393,2,    328.2,2,    327.2,2,    26.90,2,    28.66,2,     1.97,2,    97.83,2,    0.009,2,    0.149,2
  09AR20120105,  I09S,    31,  1,     17,     17,2,20120125,0732,-59.8112, 115.0430, 4495,    374.7,   2.2338,  34.5029,2,  34.5091,2,    180.4,2,    179.5,2,    71.10,2,    34.78,2,     2.36,2,    97.62,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    31,  1,     16,     16,2,20120125,0732,-59.8112, 115.0430, 4495,    475.8,   2.1715,  34.5710,2,  34.5706,2,    176.9,2,    177.5,2,    75.40,2,    34.16,2,     2.32,2,    97.62,2,   -0.181,2,    0.000,2
  09AR20120105,  I09S,    31,  1,     15,     15,2,20120125,0732,-59.8112, 115.0430, 4495,    574.6,   2.2098,  34.6379,2,  34.6370,2,    176.9,2,    176.0,2,    78.50,2,    33.41,2,     2.29,2,    97.62,2,   -0.176,2,    0.000,2
  09AR20120105,  I09S,    31,  1,     14,     14,2,20120125,0732,-59.8112, 115.0430, 4495,    801.6,   2.0829,  34.7001,2,  34.7019,2,    182.6,2,    183.0,2,    82.10,2,    32.12,2,     2.19,2,    97.60,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    31,  1,     13,     13,2,20120125,0732,-59.8112, 115.0430, 4495,   1099.9,   1.9258,  34.7383,2,  34.7372,2,    190.6,2,    191.2,2,    86.40,2,    31.00,2,     2.10,2,    97.55,2,   -0.179,2,    0.000,2
  09AR20120105,  I09S,    31,  1,     12,     12,2,20120125,0732,-59.8112, 115.0430, 4495,   1349.1,   1.7299,  34.7448,2,  34.7449,2,    195.8,2,    196.0,2,    91.60,2,    30.78,2,     2.11,2,    97.50,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    31,  1,     11,     11,2,20120125,0732,-59.8112, 115.0430, 4495,   1700.2,   1.4088,  34.7374,2,  34.7353,2,    200.5,2,    200.8,2,   100.80,2,    30.99,2,     2.12,2,    97.42,2,   -0.185,2,    0.000,2
  09AR20120105,  I09S,    31,  1,     10,     10,2,20120125,0732,-59.8112, 115.0430, 4495,   2000.1,   1.1462,  34.7258,2,  34.7274,2,    203.9,2,    204.0,2,   109.00,2,    31.38,2,     2.17,2,    97.37,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    31,  1,      9,      9,2,20120125,0732,-59.8112, 115.0430, 4495,   2299.6,   0.8933,  34.7124,2,  34.7142,2,    207.1,2,    206.9,2,   116.00,2,    31.87,2,     2.21,2,    97.32,2,   -0.177,2,    0.000,2
  09AR20120105,  I09S,    31,  1,      8,      8,2,20120125,0732,-59.8112, 115.0430, 4495,   2600.2,   0.6850,  34.7012,2,  34.7015,2,    210.5,2,    210.1,2,   121.50,2,    32.24,2,     2.22,2,    97.28,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    31,  1,      7,      7,2,20120125,0732,-59.8112, 115.0430, 4495,   2899.5,   0.4784,  34.6915,2,  34.6904,2,    215.0,2,    215.2,2,   127.00,2,    32.49,2,     2.25,2,    97.24,2,   -0.183,2,    0.000,2
  09AR20120105,  I09S,    31,  1,      6,      6,2,20120125,0732,-59.8112, 115.0430, 4495,   3199.9,   0.3345,  34.6847,2,  34.6844,2,    219.2,2,    219.2,2,   129.20,2,    32.55,2,     2.26,2,    97.21,2,   -0.178,2,    0.000,2
  09AR20120105,  I09S,    31,  1,      5,      5,2,20120125,0732,-59.8112, 115.0430, 4495,   3600.4,   0.2048,  34.6787,2,  34.6787,2,    223.6,2,    223.3,2,   132.00,2,    32.51,2,     2.26,2,    97.20,2,   -0.182,2,    0.000,2
