EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,/MILLE,,/MILLE,/MILLE,,DEG C
  33LG20090916,  SR01,     5,  1,     87,     15,2,20090919,0250,-56.3340, -64.2010, 4010,     79.0,   4.3190,  34.1180,2,  34.1220,2,     8.11,2,    24.47,2,     1.42,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.3134
  33LG20090916,  SR01,     5,  1,     88,     16,2,20090919,0252,-56.3340, -64.2010, 4010,     27.9,   4.3200,  34.1180,2,  34.1220,2,     8.11,2,    24.51,2,     1.69,2,   2132.0,2,    444.3,2,     4.32,   -999.0,9,   -999.0,     1.30,2,   4.3180
  33LG20090916,  SR01,     5,  1,     89,     17,2,20090919,0253,-56.3340, -64.2010, 4010,      9.6,   4.3240,  34.1180,2,  34.1230,2,     7.70,2,    22.29,2,     1.57,2,   2128.5,2,    445.1,2,    4.324,   -999.0,9,   -999.0,     1.24,2,   4.3233
  33LG20090916,  SR01,     5,  1,     90,     18,2,20090919,0253,-56.3340, -64.2010, 4010,      9.8,   4.3240,  34.1180,2,  34.1240,2,     8.42,2,    24.23,2,     1.51,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.3233
  33LG20090916,  SR01,     5,  1,     91,     19,2,20090919,0257,-56.3340, -64.2010, 4010,      4.9,   4.3190,  34.1170,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.3187
  33LG20090916,  SR01,     5,  1,     92,     20,2,20090919,0257,-56.3340, -64.2010, 4010,      0.9,   4.3160,  34.1170,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.3159
  33LG20090916,  SR01,     5,  1,     93,     21,2,20090919,0257,-56.3340, -64.2010, 4010,      0.7,   4.3150,  34.1160,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.3150
  33LG20090916,  SR01,     5,  1,     94,     22,2,20090919,0257,-56.3340, -64.2010, 4010,     -0.3,   4.3190,  34.1020,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.3190
  33LG20090916,  SR01,     6,  1,     95,      1,2,20090919,0715,-56.6650, -64.0980, 3922,   3766.6,   1.0070,  34.7090,2,  34.7190,2,   113.06,2,    33.92,2,     2.33,2,   2263.0,2,    500.1,2,    1.007,   -999.0,9,   -999.0,  -999.00,9,   0.7261
  33LG20090916,  SR01,     6,  1,     96,      2,2,20090919,0746,-56.6650, -64.0980, 3922,   2439.3,   1.8040,  34.7140,2,  34.7230,2,    97.23,2,    34.09,2,     2.32,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   1.6325
  33LG20090916,  SR01,     6,  1,     97,      3,2,20090919,0800,-56.6650, -64.0980, 3922,   1825.8,   2.2410,  34.6610,2,  34.6690,2,    68.24,2,    35.15,2,     2.37,2,   2263.1,2,    569.4,2,    2.241,   -999.0,9,   -999.0,  -999.00,9,   2.1154
  33LG20090916,  SR01,     6,  1,     98,      4,2,20090919,0805,-56.6650, -64.0980, 3922,   1624.4,   2.3460,  34.6150,2,  34.6210,2,    90.64,2,    33.94,2,     2.30,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.2357
  33LG20090916,  SR01,     6,  1,     99,      5,2,20090919,0807,-56.6650, -64.0980, 3922,   1521.4,   2.4300,  34.5950,2,  34.6050,2,    70.49,2,    37.28,2,     2.50,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.3269
  33LG20090916,  SR01,     6,  1,    100,      6,2,20090919,0810,-56.6650, -64.0980, 3922,   1417.8,   2.5180,  34.5700,2,  34.5810,2,    69.77,2,    37.39,2,     2.47,2,   2273.1,2,    616.8,2,    2.518,   -999.0,9,   -999.0,  -999.00,9,   2.4222
  33LG20090916,  SR01,     6,  1,    101,      7,2,20090919,0817,-56.6650, -64.0980, 3922,   1111.6,   2.7830,  34.4440,2,  34.4550,2,    39.97,3,    31.12,2,     2.09,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.7085
  33LG20090916,  SR01,     6,  1,    102,      8,2,20090919,0824,-56.6650, -64.0980, 3922,    819.4,   3.0570,  34.2660,2,  34.2760,2,    34.11,2,    34.49,2,     2.23,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.0025
  33LG20090916,  SR01,     6,  1,    103,      9,2,20090919,0825,-56.6650, -64.0980, 3922,    768.6,   3.2230,  34.2460,2,  34.2550,2,    31.95,2,    33.07,2,     2.17,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.1712
  33LG20090916,  SR01,     6,  1,    104,     10,2,20090919,0829,-56.6650, -64.0980, 3922,    744.0,   3.3280,  34.2550,2,  34.2660,2,    31.54,2,    33.50,2,     2.26,2,   2196.8,2,    520.1,2,    3.328,   -999.0,9,   -999.0,  -999.00,9,   3.2774
  33LG20090916,  SR01,     6,  1,    105,     11,2,20090919,0829,-56.6650, -64.0980, 3922,    728.4,   3.2420,  34.2370,2,  34.2550,2,    29.69,2,    33.23,2,     2.22,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.1930
  33LG20090916,  SR01,     6,  1,    106,     12,2,20090919,0834,-56.6650, -64.0980, 3922,    568.7,   2.2590,  34.0130,2,  34.0240,2,    13.56,2,    28.22,2,     1.89,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.2262
  33LG20090916,  SR01,     6,  1,    107,     13,2,20090919,0836,-56.6650, -64.0980, 3922,    525.9,   2.3280,  34.0160,2,  34.0280,2,    13.25,2,    27.36,2,     1.72,2,   2147.6,2,    473.2,2,    2.328,   -999.0,9,   -999.0,  -999.00,9,   2.2975
  33LG20090916,  SR01,     6,  1,    108,     14,2,20090919,0838,-56.6650, -64.0980, 3922,    485.8,   3.2030,  34.1150,2,  34.1310,2,    17.56,2,    28.87,2,     1.93,2,   2164.5,2,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.1715
  33LG20090916,  SR01,     6,  1,    109,     15,2,20090919,0843,-56.6650, -64.0980, 3922,    302.3,   3.4060,  34.0420,2,  34.0560,2,     9.55,2,    25.05,2,     1.64,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.3864
  33LG20090916,  SR01,     6,  1,    110,     16,2,20090919,0846,-56.6650, -64.0980, 3922,    205.9,   3.7190,  34.0670,2,  34.0810,2,     8.83,2,    25.14,2,     1.54,2,   2134.7,2,    393.3,2,    3.719,   -999.0,9,   -999.0,  -999.00,9,   3.7053
  33LG20090916,  SR01,     6,  1,    111,     17,2,20090919,0847,-56.6650, -64.0980, 3922,    150.9,   3.8400,  34.0760,2,  34.0910,2,     8.83,2,    25.36,2,     1.68,2,   2129.3,2,    383.6,2,     3.84,   -999.0,9,   -999.0,  -999.00,9,   3.8299
  33LG20090916,  SR01,     6,  1,    112,     18,2,20090919,0849,-56.6650, -64.0980, 3922,    101.3,   3.8870,  34.0800,2,  34.0950,2,     8.83,2,    23.37,2,     1.60,2,   2129.6,2,    382.3,2,    3.887,   -999.0,9,   -999.0,  -999.00,9,   3.8802
  33LG20090916,  SR01,     6,  1,    113,     19,2,20090919,0852,-56.6650, -64.0980, 3922,     75.9,   4.1170,  34.0950,2,  34.1160,2,     8.83,2,    25.34,2,     1.61,2,   2126.6,2,    384.4,2,    4.117,   -999.0,9,   -999.0,  -999.00,9,   4.1118
  33LG20090916,  SR01,     6,  1,    114,     20,2,20090919,0853,-56.6650, -64.0980, 3922,     49.6,   4.2620,  34.1070,2,-999.0000,9,     8.42,2,    24.71,2,     1.65,2,   2127.5,2,    384.7,2,    4.262,   -999.0,9,   -999.0,  -999.00,9,   4.2585
  33LG20090916,  SR01,     6,  1,    115,     21,2,20090919,0855,-56.6650, -64.0980, 3922,     23.7,   4.2560,  34.1080,2,  34.1250,2,     8.11,2,    22.87,2,     1.54,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.2544
  33LG20090916,  SR01,     6,  1,    116,     22,2,20090919,0856,-56.6650, -64.0980, 3922,     11.6,   4.2510,  34.1070,2,  34.1230,2,     8.42,2,    24.33,2,     1.51,2,   2126.7,2,    384.2,2,    4.251,   -999.0,9,   -999.0,  -999.00,9,   4.2502
  33LG20090916,  SR01,     6,  1,    117,     23,2,20090919,0856,-56.6650, -64.0980, 3922,      9.2,   4.2510,  34.1080,2,  34.1260,2,     8.22,2,    23.60,2,     1.58,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   4.2504
  33LG20090916,  SR01,     6,  1,    118,     24,2,20090919,0856,-56.6650, -64.0980, 3922,     10.1,   4.2530,  34.1080,2,  34.1270,2,     8.42,2,    24.25,2,     1.57,2,   2121.1,2,   -999.0,9,     -999,   -999.0,9,   -999.0,     1.32,2,   4.2523
  33LG20090916,  SR01,     7,  1,    119,      1,2,20090919,1353,-57.1090, -64.0300, 4001,   3991.4,   1.0200,  34.7100,2,  34.7250,2,   114.09,2,    34.93,2,     2.30,2,   2255.5,2,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   0.7153
  33LG20090916,  SR01,     7,  1,    120,      2,2,20090919,1405,-57.1090, -64.0300, 4001,   3563.6,   1.1040,  34.7150,2,  34.7340,2,   111.00,2,    34.82,2,     2.12,2,   2258.2,2,    502.3,2,    1.104,   -999.0,9,   -999.0,     0.40,2,   0.8411
  33LG20090916,  SR01,     7,  1,    121,      3,2,20090919,1418,-57.1090, -64.0300, 4001,   3048.1,   1.1820,  34.7180,2,  34.7400,2,   107.92,2,    34.68,2,     2.32,2,   2257.9,2,    504.3,2,    1.182,   -999.0,9,   -999.0,  -999.00,9,   0.9674
  33LG20090916,  SR01,     7,  1,    122,      4,2,20090919,1443,-57.1090, -64.0300, 4001,   2030.6,   1.9190,  34.7150,2,  34.7380,2,    91.06,2,    32.62,2,     2.26,2,   -999.0,9,    536.2,2,    1.919,   -999.0,9,   -999.0,  -999.00,9,   1.7808
  33LG20090916,  SR01,     7,  1,    123,      5,2,20090919,1457,-57.1090, -64.0300, 4001,   1420.1,   2.3330,  34.6160,2,  34.6400,2,    66.39,2,    36.20,2,     2.31,2,   2254.9,2,    587.4,2,    2.333,   -999.0,9,   -999.0,  -999.00,9,   2.2389
  33LG20090916,  SR01,     7,  1,    124,      6,2,20090919,1502,-57.1090, -64.0300, 4001,   1213.7,   2.4870,  34.5510,2,  34.5750,2,    64.22,2,    36.67,2,     2.36,2,   2248.1,2,    600.3,2,    2.487,   -999.0,9,   -999.0,     0.44,2,   2.4073
  33LG20090916,  SR01,     7,  1,    125,      7,2,20090919,1511,-57.1090, -64.0300, 4001,    808.2,   2.9860,  34.3830,2,  34.4040,2,    47.36,2,    33.71,2,     2.37,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   2.9326
  33LG20090916,  SR01,     7,  1,    126,      8,2,20090919,1516,-57.1090, -64.0300, 4001,    608.3,   3.4960,  34.3170,2,  34.3400,2,    36.37,2,    32.89,2,     2.27,2,   2206.2,2,    557.1,2,    3.496,   -999.0,9,   -999.0,  -999.00,9,   3.4544
  33LG20090916,  SR01,     7,  1,    127,      9,2,20090919,1518,-57.1090, -64.0300, 4001,    504.6,   3.7460,  34.2780,2,  34.3010,2,    30.82,2,    33.77,2,     2.19,2,   -999.0,9,   -999.0,9,     -999,   -999.0,9,   -999.0,  -999.00,9,   3.7109
