EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,CCL4,CCL4_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,PMOL/KG,,DEG C
74DI20040404,        A05,       9,          1,          1,2,20040405,       0000,    27.0006,   -79.2807,        615,   604.9,-999.0000,  35.7413,0,  35.7420,2,    154.4,0,  -999.0,9,    7.31,2,   16.88,2,    0.91,2,   1.648,2,   0.893,2,   0.011,2,  2158.7,2,  2343.8,2,   488.3,2,      15,   0.307,2,-999.0000
74DI20040404,        A05,       9,          1,          2,2,20040405,       0000,    27.0006,   -79.2807,        615,   451.8,-999.0000,  36.0896,0,  36.0790,2,    170.6,0,  -999.0,9,    4.31,2,   11.90,2,    0.60,2,   2.117,2,   1.139,2,   0.014,2,  2139.8,2,  2360.5,2,   431.0,2,      15,   0.380,2,-999.0000
74DI20040404,        A05,       9,          1,          3,2,20040405,       0000,    27.0006,   -79.2807,        615,   302.1,-999.0000,  36.5401,0,  36.5500,2,    187.4,0,  -999.0,9,    1.63,2,    5.07,2,    0.17,2,   2.364,2,   1.322,2,   0.010,2,  2110.4,2,  2385.0,2,   389.2,2,      15,   0.348,2,-999.0000
74DI20040404,        A05,       9,          1,          4,2,20040405,       0000,    27.0006,   -79.2807,        615,   151.3,-999.0000,  36.9609,0,  36.9600,2,    177.3,0,  -999.0,9,    1.20,2,    2.34,2,    0.03,2,   1.965,2,   1.200,2,   0.061,2,  2094.7,2,  -999.0,9,   416.1,2,      15,   0.536,2,-999.0000
74DI20040404,        A05,       9,          1,          5,2,20040405,       0000,    27.0006,   -79.2807,        615,    50.8,-999.0000,  36.3178,0,  36.3080,2,    203.6,0,  -999.0,9,    1.02,2,    0.00,2,    0.00,2,   1.764,2,   1.086,2,   0.114,2,  2028.2,2,  2377.0,2,   403.7,2,      15,   1.751,2,-999.0000
74DI20040404,        A05,       9,          1,          6,2,20040405,       0000,    27.0006,   -79.2807,        615,    11.3,-999.0000,  36.3029,0,  36.2980,2,    204.3,0,  -999.0,9,    1.07,2,    0.00,2,    0.00,2,   1.764,2,   1.091,2,   0.104,2,  2026.6,2,  2374.6,2,   404.1,2,      15,   1.773,2,-999.0000
74DI20040404,        A05,      10,          1,          1,2,20040406,       0000,    26.9986,   -79.1943,        468,   457.6,-999.0000,  36.2179,9,  36.2170,2,    177.5,9,  -999.0,9,    3.41,2,    9.85,2,    0.45,2,   2.252,6,   1.245,6,   0.015,6,  2134.3,2,  2366.2,2,   422.1,2,      15,   0.391,6,-999.0000
74DI20040404,        A05,      10,          1,          2,2,20040406,       0000,    26.9986,   -79.1943,        468,   300.0,-999.0000,  36.5808,0,  36.5750,2,    192.9,0,  -999.0,9,    1.46,2,    4.29,2,    0.12,2,   2.341,2,   1.369,2,   0.014,2,  2106.3,2,  2386.8,2,   382.5,2,      15,   0.351,2,-999.0000
74DI20040404,        A05,      10,          1,          3,2,20040406,       0000,    26.9986,   -79.1943,        468,   149.4,-999.0000,  36.7701,0,  36.8060,2,    202.1,0,  -999.0,9,    0.98,2,    1.07,2,    0.00,2,   2.012,2,   1.276,2,   0.088,2,  2078.6,2,  2399.7,2,   378.9,2,      15,   1.005,2,-999.0000
74DI20040404,        A05,      10,          1,          4,2,20040406,       0000,    26.9986,   -79.1943,        468,    51.4,-999.0000,  36.3661,0,  36.4290,2,    204.2,0,  -999.0,9,    0.88,2,    0.10,2,    0.00,2,   1.782,2,   1.143,2,   0.113,2,  2039.2,2,  2379.5,2,   409.5,2,      15,   1.603,2,-999.0000
74DI20040404,        A05,      10,          1,          5,2,20040406,       0000,    26.9986,   -79.1943,        468,    11.1,-999.0000,  35.7309,0,  36.2980,3,    194.2,0,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,   1.763,2,   1.090,2,   0.106,2,  2029.0,2,  2371.5,2,   403.6,2,      15,   1.738,2,-999.0000
74DI20040404,        A05,      12,          1,          1,2,20040407,       0000,    26.5080,   -76.9274,        272,   262.5,  19.8880,  36.7095,0,  36.8240,2,    191.8,0,   211.6,3,    0.98,2,    1.11,2,    0.08,2,   1.823,4,   1.158,4,   0.131,4,  -999.0,9,  2406.3,2,  -999.0,9, -999.00,   1.864,4,  19.8391
74DI20040404,        A05,      12,          1,          2,2,20040407,       0000,    26.5080,   -76.9274,        272,   202.1,  21.6750,  36.7832,0,  36.7830,2,    197.8,0,   196.6,2,    0.91,2,    0.81,2,    0.06,2,   1.988,2,   1.215,2,   0.084,2,  2080.9,2,  2402.8,2,   372.6,2,      15,   0.814,2,  21.6351
74DI20040404,        A05,      12,          1,          3,2,20040407,       0000,    26.5080,   -76.9274,        272,   101.7,  23.0350,  36.8015,0,  36.7880,2,    207.7,0,   205.9,2,    0.92,2,    0.20,2,    0.02,2,   1.876,2,   1.178,2,   0.115,2,  2058.1,2,  2403.5,2,   386.4,2,      15,   1.560,2,  23.0141
74DI20040404,        A05,      12,          1,          4,2,20040407,       0000,    26.5080,   -76.9274,        272,    50.5,  23.4050,  36.8207,0,  36.8210,2,    210.7,0,   210.3,2,    0.95,2,    0.00,2,    0.02,2,   1.849,2,   1.161,2,   0.127,2,  2052.7,2,  2404.5,2,   381.7,2,      15,   1.808,2,  23.3945
74DI20040404,        A05,      12,          1,          5,2,20040407,       0000,    26.5080,   -76.9274,        272,    11.2,  23.5360,  36.8252,0,  36.8230,2,    210.4,0,   210.6,2,    0.96,2,    0.00,2,    0.01,2,   1.845,2,   1.126,2,   0.124,2,  2052.3,2,  2407.1,2,   380.4,2,      15,   1.855,2,  23.5337
74DI20040404,        A05,      13,          1,          1,2,20040407,       0000,    26.5272,   -76.8063,       2072,  1700.8,   4.0690,  34.9815,0,  34.9810,2,    262.9,0,   272.7,2,   13.28,2,   15.33,2,    1.24,2,   1.541,2,   0.662,2,   0.046,2,  2162.1,2,  2309.7,2,   368.3,2,      15,   1.999,2,   3.9293
74DI20040404,        A05,      13,          1,          2,2,20040407,       0000,    26.5272,   -76.8063,       2072,  1621.9,   4.1200,  34.9831,0,  34.9850,2,    262.1,0,   272.1,2,   13.28,2,   17.09,2,    1.18,2,   1.572,6,   0.710,6,   0.073,6,  2164.6,2,  2309.8,2,   374.8,2,      15,   2.029,6,   3.9871
74DI20040404,        A05,      13,          1,          3,2,20040407,       0000,    26.5272,   -76.8063,       2072,  1326.5,   4.2500,  34.9913,0,  34.9950,2,    258.0,0,   248.3,2,   12.99,2,   16.89,2,    1.11,2,   1.594,2,   0.783,2,   0.073,2,  2165.3,2,  2309.6,2,   380.2,2,      15,   2.021,2,   4.1428
74DI20040404,        A05,      13,          1,          4,2,20040407,       0000,    26.5272,   -76.8063,       2072,  1043.6,   5.0240,  35.0542,0,  35.0430,2,    231.6,0,   235.1,2,   13.18,2,   18.65,2,    1.21,2,   1.427,2,   0.695,2,   0.062,2,  2171.2,2,  2314.2,2,   402.4,2,      15,   1.630,2,   4.9356
74DI20040404,        A05,      13,          1,          5,2,20040407,       0000,    26.5272,   -76.8063,       2072,   918.4,   6.0740,  35.0777,0,  35.0840,2,    209.4,0,   204.0,2,   14.25,2,   20.50,2,    1.29,2,   1.024,2,   0.455,2,   0.023,2,  2180.0,2,  2320.4,2,   445.1,2,      15,   0.999,2,   5.9897
74DI20040404,        A05,      13,          1,          6,2,20040407,       0000,    26.5272,   -76.8063,       2072,   799.7,   8.3930,  35.2032,0,  35.1660,2,    151.7,0,   155.2,2,   15.23,2,   23.04,2,    1.39,2,   0.659,2,   0.278,2,   0.007,2,  2189.5,2,  2324.0,2,   522.8,2,      15,   0.328,2,   8.3064
74DI20040404,        A05,      13,          1,          7,2,20040407,       0000,    26.5272,   -76.8063,       2072,   655.9,  12.6300,  35.6102,0,  35.6540,2,    151.9,0,   151.8,2,    8.10,2,   17.27,2,    1.12,2,   1.513,2,   0.756,2,   0.010,2,  2166.7,2,  2345.2,2,   498.9,2,      15,   0.282,2,  12.5394
74DI20040404,        A05,      13,          1,          8,2,20040407,       0000,    26.5272,   -76.8063,       2072,   504.5,  16.3950,  36.2392,0,  36.2510,2,    176.4,0,   177.7,2,    3.12,2,    8.68,2,    0.53,2,   2.181,2,   1.187,2,   0.011,2,  2132.4,2,  -999.0,9,   425.9,2,      15,   0.420,2,  16.3124
74DI20040404,        A05,      13,          1,          9,2,20040407,       0000,    26.5272,   -76.8063,       2072,   402.6,  17.8220,  36.4892,0,  36.4870,2,    192.7,0,   191.9,2,    1.76,2,    5.07,2,    0.29,2,   2.306,2,   1.300,2,   0.012,2,  2111.8,2,  2385.1,2,   390.3,2,      15,   0.400,2,  17.7523
74DI20040404,        A05,      13,          1,         10,2,20040407,       0000,    26.5272,   -76.8063,       2072,   298.8,  19.0180,  36.6320,0,  36.6350,2,    192.2,0,   192.8,2,    1.27,2,    3.32,2,    0.15,2,   2.240,2,   1.275,2,   0.011,2,  2105.8,2,  2394.2,2,   384.6,2,      15,   0.330,2,  18.9640
74DI20040404,        A05,      13,          1,         11,2,20040407,       0000,    26.5272,   -76.8063,       2072,   203.1,  21.3000,  36.8731,0,  36.8460,2,    188.1,0,   190.1,2,    0.88,2,    1.27,2,    0.05,2,   2.066,2,   1.213,2,   0.062,2,  2100.6,2,  2408.8,2,   391.0,2,      15,   0.291,2,  21.2603
74DI20040404,        A05,      13,          1,         12,2,20040407,       0000,    26.5272,   -76.8063,       2072,   103.1,  23.4780,  36.8006,0,  36.8050,2,    209.9,0,   210.8,2,    0.98,2,    0.00,2,    0.02,2,   1.855,2,   1.130,2,   0.082,3,  2054.4,2,  2405.4,2,   386.3,2,      15,   1.895,2,  23.4565
74DI20040404,        A05,      13,          1,         13,2,20040407,       0000,    26.5272,   -76.8063,       2072,    52.3,  23.9320,  36.8189,0,  36.8200,2,    210.5,0,   210.9,2,    1.07,2,    0.00,2,    0.01,2,   1.809,2,   1.090,2,   0.085,3,  2049.5,2,  2409.6,2,  -999.0,9, -999.00,   1.958,2,  23.9209
74DI20040404,        A05,      13,          1,         14,2,20040407,       0000,    26.5272,   -76.8063,       2072,    12.4,  23.9820,  36.8196,9,  36.8200,2,    211.2,9,   211.3,2,    1.07,2,    0.00,2,    0.01,2,   1.808,2,   1.100,2,   0.123,2,  2050.2,2,  2406.7,2,   381.7,2,      15,   1.969,2,  23.9794
74DI20040404,        A05,      14,          1,          1,2,20040408,       0000,    26.5126,   -76.7819,       3018,  2358.5,   3.4780,  34.9615,0,  34.9620,2,    270.9,0,   263.7,2,   16.79,2,   17.97,2,    1.08,2,   0.891,6,   0.440,6,   0.033,6,  2160.7,2,  2315.5,2,   349.1,2,      15,   1.437,6,   3.2834
74DI20040404,        A05,      14,          1,          2,2,20040408,       0000,    26.5126,   -76.7819,       3018,  2308.4,   3.5460,  34.9624,0,  34.9630,2,    271.3,0,   265.5,2,   16.11,2,   17.38,2,    1.04,2,   0.987,2,   0.480,2,   0.039,2,  2160.9,2,  2310.1,2,   352.6,2,      15,   1.545,2,   3.3552
74DI20040404,        A05,      14,          1,          3,2,20040408,       0000,    26.5126,   -76.7819,       3018,  2004.9,   3.7230,  34.9645,0,  34.9660,2,    271.2,0,   268.0,2,   14.65,2,   17.57,2,    1.03,2,   1.285,2,   0.656,2,   0.052,2,  2160.5,2,  -999.0,9,   361.3,2,      15,   1.858,2,   3.5591
74DI20040404,        A05,      14,          1,          4,2,20040408,       0000,    26.5126,   -76.7819,       3018,  1701.0,   4.0060,  34.9775,0,  34.9780,2,    266.9,0,   262.0,2,   13.47,2,   18.36,2,    1.06,2,   1.543,2,   0.761,2,   0.065,2,  2162.0,2,  -999.0,9,   370.9,2,      15,   2.053,2,   3.8671
74DI20040404,        A05,      14,          1,          5,2,20040408,       0000,    26.5126,   -76.7819,       3018,  1398.8,   4.2150,  34.9908,0,  34.9920,2,    261.7,0,   258.9,2,   13.18,2,   18.26,2,    1.08,2,   1.596,2,   0.804,2,   0.075,2,  2163.1,2,  2310.6,2,   377.4,2,      15,   2.048,2,   4.1016
74DI20040404,        A05,      14,          1,          6,2,20040408,       0000,    26.5126,   -76.7819,       3018,  1103.0,   4.9090,  35.0378,0,  35.0440,2,    243.7,0,   239.8,2,   13.38,2,   19.04,2,    1.14,2,   1.362,2,   0.637,2,   0.049,2,  2169.7,2,  2311.4,2,   396.8,2,      15,   1.638,2,   4.8161
74DI20040404,        A05,      14,          1,          7,2,20040408,       0000,    26.5126,   -76.7819,       3018,   956.7,   5.9520,  35.0738,0,  35.0790,2,    216.1,0,   209.3,2,   14.45,2,   20.99,2,    1.28,2,   1.107,2,   0.521,2,   0.035,2,  2177.9,2,  -999.0,9,   438.4,2,      15,   1.105,2,   5.8648
74DI20040404,        A05,      14,          1,          8,2,20040408,       0000,    26.5126,   -76.7819,       3018,   808.9,   8.2380,  35.1544,0,  35.1560,2,    159.3,0,   158.0,2,   15.33,2,   24.60,2,    1.45,2,   0.662,2,   0.298,2,   0.011,2,  2189.1,2,  2324.4,2,   519.3,2,      15,   0.368,2,   8.1513
74DI20040404,        A05,      14,          1,          9,2,20040408,       0000,    26.5126,   -76.7819,       3018,   656.9,  12.2240,  35.6046,0,  35.5840,2,    154.1,0,   150.0,2,    8.98,2,   18.74,2,    1.07,2,   1.376,2,   0.704,2,   0.015,2,  2169.7,2,  2338.5,2,   514.4,2,      15,   0.287,2,  12.1351
74DI20040404,        A05,      14,          1,         10,2,20040408,       0000,    26.5126,   -76.7819,       3018,   506.5,  16.1260,  36.1945,0,  36.1970,2,    176.9,0,   175.1,2,    3.51,2,   10.34,2,    0.45,2,   2.143,2,   1.144,2,   0.016,2,  2134.7,2,  -999.0,9,   433.2,2,      15,   0.377,2,  16.0440
74DI20040404,        A05,      14,          1,         11,2,20040408,       0000,    26.5126,   -76.7819,       3018,   405.3,  17.7630,  36.4901,0,  36.4740,2,    193.8,0,   191.5,2,    1.95,2,    5.75,2,    0.16,2,   2.291,2,   1.269,2,   0.026,2,  2113.0,2,  -999.0,9,   391.7,2,      15,   0.381,2,  17.6930
74DI20040404,        A05,      14,          1,         12,2,20040408,       0000,    26.5126,   -76.7819,       3018,   304.7,  18.7460,  36.6161,0,  36.6010,2,    199.8,0,   195.6,2,    1.37,2,    3.61,2,    0.03,2,   2.258,2,   1.267,2,   0.022,2,  2103.2,2,  2391.1,2,   377.9,2,      15,   0.382,2,  18.6915
74DI20040404,        A05,      14,          1,         13,2,20040408,       0000,    26.5126,   -76.7819,       3018,   204.1,  21.2090,  36.8753,0,  36.8230,2,    190.4,0,   189.7,2,    0.98,2,    1.37,2,    0.00,2,   2.072,2,   1.206,2,   0.049,2,  2097.9,2,  2405.8,2,   390.9,2,      15,   0.307,2,  21.1693
74DI20040404,        A05,      14,          1,         14,2,20040408,       0000,    26.5126,   -76.7819,       3018,   104.3,  23.5410,  36.8111,0,  36.8060,2,    213.2,0,   213.2,2,    0.98,2,    0.00,2,    0.00,2,   1.844,2,   1.146,2,   0.128,2,  2052.7,2,  2405.1,2,   385.7,2,      15,   1.875,2,  23.5192
74DI20040404,        A05,      14,          1,         15,2,20040408,       0000,    26.5126,   -76.7819,       3018,    53.2,  23.9400,  36.8162,0,  36.8190,2,    212.9,0,   212.0,2,    1.07,2,    0.00,2,    0.00,2,   1.809,2,   1.127,2,   0.121,2,  2049.2,2,  2407.5,2,   382.7,2,      15,   1.949,2,  23.9287
74DI20040404,        A05,      14,          1,         16,2,20040408,       0000,    26.5126,   -76.7819,       3018,    12.8,  24.0460,  36.8225,0,  36.8230,2,    214.5,0,   212.8,2,    1.07,2,    0.00,2,    0.00,2,   1.817,2,   1.117,2,   0.120,2,  2048.5,2,  2406.8,2,   384.5,2,      15,   1.962,2,  24.0433
74DI20040404,        A05,      15,          1,          1,2,20040408,       0000,    26.5154,   -76.7455,       3872,  3862.3,   2.2370,  34.8928,0,  34.8930,2,    265.8,0,   264.1,2,   31.64,2,   18.65,2,    1.34,2,   0.696,2,   0.384,2,   0.040,2,  2176.4,2,  -999.0,9,   331.7,2,      15,   1.185,2,   1.9116
74DI20040404,        A05,      15,          1,          2,2,20040408,       0000,    26.5154,   -76.7455,       3872,  3431.9,   2.4030,  34.9078,0,  34.9070,2,    270.3,0,   269.9,2,   25.09,2,   17.77,2,    1.24,2,   0.890,2,   0.435,2,   0.041,2,  2168.9,2,  -999.0,9,   332.8,2,      15,   1.434,2,   2.1203
74DI20040404,        A05,      15,          1,          3,2,20040408,       0000,    26.5154,   -76.7455,       3872,  3132.4,   2.6120,  34.9205,0,  34.9200,2,    269.4,0,   270.9,2,   22.65,2,   17.48,2,    1.24,2,   0.822,2,   0.401,2,   0.031,2,  2164.9,2,  -999.0,9,   337.1,2,      15,   1.354,2,   2.3560
74DI20040404,        A05,      15,          1,          4,2,20040408,       0000,    26.5154,   -76.7455,       3872,  2826.8,   3.1070,  34.9428,0,  34.9470,2,    266.2,0,   265.5,2,   19.92,2,   18.36,2,    1.25,2,   0.614,6,   0.297,6,   0.022,6,  2161.6,2,  -999.0,9,   344.1,2,      15,   1.124,6,   2.8720
74DI20040404,        A05,      15,          1,          5,2,20040408,       0000,    26.5154,   -76.7455,       3872,  2542.8,   3.3280,  34.9546,0,-999.0000,9,    265.5,0,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,   0.778,2,   0.392,2,   0.025,2,  -999.0,9,  -999.0,9,   349.5,2,      15,   1.331,2,-999.0000
74DI20040404,        A05,      15,          1,          6,2,20040408,       0000,    26.5154,   -76.7455,       3872,  2271.3,   3.5850,  34.9586,0,  34.9590,2,    266.5,0,   268.3,2,   15.52,2,   18.16,2,    1.27,2,   1.164,2,   0.633,2,   0.044,2,  2161.9,2,  -999.0,9,   356.9,2,      15,   1.766,2,   3.3973
74DI20040404,        A05,      15,          1,          7,2,20040408,       0000,    26.5154,   -76.7455,       3872,  1979.9,   3.7260,  34.9668,9,  34.9630,2,    264.9,9,   266.2,2,   14.45,2,   18.16,2,    1.24,2,   1.307,2,   0.679,2,   0.050,2,  2162.5,2,  -999.0,9,   360.3,2,      15,   1.920,2,   3.5645
74DI20040404,        A05,      15,          1,          8,2,20040408,       0000,    26.5154,   -76.7455,       3872,  1665.0,   3.9180,  34.9725,0,  34.9720,2,    262.0,0,   267.5,2,   13.77,2,   17.97,2,    1.24,2,   1.464,2,   0.752,2,   0.060,2,  2163.4,2,  -999.0,9,   368.7,2,      15,   2.053,2,   3.7836
74DI20040404,        A05,      15,          1,          9,2,20040408,       0000,    26.5154,   -76.7455,       3872,  1365.1,   4.1770,  34.9928,0,  34.9910,2,    254.6,0,   257.7,2,   13.08,2,   17.97,2,    1.22,2,   1.554,2,   0.845,2,   0.063,2,  2165.8,2,  -999.0,9,   376.3,2,      15,   2.067,2,   4.0671
74DI20040404,        A05,      15,          1,         10,2,20040408,       0000,    26.5154,   -76.7455,       3872,  1070.0,   5.2230,  35.0544,0,  35.0560,2,    227.5,0,   233.2,2,   13.67,2,   19.62,2,    1.33,2,   1.330,2,   0.687,2,   0.052,2,  2173.3,2,  -999.0,9,   410.9,2,      15,   1.549,2,   5.1305
74DI20040404,        A05,      15,          1,         11,2,20040408,       0000,    26.5154,   -76.7455,       3872,   951.5,   6.3550,  35.0838,0,  35.0880,2,    197.8,0,   197.4,2,   15.03,2,   21.19,2,    1.46,2,   0.937,2,   0.447,2,   0.022,2,  2184.7,2,  -999.0,9,  -999.0,9, -999.00,   0.896,2,   6.2655
74DI20040404,        A05,      15,          1,         12,2,20040408,       0000,    26.5154,   -76.7455,       3872,   797.5,   9.1810,  35.2369,0,  35.2210,2,    145.7,0,   147.3,2,   14.84,2,   22.84,2,    1.61,2,   0.727,2,   0.360,2,   0.005,2,  2188.3,2,  -999.0,9,   534.4,2,      15,   0.295,2,   9.0901
74DI20040404,        A05,      15,          1,         13,2,20040408,       0000,    26.5154,   -76.7455,       3872,   646.0,  12.7970,  35.7075,0,  35.6800,2,    150.0,0,   151.2,2,    7.90,2,   17.47,2,    1.13,2,   1.514,2,   0.816,2,   0.010,2,  2164.0,2,  -999.0,9,   498.5,2,      15,   0.283,2,  12.7070
74DI20040404,        A05,      15,          1,         14,2,20040408,       0000,    26.5154,   -76.7455,       3872,   502.7,  16.4400,  36.2586,0,  36.2600,2,    176.5,0,   180.2,2,    3.12,2,    8.68,2,    0.53,2,   2.184,2,   1.288,2,   0.015,2,  2128.3,2,  -999.0,9,   420.8,2,      15,   0.406,2,  16.3575
74DI20040404,        A05,      15,          1,         15,2,20040408,       0000,    26.5154,   -76.7455,       3872,   407.1,  17.5990,  36.4532,0,  36.4540,2,    186.1,0,   192.4,2,    2.05,2,    6.14,2,    0.33,2,   2.245,2,   1.336,2,   0.016,2,  2113.8,2,  -999.0,9,   395.4,2,      15,   0.397,2,  17.5292
74DI20040404,        A05,      15,          1,         16,2,20040408,       0000,    26.5154,   -76.7455,       3872,   306.4,  18.7310,  36.6137,0,  36.6040,2,    190.3,0,   193.9,2,    1.37,2,    3.80,2,    0.22,2,   2.236,2,   1.338,2,   0.012,2,  2107.1,2,  -999.0,9,   380.5,2,      15,   0.350,2,  18.6762
74DI20040404,        A05,      15,          1,         17,2,20040408,       0000,    26.5154,   -76.7455,       3872,   206.9,  20.7610,  36.7806,0,  36.7480,2,    190.2,0,   201.5,2,    0.98,2,    0.88,2,    0.06,2,   2.066,2,   1.311,2,   0.072,2,  2088.9,2,  -999.0,9,   370.5,2,      15,   0.843,2,  20.7213
74DI20040404,        A05,      15,          1,         18,2,20040408,       0000,    26.5154,   -76.7455,       3872,   106.2,  23.7500,  36.8208,0,  36.8140,2,    207.1,0,   211.0,2,    1.07,2,    0.10,2,    0.11,2,   1.806,2,   1.185,2,   0.116,2,  2050.4,2,  -999.0,9,   385.8,2,      15,   1.900,2,  23.7276
74DI20040404,        A05,      15,          1,         19,2,20040408,       0000,    26.5154,   -76.7455,       3872,    56.3,  23.9150,  36.8208,0,  36.8210,2,    207.2,0,   213.5,2,    1.07,2,    0.00,2,    0.04,2,   1.791,2,   1.168,2,   0.111,2,  2046.0,2,  -999.0,9,   383.7,2,      15,   1.940,2,  23.9031
74DI20040404,        A05,      15,          1,         20,2,20040408,       0000,    26.5154,   -76.7455,       3872,    15.6,  23.9820,  36.8161,0,  36.8160,2,    207.3,0,   212.3,2,    1.07,2,    0.10,2,    0.11,2,   1.781,2,   1.078,2,   0.112,2,  2045.5,2,  -999.0,9,   383.3,2,      15,   1.941,2,  23.9787
74DI20040404,        A05,      16,          1,          1,2,20040408,       0000,    26.5086,   -76.6882,       4509,  4499.0,   2.2600,  34.8903,0,  34.8890,2,    265.5,0,   262.3,2,   35.05,2,   18.45,2,    1.36,2,   0.547,6,   0.243,6,   0.027,6,  2179.4,2,  -999.0,9,   361.6,2,      15,   1.012,6,   1.8602
74DI20040404,        A05,      16,          1,          2,2,20040408,       0000,    26.5086,   -76.6882,       4509,  4148.1,   2.2530,  34.8917,0,  34.8910,2,    268.9,0,   267.8,2,   32.32,2,   18.75,2,    1.34,2,   0.648,2,   0.330,2,   0.032,2,  2176.7,2,  -999.0,9,   337.3,2,      15,   1.133,2,   1.8947
74DI20040404,        A05,      16,          1,          3,2,20040408,       0000,    26.5086,   -76.6882,       4509,  3843.0,   2.2540,  34.8945,0,  34.8940,2,    270.4,0,   267.5,2,   30.76,2,   18.85,2,    1.31,2,   0.735,2,   0.339,2,   0.037,2,  2174.3,2,  -999.0,9,   336.7,2,      15,   1.241,2,   1.9302
74DI20040404,        A05,      16,          1,          4,2,20040408,       0000,    26.5086,   -76.6882,       4509,  3542.9,   2.3200,  34.9016,0,  34.9000,2,    272.3,0,   269.6,2,   27.34,2,   18.06,2,    1.21,2,   0.847,2,   0.421,2,   0.037,2,  2170.8,2,  -999.0,9,   335.9,2,      15,   1.384,2,   2.0274
74DI20040404,        A05,      16,          1,          5,2,20040408,       0000,    26.5086,   -76.6882,       4509,  3240.7,   2.5200,  34.9149,0,  34.9140,2,    273.0,0,   273.4,2,   23.34,2,   17.18,2,    1.17,2,   0.861,2,   0.427,2,   0.041,2,  2166.5,2,  -999.0,9,   336.3,2,      15,   1.405,2,   2.2548
74DI20040404,        A05,      16,          1,          6,2,20040408,       0000,    26.5086,   -76.6882,       4509,  2936.1,   2.8410,  34.9336,0,  34.9330,2,    270.3,0,   268.1,2,   21.29,2,   16.89,2, -999.00,9,   0.711,2,   0.335,2,   0.031,2,  2165.2,2,  -999.0,9,   341.0,2,      15,   1.228,2,   2.6003
74DI20040404,        A05,      16,          1,          7,2,20040408,       0000,    26.5086,   -76.6882,       4509,  2631.7,   3.2590,  34.9546,0,  34.9540,2,    268.0,0,   266.5,2,   18.84,2,   16.89,2,    1.27,2,   0.692,2,   0.310,2,   0.024,2,  2164.0,2,  -999.0,9,   347.9,2,      15,   1.231,2,   3.0409
74DI20040404,        A05,      16,          1,          8,2,20040408,       0000,    26.5086,   -76.6882,       4509,  2021.2,   3.6610,  34.9561,0,  34.9570,2,    269.3,0,   268.2,2,   14.65,2,   17.38,2,    1.22,2,   1.341,2,   0.669,2,   0.051,2,  2161.3,2,  -999.0,9,   359.4,2,      15,   1.947,2,   3.4965
74DI20040404,        A05,      16,          1,          9,2,20040408,       0000,    26.5086,   -76.6882,       4509,  1718.6,   3.6990,  34.9568,0,  34.9610,2,    268.7,0,   265.1,2,   14.55,2,   17.97,2,    1.27,2,   1.376,2,   0.626,2,   0.057,2,  2162.7,2,  -999.0,9,   361.5,2,      15,   1.979,2,   3.5624
74DI20040404,        A05,      16,          1,         10,2,20040408,       0000,    26.5086,   -76.6882,       4509,  1718.3,   3.6910,  34.9568,9,  34.9600,2,    268.7,9,   266.2,2,   14.45,2,   18.16,2,    1.33,2,   1.387,2,   0.708,2,   0.055,2,  2166.9,2,  -999.0,9,   362.4,2,      15,   1.989,2,   3.5545
74DI20040404,        A05,      16,          1,         11,2,20040408,       0000,    26.5086,   -76.6882,       4509,  1413.7,   3.9210,  34.9899,0,  34.9730,2,    259.0,0,   261.7,2,   13.67,2,   17.38,2,    1.29,2,   1.513,2,   0.775,2,   0.061,2,  2156.9,2,  -999.0,9,   369.4,2,      15,   2.084,2,   3.8094
74DI20040404,        A05,      16,          1,         12,2,20040408,       0000,    26.5086,   -76.6882,       4509,  1113.3,   5.0260,  35.0581,0,  35.0500,2,    232.5,0,   236.7,2,   13.57,2,   18.75,2,    1.31,2,   1.333,2,   0.675,2,   0.046,2,  2165.6,2,  -999.0,9,   402.7,2,      15,   1.591,2,   4.9311
74DI20040404,        A05,      16,          1,         13,2,20040408,       0000,    26.5086,   -76.6882,       4509,   963.7,   6.1680,  35.0860,0,  35.0850,2,    196.0,0,   204.9,2,   14.45,2,   20.21,2,    1.32,2,   0.986,2,   0.458,2,   0.031,2,  2175.5,2,  -999.0,9,   444.4,2,      15,   0.979,2,   6.0786
