EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,,,DEG C,DEG C
  06MT19990711,   456, 52,     14,2,19990729,0000, 42.8933, -48.1930, 3294,    897.7,   4.0200,  34.9530,2,    269.5,2,    11.06,2,    17.67,2,     0.01, 2,     1.20,2,    2.752,2,    1.389,2,   -999.0,9,-999.0000,9,  -999.00,   3.9519
  06MT19990711,   456, 52,     15,2,19990729,0000, 42.8933, -48.1930, 3294,    697.6,   4.3500,  34.9710,2,    260.2,2,    11.19,2,    17.97,2,     0.01, 2,     1.22,2,    2.647,2,    1.363,2,   -999.0,9,-999.0000,9,  -999.00,   4.2964
  06MT19990711,   456, 52,     16,2,19990729,0000, 42.8933, -48.1930, 3294,    499.6,   4.8850,  34.9890,2,    245.9,2,    11.40,2,    18.51,2,     0.01, 2,     1.26,2,    2.523,2,    1.338,2,   -999.0,9,-999.0000,9,  -999.00,   4.8452
  06MT19990711,   456, 52,     17,2,19990729,0000, 42.8933, -48.1930, 3294,    299.5,   5.2480,  34.8550,2,    230.8,2,    11.83,2,    18.82,2,     0.01, 2,     1.31,2,    2.881,2,    1.517,2,   -999.0,9,-999.0000,9,  -999.00,   5.2238
  06MT19990711,   456, 52,     18,2,19990729,0000, 42.8933, -48.1930, 3294,    198.0,   5.7210,  34.7500,2,    201.9,2,    12.47,2,    19.99,2,     0.01, 2,     1.38,2,    2.507,2,    1.266,2,   -999.0,9,-999.0000,9,  -999.00,   5.7045
  06MT19990711,   456, 52,     19,2,19990729,0000, 42.8933, -48.1930, 3294,    101.3,   4.8980,  34.3220,2,    243.6,2,     8.57,2,    13.99,2,     0.02, 2,     1.09,2,    4.484,2,    2.320,2,   -999.0,9,-999.0000,9,  -999.00,   4.8903
  06MT19990711,   456, 52,     20,2,19990729,0000, 42.8933, -48.1930, 3294,     10.3,  14.4820,  32.9980,2,    285.5,2,     0.82,2,     0.10,2,     0.03, 2,     0.24,2,    3.877,2,    2.120,2,   -999.0,9,-999.0000,9,  -999.00,  14.4805
  06MT19990711,   456, 52,     21,2,19990729,0000, 42.8933, -48.1930, 3294,     10.2,  14.4820,  32.9980,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  14.4805
  06MT19990711,   456, 52,     22,2,19990729,0000, 42.8933, -48.1930, 3294,     10.3,  14.4820,  32.9980,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  14.4805
  06MT19990711,   457, 53,      1,2,19990729,0000, 42.8400, -47.9750, 3531,   3567.9,   2.1040,  34.8940,2,    284.2,2,    17.79,2,    16.36,2,     0.02, 2,     1.08,2,    2.255,2,    1.099,2,   -999.0,9,-999.0000,9,  -999.00,   1.8142
  06MT19990711,   457, 53,      2,2,19990729,0000, 42.8400, -47.9750, 3531,   3399.2,   2.1810,  34.8970,2,    281.0,2,    19.59,2,    16.85,2,     0.01, 2,     1.08,2,    1.838,2,    0.880,2,   -999.0,9,-999.0000,9,  -999.00,   1.9072
  06MT19990711,   457, 53,      3,2,19990729,0000, 42.8400, -47.9750, 3531,   3195.8,   2.3980,  34.9060,2,    280.6,2,    17.08,2,    16.64,2,     0.00, 2,     1.06,2,    1.672,2,    0.837,2,   -999.0,9,-999.0000,9,  -999.00,   2.1403
  06MT19990711,   457, 53,      4,2,19990729,0000, 42.8400, -47.9750, 3531,   2995.8,   2.5760,  34.9130,2,    280.2,2,    15.65,2,    16.54,2,     0.00, 2,     1.05,2,    1.726,2,    0.843,2,   -999.0,9,-999.0000,9,  -999.00,   2.3349
  06MT19990711,   457, 53,      5,2,19990729,0000, 42.8400, -47.9750, 3531,   2798.0,   2.7460,  34.9170,2,    279.5,2,    14.66,2,    16.64,2,     0.01, 2,     1.05,2,    1.761,2,    0.825,2,   -999.0,9,-999.0000,9,  -999.00,   2.5214
  06MT19990711,   457, 53,      6,2,19990729,0000, 42.8400, -47.9750, 3531,   2577.4,   2.8980,  34.9190,2,    279.5,2,    13.81,2,    16.68,2,     0.00, 2,     1.08,2,    1.743,2,    0.881,2,   -999.0,9,-999.0000,9,  -999.00,   2.6924
  06MT19990711,   457, 53,      7,2,19990729,0000, 42.8400, -47.9750, 3531,   2397.7,   2.9960,  34.9140,2,    279.8,2,    13.01,2,    16.75,2,     0.01, 2,     1.07,2,    1.937,2,    0.947,2,   -999.0,9,-999.0000,9,  -999.00,   2.8062
  06MT19990711,   457, 53,      8,2,19990729,0000, 42.8400, -47.9750, 3531,   2197.2,   3.1230,  34.9150,2,    279.4,2,    12.83,2,    16.95,2,     0.00, 2,     1.09,2,    1.967,2,    0.956,2,   -999.0,9,-999.0000,9,  -999.00,   2.9502
  06MT19990711,   457, 53,      9,2,19990729,0000, 42.8400, -47.9750, 3531,   1999.2,   3.1540,  34.9000,2,    283.5,2,    11.86,2,    16.90,2,     0.00, 2,     1.08,2,    2.375,2,    1.168,2,   -999.0,9,-999.0000,9,  -999.00,   2.9993
  06MT19990711,   457, 53,     10,2,19990729,0000, 42.8400, -47.9750, 3531,   1799.9,   3.1530,  34.8860,2,    287.2,2,    11.04,2,    16.86,2,     0.01, 2,     1.07,2,    3.044,2,    1.508,2,   -999.0,9,-999.0000,9,  -999.00,   3.0165
  06MT19990711,   457, 53,     11,2,19990729,0000, 42.8400, -47.9750, 3531,   1599.4,   3.2960,  34.8990,2,    283.2,2,    11.25,2,    17.03,2,     0.01, 2,     1.07,2,    2.762,2,    1.369,2,   -999.0,9,-999.0000,9,  -999.00,   3.1753
  06MT19990711,   457, 53,     12,2,19990729,0000, 42.8400, -47.9750, 3531,   1398.0,   3.4770,  34.9140,2,    278.2,2,    11.40,2,    17.22,2,     0.01, 2,     1.09,2,    2.509,2,    1.196,2,   -999.0,9,-999.0000,9,  -999.00,   3.3717
  06MT19990711,   457, 53,     13,2,19990729,0000, 42.8400, -47.9750, 3531,   1196.4,   3.6320,  34.9230,2,    275.7,2,    11.08,2,    17.34,2,     0.00, 2,     1.08,2,    2.627,2,    1.289,2,   -999.0,9,-999.0000,9,  -999.00,   3.5422
  06MT19990711,   457, 53,     14,2,19990729,0000, 42.8400, -47.9750, 3531,    996.8,   3.8760,  34.9430,2,    270.5,2,    11.12,2,    17.49,2,     0.01, 2,     1.09,2,    2.539,2,    1.261,2,   -999.0,9,-999.0000,9,  -999.00,   3.8008
  06MT19990711,   457, 53,     15,2,19990729,0000, 42.8400, -47.9750, 3531,    799.7,   4.2140,  34.9660,2,    263.8,2,    11.17,2,    17.74,2,     0.00, 2,     1.11,2,    2.515,2,    1.253,2,   -999.0,9,-999.0000,9,  -999.00,   4.1527
  06MT19990711,   457, 53,     16,2,19990729,0000, 42.8400, -47.9750, 3531,    599.2,   4.6550,  34.9870,2,    251.7,2,    11.28,2,    18.19,2,     0.01, 2,     1.16,2,    2.544,2,    1.302,2,   -999.0,9,-999.0000,9,  -999.00,   4.6079
  06MT19990711,   457, 53,     17,2,19990729,0000, 42.8400, -47.9750, 3531,    397.9,   5.1680,  34.9630,2,    238.9,2,    11.43,2,    18.48,2,     0.01, 2,     1.19,2,    2.658,2,    1.327,2,   -999.0,9,-999.0000,9,  -999.00,   5.1358
  06MT19990711,   457, 53,     18,2,19990729,0000, 42.8400, -47.9750, 3531,    196.9,   5.0210,  34.6180,2,    227.8,2,    11.37,2,    17.92,2,     0.01, 2,     1.24,2,    3.452,2,    1.796,2,   -999.0,9,-999.0000,9,  -999.00,   5.0057
  06MT19990711,   457, 53,     19,2,19990729,0000, 42.8400, -47.9750, 3531,    100.1,   4.0190,  34.0990,2,    254.9,2,     7.42,2,    12.53,2,     0.03, 2,     0.96,2,    4.779,2,    2.448,2,   -999.0,9,-999.0000,9,  -999.00,   4.0122
  06MT19990711,   457, 53,     20,2,19990729,0000, 42.8400, -47.9750, 3531,     12.9,  16.5020,  33.0370,2,    261.7,2,     0.83,2,     0.00,2,     0.03, 2,     0.18,2,    3.277,2,    1.839,2,   -999.0,9,-999.0000,9,  -999.00,  16.5000
  06MT19990711,   457, 53,     21,2,19990729,0000, 42.8400, -47.9750, 3531,     12.9,  16.5020,  33.0370,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  16.5000
  06MT19990711,   457, 53,     22,2,19990729,0000, 42.8400, -47.9750, 3531,     12.8,  16.5020,  33.0370,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  16.5000
  06MT19990711,   458, 54,      1,2,19990729,0000, 42.7830, -47.7670, 3647,   3698.4,   2.1150,  34.8940,2,    286.1,2,    17.43,2,    16.28,2,     0.01, 2,     1.02,2,    2.336,2,    1.171,2,   2160.6,2,   7.7357,2,    25.00,   1.8109
  06MT19990711,   458, 54,      2,2,19990729,0000, 42.7830, -47.7670, 3647,   3549.4,   2.1670,  34.8960,2,    282.4,9,    20.47,9,    16.89,9,     0.01, 9,     1.10,9,    1.850,2,    0.893,2,   2161.3,9,   7.7375,9,    25.00,   1.8776
  06MT19990711,   458, 54,      3,2,19990729,0000, 42.7830, -47.7670, 3647,   3451.6,   2.2220,  34.8990,2,    282.1,2,    19.19,2,    16.84,2,     0.00, 2,     1.09,2,    1.770,2,    0.850,2,   2162.2,2,   7.7386,2,    25.00,   1.9417
  06MT19990711,   458, 54,      4,2,19990729,0000, 42.7830, -47.7670, 3647,   3196.7,   2.3860,  34.9060,2,    281.2,2,    17.45,2,    16.78,2,     0.01, 2,     1.10,2,    1.716,2,    0.851,2,   2160.5,2,   7.7411,2,    25.00,   2.1285
  06MT19990711,   458, 54,      5,2,19990729,0000, 42.7830, -47.7670, 3647,   3000.0,   2.5330,  34.9120,2,    280.5,2,    16.24,2,    16.78,2,     0.01, 2,     1.10,2,    1.613,2,    0.776,2,   2157.4,2,   7.7416,2,    25.00,   2.2924
  06MT19990711,   458, 54,      6,2,19990729,0000, 42.7830, -47.7670, 3647,   2747.6,   2.7690,  34.9190,2,    279.5,2,    15.06,2,    16.84,2,     0.01, 2,     1.11,2,    1.666,2,    0.810,2,   2154.7,2,   7.7430,2,    25.00,   2.5490
  06MT19990711,   458, 54,      7,2,19990729,0000, 42.7830, -47.7670, 3647,   2396.1,   2.9830,  34.9100,2,    281.8,2,    12.91,2,    16.82,2,     0.01, 2,     1.11,2,    2.033,2,    0.987,2,   2155.8,2,   7.7399,2,    25.00,   2.7936
  06MT19990711,   458, 54,      8,2,19990729,0000, 42.7830, -47.7670, 3647,   2249.8,   3.0540,  34.9080,2,    282.8,2,    12.57,2,    16.96,2,     0.01, 2,     1.10,2,    2.271,2,    1.058,2,   2154.6,2,   7.7393,2,    25.00,   2.8774
  06MT19990711,   458, 54,      9,2,19990729,0000, 42.7830, -47.7670, 3647,   1998.9,   3.1880,  34.9070,2,    284.1,2,    12.30,2,    17.19,2,     0.00, 2,     1.12,2,    2.340,2,    1.146,2,   2153.7,2,   7.7391,2,    25.00,   3.0328
  06MT19990711,   458, 54,     10,2,19990729,0000, 42.7830, -47.7670, 3647,   1799.8,   3.2770,  34.9070,2,    286.9,2,    11.51,2,    17.19,2,     0.00, 2,     1.12,2,    2.740,2,    1.372,2,   2153.8,2,   7.7374,2,    25.00,   3.1387
  06MT19990711,   458, 54,     11,2,19990729,0000, 42.7830, -47.7670, 3647,   1598.6,   3.3320,  34.9040,2,    282.4,2,    11.72,2,    17.31,2,     0.00, 2,     1.12,2,    2.566,2,    1.248,2,   2154.3,2,   7.7380,2,    25.00,   3.2109
  06MT19990711,   458, 54,     12,2,19990729,0000, 42.7830, -47.7670, 3647,   1397.0,   3.4580,  34.9100,2,    281.4,2,    11.41,2,    17.38,2,     0.00, 2,     1.11,2,    2.678,2,    1.342,2,   2153.0,2,   7.7344,2,    25.00,   3.3530
  06MT19990711,   458, 54,     13,2,19990729,0000, 42.7830, -47.7670, 3647,   1196.7,   3.6820,  34.9300,2,    275.8,2,    11.28,2,    17.62,2,     0.01, 2,     1.12,2,    2.340,2,    1.127,2,   2159.3,2,   7.7345,2,    25.00,   3.5917
  06MT19990711,   458, 54,     14,2,19990729,0000, 42.7830, -47.7670, 3647,    997.3,   4.0290,  34.9650,2,    269.1,2,    11.42,2,    17.90,2,     0.00, 2,     1.13,2,    2.401,2,    1.160,2,   2156.9,2,   7.7325,2,    25.00,   3.9526
  06MT19990711,   458, 54,     15,2,19990729,0000, 42.7830, -47.7670, 3647,    794.0,   4.2130,  34.9600,2,    266.6,2,    11.09,2,    17.81,2,     0.01, 2,     1.15,2,    2.722,2,    1.380,2,   2160.0,2,   7.7284,2,    25.00,   4.1522
  06MT19990711,   458, 54,     16,2,19990729,0000, 42.7830, -47.7670, 3647,    599.0,   4.3470,  34.9330,2,    272.8,2,    10.32,2,    17.32,2,     0.00, 2,     1.13,2,    3.786,2,    1.909,2,   2158.5,2,   7.7259,2,    25.00,   4.3014
  06MT19990711,   458, 54,     17,2,19990729,0000, 42.7830, -47.7670, 3647,    394.6,   4.6880,  34.8820,2,    246.2,2,    11.29,2,    18.43,2,     0.01, 2,     1.23,2,    3.067,2,    1.600,2,   2165.9,2,   7.7136,2,    25.00,   4.6576
  06MT19990711,   458, 54,     18,2,19990729,0000, 42.7830, -47.7670, 3647,    197.5,   4.8050,  34.5890,2,    229.9,2,    11.71,2,    17.99,2,     0.01, 2,     1.28,2, -999.000,2, -999.000,2,   2165.2,2,   7.6857,2,    25.00,   4.7900
  06MT19990711,   458, 54,     19,2,19990729,0000, 42.7830, -47.7670, 3647,    100.0,   3.2320,  33.9530,2,    274.0,2,     7.62,2,    12.29,2,     0.04, 2,     1.00,2, -999.000,2, -999.000,2,   2136.8,2,   7.7045,2,    25.00,   3.2258
  06MT19990711,   458, 54,     20,2,19990729,0000, 42.7830, -47.7670, 3647,     12.8,  14.3470,  32.7100,2,    280.2,9,     0.36,9,     0.00,9,     0.02, 9,     0.23,9, -999.000,2, -999.000,2,   1998.6,9,   7.9164,9,    25.00,  14.3452
  06MT19990711,   458, 55,      1,2,19990729,0000, 42.7830, -47.7670, 3647,   3798.3,   2.1470,  34.8940,2,    281.1,2,    20.40,2,    16.86,2,     0.01, 2,     1.16,2,    2.024,2,    0.958,2,   -999.0,9,-999.0000,9,  -999.00,   1.8311
  06MT19990711,   458, 55,      2,2,19990729,0000, 42.7830, -47.7670, 3647,   3649.9,   2.1680,  34.8950,2,    281.0,2,    19.86,2,    16.86,2,     0.00, 2,     1.14,2,    1.870,2,    0.917,2,   -999.0,9,-999.0000,9,  -999.00,   1.8678
  06MT19990711,   458, 55,      3,2,19990729,0000, 42.7830, -47.7670, 3647,   3546.5,   2.2100,  34.8970,2,    280.1,2,    20.00,2,    16.97,2,     0.00, 2,     1.14,2,    1.732,2,    0.858,2,   -999.0,9,-999.0000,9,  -999.00,   1.9198
  06MT19990711,   458, 55,      4,2,19990729,0000, 42.7830, -47.7670, 3647,   3397.6,   2.2920,  34.9020,2,    278.8,2,    19.44,2,    16.99,2,     0.00, 2,     1.13,2,    1.611,2,    0.787,2,   -999.0,9,-999.0000,9,  -999.00,   2.0157
  06MT19990711,   458, 55,      5,2,19990729,0000, 42.7830, -47.7670, 3647,   3200.4,   2.4040,  34.9070,2,    279.5,2,    17.82,2,    16.77,2,     0.00, 2,     1.10,2,    1.586,2,    0.766,2,   -999.0,9,-999.0000,9,  -999.00,   2.1457
  06MT19990711,   458, 55,      6,2,19990729,0000, 42.7830, -47.7670, 3647,   2997.3,   2.5680,  34.9120,2,    280.4,2,    15.54,2,    16.20,2,     0.00, 2,     1.05,2,    1.768,2,    0.874,2,   -999.0,9,-999.0000,9,  -999.00,   2.3269
  06MT19990711,   458, 55,      7,2,19990729,0000, 42.7830, -47.7670, 3647,      9.6,  18.2060,  33.0340,2,    246.0,2,     0.78,2,     0.00,2,     0.02, 2,     0.17,2, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  18.2044
  06MT19990711,   458, 55,      8,2,19990729,0000, 42.7830, -47.7670, 3647,      9.5,  18.2060,  33.0340,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  18.2044
  06MT19990711,   458, 55,      9,2,19990729,0000, 42.7830, -47.7670, 3647,      9.2,  18.2060,  33.0340,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  18.2044
  06MT19990711,   458, 55,     10,2,19990729,0000, 42.7830, -47.7670, 3647,      9.8,  18.2060,  33.0340,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  18.2043
  06MT19990711,   458, 55,     11,2,19990729,0000, 42.7830, -47.7670, 3647,      9.7,  18.2060,  33.0340,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  18.2043
  06MT19990711,   458, 55,     12,2,19990729,0000, 42.7830, -47.7670, 3647,      9.1,  18.2060,  33.0340,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  18.2045
  06MT19990711,   460, 56,      1,2,19990729,0000, 42.6395, -47.2570, 4098,   4137.8,   2.1850,  34.8900,2,    274.3,2,    27.14,2,    18.34,2,     0.01, 2,     1.22,2,    1.167,2,    0.590,2,   -999.0,9,-999.0000,9,  -999.00,   1.8298
  06MT19990711,   460, 56,      2,2,19990729,0000, 42.6395, -47.2570, 4098,   4076.1,   2.1970,  34.8920,2,   -999.0,9,    26.26,2,    18.09,2,     0.00, 2,     1.22,2,    1.217,2,    0.604,2,   -999.0,9,-999.0000,9,  -999.00,   1.8485
  06MT19990711,   460, 56,      3,2,19990729,0000, 42.6395, -47.2570, 4098,   3971.3,   2.2050,  34.8930,2,   -999.0,9,    26.13,2,    18.21,2,     0.00, 2,     1.23,2,    1.117,2,    0.556,2,   -999.0,9,-999.0000,9,  -999.00,   1.8682
  06MT19990711,   460, 56,      4,2,19990729,0000, 42.6395, -47.2570, 4098,   3759.9,   2.2220,  34.8960,2,   -999.0,9,    23.58,2,    17.68,2,     0.01, 2,     1.20,2,    1.338,2,    0.631,2,   -999.0,9,-999.0000,9,  -999.00,   1.9083
  06MT19990711,   460, 56,      5,2,19990729,0000, 42.6395, -47.2570, 4098,   3562.9,   2.2800,  34.9010,2,   -999.0,9,    23.73,2,    17.79,2,     0.00, 2,     1.20,2,    1.056,2,    0.519,2,   -999.0,9,-999.0000,9,  -999.00,   1.9863
  06MT19990711,   460, 56,      6,2,19990729,0000, 42.6395, -47.2570, 4098,   3354.8,   2.3660,  34.9060,2,   -999.0,9,    19.20,2,    17.08,2,     0.01, 2,     1.14,2,    1.493,2,    0.729,2,   -999.0,9,-999.0000,9,  -999.00,   2.0924
  06MT19990711,   460, 56,      7,2,19990729,0000, 42.6395, -47.2570, 4098,   3153.6,   2.5310,  34.9140,2,    277.8,2,    18.54,2,    17.10,2,     0.01, 2,     1.12,2,    1.290,2,    0.636,2,   -999.0,9,-999.0000,9,  -999.00,   2.2746
  06MT19990711,   460, 56,      8,2,19990729,0000, 42.6395, -47.2570, 4098,   2945.2,   2.7220,  34.9210,2,   -999.0,9,    16.43,2,    17.03,2,     0.01, 2,     1.09,2,    1.458,2,    0.713,2,   -999.0,9,-999.0000,9,  -999.00,   2.4829
  06MT19990711,   460, 56,      9,2,19990729,0000, 42.6395, -47.2570, 4098,   2689.2,   2.9370,  34.9270,2,   -999.0,9,    15.66,2,    17.14,2,     0.00, 2,     1.08,2,    1.277,2,    0.635,2,   -999.0,9,-999.0000,9,  -999.00,   2.7195
  06MT19990711,   460, 56,     10,2,19990729,0000, 42.6395, -47.2570, 4098,   2333.9,   3.1540,  34.9270,2,   -999.0,9,    14.11,2,    17.23,2,     0.00, 2,     1.06,2,    1.556,2,    0.779,2,   -999.0,9,-999.0000,9,  -999.00,   2.9676
  06MT19990711,   460, 56,     11,2,19990729,0000, 42.6395, -47.2570, 4098,   2127.9,   3.2200,  34.9170,2,   -999.0,9,    12.91,2,    17.16,2,     0.00, 2,     1.04,2,    1.934,2,    0.967,2,   -999.0,9,-999.0000,9,  -999.00,   3.0522
  06MT19990711,   460, 56,     12,2,19990729,0000, 42.6395, -47.2570, 4098,   1926.2,   3.2060,  34.8970,2,   -999.0,9,    11.73,2,    17.06,2,     0.00, 2,     1.04,2,    2.568,2,    1.274,2,   -999.0,9,-999.0000,9,  -999.00,   3.0573
  06MT19990711,   460, 56,     13,2,19990729,0000, 42.6395, -47.2570, 4098,   1720.3,   3.3130,  34.9030,2,   -999.0,9,    11.52,2,    17.19,2,     0.00, 2,     1.06,2,    2.577,2,    1.314,2,   -999.0,9,-999.0000,9,  -999.00,   3.1814
  06MT19990711,   460, 56,     14,2,19990729,0000, 42.6395, -47.2570, 4098,   1416.6,   3.6110,  34.9290,2,    276.1,2,    11.57,2,    17.48,2,     0.00, 2,     1.12,2,    2.314,2,    1.137,2,   -999.0,9,-999.0000,9,  -999.00,   3.5026
  06MT19990711,   460, 56,     15,2,19990729,0000, 42.6395, -47.2570, 4098,   1115.1,   3.7180,  34.9180,2,   -999.0,9,    10.96,2,    17.38,2,     0.00, 2,     1.12,2,    2.957,2,    1.520,2,   -999.0,9,-999.0000,9,  -999.00,   3.6343
  06MT19990711,   460, 56,     16,2,19990729,0000, 42.6395, -47.2570, 4098,    797.6,   4.3560,  34.9730,2,   -999.0,9,    11.00,2,    17.93,2,     0.01, 2,     1.15,2,    2.666,2,    1.382,2,   -999.0,9,-999.0000,9,  -999.00,   4.2940
  06MT19990711,   460, 56,     17,2,19990729,0000, 42.6395, -47.2570, 4098,    497.3,   4.9540,  34.9670,2,    244.9,2,    11.20,2,    18.41,2,     0.01, 2,     1.19,2,    2.900,2,    1.492,2,   -999.0,9,-999.0000,9,  -999.00,   4.9142
  06MT19990711,   460, 56,     18,2,19990729,0000, 42.6395, -47.2570, 4098,    298.4,   5.8580,  34.8950,2,   -999.0,9,    12.12,2,    19.30,2,     0.01, 2,     1.27,2,    2.589,2,    1.312,2,   -999.0,9,-999.0000,9,  -999.00,   5.8325
  06MT19990711,   460, 56,     19,2,19990729,0000, 42.6395, -47.2570, 4098,    102.7,   2.8350,  33.9110,2,   -999.0,9,     4.97,2,     9.63,2,     0.04, 2,     0.84,2,    5.839,2,    3.018,2,   -999.0,9,-999.0000,9,  -999.00,   2.8290
  06MT19990711,   460, 56,     20,2,19990729,0000, 42.6395, -47.2570, 4098,     10.4,  11.8560,  32.7840,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9,    3.236,2,    1.824,2,   -999.0,9,-999.0000,9,  -999.00,  11.8547
  06MT19990711,   460, 56,     21,2,19990729,0000, 42.6395, -47.2570, 4098,     10.4,  11.8560,  32.7840,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  11.8547
  06MT19990711,   460, 56,     22,2,19990729,0000, 42.6395, -47.2570, 4098,     10.3,  11.8560,  32.7840,2,    249.0,2,     0.30,2,     0.00,2,     0.01, 2,     0.19,2, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,  11.8547
  06MT19990711,   461, 57,      1,2,19990730,0000, 42.5670, -47.0000, 4061,   4123.2,   2.1840,  34.8940,2,    282.5,2,    19.75,2,    16.74,2,     0.01, 2,     1.14,2,    2.015,2,    0.990,2,   2163.8,2,   7.7340,2,    25.00,   1.8305
  06MT19990711,   461, 57,      2,2,19990730,0000, 42.5670, -47.0000, 4061,   3999.9,   2.1920,  34.8950,2,    282.4,2,    19.71,2,    16.74,2,     0.01, 2,     1.13,2,    1.992,2,    0.992,2,   2162.6,2,   7.7354,2,    25.00,   1.8523
  06MT19990711,   461, 57,      3,2,19990730,0000, 42.5670, -47.0000, 4061,   3894.3,   2.2250,  34.8960,2,    281.6,2,    20.13,2,    16.93,2,     0.00, 2,     1.13,2,    1.741,2,    0.864,2,   2161.6,2,   7.7352,2,    25.00,   1.8963
  06MT19990711,   461, 57,      4,2,19990730,0000, 42.5670, -47.0000, 4061,   3798.1,   2.2530,  34.8980,2,    278.0,2,    22.37,2,    17.47,2,     0.00, 2,     1.13,2,    1.392,2,    0.689,2,   2164.7,2,   7.7374,2,    25.00,   1.9342
  06MT19990711,   461, 57,      5,2,19990730,0000, 42.5670, -47.0000, 4061,   3599.5,   2.3290,  34.9040,2,    275.9,2,    22.63,2,    17.65,2,     0.01, 2,     1.14,2,    1.091,2,    0.541,2,   2162.9,2,   7.7378,2,    25.00,   2.0300
  06MT19990711,   461, 57,      6,2,19990730,0000, 42.5670, -47.0000, 4061,   3396.7,   2.4270,  34.9100,2,    275.9,2,    21.04,2,    17.51,2,     0.00, 2,     1.13,2,    1.035,2,    0.515,2,   2160.8,2,   7.7403,2,    25.00,   2.1474
  06MT19990711,   461, 57,      7,2,19990730,0000, 42.5670, -47.0000, 4061,   3056.9,   2.7180,  34.9230,2,    276.3,2,    17.60,2,    17.30,2,     0.00, 2,     1.11,2,    1.190,2,    0.574,2,   2160.2,2,   7.7413,2,    25.00,   2.4675
  06MT19990711,   461, 57,      8,2,19990730,0000, 42.5670, -47.0000, 4061,   2795.5,   2.9270,  34.9270,2,    276.8,2,    15.52,2,    17.19,2,     0.00, 2,     1.13,2,    1.326,2,    0.667,2,   2155.7,2,   7.7417,2,    25.00,   2.6989
  06MT19990711,   461, 57,      9,2,19990730,0000, 42.5670, -47.0000, 4061,   2496.3,   3.1050,  34.9190,2,    277.6,2,    13.99,2,    17.25,2,     0.01, 2,     1.12,2,    1.623,2,    0.810,2,   2155.5,2,   7.7383,2,    25.00,   2.9036
