EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,PH,PH_FLAG_W,ALKALI,ALKALI_FLAG_W,TCARBN,TCARBN_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,BARIUM,BARIUM_FLAG_W,CALCIUM,CALCIUM_FLAG_W,CHLORA,CHLORA_FLAG_W,TOC,TOC_FLAG_W,CU,CU_FLAG_W,NI,NI_FLAG_W,THETA,SIG0
,,,,,,,,,,,METERS,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,,,UMOL/KG,,UMOL/KG,,/MILLE,,/MILLE,,/MILLE,NMOL/KG,,MMOL/KG,,UG/KG,,UMOL/L,,UMOL/L,,UMOL/L,,ITS-90,KG/M^3
   49NZ199905_1,   P01C,88,2,4,4,2,19990907,528,46.9812,-150.2818,5014,2000.6,2,1.918,2,34.5897,2,34.5932,2,-999,9,55.58,2,170.79,2,42.36,6,0.01,2,2.94,2,0,2,0,2,0,2,0.0045,2,7.41,2,2405.3,2,2399.4,3,-999,1,-244.8,2,2.1,132.2,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.7829,27.6627
   49NZ199905_1,   P01C,88,2,3,3,2,19990907,528,46.9812,-150.2818,5014,3001.2,2,1.5538,2,34.6585,2,34.6637,4,-999,9,111.55,2,169,3,38.89,3,0,3,2.69,3,0,4,0,4,0,4,0.0006,4,7.51,2,2412.8,3,2354.7,3,-999,1,-239.1,2,2.1,146.2,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.3357,27.7521
   49NZ199905_1,   P01C,88,2,2,2,2,19990907,528,46.9812,-150.2818,5014,4000.4,2,1.4773,2,34.6825,2,34.6846,2,-999,9,141.05,2,165.8,2,36.94,2,0,2,2.53,2,-999,9,-999,9,-999,9,0,2,7.564,2,2416.5,2,2340.5,3,-999,1,-233,2,2.3,150.8,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.1589,27.7812
   49NZ199905_1,   P01C,88,2,1,1,2,19990907,528,46.9812,-150.2818,5014,5054.6,2,1.5748,2,34.6869,2,34.6873,6,-999,9,145.18,2,168.1,2,36.7,2,0.01,2,2.5,2,-999,9,-999,9,-999,9,0.0065,2,7.574,2,2418.2,2,2334,3,-999,1,-220.6,2,2.2,158.1,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.1313,27.7853
   49NZ199905_1,   P01C,89,1,0,0,9,19990907,945,46.9965,-149.1453,5054,-999,9,13.3,3,-999,9,32.5169,2,-999,9,270.99,2,18.31,2,9.3,2,0.11,2,0.93,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,13.3,24.4112
   49NZ199905_1,   P01C,89,1,16,16,2,19990907,945,46.9965,-149.1453,5054,9.7,2,13.1947,2,32.5202,2,32.526,6,-999,9,273.03,2,18.51,2,9.45,2,0.12,2,0.94,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,13.1934,24.4394
   49NZ199905_1,   P01C,89,1,15,15,2,19990907,945,46.9965,-149.1453,5054,49.2,2,6.376,2,32.7072,2,32.7131,2,-999,9,315.28,2,15.77,2,10.95,6,0.15,2,1.08,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,6.3719,25.6997
   49NZ199905_1,   P01C,89,1,14,14,2,19990907,945,46.9965,-149.1453,5054,100.6,2,5.1044,2,32.7346,2,32.7411,2,-999,9,306.7,2,15.8,2,14.59,2,0.01,2,1.25,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.0969,25.874
   49NZ199905_1,   P01C,89,1,13,13,2,19990907,945,46.9965,-149.1453,5054,199.4,2,5.766,2,33.849,2,33.8525,2,-999,9,162.47,2,49.7,2,28.64,2,0.02,2,2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.7496,26.6771
   49NZ199905_1,   P01C,89,2,12,12,2,19990907,1115,46.9912,-149.1492,5056,299.7,2,4.7245,2,33.9036,2,33.9068,2,-999,9,105.25,2,71.24,2,35.79,2,0.01,2,2.48,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.702,26.8421
   49NZ199905_1,   P01C,89,2,11,11,2,19990907,1115,46.9912,-149.1492,5056,400.7,2,4.3876,2,34.0046,2,34.0089,6,-999,9,73.45,2,85.73,2,38.76,2,0.01,2,2.67,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.3582,26.9604
   49NZ199905_1,   P01C,89,2,10,10,2,19990907,1115,46.9912,-149.1492,5056,599.7,2,3.8373,2,34.1701,2,34.1726,2,-999,9,37.09,2,109.61,2,41.94,2,0.02,2,2.89,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.7948,27.1489
   49NZ199905_1,   P01C,89,2,9,9,2,19990907,1115,46.9912,-149.1492,5056,800,2,3.3192,2,34.2848,2,34.2891,2,-999,9,21.61,2,128.22,2,43.46,2,0.01,2,3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.2644,27.2932
   49NZ199905_1,   P01C,89,2,8,8,2,19990907,1115,46.9912,-149.1492,5056,999.8,2,2.9608,2,34.3658,2,34.37,2,-999,9,14.39,2,140.68,2,44.37,2,0.01,2,3.12,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.8934,27.3919
   49NZ199905_1,   P01C,89,2,7,7,2,19990907,1115,46.9912,-149.1492,5056,1250,2,2.5842,2,34.4493,2,34.4514,2,-999,9,15.08,2,153.81,2,44.51,2,0.01,2,3.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.501,27.4912
   49NZ199905_1,   P01C,89,2,6,6,2,19990907,1115,46.9912,-149.1492,5056,1500.1,2,2.2966,2,34.5091,2,34.5121,6,-999,9,23.38,2,156.02,2,44.19,2,0.01,2,3.07,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.197,27.565
   49NZ199905_1,   P01C,89,2,5,5,2,19990907,1115,46.9912,-149.1492,5056,1748.5,2,2.0799,2,34.5547,2,34.5576,2,-999,9,39.51,2,166.88,2,43.06,2,0,2,3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.9632,27.6202
   49NZ199905_1,   P01C,89,2,4,4,2,19990907,1115,46.9912,-149.1492,5056,1999.6,2,1.9242,2,34.5866,2,34.5887,2,-999,9,55.24,2,169.51,2,42.25,6,0.01,2,2.94,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.7891,27.6586
   49NZ199905_1,   P01C,89,2,3,3,2,19990907,1115,46.9912,-149.1492,5056,2999.4,2,1.5605,2,34.6571,2,34.659,2,-999,9,110.46,2,160.95,2,38.75,2,0.01,2,2.68,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.3425,27.7479
   49NZ199905_1,   P01C,89,2,2,2,2,19990907,1115,46.9912,-149.1492,5056,3998.6,2,1.4887,2,34.6808,2,34.694,4,-999,9,139.18,2,155.25,3,36.84,3,0.01,3,2.52,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1701,27.788
   49NZ199905_1,   P01C,89,2,1,1,2,19990907,1115,46.9912,-149.1492,5056,5140.2,2,1.5882,2,34.6864,2,34.6884,6,-999,9,144.4,2,164.85,2,36.52,2,0.02,2,2.51,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1337,27.786
   49NZ199905_1,   P01C,90,1,0,0,9,19990907,1546,47.0077,-148.0402,5002,-999,9,13.9,3,-999,9,32.554,2,-999,9,269.23,2,22.07,2,9.29,2,0.12,2,0.93,2,2.882,2,1.725,2,0.233,2,0.326,2,7.832,2,-999,9,-999,9,-999,1,21,2,3,51.1,2,-999,1,0.29,1,-999,1,-999,9,-999,9,13.9,24.3187
   49NZ199905_1,   P01C,90,1,16,16,2,19990907,1546,47.0077,-148.0402,5002,10.7,2,13.3321,2,32.5354,2,32.5416,6,-999,9,271.69,2,21.67,2,9.3,2,0.1,2,0.94,2,2.879,2,1.753,2,0.232,2,0.4151,2,7.831,2,2192,2,1989.4,2,-999,1,18,2,3.2,51.2,2,-999,1,0.28,1,-999,1,-999,9,-999,9,13.3306,24.4242
   49NZ199905_1,   P01C,90,1,15,15,2,19990907,1546,47.0077,-148.0402,5002,49.7,2,7.8043,2,32.6477,2,32.6959,4,-999,9,307.47,2,16.21,3,9.99,3,0.14,3,1.03,3,4.175,4,2.307,4,0.344,4,0.3722,4,7.758,2,2199.7,3,2032.1,3,-999,1,14.4,2,3.7,51.2,2,-999,1,0.27,1,-999,1,-999,9,-999,9,7.7996,25.4938
   49NZ199905_1,   P01C,90,1,14,14,2,19990907,1546,47.0077,-148.0402,5002,99.7,2,5.4539,2,32.7475,2,32.7549,2,-999,9,303.79,2,16.47,2,13.92,2,0.02,2,1.23,2,4.392,2,2.419,2,0.36,2,0.4345,2,7.71,2,2196.6,2,2054.7,2,-999,1,6.6,2,2.8,49,2,-999,1,0.06,1,-999,1,-999,9,-999,9,5.4462,25.8451
   49NZ199905_1,   P01C,90,1,13,13,2,19990907,1546,47.0077,-148.0402,5002,201.3,2,6.0314,2,33.8607,2,33.8656,2,-999,9,166.48,2,50.4,2,27.79,2,0,2,1.97,2,2.693,2,1.504,2,0.162,2,0.1745,2,7.545,2,2268.8,2,2189.5,2,-999,1,-27.9,2,2.9,55.1,2,-999,1,0,1,-999,1,-999,9,-999,9,6.0144,26.6546
   49NZ199905_1,   P01C,90,2,12,12,2,19990907,1713,47.0065,-148.0532,5001,301.1,2,4.8589,2,33.9288,2,33.9324,2,-999,9,101.12,2,73.5,2,35.89,2,0.01,2,2.51,2,1.674,2,0.947,2,0.094,2,0.1107,2,7.415,2,2289.4,2,2258.6,2,-999,1,-75,2,3,65.6,2,-999,1,0,1,-999,1,-999,9,-999,9,4.836,26.8475
   49NZ199905_1,   P01C,90,2,11,11,2,19990907,1713,47.0065,-148.0532,5001,399.9,2,4.3021,2,34.0038,2,34.0068,2,-999,9,70.54,2,85.47,2,39.23,2,0,2,2.75,2,1.105,2,0.623,2,0.051,2,0,2,7.364,2,2306.4,2,2297.3,2,-999,1,-113.9,2,2.9,74.4,2,-999,1,-999,9,-999,1,-999,9,-999,9,4.273,26.9678
   49NZ199905_1,   P01C,90,2,10,10,2,19990907,1713,47.0065,-148.0532,5001,599.8,2,3.8408,2,34.1661,2,34.1699,2,-999,9,35.09,2,106.83,2,42.11,2,0.01,2,2.97,2,0.317,2,0.197,2,0.014,2,0.0024,2,7.331,2,2332.5,2,2337.7,2,-999,1,-155.4,2,3,84.8,2,-999,1,-999,9,-999,1,-999,9,-999,9,3.7983,27.1464
   49NZ199905_1,   P01C,90,2,9,9,2,19990907,1713,47.0065,-148.0532,5001,800,2,3.3234,2,34.2824,2,34.2887,2,-999,9,19.35,2,124.69,2,43.66,2,0.01,2,3.08,2,0.063,2,0.036,2,0,2,0.0044,2,7.316,2,2353.5,2,2365.4,2,-999,1,-185.9,2,2.3,93.5,2,-999,1,-999,9,-999,1,-999,9,-999,9,3.2686,27.2925
   49NZ199905_1,   P01C,90,2,8,8,2,19990907,1713,47.0065,-148.0532,5001,1000.2,2,2.9602,2,34.3659,2,34.37,2,-999,9,15.21,2,138,2,44.14,2,0.01,2,3.11,2,0.016,2,0.008,2,0,2,0.0017,2,7.318,2,2368.5,2,2381.4,2,-999,1,-206.1,2,2.9,105.4,2,-999,1,-999,9,-999,1,-999,9,-999,9,2.8928,27.3919
   49NZ199905_1,   P01C,90,2,7,7,2,19990907,1713,47.0065,-148.0532,5001,1248.8,2,2.6244,2,34.4415,2,34.4465,2,-999,9,14.74,2,149.28,2,44.58,2,0,2,3.12,2,0,2,0.004,2,0,2,0,2,7.327,2,2383.3,2,2393.9,2,-999,1,-220.4,2,2.6,111.1,2,-999,1,-999,9,-999,1,-999,9,-999,9,2.5409,27.4839
   49NZ199905_1,   P01C,90,2,6,6,2,19990907,1713,47.0065,-148.0532,5001,1499.5,2,2.3478,2,34.4997,2,34.5026,6,-999,9,21.04,2,161.61,2,44.29,2,0,2,3.08,2,0,2,0,2,0,2,0,2,7.339,2,2400,3,2401.7,2,-999,1,-223.9,2,2.5,119.9,2,-999,1,-999,9,-999,1,-999,9,-999,9,2.2477,27.5533
   49NZ199905_1,   P01C,90,2,5,5,2,19990907,1713,47.0065,-148.0532,5001,1751.3,2,2.1277,2,34.5461,2,34.5492,2,-999,9,35.55,2,164.02,2,43.39,2,0,2,3.02,2,0.005,2,0,2,0,2,0,2,7.37,2,2400.1,2,2396.8,2,-999,1,-234.5,2,3,125.6,2,-999,1,-999,9,-999,1,-999,9,-999,9,2.0102,27.6097
   49NZ199905_1,   P01C,90,2,4,4,2,19990907,1713,47.0065,-148.0532,5001,2000.5,2,1.9463,2,34.5836,2,34.5863,2,-999,9,53.24,2,167,2,42.34,6,0.01,2,2.91,2,0.001,2,0,2,0,2,0.0037,2,7.403,2,2410.7,2,2386.5,2,-999,1,-238.8,2,2.1,134.5,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.8108,27.655
   49NZ199905_1,   P01C,90,2,3,3,2,19990907,1713,47.0065,-148.0532,5001,3000.5,2,1.5731,2,34.6558,2,34.6574,2,-999,9,108.68,2,164.88,2,38.86,2,0,2,2.69,2,0,2,0,2,0.001,2,0,2,7.503,2,2416,2,2366.8,2,-999,1,-234.5,2,2.4,145.8,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.3547,27.7457
   49NZ199905_1,   P01C,90,2,2,2,2,19990907,1713,47.0065,-148.0532,5001,4001.2,2,1.4975,2,34.6806,2,34.6816,2,-999,9,137.1,2,162.97,2,36.97,2,0,2,2.56,3,0,2,0,2,0,2,0.0004,2,7.555,2,2421.9,2,2348.2,2,-999,1,-223.5,2,2.2,154.2,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.1785,27.7774
   49NZ199905_1,   P01C,90,2,1,1,2,19990907,1713,47.0065,-148.0532,5001,5087.4,2,1.5829,2,34.687,2,34.6887,2,-999,9,143.83,2,165.2,2,36.5,2,0.02,2,2.51,2,0.005,2,0.004,2,0,2,0.0023,2,7.568,2,2426.4,2,2341.3,2,-999,1,-217,2,2.2,157.9,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.1351,27.7861
   49NZ199905_1,   P01C,91,1,0,0,9,19990907,2150,47.0012,-146.9352,4909,-999,9,14.2,3,-999,9,32.6398,2,-999,9,264.47,2,13.57,2,8.91,2,0.1,2,0.87,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,14.2,24.323
   49NZ199905_1,   P01C,91,1,16,16,2,19990907,2150,47.0012,-146.9352,4909,9.5,2,13.9574,2,32.6325,2,32.6385,6,-999,9,266.77,2,13.25,2,8.96,2,0.09,2,0.88,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,13.9561,24.3725
   49NZ199905_1,   P01C,91,1,15,15,2,19990907,2150,47.0012,-146.9352,4909,49.9,2,9.5682,2,32.7503,2,32.7707,2,-999,9,310.62,2,13.77,2,10.13,6,0.1,2,0.97,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,9.5628,25.2837
   49NZ199905_1,   P01C,91,1,14,14,2,19990907,2150,47.0012,-146.9352,4909,99,2,5.7041,2,32.8325,2,32.8348,2,-999,9,305.04,2,17.13,2,13.89,2,0.91,2,1.21,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.6962,25.8789
   49NZ199905_1,   P01C,91,1,13,13,2,19990907,2150,47.0012,-146.9352,4909,200.1,2,6.1611,2,33.8833,2,33.8866,2,-999,9,159.17,2,46.9,2,28.91,2,0.01,2,1.95,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,6.144,26.6548
   49NZ199905_1,   P01C,91,2,12,12,2,19990907,2319,46.9987,-146.9347,4906,299.7,2,5.1484,2,33.9231,2,33.9291,4,-999,9,102.78,2,67.16,3,36.21,3,0,3,2.42,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.1249,26.812
   49NZ199905_1,   P01C,91,2,11,11,2,19990907,2319,46.9987,-146.9347,4906,398.9,2,4.565,2,33.9861,2,33.9883,6,-999,9,78.41,2,81.44,2,39.05,2,0,2,2.64,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.5352,26.9251
   49NZ199905_1,   P01C,91,2,10,10,2,19990907,2319,46.9987,-146.9347,4906,600.3,2,3.8938,2,34.1435,2,34.1497,2,-999,9,32.65,2,108.79,2,43.25,2,0,2,2.96,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.8511,27.125
   49NZ199905_1,   P01C,91,2,9,9,2,19990907,2319,46.9987,-146.9347,4906,800,2,3.4107,2,34.2601,2,34.2648,2,-999,9,21.61,2,127.26,2,44.29,2,0,2,3.04,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.3554,27.2652
   49NZ199905_1,   P01C,91,2,8,8,2,19990907,2319,46.9987,-146.9347,4906,999.3,2,3.0332,2,34.3502,2,34.3568,2,-999,9,14.87,2,142.26,2,45.01,2,0,2,3.09,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.9653,27.3748
   49NZ199905_1,   P01C,91,2,7,7,2,19990907,2319,46.9987,-146.9347,4906,1249.9,2,2.6428,2,34.4417,2,34.4473,2,-999,9,13.87,2,157.02,2,45.42,2,0,2,3.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.5591,27.4829
   49NZ199905_1,   P01C,91,2,6,6,2,19990907,2319,46.9987,-146.9347,4906,1498.3,2,2.357,2,34.5023,2,34.5052,6,-999,9,21.51,2,162.25,2,45.06,2,0,2,3.06,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.2569,27.5546
   49NZ199905_1,   P01C,91,2,5,5,2,19990907,2319,46.9987,-146.9347,4906,1748.7,2,2.1235,2,34.5497,2,34.5547,2,-999,9,36.77,2,168.08,2,44.09,2,0.01,2,2.98,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.0062,27.6145
   49NZ199905_1,   P01C,91,2,4,4,2,19990907,2319,46.9987,-146.9347,4906,1997.7,2,1.9528,2,34.5829,2,34.5847,2,-999,9,53.02,2,171.31,2,43.23,6,0.01,2,2.91,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.8174,27.6532
   49NZ199905_1,   P01C,91,2,3,3,2,19990907,2319,46.9987,-146.9347,4906,3000.9,2,1.574,2,34.6553,2,34.6572,2,-999,9,108.77,2,169.37,2,39.53,2,0,2,2.64,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.3555,27.7455
   49NZ199905_1,   P01C,91,2,2,2,2,19990907,2319,46.9987,-146.9347,4906,3999.5,2,1.4944,2,34.6808,2,34.6826,2,-999,9,138.01,2,167.35,2,37.59,2,0,2,2.49,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1757,27.7784
   49NZ199905_1,   P01C,91,2,1,1,2,19990907,2319,46.9987,-146.9347,4906,4990.5,2,1.5811,2,34.6862,2,34.6879,2,-999,9,141.92,2,170.76,2,37.4,2,0.02,2,2.48,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1452,27.7848
   49NZ199905_1,   P01C,92,1,0,0,9,19990908,354,47.0008,-145.8058,4804,-999,9,13.9,3,-999,9,32.6387,2,-999,9,265.29,2,12.94,2,9.39,2,0.12,2,0.91,2,2.825,2,1.642,2,0.236,2,0.3654,2,7.84,2,-999,9,-999,9,-999,1,22.6,2,3.3,48.4,2,-999,1,0.06,1,-999,1,-999,1,-999,1,13.9,24.3841
   49NZ199905_1,   P01C,92,1,24,24,2,19990908,354,47.0008,-145.8058,4804,9.8,2,13.9518,2,32.6303,2,32.632,2,-999,9,266.34,2,12.53,2,9.37,2,0.12,2,0.91,2,2.808,2,1.679,2,0.237,2,0.3531,2,7.85,2,2203.9,2,1994,2,-999,1,-999,9,-999,50.8,2,-999,1,0.08,1,-999,1,-999,1,-999,1,13.9504,24.3686
   49NZ199905_1,   P01C,92,1,23,23,2,19990908,354,47.0008,-145.8058,4804,50.3,2,8.2565,2,32.7725,2,32.7824,4,-999,9,311.51,2,14.88,3,10.73,3,0.09,3,1.04,3,4.025,2,2.219,2,0.332,2,0.405,2,7.784,2,-999,9,-999,9,-999,1,20,2,3.8,48.6,2,-999,1,0.1,1,-999,1,-999,1,-999,1,8.2515,25.496
   49NZ199905_1,   P01C,92,1,22,22,2,19990908,354,47.0008,-145.8058,4804,100.3,2,5.7214,2,32.8342,2,32.8383,2,-999,9,304.04,2,17.1,2,14.18,2,0.78,2,1.25,2,4.364,2,2.395,2,0.369,2,0.4223,2,7.718,2,2209.3,2,2059.5,2,-999,1,4.7,2,4,46.8,2,-999,1,0.09,1,-999,1,-999,1,-999,1,5.7134,25.8796
   49NZ199905_1,   P01C,92,1,21,21,2,19990908,354,47.0008,-145.8058,4804,148.5,2,6.1125,2,33.4069,2,33.4559,2,-999,9,226.63,2,29.5,3,21.91,3,0.02,3,1.59,3,3.518,4,1.962,4,0.259,4,0.3459,4,7.639,2,-999,9,-999,9,-999,1,9.7,2,3,47.5,2,-999,1,0.01,1,-999,1,-999,1,-999,1,6.1,26.3202
   49NZ199905_1,   P01C,92,1,20,20,2,19990908,354,47.0008,-145.8058,4804,200.6,2,6.119,2,33.8782,2,33.8782,2,-999,9,153.69,2,48.92,2,30.32,2,0,2,2.12,2,2.59,2,1.412,2,0.153,2,0.1697,2,7.534,2,2270.8,2,2197.1,2,-999,1,-28,2,3.1,51.2,2,-999,1,0,1,-999,1,-999,1,-999,1,6.1019,26.6535
   49NZ199905_1,   P01C,92,1,19,19,2,19990908,354,47.0008,-145.8058,4804,249.6,2,5.4416,2,33.8878,2,33.8911,2,-999,9,126.36,2,59.2,2,34.14,2,0.02,2,2.33,2,2.201,2,1.203,2,0.128,2,0.1753,2,7.471,2,-999,9,-999,9,-999,1,-44,2,3.1,58.1,2,-999,1,0,1,-999,1,-999,1,-999,1,5.4216,26.7472
   49NZ199905_1,   P01C,92,1,18,18,2,19990908,354,47.0008,-145.8058,4804,299.3,2,4.9342,2,33.9171,2,33.9214,2,-999,9,97.99,2,69.78,2,37.62,2,0.04,2,2.56,2,1.739,2,0.965,2,0.103,2,0.1241,2,7.417,2,2290.3,2,2258.7,2,-999,1,-74.2,2,3.3,64.2,2,-999,1,0,1,-999,1,-999,1,-999,1,4.9112,26.8303
   49NZ199905_1,   P01C,92,1,17,17,2,19990908,354,47.0008,-145.8058,4804,349.9,2,4.6789,2,33.9389,2,33.941,2,-999,9,86.64,2,75.23,2,39.08,2,0.02,2,2.63,2,1.517,2,0.824,2,0.08,2,0.0513,2,7.394,2,-999,9,-999,9,-999,1,-76,2,3.1,64.3,2,-999,1,-999,9,-999,1,-999,1,-999,1,4.6526,26.8747
   49NZ199905_1,   P01C,92,1,16,16,2,19990908,354,47.0008,-145.8058,4804,400.4,2,4.4655,2,33.983,2,33.988,6,-999,9,73.5,2,82.61,2,40.59,6,0.03,2,2.73,2,1.144,2,0.646,2,0.059,2,0.0429,2,7.377,2,2305.4,2,2287.6,2,-999,1,-107,2,2.8,70.1,2,-999,1,-999,9,-999,1,-999,1,-999,1,4.4359,26.9355
   49NZ199905_1,   P01C,92,1,15,15,2,19990908,354,47.0008,-145.8058,4804,450.3,2,4.3278,2,34.0267,2,34.0323,4,-999,9,61.4,2,88.03,3,41.5,3,0.01,3,2.81,3,0.88,2,0.508,2,0.054,2,0.0106,2,7.362,2,-999,9,-999,9,-999,1,-111.5,2,2.7,73.4,2,-999,1,-999,9,-999,1,-999,1,-999,1,4.2948,26.9858
