EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CHLORA,CHLORA_FLAG_W,PPHYTN,PPHYTN_FLAG_W,SBE35,SBE35_FLAG_W,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UG/KG,,UG/KG,,ITS-90,,
  49RY20120726,   40N,    45,  1,     18,    101,2,20120825,1355, 40.0065, 168.3530, 5737,   2158.9,   1.9768,  34.5830,2,-999.0000,9,     63.2,2,   -999.0,9,   161.85,2,    41.69,2,     0.00,2,     2.95,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.9767,2,     1516
  49RY20120726,   40N,    45,  1,     17,     90,2,20120825,1355, 40.0065, 168.3530, 5737,   2362.3,   1.8647,  34.6047,2,-999.0000,9,     76.2,2,   -999.0,9,   161.88,2,    40.80,2,     0.00,2,     2.88,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.8646,2,     1512
  49RY20120726,   40N,    45,  1,     16,     89,2,20120825,1355, 40.0065, 168.3530, 5737,   2566.9,   1.7665,  34.6229,2,-999.0000,9,     89.8,2,   -999.0,9,   160.26,2,    40.00,2,     0.00,2,     2.82,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.7664,2,     1508
  49RY20120726,   40N,    45,  1,     15,     88,2,20120825,1355, 40.0065, 168.3530, 5737,   2770.2,   1.6730,  34.6395,2,-999.0000,9,    103.5,2,   -999.0,9,   158.69,2,    39.00,2,     0.00,2,     2.75,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.6730,2,     1503
  49RY20120726,   40N,    45,  1,     14,    999,2,20120825,1355, 40.0065, 168.3530, 5737,   2973.9,   1.6110,  34.6509,2,-999.0000,9,    114.1,2,   -999.0,9,   156.42,2,    38.32,2,     0.00,2,     2.70,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.6108,2,     1459
  49RY20120726,   40N,    45,  1,     12,     74,2,20120825,1355, 40.0065, 168.3530, 5737,   3220.3,   1.5626,  34.6608,2,-999.0000,9,    124.0,2,   -999.0,9,   154.13,2,    37.65,2,     0.00,2,     2.65,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5626,2,     1454
  49RY20120726,   40N,    45,  1,     11,    996,2,20120825,1355, 40.0065, 168.3530, 5737,   3476.1,   1.5255,  34.6682,2,-999.0000,9,    132.1,2,   -999.0,9,   152.32,2,    37.15,2,     0.00,2,     2.61,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5254,2,     1449
  49RY20120726,   40N,    45,  1,     10,    107,2,20120825,1355, 40.0065, 168.3530, 5737,   3731.8,   1.5048,  34.6738,2,-999.0000,9,    138.5,2,   -999.0,9,   150.72,2,    36.68,2,     0.00,2,     2.58,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5048,2,     1444
  49RY20120726,   40N,    45,  1,      9,    108,2,20120825,1355, 40.0065, 168.3530, 5737,   3989.7,   1.4915,  34.6786,2,-999.0000,9,    144.3,2,   -999.0,9,   149.07,2,    36.43,2,     0.00,2,     2.56,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4916,2,     1438
  49RY20120726,   40N,    45,  1,      8,     81,2,20120825,1355, 40.0065, 168.3530, 5737,   4245.8,   1.4900,  34.6817,2,-999.0000,9,    148.3,2,   -999.0,9,   148.06,2,    36.22,2,     0.00,2,     2.52,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4900,2,     1432
  49RY20120726,   40N,    45,  1,      7,    106,3,20120825,1355, 40.0065, 168.3530, 5737,   4502.9,   1.4965,  34.6825,2,-999.0000,9,    151.3,2,   -999.0,9,   147.91,2,    36.04,2,     0.00,2,     2.52,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4967,2,     1426
  49RY20120726,   40N,    45,  1,      6,    113,2,20120825,1355, 40.0065, 168.3530, 5737,   4760.5,   1.5103,  34.6844,2,-999.0000,9,    153.6,2,   -999.0,9,   147.23,2,    35.74,2,     0.00,2,     2.50,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5103,2,     1420
  49RY20120726,   40N,    45,  1,      5,     94,4,20120825,1355, 40.0065, 168.3530, 5737,   5017.2,   1.5303,  34.6874,2,-999.0000,9,    155.0,2,   -999.0,9,   154.31,4,    37.65,4,     0.00,4,     2.65,4,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5304,2,     1415
  49RY20120726,   40N,    45,  1,      4,     77,2,20120825,1355, 40.0065, 168.3530, 5737,   5274.8,   1.5558,  34.6881,2,-999.0000,9,    156.1,2,   -999.0,9,   147.30,2,    35.55,2,     0.00,2,     2.49,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5560,2,     1409
  49RY20120726,   40N,    45,  1,      3,    104,2,20120825,1355, 40.0065, 168.3530, 5737,   5533.2,   1.5858,  34.6884,2,-999.0000,9,    156.7,2,   -999.0,9,   147.40,2,    35.60,2,     0.00,2,     2.48,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5858,2,     1403
  49RY20120726,   40N,    45,  1,      2,     75,2,20120825,1355, 40.0065, 168.3530, 5737,   5791.8,   1.6196,  34.6885,2,-999.0000,9,    156.7,2,   -999.0,9,   147.78,6,    35.60,6,     0.00,6,     2.49,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.6195,2,     1358
  49RY20120726,   40N,    45,  1,      1,    997,2,20120825,1355, 40.0065, 168.3530, 5737,   5852.9,   1.6277,  34.6887,2,-999.0000,9,    156.8,2,   -999.0,9,   147.79,2,    35.53,2,     0.00,2,     2.49,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.6277,2,     1355
  49RY20120726,   40N,    47,  1,      0,   9999,2,20120827,1937, 39.9773, 168.9883, 5886,      0.0,  23.4227,  34.1896,2,  34.2050,2,    216.2,2,    217.5,2,     1.47,2,     0.00,2,     0.00,2,     0.04,2,   1977.6,2,   2255.8,2,   8.0277,2,    25.00,     0.11,2,     0.02,2,-999.0000,9,     2152
  49RY20120726,   40N,    47,  1,     13,    667,2,20120827,1937, 39.9773, 168.9883, 5886,     10.1,  23.4202,  34.1853,2,  34.1898,4,    215.6,2,    217.1,2,     1.57,2,     0.02,2,     0.00,2,     0.04,2,   1975.9,2,   2254.9,2,   8.0274,2,    25.00,     0.10,2,     0.02,2,  23.4296,2,     2209
  49RY20120726,   40N,    47,  1,     36,    109,2,20120827,1937, 39.9773, 168.9883, 5886,     49.7,  16.0834,  34.5825,2,  34.5829,2,    228.1,2,    228.5,2,     5.16,2,     3.69,2,     0.32,2,     0.31,2,   2030.2,2,   2275.1,2,   7.9554,2,    25.00,     0.59,2,     0.57,2,  16.0859,2,     2205
  49RY20120726,   40N,    47,  1,     35,    112,2,20120827,1937, 39.9773, 168.9883, 5886,    101.0,  14.2343,  34.5131,2,  34.5132,2,    219.0,2,    220.2,2,     8.69,2,     7.79,3,     0.02,2,     0.55,2,   2064.1,2,   2273.0,2,   7.8986,2,    25.00,     0.09,2,     0.04,2,  14.2385,2,     2204
  49RY20120726,   40N,    47,  1,     34,     83,4,20120827,1937, 39.9773, 168.9883, 5886,    151.4,  13.0381,  34.4330,2,-999.0000,9,    219.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  13.0402,2,     2202
  49RY20120726,   40N,    47,  1,     33,     86,2,20120827,1937, 39.9773, 168.9883, 5886,    202.3,  11.8754,  34.3434,2,  34.3430,2,    228.4,2,    228.8,2,    14.32,2,    10.97,2,     0.02,2,     0.78,2,   2082.8,2,   2271.6,2,   7.8451,2,    25.00,     0.01,2,     0.01,2,  11.8723,2,     2200
  49RY20120726,   40N,    47,  1,     32,    105,2,20120827,1937, 39.9773, 168.9883, 5886,    252.5,  10.9461,  34.2385,2,  34.2382,2,    236.3,2,    236.6,6,    15.68,6,    11.69,6,     0.01,6,     0.85,6,   2083.0,2,   2268.7,2,   7.8276,2,    25.00,  -999.00,9,  -999.00,9,  10.9486,2,     2158
  49RY20120726,   40N,    47,  1,     31,     76,2,20120827,1937, 39.9773, 168.9883, 5886,    301.2,   9.9745,  34.1572,2,  34.1581,2,    217.5,2,    218.0,2,    21.97,2,    15.18,2,     0.01,2,     1.10,2,   2111.2,2,   2271.7,2,   7.7765,2,    25.00,  -999.00,9,  -999.00,9,   9.9763,2,     2157
  49RY20120726,   40N,    47,  1,     30,     97,2,20120827,1937, 39.9773, 168.9883, 5886,    403.6,   7.8668,  33.9769,2,  33.9781,2,    220.9,2,    222.2,2,    29.37,2,    18.58,2,     0.01,2,     1.36,2,   2132.4,6,   2269.9,6,   7.7167,2,    25.00,  -999.00,9,  -999.00,9,   7.8701,2,     2154
  49RY20120726,   40N,    47,  1,     29,    102,2,20120827,1937, 39.9773, 168.9883, 5886,    503.8,   6.3259,  33.9834,2,  33.9836,2,    149.6,2,    149.7,2,    53.85,2,    28.42,2,     0.00,2,     2.07,2,   2206.7,2,   2286.8,2,   7.5566,2,    25.00,  -999.00,9,  -999.00,9,   6.3259,2,     2152
  49RY20120726,   40N,    47,  1,     28,     91,2,20120827,1937, 39.9773, 168.9883, 5886,    605.0,   4.8667,  33.9785,2,  33.9789,2,    110.8,2,    111.3,2,    73.91,2,    34.59,2,     0.00,2,     2.51,2,   2258.4,2,   2301.3,2,   7.4453,2,    25.00,  -999.00,9,  -999.00,9,   4.8667,2,     2149
  49RY20120726,   40N,    47,  1,     27,    998,2,20120827,1937, 39.9773, 168.9883, 5886,    706.6,   4.3966,  34.0817,2,  34.0827,2,     74.7,2,     74.9,2,    90.28,2,    38.13,2,     0.00,2,     2.76,2,   2290.8,2,   2319.6,2,   7.3829,2,    25.00,  -999.00,9,  -999.00,9,   4.3972,2,     2147
  49RY20120726,   40N,    47,  1,     26,     84,2,20120827,1937, 39.9773, 168.9883, 5886,    809.0,   3.9708,  34.1486,2,  34.1478,2,     53.8,2,     54.7,2,   103.21,2,    40.41,2,     0.00,2,     2.91,2,   2319.0,2,   2333.4,2,   7.3469,2,    25.00,  -999.00,9,  -999.00,9,   3.9717,2,     2139
  49RY20120726,   40N,    47,  1,     25,     98,2,20120827,1937, 39.9773, 168.9883, 5886,    910.4,   3.5744,  34.2195,2,  34.2182,2,     39.1,2,     39.0,2,   116.51,2,    41.99,2,     0.00,2,     3.02,2,   2348.7,2,   2347.0,6,   7.3212,2,    25.00,  -999.00,9,  -999.00,9,   3.5746,2,     2136
  49RY20120726,   40N,    47,  1,     24,    110,2,20120827,1937, 39.9773, 168.9883, 5886,   1010.8,   3.4635,  34.2948,2,  34.2957,2,     37.2,2,     37.2,2,   122.40,2,    42.17,2,     0.00,2,     3.02,2,   2352.2,2,   2358.9,2,   7.3354,2,    25.00,  -999.00,9,  -999.00,9,   3.4633,2,     2134
  49RY20120726,   40N,    47,  1,     23,     96,2,20120827,1937, 39.9773, 168.9883, 5886,   1213.6,   2.9921,  34.3831,2,  34.3827,2,     31.7,2,     31.9,2,   136.81,2,    43.00,2,     0.00,2,     3.08,2,   2373.9,2,   2377.8,2,   7.3312,2,    25.00,  -999.00,9,  -999.00,9,   2.9917,2,     2129
  49RY20120726,   40N,    47,  1,     22,    111,2,20120827,1937, 39.9773, 168.9883, 5886,   1415.5,   2.6666,  34.4435,2,  34.4436,2,     33.0,2,     33.1,2,   146.63,2,    43.19,2,     0.00,2,     3.08,2,   2375.9,2,   2389.8,2,   7.3354,2,    25.00,  -999.00,9,  -999.00,9,   2.6664,2,     2123
  49RY20120726,   40N,    47,  1,     21,     78,2,20120827,1937, 39.9773, 168.9883, 5886,   1618.2,   2.4013,  34.4918,2,  34.4917,2,     39.1,2,     38.9,2,   154.25,2,    42.95,2,     0.00,2,     3.05,2,   2381.3,2,   2398.7,2,   7.3481,2,    25.00,  -999.00,9,  -999.00,9,   2.4012,2,     2119
  49RY20120726,   40N,    47,  1,     20,     93,2,20120827,1937, 39.9773, 168.9883, 5886,   1822.7,   2.1901,  34.5375,2,  34.5370,2,     48.5,2,     48.8,6,   158.85,6,    42.43,6,     0.00,6,     3.01,6,   2389.3,3,   2403.4,2,   7.3711,2,    25.00,  -999.00,9,  -999.00,9,   2.1902,2,     2115
  49RY20120726,   40N,    47,  1,     19,     92,2,20120827,1937, 39.9773, 168.9883, 5886,   2025.9,   2.0446,  34.5682,2,  34.5695,2,     58.8,2,     59.2,2,   161.12,2,    41.88,2,     0.00,2,     2.97,2,   2380.5,2,   2409.5,2,   7.3983,2,    25.00,  -999.00,9,  -999.00,9,   2.0444,2,     2109
  49RY20120726,   40N,    47,  1,     18,    101,2,20120827,1937, 39.9773, 168.9883, 5886,   2228.6,   1.9188,  34.5931,2,  34.5935,6,     70.7,2,     70.9,2,   162.15,2,    41.11,2,     0.00,2,     2.91,2,   2379.9,2,   2413.8,2,   7.4189,2,    25.00,  -999.00,9,  -999.00,9,   1.9188,2,     2105
  49RY20120726,   40N,    47,  1,     17,     90,2,20120827,1937, 39.9773, 168.9883, 5886,   2431.6,   1.7956,  34.6163,2,  34.6162,2,     83.6,2,     83.4,2,   162.52,2,    40.27,2,     0.00,2,     2.85,2,   2369.6,2,   2415.9,6,   7.4465,2,    25.00,  -999.00,9,  -999.00,9,   1.7957,2,     2058
  49RY20120726,   40N,    47,  1,     16,     89,2,20120827,1937, 39.9773, 168.9883, 5886,   2636.4,   1.6888,  34.6349,2,  34.6346,2,     98.3,2,     98.0,2,   160.98,2,    39.40,2,     0.00,2,     2.78,2,   2357.3,2,   2416.6,2,   7.4745,2,    25.00,  -999.00,9,  -999.00,9,   1.6887,2,     2053
  49RY20120726,   40N,    47,  1,     15,     88,2,20120827,1937, 39.9773, 168.9883, 5886,   2841.1,   1.6097,  34.6487,2,  34.6493,2,    111.7,2,    112.1,2,   158.12,2,    38.44,2,     0.00,2,     2.72,2,   2355.1,2,   2417.0,2,   7.4991,2,    25.00,  -999.00,9,  -999.00,9,   1.6097,2,     2048
  49RY20120726,   40N,    47,  1,     14,    999,2,20120827,1937, 39.9773, 168.9883, 5886,   3046.7,   1.5608,  34.6578,2,  34.6580,2,    121.0,2,    121.1,2,   155.87,2,    37.97,2,     0.00,2,     2.67,2,   2332.8,3,   2417.5,2,   7.5173,2,    25.00,  -999.00,9,  -999.00,9,   1.5606,2,     2044
  49RY20120726,   40N,    47,  1,     12,     74,2,20120827,1937, 39.9773, 168.9883, 5886,   3300.7,   1.5181,  34.6667,2,  34.6674,2,    130.2,2,    130.6,6,   153.63,6,    37.27,6,     0.00,6,     2.63,6,   2345.0,2,   2419.7,2,   7.5373,2,    25.00,  -999.00,9,  -999.00,9,   1.5181,2,     2039
  49RY20120726,   40N,    47,  1,     11,    996,2,20120827,1937, 39.9773, 168.9883, 5886,   3556.2,   1.4896,  34.6731,2,  34.6733,2,    137.6,2,    138.0,2,   152.04,2,    36.76,2,     0.00,2,     2.58,2,   2338.6,2,   2417.6,2,   7.5492,2,    25.00,  -999.00,9,  -999.00,9,   1.4896,2,     2034
  49RY20120726,   40N,    47,  1,     10,    107,2,20120827,1937, 39.9773, 168.9883, 5886,   3815.7,   1.4778,  34.6778,2,  34.6765,6,    142.9,2,    143.1,2,   150.79,2,    36.38,2,     0.00,2,     2.55,2,   2335.1,2,   2418.0,2,   7.5560,2,    25.00,  -999.00,9,  -999.00,9,   1.4779,2,     2025
  49RY20120726,   40N,    47,  1,      9,    108,2,20120827,1937, 39.9773, 168.9883, 5886,   4069.3,   1.4800,  34.6808,2,  34.6813,2,    146.4,2,    146.9,2,   150.09,2,    36.24,2,     0.00,2,     2.53,2,   2331.5,2,   2418.1,2,   7.5650,2,    25.00,  -999.00,9,  -999.00,9,   1.4800,2,     2020
  49RY20120726,   40N,    47,  1,      8,     81,2,20120827,1937, 39.9773, 168.9883, 5886,   4325.5,   1.4885,  34.6831,2,  34.6827,2,    149.1,2,    149.5,2,   149.68,2,    36.22,2,     0.00,2,     2.52,2,   2332.7,2,   2416.2,2,   7.5674,2,    25.00,  -999.00,9,  -999.00,9,   1.4886,2,     2015
  49RY20120726,   40N,    47,  1,      7,    106,2,20120827,1937, 39.9773, 168.9883, 5886,   4582.9,   1.5016,  34.6851,2,  34.6838,2,    151.5,2,    150.4,4,   149.11,2,    36.01,2,     0.00,2,     2.51,2,   2322.4,3,   2417.7,6,   7.5718,2,    25.00,  -999.00,9,  -999.00,9,   1.5018,2,     2008
  49RY20120726,   40N,    47,  1,      6,    113,2,20120827,1937, 39.9773, 168.9883, 5886,   4841.1,   1.5214,  34.6864,2,  34.6865,2,    153.0,2,    153.4,2,   148.67,2,    35.76,2,     0.00,2,     2.49,2,   2327.0,2,   2416.8,2,   7.5757,2,    25.00,  -999.00,9,  -999.00,9,   1.5215,2,     2003
  49RY20120726,   40N,    47,  1,      5,     94,2,20120827,1937, 39.9773, 168.9883, 5886,   5097.7,   1.5452,  34.6873,2,  34.6865,2,    154.2,2,    155.4,2,   148.59,2,    35.80,2,     0.00,2,     2.49,2,   2326.6,2,   2416.0,2,   7.5791,2,    25.00,  -999.00,9,  -999.00,9,   1.5453,2,     1958
  49RY20120726,   40N,    47,  1,      4,     77,2,20120827,1937, 39.9773, 168.9883, 5886,   5356.7,   1.5732,  34.6880,2,  34.6878,2,    154.8,2,    155.7,2,   148.75,2,    35.71,2,     0.00,2,     2.48,2,   2327.3,2,   2417.6,2,   7.5816,2,    25.00,  -999.00,9,  -999.00,9,   1.5734,2,     1953
  49RY20120726,   40N,    47,  1,      3,    104,2,20120827,1937, 39.9773, 168.9883, 5886,   5615.3,   1.6029,  34.6884,2,  34.6882,6,    155.4,2,    156.4,2,   148.63,2,    35.68,2,     0.00,2,     2.49,2,   2322.7,2,   2418.6,2,   7.5819,2,    25.00,  -999.00,9,  -999.00,9,   1.6030,2,     1948
  49RY20120726,   40N,    47,  1,      2,     75,2,20120827,1937, 39.9773, 168.9883, 5886,   5874.0,   1.6332,  34.6887,2,  34.6881,2,    156.4,2,    156.4,6,   147.99,6,    35.64,6,     0.00,6,     2.49,6,   2326.7,2,   2419.5,2,   7.5804,2,    25.00,  -999.00,9,  -999.00,9,   1.6332,2,     1942
  49RY20120726,   40N,    47,  1,      1,    997,2,20120827,1937, 39.9773, 168.9883, 5886,   6008.7,   1.6507,  34.6888,2,  34.6893,2,    156.5,2,    156.8,2,   148.36,2,    35.59,2,     0.00,2,     2.49,2,   2326.5,2,   2418.6,2,   7.5848,2,    25.00,  -999.00,9,  -999.00,9,   1.6505,2,     1937
  49RY20120726,   40N,    48,  1,      0,   9999,2,20120828,0256, 39.9543, 169.6538, 4527,      0.0,  22.9654,  34.3655,2,  34.3780,2,    218.8,2,    219.6,2,     1.63,2,     0.00,2,     0.00,2,     0.04,2,   1993.4,2,   2264.6,2,   8.0223,2,    25.00,     0.08,2,     0.01,2,-999.0000,9,      445
  49RY20120726,   40N,    48,  1,     36,    109,2,20120828,0256, 39.9543, 169.6538, 4527,     11.8,  22.8620,  34.3583,2,  34.3615,4,    218.3,2,    220.7,2,     1.56,2,     0.00,2,     0.00,2,     0.03,2,   1988.5,2,   2258.0,2,   8.0248,2,    25.00,     0.07,2,     0.02,2,  22.8620,2,      508
  49RY20120726,   40N,    48,  1,     35,    112,2,20120828,0256, 39.9543, 169.6538, 4527,     51.3,  15.6494,  34.5661,2,  34.5658,2,    218.3,2,    219.0,6,     6.47,6,     5.46,6,     0.12,6,     0.41,6,   2043.8,2,   2272.1,2,   7.9340,2,    25.00,     0.64,2,     0.53,2,  15.6486,2,      503
  49RY20120726,   40N,    48,  1,     34,     83,2,20120828,0256, 39.9543, 169.6538, 4527,    102.0,  14.0375,  34.4940,2,  34.4947,6,    216.0,2,    216.9,2,     9.53,2,     8.39,2,     0.02,2,     0.59,2,   2064.5,2,   2269.7,2,   7.8912,2,    25.00,     0.09,2,     0.05,2,  14.0397,2,      501
  49RY20120726,   40N,    48,  1,     33,     86,2,20120828,0256, 39.9543, 169.6538, 4527,    152.3,  12.5636,  34.3992,2,  34.3984,2,    219.4,2,    220.2,2,    13.52,2,    10.69,2,     0.02,2,     0.76,2,   2082.3,6,   2272.6,2,   7.8510,2,    25.00,     0.02,2,     0.01,2,  12.5632,2,      500
  49RY20120726,   40N,    48,  1,     32,    105,2,20120828,0256, 39.9543, 169.6538, 4527,    201.2,  11.4156,  34.2942,2,  34.2970,2,    241.0,2,    241.1,2,    13.66,2,    10.38,2,     0.01,2,     0.75,2,   2081.2,2,   2264.4,2,   7.8493,2,    25.00,     0.00,2,     0.02,2,  11.4163,2,      456
  49RY20120726,   40N,    48,  1,     31,     76,2,20120828,0256, 39.9543, 169.6538, 4527,    253.6,  10.8991,  34.2380,2,  34.2411,2,    233.5,2,    235.2,2,    16.01,2,    11.85,2,     0.01,2,     0.86,2,   2089.7,2,   2248.9,3,   7.8261,2,    25.00,  -999.00,9,  -999.00,9,  10.8972,2,      453
  49RY20120726,   40N,    48,  1,     30,     97,2,20120828,0256, 39.9543, 169.6538, 4527,    336.3,   8.7461,  34.0280,2,  34.0329,4,    224.7,2,    225.7,2,    24.85,2,    16.52,2,     0.01,2,     1.21,3,   2126.7,2,   2261.1,2,   7.7442,2,    25.00,  -999.00,9,  -999.00,9,   8.7482,2,      450
  49RY20120726,   40N,    48,  1,     28,     91,2,20120828,0256, 39.9543, 169.6538, 4527,    437.1,   6.7158,  33.9848,2,  33.9931,4,    159.6,2,    161.0,2,    47.89,2,    26.33,2,     0.00,2,     1.91,2,   2194.4,2,   2281.7,2,   7.5850,2,    25.00,  -999.00,9,  -999.00,9,   6.7200,2,      446
  49RY20120726,   40N,    48,  1,     29,    102,2,20120828,0256, 39.9543, 169.6538, 4527,    439.5,   6.6294,  33.9788,2,  33.9860,4,    159.4,2,    160.2,2,    48.73,2,    26.54,2,     0.00,2,     1.94,2,   2198.4,2,   2279.0,2,   7.5911,2,    25.00,  -999.00,9,  -999.00,9,   6.6323,2,      447
  49RY20120726,   40N,    48,  1,     27,    998,2,20120828,0256, 39.9543, 169.6538, 4527,    538.3,   5.1574,  33.9862,2,  33.9859,2,    118.6,2,    119.0,2,    69.96,2,    33.22,2,     0.00,2,     2.41,2,   2253.0,2,   2287.8,2,   7.4684,2,    25.00,  -999.00,9,  -999.00,9,   5.1595,2,      443
  49RY20120726,   40N,    48,  1,     26,     84,2,20120828,0256, 39.9543, 169.6538, 4527,    638.0,   4.6275,  34.0492,2,  34.0464,2,     88.7,2,     89.9,2,    83.34,2,    36.55,2,     0.00,2,     2.64,2,   2284.6,6,   2308.6,2,   7.4148,2,    25.00,  -999.00,9,  -999.00,9,   4.6281,2,      439
  49RY20120726,   40N,    48,  1,     25,     98,2,20120828,0256, 39.9543, 169.6538, 4527,    740.6,   4.2005,  34.1770,2,  34.1772,2,     59.9,2,     60.5,2,   100.67,2,    39.05,3,     0.00,2,     2.83,2,   2315.9,2,   2333.2,2,   7.3712,2,    25.00,  -999.00,9,  -999.00,9,   4.2005,2,      436
  49RY20120726,   40N,    48,  1,     24,    110,2,20120828,0256, 39.9543, 169.6538, 4527,    840.8,   3.7918,  34.2341,2,  34.2321,2,     44.7,2,     44.8,2,   112.30,2,    40.96,3,     0.00,2,     2.96,2,   2336.8,2,   2339.9,2,   7.3429,2,    25.00,  -999.00,9,  -999.00,9,   3.7919,2,      432
  49RY20120726,   40N,    48,  1,     23,     96,2,20120828,0256, 39.9543, 169.6538, 4527,    939.2,   3.4869,  34.2852,2,  34.2838,2,     37.5,2,     37.7,2,   121.47,2,    42.10,2,     0.00,2,     3.01,2,   2353.0,2,   2355.7,2,   7.3335,2,    25.00,  -999.00,9,  -999.00,9,   3.4868,2,      429
  49RY20120726,   40N,    48,  1,     22,    111,2,20120828,0256, 39.9543, 169.6538, 4527,    939.2,   3.4869,  34.2852,2,  34.2841,6,     37.5,2,     37.8,2,   121.63,2,    41.97,2,     0.00,2,     3.02,2,   2352.0,2,   2350.3,2,   7.3293,2,    25.00,  -999.00,9,  -999.00,9,   3.4868,2,      429
  49RY20120726,   40N,    48,  1,     21,     78,2,20120828,0256, 39.9543, 169.6538, 4527,   1083.5,   3.1396,  34.3587,2,  34.3582,2,     33.5,2,     33.6,2,   132.59,2,    42.59,2,     0.00,2,     3.05,2,   2366.1,2,   2361.2,2,   7.3352,2,    25.00,  -999.00,9,  -999.00,9,   3.1392,2,      423
  49RY20120726,   40N,    48,  1,     20,     93,2,20120828,0256, 39.9543, 169.6538, 4527,   1286.4,   2.7192,  34.4287,2,  34.4279,2,     32.5,2,     32.6,2,   145.25,2,    43.18,2,     0.00,2,     3.08,2,   2379.0,2,   2382.3,2,   7.3359,2,    25.00,  -999.00,9,  -999.00,9,   2.7189,2,      418
  49RY20120726,   40N,    48,  1,     19,     92,2,20120828,0256, 39.9543, 169.6538, 4527,   1489.0,   2.4712,  34.4792,2,  34.4785,2,     37.0,2,     37.5,2,   152.17,6,    43.02,6,     0.00,6,     3.06,6,   2386.6,2,   2391.2,2,   7.3479,2,    25.00,  -999.00,9,  -999.00,9,   2.4711,2,      409
  49RY20120726,   40N,    48,  1,     18,    101,2,20120828,0256, 39.9543, 169.6538, 4527,   1693.3,   2.2441,  34.5243,2,  34.5238,2,     45.8,2,     46.0,2,   157.90,2,    42.39,3,     0.00,2,     3.02,2,   2391.7,2,   2400.0,2,   7.3687,2,    25.00,  -999.00,9,  -999.00,9,   2.2442,2,      404
  49RY20120726,   40N,    48,  1,     17,     90,2,20120828,0256, 39.9543, 169.6538, 4527,   1894.4,   2.0872,  34.5570,2,  34.5567,2,     56.1,2,     55.9,2,   160.51,2,    42.02,2,     0.00,2,     2.98,2,   2385.1,2,   2403.1,2,   7.3886,2,    25.00,  -999.00,9,  -999.00,9,   2.0870,2,      359
  49RY20120726,   40N,    48,  1,     16,     89,2,20120828,0256, 39.9543, 169.6538, 4527,   2098.3,   1.9696,  34.5818,2,  34.5812,2,     66.5,2,     66.5,2,   161.67,2,    41.30,2,     0.00,2,     2.92,2,   2375.5,2,   2400.5,3,   7.4139,2,    25.00,  -999.00,9,  -999.00,9,   1.9694,2,      353
