EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,BTL_DATE,BTL_TIME,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,,,DEG C
18HU20010530,      AR07W,      65,          1,     237138,          8,2,20010604,       2305,    54.9558,   -54.2885,       1691,    99.7,  -0.2293,  33.7078,2,  33.7134,2,    297.9,2,   312.4,2,    9.12,6,   10.38,6,    0.95,6,   5.259,2,   3.197,2,   0.597,4,  2125.0,2,  2253.3,2,   6.153,2,  17.824,2, 20010604,     2315,  -0.2325
18HU20010530,      AR07W,      65,          1,     237139,          9,2,20010604,       2305,    54.9558,   -54.2885,       1691,    79.5,  -0.8582,  33.5827,2,-999.0000,9,    302.4,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010604,     2316,  -0.8603
18HU20010530,      AR07W,      65,          1,     237140,         10,2,20010604,       2305,    54.9558,   -54.2885,       1691,    59.1,  -1.2006,  33.3983,2,-999.0000,9,    333.8,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010604,     2317,  -1.2020
18HU20010530,      AR07W,      65,          1,     237141,         11,2,20010604,       2305,    54.9558,   -54.2885,       1691,    49.9,  -1.1512,  33.3064,2,  33.3297,2,    338.4,2,   356.1,2,    5.16,6,    7.03,6,    0.76,6,   7.028,2,   3.386,2,   0.748,4,  2089.3,2,  2217.9,2,   9.471,2,  19.601,2, 20010604,     2317,  -1.1524
18HU20010530,      AR07W,      65,          1,     237142,         12,2,20010604,       2305,    54.9558,   -54.2885,       1691,    39.8,  -1.1939,  33.2803,2,-999.0000,9,    338.1,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010604,     2318,  -1.1948
18HU20010530,      AR07W,      65,          1,     237143,         13,2,20010604,       2305,    54.9558,   -54.2885,       1691,    30.5,  -0.9090,  33.2306,2,-999.0000,9,    345.3,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010604,     2319,  -0.9098
18HU20010530,      AR07W,      65,          1,     237144,         14,2,20010604,       2305,    54.9558,   -54.2885,       1691,    19.0,  -1.2756,  32.3319,2,-999.0000,9,    333.6,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010604,     2319,  -1.2760
18HU20010530,      AR07W,      65,          1,     237145,         15,2,20010604,       2305,    54.9558,   -54.2885,       1691,     9.2,  -1.2083,  32.0007,2,  31.9769,2,    332.6,2,   350.7,2,    8.25,6,    6.26,6,    0.83,6,   7.063,2,   3.555,2,   0.748,4,  2041.6,2,  2155.7,2,   9.479,2,  20.606,2, 20010604,     2320,  -1.2085
18HU20010530,      AR07W,      65,          1,     237146,         16,2,20010604,       2305,    54.9558,   -54.2885,       1691,     9.1,  -1.1897,  31.9814,2,-999.0000,9,    332.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010604,     2320,  -1.1899
18HU20010530,      AR07W,      65,          1,     237147,         17,2,20010604,       2305,    54.9558,   -54.2885,       1691,     3.5,  -0.9141,  31.9076,2,-999.0000,9,    333.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010604,     2321,  -0.9142
18HU20010530,      AR07W,      69,          1,     237148,          1,2,20010605,       0217,    55.0454,   -53.9870,        900,   881.4,   3.4718,  34.8340,2,  34.8456,2,    291.9,2,   295.1,2,    9.10,6,   15.00,6,    1.09,6,   4.660,6,   2.728,6,   0.512,4,  2151.6,2,  2290.5,2,   6.239,6,  16.678,6, 20010605,      217,   3.4090
18HU20010530,      AR07W,      69,          1,     237149,          2,2,20010605,       0217,    55.0454,   -53.9870,        900,   857.2,   3.4707,  34.8338,2,  34.8434,6,    291.9,2,   295.4,2,    9.07,6,   15.03,6,    1.10,6,   4.658,2,   2.630,2,   0.306,4,  2151.2,2,  2292.2,2,   6.114,2,  14.169,2, 20010605,      218,   3.4098
18HU20010530,      AR07W,      69,          1,     237150,          3,2,20010605,       0217,    55.0454,   -53.9870,        900,   780.3,   3.4527,  34.8298,2,  34.8391,2,    292.7,2,   296.8,2,    8.98,6,   14.97,6,    1.04,6,   4.899,2,   2.784,2,   0.338,4,  2151.3,2,  2289.4,2,   6.345,2,  13.726,2, 20010605,      220,   3.3978
18HU20010530,      AR07W,      69,          1,     237151,          4,2,20010605,       0217,    55.0454,   -53.9870,        900,   690.2,   3.4255,  34.8240,2,  34.8330,2,    293.2,2,   297.8,2,    8.92,6,   14.86,6,    1.06,6,   4.969,2,   2.779,2,   0.446,4,  2151.2,2,  2291.9,2,   6.346,2,  13.572,2, 20010605,      223,   3.3776
18HU20010530,      AR07W,      69,          1,     237152,          5,2,20010605,       0217,    55.0454,   -53.9870,        900,   580.8,   3.4355,  34.8204,2,  34.8298,2,    292.5,2,   297.5,6,    9.12,6,   15.01,6,    1.04,6,   4.488,2,   2.827,4,   0.683,4,  2151.8,2,  2285.3,2,   6.134,2,  13.899,2, 20010605,      225,   3.3957
18HU20010530,      AR07W,      69,          1,     237153,          6,2,20010605,       0217,    55.0454,   -53.9870,        900,   470.1,   3.4800,  34.7915,2,  34.8033,2,    291.5,2,   296.9,2,    9.22,6,   14.83,6,    1.04,6,   4.770,2,   2.930,2,   0.309,4,  2149.1,2,  2295.2,2,   6.315,2,  13.113,2, 20010605,      227,   3.4480
18HU20010530,      AR07W,      69,          1,     237154,          7,2,20010605,       0217,    55.0454,   -53.9870,        900,   361.1,   3.6477,  34.7562,2,  34.7661,2,    280.9,2,   285.8,2,   10.30,6,   14.92,6,    1.06,6,   4.677,2,   2.798,2,   0.469,4,  2150.0,2,  2290.7,3,   5.693,2,  13.806,2, 20010605,      229,   3.6230
18HU20010530,      AR07W,      69,          1,     237155,          8,2,20010605,       0217,    55.0454,   -53.9870,        900,   260.1,   3.4031,  34.6664,2,  34.6739,2,    284.4,2,   289.8,2,   10.08,6,   14.41,6,    1.03,6,   4.867,2,   2.762,2,   0.314,4,  2146.0,2,  2284.9,2,   5.932,2,  13.104,2, 20010605,      233,   3.3860
18HU20010530,      AR07W,      69,          1,     237156,          9,2,20010605,       0217,    55.0454,   -53.9870,        900,   170.5,   2.4272,  34.4125,2,  34.4155,2,    281.1,2,   289.0,2,   11.15,6,   13.69,6,    1.06,6,   5.131,2,   2.919,2,   0.322,4,  2142.0,2,  2280.5,2,   6.280,2,  13.773,2, 20010605,      235,   2.4176
18HU20010530,      AR07W,      69,          1,     237157,         10,2,20010605,       0217,    55.0454,   -53.9870,        900,   101.2,   0.8873,  34.0048,2,  34.0108,2,    293.7,2,   304.5,2,   10.22,6,   11.74,6,    0.96,6,   5.868,2,   3.212,2,   0.531,4,  2128.5,2,  2253.1,2,   7.485,2,  15.667,2, 20010605,      237,   0.8830
18HU20010530,      AR07W,      69,          1,     237158,         11,2,20010605,       0217,    55.0454,   -53.9870,        900,    79.0,  -0.0073,  33.7481,2,-999.0000,9,    300.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,      238,  -0.0100
18HU20010530,      AR07W,      69,          1,     237159,         12,2,20010605,       0217,    55.0454,   -53.9870,        900,    59.1,  -1.0367,  33.4990,2,-999.0000,9,    304.6,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,      239,  -1.0382
18HU20010530,      AR07W,      69,          1,     237160,         13,2,20010605,       0217,    55.0454,   -53.9870,        900,    50.1,  -1.2071,  33.4419,2,  33.4619,2,    308.1,2,   324.6,2,    9.38,6,    9.35,6,    0.92,6,   6.564,2,   3.480,2,   0.708,4,  2119.1,2,  2262.6,2,   8.822,2,  19.068,2, 20010605,      240,  -1.2082
18HU20010530,      AR07W,      69,          1,     237161,         14,2,20010605,       0217,    55.0454,   -53.9870,        900,    38.9,  -1.4616,  33.3474,2,-999.0000,9,    326.5,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,      241,  -1.4624
18HU20010530,      AR07W,      69,          1,     237162,         15,2,20010605,       0217,    55.0454,   -53.9870,        900,    30.2,  -1.5842,  33.2668,2,-999.0000,9,    332.4,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,      241,  -1.5848
18HU20010530,      AR07W,      69,          1,     237163,         16,2,20010605,       0217,    55.0454,   -53.9870,        900,    19.2,  -1.2000,  33.2043,2,-999.0000,9,    333.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,      242,  -1.2004
18HU20010530,      AR07W,      69,          1,     237164,         17,2,20010605,       0217,    55.0454,   -53.9870,        900,    10.3,  -1.1707,  32.1835,2,  32.3469,2,    338.2,2,   358.5,2,    7.29,6,    5.16,6,    0.73,6,   7.394,2,   3.798,2,   0.480,4,  2045.3,2,  2188.5,2,  10.533,4,  17.651,2, 20010605,      243,  -1.1709
18HU20010530,      AR07W,      69,          1,     237165,         18,2,20010605,       0217,    55.0454,   -53.9870,        900,    10.3,  -1.1530,  32.1953,2,-999.0000,9,    337.0,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,      243,  -1.1532
18HU20010530,      AR07W,      69,          1,     237166,         19,2,20010605,       0217,    55.0454,   -53.9870,        900,     3.7,  -1.3342,  31.9757,2,-999.0000,9,    335.6,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,      243,  -1.3343
18HU20010530,      AR07W,      71,          1,     237167,          1,2,20010605,       0946,    55.4200,   -53.8249,       2672,  2710.0,   2.0576,  34.8693,2,  34.8812,2,    289.4,2,   289.0,2,   11.87,6,   13.92,6,    1.01,6,   3.388,2,   1.655,2,   0.174,4,  2157.0,2,  2297.4,2,   4.086,2,  16.705,2, 20010605,      946,   1.8556
18HU20010530,      AR07W,      71,          1,     237168,          2,2,20010605,       0946,    55.4200,   -53.8249,       2672,  2590.4,   2.0744,  34.8701,2,  34.8818,2,    287.9,2,   288.6,2,   11.89,6,   13.96,6,    1.08,6,   3.286,2,   1.648,2,   0.096,4,  2154.9,2,  2306.0,2,   4.053,2,  17.065,2, 20010605,      949,   1.8834
18HU20010530,      AR07W,      71,          1,     237169,          3,2,20010605,       0946,    55.4200,   -53.8249,       2672,  2510.2,   2.2021,  34.8739,2,  34.8896,6,    286.0,2,   286.9,2,   12.17,6,   13.87,6,    1.08,6,   2.912,2,   1.653,2,   0.050,4,  2156.3,2,  2308.9,2,   3.525,2,  16.879,2, 20010605,      951,   2.0162
18HU20010530,      AR07W,      71,          1,     237170,          4,2,20010605,       0946,    55.4200,   -53.8249,       2672,  2410.3,   2.3962,  34.8805,2,  34.8924,2,    282.9,2,   283.6,2,   12.51,6,   14.31,6,    1.09,6,   2.843,2,   1.238,2,   0.182,4,  2155.7,2,  2297.9,2,   3.649,2,  15.061,2, 20010605,      953,   2.2159
18HU20010530,      AR07W,      71,          1,     237171,          5,2,20010605,       0946,    55.4200,   -53.8249,       2672,  2288.5,   2.4817,  34.8826,2,  34.8941,2,    281.4,2,   282.9,2,   12.42,6,   14.34,6,    1.13,6,   2.872,2,   0.428,4,   0.100,4,  2157.2,2,  2309.5,2,   3.556,2,  15.521,2, 20010605,      955,   2.3112
18HU20010530,      AR07W,      71,          1,     237172,          6,2,20010605,       0946,    55.4200,   -53.8249,       2672,  2148.3,   2.7008,  34.8847,2,  34.8969,6,    279.6,2,   281.5,2,   12.02,6,   14.42,6,    1.12,6,   2.754,2,   1.006,4,   0.041,4,  2156.4,2,  2309.9,2,   3.495,2,  15.844,2, 20010605,      959,   2.5395
18HU20010530,      AR07W,      71,          1,     237173,          7,2,20010605,       0946,    55.4200,   -53.8249,       2672,  1991.2,   2.8482,  34.8816,2,  34.8939,2,    279.2,2,   281.9,2,   11.64,6,   14.74,6,    1.13,6,   2.895,2,   1.467,2,   0.050,4,  2155.8,2,  2301.0,2,   3.587,2,  17.189,2, 20010605,     1002,   2.6988
18HU20010530,      AR07W,      71,          1,     237174,          8,2,20010605,       0946,    55.4200,   -53.8249,       2672,  1810.2,   2.9300,  34.8784,2,  34.8914,2,    279.2,2,   282.3,6,   11.34,6,   14.43,6,    1.13,6,   2.982,2,   1.757,2,   0.052,4,  2155.7,2,  2305.2,2,   3.681,2,  18.204,2, 20010605,     1005,   2.7956
18HU20010530,      AR07W,      71,          1,     237175,          9,2,20010605,       0946,    55.4200,   -53.8249,       2672,  1609.3,   3.0199,  34.8666,2,  34.8009,3,    281.0,2,   285.0,2,   10.78,6,   14.69,6,    1.13,6,   3.579,6,   1.715,6,   0.232,4,  2154.7,2,  2306.0,2,   4.372,6,  20.256,6, 20010605,     1008,   2.9018
18HU20010530,      AR07W,      71,          1,     237176,         10,2,20010605,       0946,    55.4200,   -53.8249,       2672,  1409.7,   3.0935,  34.8615,2,  34.8721,2,    281.1,2,   285.2,2,   10.72,6,   14.85,6,    1.16,6,   3.674,2,   1.997,2,   0.142,4,  2148.7,2,  2307.5,2,   4.425,2,  21.719,2, 20010605,     1012,   2.9914
18HU20010530,      AR07W,      71,          1,     237177,         11,2,20010605,       0946,    55.4200,   -53.8249,       2672,  1210.8,   3.2599,  34.8690,2,  34.8800,2,    277.3,2,   281.6,2,   10.68,6,   15.04,6,    1.14,6,   3.436,2,   1.809,2,   0.113,4,  2149.8,2,  2298.2,2,   3.944,2,  21.243,2, 20010605,     1015,   3.1725
18HU20010530,      AR07W,      71,          1,     237178,         12,2,20010605,       0946,    55.4200,   -53.8249,       2672,  1029.8,   3.3991,  34.8732,2,  34.8853,2,    275.4,2,   280.1,2,   10.61,6,   15.23,6,    1.23,6,   3.436,2,   1.778,2,   0.106,4,  2152.1,2,  2298.3,2,   3.775,2,  17.849,2, 20010605,     1021,   3.3251
18HU20010530,      AR07W,      71,          1,     237179,         13,2,20010605,       0946,    55.4200,   -53.8249,       2672,   850.1,   3.3891,  34.8495,2,  34.8595,2,    280.2,2,   286.6,2,    9.93,6,   15.32,6,    1.18,6,   3.879,2,   0.000,4,   0.162,4,  2150.4,2,  2320.2,2,   4.403,2,  16.836,2, 20010605,     1024,   3.3293
18HU20010530,      AR07W,      71,          1,     237180,         14,2,20010605,       0946,    55.4200,   -53.8249,       2672,   669.7,   3.4535,  34.8521,2,  34.8625,2,    281.3,2,   287.5,2,    9.90,6,   15.51,6,    1.15,6,   3.999,2,   2.146,2,   0.199,4,  2146.9,2,  2292.7,2,   4.661,2,  16.359,2, 20010605,     1028,   3.4070
18HU20010530,      AR07W,      71,          1,     237181,         15,2,20010605,       0946,    55.4200,   -53.8249,       2672,   510.1,   3.4804,  34.8465,2,  34.8587,2,    285.1,2,   291.1,2,    9.52,6,   15.00,6,    1.14,6,   4.134,2,   2.430,2,   0.216,4,  2156.1,2,  2303.4,2,   5.044,2,  14.951,2, 20010605,     1036,   3.4455
18HU20010530,      AR07W,      71,          1,     237182,         16,2,20010605,       0946,    55.4200,   -53.8249,       2672,   370.3,   3.4697,  34.8388,2,  34.8487,2,    288.2,2,   294.8,2,    9.19,6,   15.08,6,    1.12,6,   4.286,2,   2.328,2,   0.222,4,  2144.4,2,  2300.3,2,   5.066,2,  14.342,2, 20010605,     1038,   3.4448
18HU20010530,      AR07W,      71,          1,     237183,         17,2,20010605,       0946,    55.4200,   -53.8249,       2672,   249.3,   3.3990,  34.8269,2,  34.8367,2,    291.8,2,   299.9,2,    9.11,6,   14.66,6,    1.12,6,   4.545,2,   2.781,2,   0.234,4,  2144.4,2,  2305.2,2,   5.335,2,  14.271,2, 20010605,     1040,   3.3826
18HU20010530,      AR07W,      71,          1,     237184,         18,2,20010605,       0946,    55.4200,   -53.8249,       2672,   148.8,   3.3982,  34.8225,2,  34.8324,2,    291.5,2,   298.8,2,    8.96,6,   14.93,6,    1.11,6,   4.574,2,   2.534,2,   0.231,4,  2147.3,2,  2310.0,2,   5.300,2,  13.499,2, 20010605,     1042,   3.3885
18HU20010530,      AR07W,      71,          1,     237185,         19,2,20010605,       0946,    55.4200,   -53.8249,       2672,    99.5,   3.4236,  34.8166,2,  34.8277,2,    289.9,2,   296.9,2,    9.08,6,   14.84,6,    1.13,6,   4.452,2,   2.947,4,   0.278,4,  2145.1,2,  2293.7,2,   5.847,2,  13.633,2, 20010605,     1043,   3.4172
18HU20010530,      AR07W,      71,          1,     237186,         20,2,20010605,       0946,    55.4200,   -53.8249,       2672,    49.4,   3.6695,  34.6867,2,  34.7030,2,    306.3,2,   315.1,2,    7.91,6,   12.49,6,    0.89,6,   4.678,2,   2.632,2,   0.300,4,  2134.2,2,  2294.2,2,   6.314,2,  12.670,2, 20010605,     1045,   3.6662
18HU20010530,      AR07W,      71,          1,     237187,         21,2,20010605,       0946,    55.4200,   -53.8249,       2672,    19.0,   3.5230,  33.8669,2,  33.8813,2,    346.4,2,   359.1,2,    3.48,6,    4.42,6,    0.48,6,   5.389,2,   2.803,3,   0.372,4,  2054.9,2,  2268.7,2,   0.219,4,   4.890,4, 20010605,     1046,   3.5218
18HU20010530,      AR07W,      71,          1,     237188,         22,2,20010605,       0946,    55.4200,   -53.8249,       2672,     3.2,   3.5415,  33.8354,2,  33.8451,2,    350.3,2,   359.6,2,    3.36,6,    4.29,6,    0.46,6,   5.296,2,   2.864,2,   0.345,4,  2050.8,2,  2261.6,2,   7.494,2,  12.430,2, 20010605,     1047,   3.5413
18HU20010530,      AR07W,      72,          1,     237189,          1,2,20010605,       1303,    55.6147,   -53.6340,       3600,   100.3,   3.5198,  34.7905,2,-999.0000,9,    294.7,2,  -999.0,9,    8.94,6,   14.55,6,    1.04,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,     1303,   3.5132
18HU20010530,      AR07W,      72,          1,     237190,          2,2,20010605,       1303,    55.6147,   -53.6340,       3600,    80.3,   3.5306,  34.7635,2,-999.0000,9,    293.6,2,  -999.0,9,    8.98,6,   14.65,6,    1.02,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,     1304,   3.5254
18HU20010530,      AR07W,      72,          1,     237191,          3,2,20010605,       1303,    55.6147,   -53.6340,       3600,    59.9,   3.5325,  34.7092,2,-999.0000,9,    293.7,2,  -999.0,9,    9.51,6,   14.01,6,    1.00,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,     1305,   3.5286
18HU20010530,      AR07W,      72,          1,     237192,          4,2,20010605,       1303,    55.6147,   -53.6340,       3600,    50.2,   3.5132,  34.6046,2,-999.0000,9,    301.7,2,  -999.0,9,    7.89,6,   12.60,6,    0.93,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,     1306,   3.5100
18HU20010530,      AR07W,      72,          1,     237193,          5,2,20010605,       1303,    55.6147,   -53.6340,       3600,    40.3,   3.5363,  34.5724,2,-999.0000,9,    308.3,2,  -999.0,9,    7.38,6,   11.98,6,    0.87,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,     1307,   3.5337
18HU20010530,      AR07W,      72,          1,     237194,          6,2,20010605,       1303,    55.6147,   -53.6340,       3600,    40.1,   3.5311,  34.5670,2,-999.0000,9,    308.8,2,  -999.0,9,    4.59,3,    8.55,3,    0.51,3,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,     1307,   3.5285
18HU20010530,      AR07W,      72,          1,     237195,          7,2,20010605,       1303,    55.6147,   -53.6340,       3600,    30.5,   3.4850,  34.5031,2,-999.0000,9,    313.0,2,  -999.0,9,    6.81,6,   10.94,6,    0.82,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,     1307,   3.4830
18HU20010530,      AR07W,      72,          1,     237196,          8,2,20010605,       1303,    55.6147,   -53.6340,       3600,    20.1,   3.4210,  34.3621,2,-999.0000,9,    321.1,2,  -999.0,9,    5.64,6,    9.11,6,    0.75,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,     1308,   3.4197
18HU20010530,      AR07W,      72,          1,     237197,          9,2,20010605,       1303,    55.6147,   -53.6340,       3600,    20.1,   3.3705,  34.2783,2,-999.0000,9,    324.9,2,  -999.0,9,    4.11,6,    7.73,6,    0.52,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,     1308,   3.3692
18HU20010530,      AR07W,      72,          1,     237198,         10,2,20010605,       1303,    55.6147,   -53.6340,       3600,     9.5,   3.5202,  33.9985,2,-999.0000,9,    341.0,2,  -999.0,9,    3.39,6,    5.32,6,    0.48,6,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.000,9, 20010605,     1309,   3.5196
