EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
  18HU20090517, AR07W,   154,  1, 351920,     10,2,20090525,0933, 55.8445, -53.3950, 3054,   2010.0,   3.2267,  34.9075,2,  34.9091,2,    350.5,3,    280.3,2,    10.89,6,    16.59,6,     1.07,6,    3.217,2,    0.055,4,    0.211,2,    2.561,2,   2158.5,2,   2306.1,2,   3.0699
  18HU20090517, AR07W,   154,  1, 351921,     11,2,20090525,0933, 55.8445, -53.3950, 3054,   1790.7,   3.3810,  34.9035,2,  34.9046,2,    346.4,3,    277.5,2,    11.04,6,    17.14,3,     1.08,6,    3.197,2, -999.000,9,    0.219,2,    2.502,2,   2160.3,2,   2306.0,2,   3.2422
  18HU20090517, AR07W,   154,  1, 351922,     12,2,20090525,0933, 55.8445, -53.3950, 3054,   1600.4,   3.5604,  34.9091,2,  34.9101,2,    343.4,3,    279.6,2,    10.41,6,    16.83,6,     1.07,6,    3.471,2,    0.109,4,    0.261,2,    2.637,2,   2159.6,2,   2303.8,2,   3.4364
  18HU20090517, AR07W,   154,  1, 351923,     13,2,20090525,0933, 55.8445, -53.3950, 3054,   1480.8,   3.6023,  34.9021,2,  34.9038,2,    343.2,3,    288.8,6,    10.16,6,    16.96,6,     1.07,6,    3.668,2,    0.322,4,    0.287,2,    2.830,2,   2159.2,2,   2304.4,2,   3.4884
  18HU20090517, AR07W,   154,  1, 351924,     14,2,20090525,0933, 55.8445, -53.3950, 3054,   1189.0,   3.5398,  34.8674,2,  34.8698,2,    350.9,3,   -999.0,9,     9.13,6,    16.59,6,     1.04,6,    4.282,2,    1.021,4,    0.372,2,    3.373,2,   2157.6,2,   2299.2,2,   3.4516
  18HU20090517, AR07W,   154,  1, 351925,     15,2,20090525,0933, 55.8445, -53.3950, 3054,    889.9,   3.3836,  34.8318,2,  34.8334,2,    358.5,3,    302.9,2,     8.23,6,    15.81,6,     1.00,6,    4.577,2,    1.267,4,    0.412,2,    3.824,2,   2152.9,2,   2299.8,2,   3.3208
  18HU20090517, AR07W,   154,  1, 351926,     16,2,20090525,0933, 55.8445, -53.3950, 3054,    740.8,   3.4001,  34.8324,2,  34.8340,2,    357.5,3,    305.8,2,     8.24,6,    15.92,6,     1.00,6,    4.595,2,    1.209,4,    0.407,2,    3.876,2,   2152.1,2,   2298.8,2,   3.3486
  18HU20090517, AR07W,   154,  1, 351927,     17,2,20090525,0933, 55.8445, -53.3950, 3054,    549.9,   3.4179,  34.8303,2,  34.8318,2,    356.8,3,    300.6,2,     8.27,6,    15.73,6,     0.99,6,    4.631,2,    1.041,4,    0.446,2,    3.862,2,   2151.1,2,   2301.2,2,   3.3804
  18HU20090517, AR07W,   154,  1, 351928,     18,2,20090525,0933, 55.8445, -53.3950, 3054,    399.0,   3.3656,  34.8181,2,  34.8200,2,    356.7,3,    300.9,2,     8.22,6,    15.84,6,     0.99,6,    4.631,2,    1.084,4,    0.406,2,    3.968,2,   2154.0,2,   2297.5,2,   3.3390
  18HU20090517, AR07W,   154,  1, 351929,     19,2,20090525,0933, 55.8445, -53.3950, 3054,    289.4,   3.3848,  34.8121,2,  34.8134,2,    361.3,3,    306.1,2,     8.04,6,    15.49,6,     0.96,6,    4.716,2,    1.587,4,    0.425,2,    4.165,2,   2150.4,2,   2297.8,2,   3.3657
  18HU20090517, AR07W,   154,  1, 351930,     20,2,20090525,0933, 55.8445, -53.3950, 3054,    179.3,   3.4892,  34.7896,2,-999.0000,9,    367.2,3,    315.3,2,     7.55,6,    13.80,6,     0.89,6,    4.825,2,    1.467,4,    0.455,2,    4.324,2,   2147.2,2,   2294.0,2,   3.4774
  18HU20090517, AR07W,   154,  1, 351931,     21,2,20090525,0933, 55.8445, -53.3950, 3054,    109.7,   3.4888,  34.7781,2,-999.0000,9,    371.4,3,    317.7,2,     7.17,6,    13.49,6,     0.87,6,    4.842,2,    1.579,4,    0.459,2,    4.314,2,   2145.8,2,   2296.6,2,   3.4816
  18HU20090517, AR07W,   154,  1, 351932,     22,2,20090525,0933, 55.8445, -53.3950, 3054,     49.9,   3.4809,  34.7744,2,-999.0000,9,    372.0,3,    321.1,2,     7.09,6,    13.38,6,     0.87,6,    4.866,2,    1.598,4,    0.463,2,    4.348,2,   2142.4,2,   2295.9,2,   3.4777
  18HU20090517, AR07W,   154,  1, 351933,     23,2,20090525,0933, 55.8445, -53.3950, 3054,     10.0,   3.5840,  34.7544,2,  34.7583,2,    373.3,3,    320.9,2,     6.80,6,    12.88,6,     0.83,6,    4.848,2,    1.064,4,    0.448,2,    4.292,2,   2139.5,2,   2300.3,2,   3.5833
  18HU20090517, AR07W,   154,  1, 351934,     24,2,20090525,0933, 55.8445, -53.3950, 3054,      1.3,   3.5780,  34.7553,2,-999.0000,9,    374.2,3,   -999.0,9,     6.77,6,    12.97,6,     0.83,6,    4.862,2,    1.620,4,    0.447,2,    4.337,2,   -999.0,9,   -999.0,9,   3.5779
  18HU20090517, AR07W,   162,  1, 351935,      1,2,20090525,1340, 55.6108, -53.6315, 3290,    201.8,   3.5961,  34.8075,2,-999.0000,9,    367.7,3,    309.8,6,     7.67,6,    14.44,6,     0.92,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.5826
  18HU20090517, AR07W,   162,  1, 351936,      2,2,20090525,1340, 55.6108, -53.6315, 3290,    153.3,   3.8032,  34.8241,2,-999.0000,9,    358.6,3,    302.3,2,     7.83,6,    14.98,6,     0.95,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.7927
  18HU20090517, AR07W,   162,  1, 351937,      3,2,20090525,1340, 55.6108, -53.6315, 3290,    101.7,   3.7529,  34.7883,2,-999.0000,9,    361.0,3,    302.3,2,     7.50,6,    14.49,6,     0.91,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.7461
  18HU20090517, AR07W,   162,  1, 351938,      4,2,20090525,1340, 55.6108, -53.6315, 3290,     79.0,   3.6991,  34.7712,2,-999.0000,9,    364.3,3,    308.7,2,     7.38,6,    14.26,6,     0.90,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.6938
  18HU20090517, AR07W,   162,  1, 351939,      5,2,20090525,1340, 55.6108, -53.6315, 3290,     61.3,   3.6571,  34.7612,2,-999.0000,9,    366.2,3,    310.4,2,     7.27,6,    14.02,6,     0.88,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.6530
  18HU20090517, AR07W,   162,  1, 351940,      6,2,20090525,1340, 55.6108, -53.6315, 3290,     51.7,   3.6604,  34.7606,2,-999.0000,9,    365.8,3,    310.6,2,     7.30,6,    14.11,6,     0.88,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.6570
  18HU20090517, AR07W,   162,  1, 351941,      7,2,20090525,1340, 55.6108, -53.6315, 3290,     39.7,   3.5951,  34.7390,2,-999.0000,9,    366.1,3,    311.6,2,     7.43,6,    13.93,6,     0.88,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.5925
  18HU20090517, AR07W,   162,  1, 351942,      8,2,20090525,1340, 55.6108, -53.6315, 3290,     29.7,   3.5576,  34.7277,2,-999.0000,9,    367.2,3,   -999.0,9,     7.18,6,    13.81,6,     0.87,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.5557
  18HU20090517, AR07W,   162,  1, 351943,      9,2,20090525,1340, 55.6108, -53.6315, 3290,     30.3,   3.5496,  34.7262,2,-999.0000,9,    367.4,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.5476
  18HU20090517, AR07W,   162,  1, 351944,     10,2,20090525,1340, 55.6108, -53.6315, 3290,     20.0,   3.4881,  34.7105,2,-999.0000,9,    368.5,3,    314.6,2,     7.18,6,    13.65,6,     0.86,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.4868
  18HU20090517, AR07W,   162,  1, 351945,     11,2,20090525,1340, 55.6108, -53.6315, 3290,     10.1,   3.3634,  34.6670,2,-999.0000,9,    368.4,3,    313.1,2,     7.22,6,    13.55,6,     0.87,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.3628
  18HU20090517, AR07W,   162,  1, 351946,     12,2,20090525,1340, 55.6108, -53.6315, 3290,      2.5,   3.3519,  34.6568,2,-999.0000,9,    367.9,3,    312.7,2,     7.17,6,    13.58,6,     0.87,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.3517
  18HU20090517, AR07W,   162,  1, 351947,     13,2,20090525,1340, 55.6108, -53.6315, 3290,      2.6,   3.3632,  34.6573,2,-999.0000,9,    368.1,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.3630
  18HU20090517, AR07W,   163,  1, 351948,      1,2,20090525,1535, 55.6118, -53.6330, 2934,   2937.2,   1.8724,  34.8985,2,  34.9007,2,    381.4,3,    295.8,2,    10.34,6,    14.83,6,     0.91,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2161.3,2,   2303.4,2,   1.6524
  18HU20090517, AR07W,   163,  1, 351949,      2,2,20090525,1535, 55.6118, -53.6330, 2934,   2889.5,   1.8829,  34.8983,2,  34.9005,2,    379.6,3,    294.2,2,    10.38,6,    14.86,6,     0.91,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.9,2,   2304.0,2,   1.6673
  18HU20090517, AR07W,   163,  1, 351950,      3,2,20090525,1535, 55.6118, -53.6330, 2934,   2810.6,   1.9130,  34.8989,2,  34.9003,2,    377.3,3,    293.4,2,    10.44,6,    14.89,6,     0.91,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2155.8,2,   2296.4,2,   1.7043
  18HU20090517, AR07W,   163,  1, 351951,      4,2,20090525,1535, 55.6118, -53.6330, 2934,   2692.9,   2.1441,  34.9012,2,  34.9021,2,    371.6,3,    289.8,2,    11.21,6,    15.36,6,     0.94,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2157.1,2,   2309.7,2,   1.9420
  18HU20090517, AR07W,   163,  1, 351952,      5,2,20090525,1535, 55.6118, -53.6330, 2934,   2560.7,   2.4309,  34.9080,2,  34.9089,6,    364.9,3,    286.1,2,    11.93,6,    15.81,6,     0.97,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2159.0,2,   2306.6,2,   2.2358
  18HU20090517, AR07W,   163,  1, 351953,      6,2,20090525,1535, 55.6118, -53.6330, 2934,   2429.9,   2.6105,  34.9128,2,  34.9140,6,    360.6,3,    284.9,2,    12.04,6,    15.97,6,     0.98,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2158.8,2,   2306.3,2,   2.4245
  18HU20090517, AR07W,   163,  1, 351954,      7,2,20090525,1535, 55.6118, -53.6330, 2934,   2290.3,   2.7951,  34.9147,2,  34.9165,2,    357.0,3,    282.5,2,    11.70,6,    16.06,6,     1.00,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.6,2,   2302.1,2,   2.6190
  18HU20090517, AR07W,   163,  1, 351955,      8,2,20090525,1535, 55.6118, -53.6330, 2934,   2150.1,   2.9630,  34.9144,2,  34.9163,2,    354.3,3,    281.9,2,    11.33,6,    16.27,6,     1.00,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2159.2,2,   2304.0,2,   2.7972
  18HU20090517, AR07W,   163,  1, 351956,      9,2,20090525,1535, 55.6118, -53.6330, 2934,   1991.9,   3.0989,  34.9130,2,  34.9149,2,    351.7,3,    281.3,2,    10.98,6,    16.44,6,     1.02,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2159.1,2,   2300.5,2,   2.9457
  18HU20090517, AR07W,   163,  1, 351957,     10,2,20090525,1535, 55.6118, -53.6330, 2934,   1809.1,   3.2513,  34.9119,2,  34.9136,2,    348.7,3,    281.5,2,    10.73,6,    16.54,6,     1.02,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2158.2,2,   2299.6,2,   3.1125
  18HU20090517, AR07W,   163,  1, 351958,     11,2,20090525,1535, 55.6118, -53.6330, 2934,   1631.8,   3.4159,  34.9143,2,  34.9161,2,    345.4,3,    280.1,6,    10.63,6,    16.71,6,     1.02,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.9,2,   2301.4,2,   3.2909
  18HU20090517, AR07W,   163,  1, 351959,     12,2,20090525,1535, 55.6118, -53.6330, 2934,   1400.5,   3.5551,  34.9090,2,  34.9104,2,    341.8,3,    277.4,2,    10.38,6,    16.88,6,     1.04,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2161.5,2,   2302.8,2,   3.4487
  18HU20090517, AR07W,   163,  1, 351960,     13,2,20090525,1535, 55.6118, -53.6330, 2934,   1130.5,   3.5929,  34.8845,2,  34.8856,2,    347.1,3,    291.4,2,     9.34,6,    16.53,6,     1.02,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.5,2,   2300.2,2,   3.5091
  18HU20090517, AR07W,   163,  1, 351961,     14,2,20090525,1535, 55.6118, -53.6330, 2934,    991.4,   3.6328,  34.8818,2,  34.8837,2,    346.8,3,    286.8,2,     9.18,6,    16.53,6,     1.01,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2159.9,2,   2302.7,2,   3.5600
  18HU20090517, AR07W,   163,  1, 351962,     15,2,20090525,1535, 55.6118, -53.6330, 2934,    810.3,   3.5740,  34.8619,2,  34.8628,2,    352.0,3,    293.7,2,     8.56,6,    16.09,6,     0.99,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2157.9,2,   2298.3,2,   3.5160
  18HU20090517, AR07W,   163,  1, 351963,     16,2,20090525,1535, 55.6118, -53.6330, 2934,    720.1,   3.5643,  34.8564,2,  34.8581,2,    353.3,3,    298.7,2,     8.43,6,    15.97,6,     0.99,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2155.2,2,   2299.3,2,   3.5134
  18HU20090517, AR07W,   163,  1, 351964,     17,2,20090525,1535, 55.6118, -53.6330, 2934,    559.7,   3.5622,  34.8488,2,  34.8501,2,    353.5,3,    295.9,2,     8.30,6,    15.84,6,     0.98,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2155.9,2,   2297.0,2,   3.5233
  18HU20090517, AR07W,   163,  1, 351965,     18,2,20090525,1535, 55.6118, -53.6330, 2934,    389.1,   3.7342,  34.8607,2,  34.8613,2,    351.1,3,    296.5,2,     8.24,6,    15.83,6,     1.04,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2156.3,2,   2298.5,2,   3.7071
  18HU20090517, AR07W,   163,  1, 351966,     19,2,20090525,1535, 55.6118, -53.6330, 2934,    200.5,   3.5620,  34.8080,2,  34.8092,2,    365.8,3,    312.6,2,     7.61,6,    14.42,6,     0.93,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2150.5,2,   2298.0,2,   3.5486
  18HU20090517, AR07W,   163,  1, 351967,     20,2,20090525,1535, 55.6118, -53.6330, 2934,    150.0,   3.7876,  34.8235,2,-999.0000,9,    356.2,3,    303.2,2,     7.89,6,    15.10,6,     0.95,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2154.4,2,   2299.4,2,   3.7774
  18HU20090517, AR07W,   163,  1, 351968,     21,2,20090525,1535, 55.6118, -53.6330, 2934,    100.0,   3.8092,  34.7891,2,-999.0000,9,    358.0,3,    304.5,2,     7.51,6,    14.55,6,     0.92,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2151.3,2,   2297.9,2,   3.8024
  18HU20090517, AR07W,   163,  1, 351969,     22,2,20090525,1535, 55.6118, -53.6330, 2934,     49.9,   3.4798,  34.7051,2,-999.0000,9,    366.8,3,    314.0,2,     7.16,6,    13.54,6,     0.88,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2143.9,2,   2292.0,2,   3.4766
  18HU20090517, AR07W,   163,  1, 351970,     23,2,20090525,1535, 55.6118, -53.6330, 2934,     10.1,   3.1989,  34.6042,2,  34.6099,2,    371.4,3,    318.2,2,     7.00,6,    12.98,6,     0.86,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2140.3,2,   2290.5,2,   3.1983
  18HU20090517, AR07W,   163,  1, 351971,     24,2,20090525,1535, 55.6118, -53.6330, 2934,      2.9,   3.1625,  34.5861,2,-999.0000,9,    372.5,3,   -999.0,9,     6.91,6,    12.96,6,     0.85,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.1623
  18HU20090517, AR07W,   174,  1, 351972,      1,2,20090525,2345, 55.0555, -54.1535,  675,    653.3,   3.9383,  34.8800,2,  34.8826,6,    349.4,3,    287.8,2,     8.61,6,    15.93,6,     0.99,6,    4.515,2,    3.478,4,    0.344,2,    4.879,2,   2156.9,2,   2306.2,2,   3.8905
  18HU20090517, AR07W,   174,  1, 351973,      2,2,20090525,2345, 55.0555, -54.1535,  675,    589.3,   3.9494,  34.8787,2,  34.8823,2,    347.8,3,    288.2,2,     8.64,6,    16.03,6,     0.99,6,    4.467,2,    3.076,4,    0.371,2,    4.812,2,   2154.1,2,   2304.0,2,   3.9065
  18HU20090517, AR07W,   174,  1, 351974,      3,2,20090525,2345, 55.0555, -54.1535,  675,    470.4,   4.0421,  34.8808,2,  34.8831,2,    345.9,3,    288.1,6,     8.54,6,    16.01,6,     1.00,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2155.7,2,   2305.4,2,   4.0079
  18HU20090517, AR07W,   174,  1, 351975,      4,2,20090525,2345, 55.0555, -54.1535,  675,    361.0,   4.1235,  34.8683,2,  34.8713,2,    347.6,3,    313.5,4,     8.20,6,    15.63,6,     0.98,6,    4.566,2,    4.014,4,    0.407,2,    5.034,2,   2152.8,2,   2307.5,2,   4.0974
  18HU20090517, AR07W,   174,  1, 351976,      5,2,20090525,2345, 55.0555, -54.1535,  675,    261.1,   3.9095,  34.7879,2,  34.7922,2,    354.7,3,    298.3,2,     7.51,6,    14.73,6,     0.94,6,    4.783,2,    3.319,4,    0.376,2,    5.424,2,   2145.7,2,   2305.0,2,   3.8913
  18HU20090517, AR07W,   174,  1, 351977,      6,2,20090525,2345, 55.0555, -54.1535,  675,    170.6,   2.8694,  34.5565,2,-999.0000,9,    361.5,3,    304.5,2,     7.23,6,    13.46,6,     0.89,6,    5.198,2,    4.039,4,    0.445,2,    5.890,2,   2138.9,2,   2286.3,2,   2.8591
  18HU20090517, AR07W,   174,  1, 351978,      7,2,20090525,2345, 55.0555, -54.1535,  675,    100.6,   0.4452,  34.0981,2,-999.0000,9,    386.3,3,    326.8,2,     6.83,6,    11.61,6,     0.82,6,    6.008,2,    3.725,4,    0.528,2,    7.364,2,   2127.9,2,   2266.8,2,   0.4413
  18HU20090517, AR07W,   174,  1, 351979,      8,2,20090525,2345, 55.0555, -54.1535,  675,     80.3,  -0.5048,  33.9118,2,-999.0000,9,    396.6,3,   -999.0,9,     6.10,6,    10.63,6,     0.80,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.5072
  18HU20090517, AR07W,   174,  1, 351980,      9,2,20090525,2345, 55.0555, -54.1535,  675,     60.6,  -0.5594,  33.7368,2,-999.0000,9,    405.3,3,   -999.0,9,     5.31,6,     9.35,6,     0.71,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.5612
  18HU20090517, AR07W,   174,  1, 351981,     10,2,20090525,2345, 55.0555, -54.1535,  675,     49.8,  -0.7566,  33.6230,2,-999.0000,9,    410.7,3,    351.4,2,     5.04,6,     8.50,6,     0.66,6,    4.464,2,    3.172,4,    0.386,2,    4.884,2,   2088.9,2,   2235.5,2,  -0.7580
  18HU20090517, AR07W,   174,  1, 351982,     11,2,20090525,2345, 55.0555, -54.1535,  675,     39.8,  -0.5939,  33.5701,2,-999.0000,9,    415.6,3,   -999.0,9,     4.75,6,     7.85,6,     0.64,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.5950
  18HU20090517, AR07W,   174,  1, 351983,     12,2,20090525,2345, 55.0555, -54.1535,  675,     28.8,  -0.8469,  33.4979,2,-999.0000,9,    415.2,3,   -999.0,9,     5.06,6,     7.97,6,     0.66,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.8476
  18HU20090517, AR07W,   174,  1, 351984,     13,2,20090525,2345, 55.0555, -54.1535,  675,     21.4,  -0.8701,  33.4491,2,-999.0000,9,    418.4,3,   -999.0,9,     4.83,6,     7.64,6,     0.62,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.8706
  18HU20090517, AR07W,   174,  1, 351985,     14,2,20090525,2345, 55.0555, -54.1535,  675,      9.8,  -0.8314,  33.3247,2,  33.3306,2,    429.0,3,    369.3,2,     4.43,6,     6.73,6,     0.56,6,    6.483,2,    4.750,4,    0.678,4,    8.468,2,   -999.0,9,   2219.3,2,  -0.8317
  18HU20090517, AR07W,   174,  1, 351986,     15,2,20090525,2345, 55.0555, -54.1535,  675,      2.5,  -0.7216,  33.0690,2,-999.0000,9,    425.4,3,   -999.0,9,     4.62,6,     6.91,6,     0.56,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,  -0.7217
  18HU20090517, AR07W,   177,  1, 351987,      1,2,20090526,0234, 55.1098, -54.1373,  960,    920.6,   3.7052,  34.8766,2,  34.8809,2,    350.2,3,    288.2,2,     8.87,6,    16.28,6,     1.01,6,    4.470,2,    3.825,4,    0.381,2,    4.897,2,   2156.8,2,   2304.7,2,   3.6376
  18HU20090517, AR07W,   177,  1, 351988,      2,2,20090526,0234, 55.1098, -54.1373,  960,    866.7,   3.7822,  34.8845,2,  34.8883,6,    347.3,3,    285.9,2,     9.01,6,    16.43,6,     1.02,6,    4.434,2,    2.780,4,    0.435,2,    4.678,2,   2154.4,2,   2305.1,2,   3.7184
  18HU20090517, AR07W,   177,  1, 351989,      3,2,20090526,0234, 55.1098, -54.1373,  960,    785.0,   3.8104,  34.8850,2,  34.8897,2,    346.3,3,    286.2,2,     9.16,6,    16.39,6,     1.01,6,    4.414,2,    2.042,4,    0.393,2,    4.750,2,   2148.6,3,   2301.9,2,   3.7529
  18HU20090517, AR07W,   177,  1, 351990,      4,2,20090526,0234, 55.1098, -54.1373,  960,    702.0,   3.8116,  34.8836,2,  34.8871,2,    346.3,3,    287.2,2,     8.86,6,    16.34,6,     1.01,6,    4.378,2,    0.231,4,    0.339,2,    4.724,2,   2154.5,2,   2301.1,2,   3.7606
  18HU20090517, AR07W,   177,  1, 351991,      5,2,20090526,0234, 55.1098, -54.1373,  960,    596.8,   3.9013,  34.8806,2,  34.8847,2,    347.4,3,    288.6,2,     8.55,6,    16.06,6,     1.01,6,    4.535,2,    3.733,4,    0.440,2,    4.970,2,   2151.6,2,   2310.0,2,   3.8580
  18HU20090517, AR07W,   177,  1, 351992,      6,2,20090526,0234, 55.1098, -54.1373,  960,    469.1,   3.9573,  34.8621,2,  34.8666,2,    350.6,3,    294.1,6,     8.16,6,    15.77,6,     0.98,6,    4.724,2,    3.594,4,    0.384,2,    5.272,2,   2154.9,2,   2301.8,2,   3.9236
  18HU20090517, AR07W,   177,  1, 351993,      7,2,20090526,0234, 55.1098, -54.1373,  960,    359.3,   4.1747,  34.8512,2,  34.8550,2,    347.2,3,    291.5,2,     7.92,6,    15.32,6,     0.97,6,    4.576,2,    1.409,4,    0.355,2,    5.014,2,   2150.1,2,   2304.3,2,   4.1486
  18HU20090517, AR07W,   177,  1, 351994,      8,2,20090526,0234, 55.1098, -54.1373,  960,    263.3,   4.1449,  34.8311,2,  34.8351,2,    347.8,3,    292.5,2,     7.75,6,    15.26,6,     0.96,6,    4.625,2,    2.043,4,    0.475,2,    5.103,2,   2151.5,2,   2301.4,2,   4.1260
  18HU20090517, AR07W,   177,  1, 351995,      9,2,20090526,0234, 55.1098, -54.1373,  960,    178.6,   3.8993,  34.7600,2,-999.0000,9,    351.2,3,    295.8,2,     7.45,6,    14.56,6,     0.94,6,    4.818,2,    4.171,4,    0.480,2,    5.350,2,   2149.4,2,   2299.2,2,   3.8870
  18HU20090517, AR07W,   177,  1, 351996,     10,2,20090526,0234, 55.1098, -54.1373,  960,    104.1,   3.3696,  34.6355,2,-999.0000,9,    362.7,3,    309.2,2,     6.99,6,    13.36,6,     0.89,6,    5.110,2,    4.582,4,    0.515,2,    5.996,2,   2141.9,2,   2292.3,2,   3.3629
  18HU20090517, AR07W,   177,  1, 351997,     11,2,20090526,0234, 55.1098, -54.1373,  960,     83.8,   3.0620,  34.5625,2,-999.0000,9,    367.3,3,   -999.0,9,     7.07,6,    13.01,6,     0.86,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.0569
  18HU20090517, AR07W,   177,  1, 351998,     12,2,20090526,0234, 55.1098, -54.1373,  960,     60.6,   2.6182,  34.4621,2,-999.0000,9,    371.8,3,   -999.0,9,     7.09,6,    12.47,6,     0.84,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   2.6147
  18HU20090517, AR07W,   177,  1, 351999,     13,2,20090526,0234, 55.1098, -54.1373,  960,     50.5,   2.3265,  34.4038,2,-999.0000,9,    376.1,3,    319.7,2,     6.78,6,    12.18,6,     0.82,6,    5.351,2,    1.022,4,    0.437,2,    6.390,2,   2128.1,2,   2278.3,2,   2.3237
  18HU20090517, AR07W,   177,  1, 352000,     14,2,20090526,0234, 55.1098, -54.1373,  960,     40.4,   1.8068,  34.2807,2,-999.0000,9,    383.8,3,   -999.0,9,     6.53,6,    11.43,6,     0.78,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.8048
  18HU20090517, AR07W,   177,  1, 352001,     15,2,20090526,0234, 55.1098, -54.1373,  960,     30.5,   1.3125,  34.1009,2,-999.0000,9,    393.4,3,   -999.0,9,     5.97,6,    10.10,6,     0.72,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   1.3111
