,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,N2O,N2O_FLAG_W,SALTREF,SALTREF_FLAG_W,HELIUM,HELIUM_FLAG_W,14C_DIC,14C_DIC_FLAG_W,OXY_18,OXY_18_FLAG_W,SIG0,SIGMA-1,SIGMA-2,SIGMA-3,SIGMA-4,CCL4,CCL4_FLAG_W
150,33RO20131223,       A16S,85.0,1.0,18.0,18.0,2.0,20140121.0,1529.0,-48.0071,-32.7767,       5325,   218.4,   1.2469,  33.9748,2.0,  33.9841,2.0,    296.2,2.0,   297.3,2.0,    29.0,2.0,    28.9,2.0,    0.07,2.0,   2.003,2.0,   4.931,2.0,   2.652,2.0,   2.478,2.0,  2182.9,2.0, 2291.98,2.0,   978.15,2.0,      20,7.6234,2.0,       25,-999.000,9.0,    1.248,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  41.62193457,2.0,        31.62,2.0,   218.4,     16.795,2.0,    34.1443,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.203,31.884,36.46,40.931999999999995,45.302,     -999.0,9.0
151,33RO20131223,       A16S,85.0,1.0,17.0,17.0,2.0,20140121.0,1526.0,-48.0071,-32.7767,       5325,   297.5,   1.9966,  34.2076,2.0,  34.2096,2.0,    236.1,2.0,   234.9,2.0,    41.4,2.0,    31.8,2.0,    0.02,2.0,   2.184,2.0,   3.284,2.0,   1.721,2.0,   1.367,2.0,  2212.7,2.0,  2306.1,2.0, 1109.695,6.0,      20,7.5724,2.0,       25,-999.000,9.0,   1.9965,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  40.41461798,2.0,        34.59,2.0,   297.5,     20.339,2.0,     34.371,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.336,31.994,36.547,40.998000000000005,45.347,     -999.0,9.0
152,33RO20131223,       A16S,85.0,1.0,16.0,16.0,2.0,20140121.0,1523.0,-48.0071,-32.7767,       5325,   403.6,   2.3321,  34.3603,2.0,  34.3608,2.0,    198.1,2.0,   197.1,2.0,    54.3,2.0,    33.3,2.0,    0.02,2.0,   2.293,2.0,   1.991,2.0,   1.030,2.0,   0.694,2.0,  2235.8,2.0, 2316.61,2.0,  1208.92,2.0,      20,7.5412,2.0,       25,-999.000,9.0,   2.3323,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   39.9682767,2.0,        35.97,2.0,   403.6,     22.580,2.0,    34.5228,6.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.433,32.08,36.623000000000005,41.06399999999999,45.403,     -999.0,9.0
153,33RO20131223,       A16S,85.0,1.0,15.0,15.0,2.0,20140121.0,1519.0,-48.0071,-32.7767,       5325,   588.1,   2.3612,  34.4901,2.0,  34.4896,2.0,    176.6,2.0,     177,2.0,    66.5,2.0,    33.8,2.0,    0.01,2.0,   2.322,2.0,   1.090,2.0,   0.549,2.0,   0.282,2.0,  2251.3,2.0,  2330.4,6.0,  1252.73,2.0,      20,7.5326,2.0,       25,-999.000,9.0,   2.3613,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.69022803,2.0,        36.47,2.0,   588.1,     23.157,2.0,    34.6522,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.535,32.181,36.722,41.161,45.5,     -999.0,9.0
154,33RO20131223,       A16S,85.0,1.0,14.0,14.0,2.0,20140121.0,1514.0,-48.0071,-32.7767,       5325,   848.3,   2.2513,  34.6137,2.0,  34.6174,2.0,    170.3,2.0,   170.1,2.0,    76.9,2.0,    32.9,2.0,    0.01,2.0,   2.267,2.0,   0.473,2.0,   0.234,2.0,   0.098,2.0,  2259.7,6.0, 2348.75,2.0,  1220.46,2.0,      20,7.5453,2.0,       25,-999.000,9.0,   2.2512,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.37559401,2.0,        35.59,2.0,   848.3,     22.493,2.0,    34.7807,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.645,32.293,36.836999999999996,41.278,45.619,     -999.0,9.0
155,33RO20131223,       A16S,85.0,1.0,13.0,13.0,2.0,20140121.0,1510.0,-48.0071,-32.7767,       5325,  1048.9,   2.0982,  34.6659,2.0,  34.6658,2.0,    173.4,2.0,   173.6,2.0,    82.6,2.0,    32.1,2.0,    0.00,2.0,   2.216,2.0,   0.322,6.0,   0.157,2.0,   0.104,6.0,  2262.3,2.0,  2354.7,2.0,  1183.13,2.0,      20,7.5589,6.0,       25,-999.000,9.0,   2.0986,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  38.98047221,2.0,        34.82,2.0,  1048.9,     21.579,6.0,    34.8292,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,       27.7,32.352,36.9,41.345,45.69,     -999.0,9.0
156,33RO20131223,       A16S,85.0,1.0,12.0,12.0,2.0,20140121.0,1504.0,-48.0071,-32.7767,       5325,  1298.5,   2.3481,  34.7615,2.0,  34.7628,2.0,    193.3,2.0,   194.5,2.0,    69.8,2.0,    28.6,2.0,    0.00,2.0,   1.961,2.0,   0.168,2.0,   0.081,2.0,   0.063,2.0,  2239.8,2.0, 2351.71,2.0,  1033.26,6.0,      20,7.6099,2.0,       25,-999.000,9.0,    2.349,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.52925248,2.0,         31.1,2.0,  1298.5,     19.258,2.0,    34.9267,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.758,32.403,36.944,41.383,45.72,     -999.0,9.0
157,33RO20131223,       A16S,85.0,1.0,11.0,11.0,2.0,20140121.0,1457.0,-48.0071,-32.7767,       5325,  1649.4,   2.2557,  34.7977,2.0,  34.7988,2.0,    206.5,2.0,   207.8,2.0,    66.2,2.0,    27.0,2.0,    0.00,2.0,   1.843,2.0,   0.121,2.0,   0.057,2.0,   0.000,2.0,  2229.2,2.0, 2344.55,2.0,   969.69,2.0,      20,7.6353,2.0,       25,-999.000,9.0,   2.2559,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  40.29022779,2.0,        29.56,2.0,  1649.4,     17.901,2.0,    34.9629,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.796,32.445,36.989000000000004,41.43,45.771,     -999.0,9.0
158,33RO20131223,       A16S,85.0,1.0,10.0,10.0,2.0,20140121.0,1452.0,-48.0071,-32.7767,       5325,  1898.6,   1.9604,  34.7821,2.0,  34.7819,2.0,    204.4,2.0,   206.7,2.0,    75.1,2.0,    27.7,2.0,    0.00,2.0,   1.899,2.0,   0.111,2.0,   0.054,2.0,   0.032,2.0,  2237.7,2.0, 2350.72,2.0,    992.8,2.0,      20,7.6283,2.0,       25,-999.000,9.0,   1.9597,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  41.04388602,2.0,        30.33,2.0,  1898.6,     18.045,2.0,    34.9459,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.809,32.466,37.019,41.468,45.817,     -999.0,9.0
159,33RO20131223,       A16S,85.0,1.0,9.0,9.0,2.0,20140121.0,1446.0,-48.0071,-32.7767,       5325,  2198.1,   1.4946,  34.7393,2.0,  34.7395,2.0,    200.1,2.0,   200.4,2.0,    93.7,2.0,    29.8,2.0,    0.00,2.0,   2.053,2.0,   0.160,2.0,   0.077,2.0,   0.046,2.0,  2252.3,2.0, 2356.19,2.0,  1057.51,2.0,      20,7.6047,2.0,       25,-999.000,9.0,   1.4961,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  41.02925188,2.0,        32.37,2.0,  2198.1,     18.777,2.0,    34.9033,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.811,32.482,37.048,41.511,45.872,     -999.0,9.0
160,33RO20131223,       A16S,85.0,1.0,8.0,8.0,2.0,20140121.0,1438.0,-48.0071,-32.7767,       5325,  2599.4,   1.0995,  34.7160,2.0,  34.7153,2.0,    203.7,2.0,   203.3,2.0,   105.7,2.0,    30.7,2.0,    0.00,2.0,   2.113,2.0,   0.250,6.0,   0.123,2.0,   0.099,6.0,  2258.5,2.0, 2365.68,2.0,  1079.66,2.0,      20,7.5939,2.0,       25,-999.000,9.0,   1.0995,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.63169146,2.0,        33.34,2.0,  2599.4,     18.855,6.0,     34.879,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.821,32.504,37.082,41.556999999999995,45.928999999999995,     -999.0,9.0
161,33RO20131223,       A16S,85.0,1.0,7.0,7.0,2.0,20140121.0,1430.0,-48.0071,-32.7767,       5325,    2999,   0.7615,  34.6989,2.0,  34.6990,2.0,    208.7,2.0,   209.3,2.0,   112.6,2.0,    31.0,2.0,    0.00,2.0,   2.148,2.0,   0.359,2.0,   0.175,2.0,   0.094,2.0,  2260.5,2.0, 2366.69,2.0,  1087.44,2.0,      20,7.5908,2.0,       25,-999.000,9.0,   0.7612,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  38.90730151,2.0,        33.64,2.0,  2999.0,     18.795,2.0,    34.8626,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,      27.83,32.524,37.113,41.598,45.98,     -999.0,9.0
162,33RO20131223,       A16S,85.0,1.0,6.0,6.0,2.0,20140121.0,1423.0,-48.0071,-32.7767,       5325,  3398.5,   0.5063,  34.6861,2.0,  34.6858,2.0,    215.2,2.0,   214.2,2.0,   117.4,2.0,    31.3,2.0,    0.00,2.0,   2.170,2.0,   0.405,2.0,   0.197,2.0,   0.106,2.0,  2260.5,2.0, 2365.65,2.0,  1095.49,2.0,      20,7.5225,4.0,       25,-999.000,9.0,   0.5068,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  38.89998444,2.0,        33.71,2.0,  3398.5,     18.681,2.0,    34.8494,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.836,32.539,37.135999999999996,41.629,46.019,     -999.0,9.0
163,33RO20131223,       A16S,85.0,1.0,5.0,5.0,2.0,20140121.0,1415.0,-48.0071,-32.7767,       5325,  3797.9,   0.2693,  34.6748,2.0,  34.6760,2.0,    218.8,2.0,   219.7,2.0,   122.2,2.0,    31.5,2.0,    0.00,2.0,   2.197,2.0,   0.446,2.0,   0.211,2.0,   0.075,2.0,  2263.3,2.0, 2366.73,2.0,  1093.73,2.0,      20,7.5908,2.0,       25,-999.000,9.0,   0.2696,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  38.98778928,2.0,         34.1,2.0,  3797.9,     18.402,2.0,    34.8395,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.842,32.553000000000004,37.158,41.658,46.056000000000004,     -999.0,9.0
164,33RO20131223,       A16S,85.0,1.0,4.0,4.0,2.0,20140121.0,1408.0,-48.0071,-32.7767,       5325,  4198.1,   0.2326,  34.6714,2.0,  34.6709,2.0,    221.9,2.0,     221,2.0,   124.1,6.0,    31.7,6.0,    0.00,6.0,   2.201,6.0,   0.481,2.0,   0.228,2.0,   0.088,2.0,  2263.5,2.0, 2368.09,2.0,  1100.15,2.0,      20,7.5895,2.0,       25,-999.000,9.0,   0.2327,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.66827682,2.0,        34.33,2.0,  4198.1,     18.384,2.0,    34.8344,6.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.844,32.556999999999995,37.164,41.666000000000004,46.066,     -999.0,9.0
165,33RO20131223,       A16S,85.0,1.0,3.0,3.0,2.0,20140121.0,1400.0,-48.0071,-32.7767,       5325,  4597.4,   0.2118,  34.6685,2.0,  34.6688,2.0,    223.5,2.0,   222.5,2.0,   124.7,6.0,    31.8,6.0,    0.00,6.0,   2.201,6.0,   0.545,2.0,   0.261,2.0,   0.107,2.0,  2263.5,2.0, 2366.06,6.0,   1095.1,2.0,      20,7.5891,2.0,       25,-999.000,9.0,   0.2122,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.54388662,2.0,        34.46,2.0,  4597.4,     18.318,2.0,    34.8322,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.844,32.559,37.168,41.673,46.074,     -999.0,9.0
166,33RO20131223,       A16S,85.0,1.0,2.0,2.0,2.0,20140121.0,1353.0,-48.0071,-32.7767,       5325,  4996.6,   0.2215,  34.6664,2.0,  34.6649,2.0,    224.9,2.0,   224.2,2.0,   124.9,6.0,    31.7,6.0,    0.00,6.0,   2.200,6.0,   0.607,2.0,   0.293,2.0,   0.132,2.0,  2262.8,2.0, 2368.64,2.0,  1098.95,6.0,      20,7.5889999999999995,2.0,       25,-999.000,9.0,   0.2216,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.33900865,2.0,        34.32,2.0,  4996.6,     18.298,2.0,    34.8284,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.845,32.561,37.171,41.676,46.078,     -999.0,9.0
167,33RO20131223,       A16S,85.0,1.0,1.0,1.0,2.0,20140121.0,1345.0,-48.0071,-32.7767,       5325,  5416.5,   0.2191,  34.6634,2.0,  34.6635,2.0,      228,2.0,   227.4,2.0,   125.3,6.0,    31.7,6.0,    0.01,6.0,   2.198,6.0,   0.711,2.0,   0.341,2.0,   0.141,2.0,  2261.5,6.0, 2356.02,2.0,  1100.04,2.0,      20,7.591,2.0,       25,-999.000,9.0,    0.219,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.32437451,2.0,        34.38,2.0,  5416.5,     18.250,2.0,     34.827,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.845,32.562,37.174,41.681000000000004,46.083999999999996,     -999.0,9.0
168,33RO20131223,       A16S,86.0,1.0,24.0,24.0,2.0,20140121.0,2342.0,-48.5033,-33.0671,       4961,     3.9,   7.0350,  33.9802,2.0,  33.9791,2.0,    299.5,2.0,   301.3,2.0,     3.3,2.0,    19.3,2.0,    0.19,2.0,   1.360,2.0,   4.273,2.0,   2.390,2.0,   2.490,2.0,  2110.2,6.0, 2279.89,2.0,-999.0000,9.0, -999.00,7.7811,2.0,       25,-999.000,9.0,   7.0345,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,     3.9,     11.935,2.0,    34.1393,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.609,31.138,35.566,39.896,44.128,     -999.0,9.0
169,33RO20131223,       A16S,86.0,1.0,23.0,23.0,2.0,20140121.0,2340.0,-48.5033,-33.0671,       4961,    27.6,   6.7998,  33.9767,2.0,  33.9780,2.0,    300.9,2.0,   302.1,2.0,     3.2,2.0,    19.3,2.0,    0.18,2.0,   1.360,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2109.7,2.0, 2277.35,2.0,-999.0000,9.0, -999.00,7.7834,6.0,       25,-999.000,9.0,   6.8131,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    27.6,     -999.0,9.0,    34.1382,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.636,31.17,35.603,39.937,44.174,     -999.0,9.0
170,33RO20131223,       A16S,86.0,1.0,22.0,22.0,2.0,20140121.0,2338.0,-48.5033,-33.0671,       4961,    67.8,   6.5653,  34.0350,2.0,  34.0363,2.0,    294.1,2.0,   294.4,2.0,     3.9,2.0,    19.7,2.0,    0.22,2.0,   1.426,2.0,   4.289,2.0,   2.398,2.0,   2.488,2.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   6.5608,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    67.8,     12.127,2.0,    34.1968,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     26.721,31.261999999999997,35.701,40.041,44.284,     -999.0,9.0
171,33RO20131223,       A16S,86.0,1.0,21.0,21.0,2.0,20140121.0,2336.0,-48.5033,-33.0671,       4961,   107.6,   4.4474,  34.1035,2.0,  34.1042,2.0,    283.9,2.0,   282.7,2.0,     9.4,2.0,    24.9,2.0,    0.04,2.0,   1.714,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2152.2,2.0, 2278.38,6.0,-999.0000,9.0, -999.00,7.6859,2.0,       25,-999.000,9.0,   4.4485,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   107.6,     -999.0,9.0,     34.265,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.026,31.618000000000002,36.108000000000004,40.497,44.787,     -999.0,9.0
172,33RO20131223,       A16S,86.0,1.0,20.0,20.0,2.0,20140121.0,2333.0,-48.5033,-33.0671,       4961,   172.5,   3.8705,  34.1086,2.0,  34.1094,2.0,    278.8,2.0,   278.9,2.0,    13.1,2.0,    26.2,2.0,    0.01,2.0,   1.799,2.0,   4.351,2.0,   2.367,2.0,   2.051,2.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   3.8702,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   172.5,     14.593,2.0,    34.2702,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,      27.09,31.698,36.202,40.605,44.909,     -999.0,9.0
173,33RO20131223,       A16S,86.0,1.0,19.0,19.0,2.0,20140121.0,2331.0,-48.5033,-33.0671,       4961,   258.7,   3.4560,  34.1099,2.0,  34.1094,2.0,    278.1,2.0,   276.7,2.0,    16.5,6.0,    27.2,6.0,    0.01,6.0,   1.868,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2166.1,2.0, 2288.33,2.0,-999.0000,9.0, -999.00,7.6583,2.0,       25,-999.000,9.0,   3.4564,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   258.7,     -999.0,9.0,    34.2702,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.132,31.750999999999998,36.266,40.68,44.993,     -999.0,9.0
174,33RO20131223,       A16S,86.0,1.0,18.0,18.0,2.0,20140121.0,2328.0,-48.5033,-33.0671,       4961,   367.9,   2.9667,  34.1347,2.0,  34.1351,2.0,    262.9,2.0,   263.1,2.0,    23.4,6.0,    28.9,6.0,    0.01,6.0,   1.982,6.0,   3.921,2.0,   2.097,2.0,   1.769,2.0,  2180.2,2.0, 2292.67,2.0,-999.0000,9.0, -999.00,7.6337,2.0,       25,-999.000,9.0,   2.9681,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   367.9,     16.788,2.0,     34.296,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.198,31.83,36.358000000000004,40.783,45.108999999999995,     -999.0,9.0
175,33RO20131223,       A16S,86.0,1.0,17.0,17.0,2.0,20140121.0,2325.0,-48.5033,-33.0671,       4961,   467.4,   2.9637,  34.2133,2.0,  34.2124,2.0,    235.3,2.0,   233.8,2.0,    31.2,6.0,    30.7,6.0,    0.01,6.0,   2.108,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   2.9635,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   467.4,     -999.0,9.0,    34.3737,6.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.261,31.893,36.421,40.846,45.172,     -999.0,9.0
176,33RO20131223,       A16S,86.0,1.0,16.0,16.0,2.0,20140121.0,2322.0,-48.5033,-33.0671,       4961,   597.5,   2.7497,  34.2843,2.0,  34.2835,2.0,    206.2,2.0,   213.1,2.0,    41.2,2.0,    32.1,2.0,    0.01,2.0,   2.217,2.0,   2.527,2.0,   1.294,2.0,   0.851,2.0,    2217,2.0, 2307.55,2.0,-999.0000,9.0, -999.00,7.5677,2.0,       25,-999.000,9.0,     2.75,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   597.5,     20.583,2.0,    34.4452,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.338,31.975,36.508,40.938,45.269,     -999.0,9.0
177,33RO20131223,       A16S,86.0,1.0,15.0,15.0,2.0,20140121.0,2317.0,-48.5033,-33.0671,       4961,   773.4,   2.7905,  34.4263,2.0,  34.4309,2.0,      184,2.0,   184.8,2.0,    54.0,2.0,    33.0,2.0,    0.00,2.0,   2.286,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2237.7,2.0, 2323.45,2.0,-999.0000,9.0, -999.00,7.5552,2.0,       25,-999.000,9.0,   2.7974,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   773.4,     -999.0,9.0,    34.5933,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.449,32.084,36.615,41.044,45.372,     -999.0,9.0
178,33RO20131223,       A16S,86.0,1.0,14.0,14.0,2.0,20140121.0,2314.0,-48.5033,-33.0671,       4961,   923.1,   2.5496,  34.4964,2.0,  34.4954,2.0,    177.3,2.0,   175.8,2.0,    63.9,2.0,    33.5,2.0,    0.00,2.0,   2.315,2.0,   0.956,2.0,   0.474,2.0,   0.252,2.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   2.5494,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   923.1,     22.628,2.0,    34.6581,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.526,32.168,36.705,41.14,45.474,     -999.0,9.0
179,33RO20131223,       A16S,86.0,1.0,13.0,13.0,2.0,20140121.0,2310.0,-48.5033,-33.0671,       4961,  1097.3,   2.5280,  34.5787,2.0,  34.5790,2.0,    171.8,2.0,   171.9,2.0,    69.0,2.0,    33.0,2.0,    0.00,2.0,   2.279,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2253.3,6.0, 2338.88,2.0,-999.0000,9.0, -999.00,7.5483,2.0,       25,-999.000,9.0,   2.5277,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1097.3,     -999.0,9.0,     34.742,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.595,32.236999999999995,36.774,41.208999999999996,45.543,     -999.0,9.0
180,33RO20131223,       A16S,86.0,1.0,12.0,12.0,2.0,20140121.0,2306.0,-48.5033,-33.0671,       4961,  1248.5,   2.6431,  34.6542,2.0,  34.6548,2.0,    176.7,2.0,   177.1,2.0,    66.2,2.0,    31.5,2.0,    0.00,2.0,   2.164,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2249.3,2.0, 2344.05,6.0,-999.0000,9.0, -999.00,7.5709,2.0,       25,-999.000,9.0,   2.6433,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1248.5,     -999.0,9.0,    34.8182,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.647,32.285,36.819,41.251000000000005,45.582,     -999.0,9.0
181,33RO20131223,       A16S,86.0,1.0,11.0,11.0,2.0,20140121.0,2302.0,-48.5033,-33.0671,       4961,  1397.6,   2.6292,  34.7063,2.0,  34.7057,2.0,      184,2.0,   183.4,2.0,    65.7,2.0,    30.2,2.0,    0.00,2.0,   2.075,2.0,   0.245,2.0,   0.115,2.0,   0.043,2.0,    2244,2.0, 2344.62,2.0,-999.0000,9.0, -999.00,7.5883,2.0,       25,-999.000,9.0,   2.6292,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1397.6,     20.423,2.0,    34.8694,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.691,32.329,36.863,41.295,45.626999999999995,     -999.0,9.0
182,33RO20131223,       A16S,86.0,1.0,10.0,10.0,2.0,20140121.0,2259.0,-48.5033,-33.0671,       4961,  1548.3,   2.4707,  34.7269,2.0,  34.7258,2.0,    184.1,2.0,   185.3,2.0,    70.5,2.0,    30.0,2.0,    0.00,2.0,   2.063,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   2.4709,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1548.3,     -999.0,9.0,    34.8895,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.722,32.364000000000004,36.903,41.339,45.675,     -999.0,9.0
183,33RO20131223,       A16S,86.0,1.0,9.0,9.0,2.0,20140121.0,2254.0,-48.5033,-33.0671,       4961,  1747.3,   2.3434,  34.7489,2.0,  34.7493,2.0,    187.3,2.0,   191.8,2.0,    72.2,2.0,    29.3,2.0,    0.00,2.0,   2.017,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2244.2,2.0, 2350.66,2.0,-999.0000,9.0, -999.00,7.6037,2.0,       25,-999.000,9.0,   2.3432,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1747.3,     -999.0,9.0,    34.9132,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.751,32.398,36.94,41.38,45.718999999999994,     -999.0,9.0
184,33RO20131223,       A16S,86.0,1.0,8.0,8.0,2.0,20140121.0,2249.0,-48.5033,-33.0671,       4961,  1998.3,   2.1836,  34.7653,2.0,  34.7657,2.0,    196.2,2.0,   197.2,2.0,    74.7,2.0,    28.7,2.0,    0.00,2.0,   1.978,2.0,   0.149,2.0,   0.070,2.0,   0.038,2.0,  2242.8,2.0, 2350.72,2.0,-999.0000,9.0, -999.00,7.6107,2.0,       25,-999.000,9.0,   2.1828,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1998.3,     18.776,2.0,    34.9296,2.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,     27.779,32.43,36.977,41.422,45.765,     -999.0,9.0
