,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W
71,  09AR20071216,  CEAMARC,4.0,1.0,1.0,1.0,2.0,20071222.0,2313.0,-66.0047,142.6593,  443,    433.1,  -1.8816,  34.5964,2.0,  34.5964,2.0,   315.02,2.0,   315.09,2.0,     78.0,2.0,    30.82,3.0,     2.12,2.0,   5.3980,2.0,   2.6174,2.0,   0.5468,2.0,    0.009,2.0,    0.001,2.0
72,  09AR20071216,  CEAMARC,5.0,1.0,24.0,24.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,      3.6,  -0.7414,  34.3113,2.0,  34.3131,2.0,   359.80,3.0,   373.98,2.0,     54.0,2.0,    25.25,2.0,     1.50,2.0,   6.6651,2.0,   3.1806,2.0,   0.5521,2.0,    8.473,2.0,    3.014,2.0
73,  09AR20071216,  CEAMARC,5.0,1.0,23.0,23.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,     24.2,  -0.9837,  34.3423,2.0,-999.0000,9.0,   357.97,3.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    4.481,2.0,    1.445,2.0
74,  09AR20071216,  CEAMARC,5.0,1.0,22.0,22.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,     24.2,  -0.9818,  34.3422,2.0,-999.0000,9.0,   357.97,3.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    5.321,2.0,    1.430,2.0
75,  09AR20071216,  CEAMARC,5.0,1.0,21.0,21.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,     24.2,  -0.9885,  34.3427,2.0,  34.3507,2.0,   357.97,3.0,   358.15,2.0,     57.5,2.0,    26.65,2.0,     1.79,2.0,   6.2760,6.0,   3.1595,6.0,   0.5619,6.0,    2.890,2.0,    1.408,2.0
76,  09AR20071216,  CEAMARC,5.0,1.0,20.0,20.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,     49.1,  -1.2115,  34.3883,2.0,-999.0000,9.0,   350.48,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    3.047,2.0,    0.251,2.0
77,  09AR20071216,  CEAMARC,5.0,1.0,19.0,19.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,     49.1,  -1.2568,  34.3899,2.0,  34.3935,2.0,   350.48,2.0,   342.96,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,   6.2006,2.0,   3.0161,2.0,   0.5720,2.0,    2.726,2.0,    0.264,2.0
78,  09AR20071216,  CEAMARC,5.0,1.0,18.0,18.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,     73.8,  -1.6826,  34.4405,2.0,-999.0000,9.0,   317.61,2.0,  -999.00,9.0,     64.2,2.0,    28.27,2.0,     1.94,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.502,2.0,    0.001,2.0
79,  09AR20071216,  CEAMARC,5.0,1.0,17.0,17.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,     73.8,  -1.6802,  34.4414,2.0,  34.4448,2.0,   317.61,2.0,   313.39,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,   5.4103,2.0,   2.6425,2.0,   0.4714,2.0,    0.558,2.0,    0.001,2.0
80,  09AR20071216,  CEAMARC,5.0,1.0,16.0,16.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,     88.5,  -1.5301,  34.4698,2.0,-999.0000,9.0,   298.04,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.137,2.0,    0.001,2.0
81,  09AR20071216,  CEAMARC,5.0,1.0,15.0,15.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,     88.5,  -1.5298,  34.4697,2.0,  34.4717,2.0,   298.04,2.0,   297.57,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,   4.5017,2.0,   2.2985,2.0,   0.4104,2.0,    0.138,2.0,    0.001,2.0
82,  09AR20071216,  CEAMARC,5.0,1.0,14.0,14.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,    149.0,  -1.8289,  34.5327,2.0,-999.0000,9.0,   307.84,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.034,2.0,    0.001,2.0
83,  09AR20071216,  CEAMARC,5.0,1.0,13.0,13.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,    148.9,  -1.8284,  34.5327,2.0,  34.5326,2.0,   307.49,2.0,   310.59,2.0,     77.6,2.0,    31.30,2.0,     2.15,2.0,   5.3045,2.0,   2.6261,2.0,   0.4663,2.0,    0.022,2.0,    0.001,2.0
84,  09AR20071216,  CEAMARC,5.0,1.0,12.0,12.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,    197.8,  -1.8708,  34.5557,2.0,-999.0000,9.0,   310.06,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.027,2.0,    0.001,2.0
85,  09AR20071216,  CEAMARC,5.0,1.0,11.0,11.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,    197.8,  -1.8705,  34.5556,2.0,  34.5569,2.0,   310.06,2.0,   310.84,2.0,     78.0,2.0,    31.34,2.0,     2.14,2.0,   5.3001,2.0,   2.5633,2.0,   0.5186,2.0,    0.007,2.0,    0.001,2.0
86,  09AR20071216,  CEAMARC,5.0,1.0,10.0,10.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,    248.4,  -1.9016,  34.5836,2.0,  34.5844,2.0,   307.62,2.0,   310.36,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,   5.2381,2.0,   2.5791,2.0,   0.4762,2.0,   -0.013,2.0,    0.001,2.0
87,  09AR20071216,  CEAMARC,5.0,1.0,9.0,9.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,    248.2,  -1.9018,  34.5834,2.0,-999.0000,9.0,   307.62,2.0,  -999.00,9.0,     78.3,2.0,    31.29,2.0,     2.16,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.020,2.0,    0.001,2.0
88,  09AR20071216,  CEAMARC,5.0,1.0,8.0,8.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,    299.3,  -1.8980,  34.6021,2.0,  34.6009,2.0,   313.61,2.0,   314.31,2.0,     78.2,2.0,    31.29,2.0,     2.15,2.0,   5.3449,2.0,   2.6409,2.0,   0.4756,2.0,   -0.025,2.0,    0.001,2.0
89,  09AR20071216,  CEAMARC,5.0,1.0,7.0,7.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,    298.6,  -1.8981,  34.6023,2.0,-999.0000,9.0,   313.30,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.024,2.0,    0.001,2.0
90,  09AR20071216,  CEAMARC,5.0,1.0,6.0,6.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,    349.5,  -1.9050,  34.6193,2.0,  34.6189,2.0,   309.05,2.0,   308.74,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,   5.2456,2.0,   2.5834,2.0,   0.4831,2.0,   -0.025,2.0,    0.001,2.0
91,  09AR20071216,  CEAMARC,5.0,1.0,5.0,5.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,    349.6,  -1.9050,  34.6193,2.0,-999.0000,9.0,   309.05,2.0,  -999.00,9.0,     77.9,2.0,    31.19,2.0,     2.15,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.025,2.0,    0.001,2.0
92,  09AR20071216,  CEAMARC,5.0,1.0,4.0,4.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,    400.6,  -1.9034,  34.6329,2.0,-999.0000,9.0,   308.93,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.026,2.0,    0.001,2.0
93,  09AR20071216,  CEAMARC,5.0,1.0,3.0,3.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,    400.0,  -1.9033,  34.6330,2.0,  34.6366,2.0,   308.93,2.0,  -999.00,9.0,     78.2,2.0,    31.48,2.0,     2.15,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.029,2.0,    0.001,2.0
94,  09AR20071216,  CEAMARC,5.0,1.0,2.0,2.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,    450.6,  -1.8930,  34.6482,2.0,-999.0000,9.0,   311.89,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.022,2.0,    0.001,2.0
95,  09AR20071216,  CEAMARC,5.0,1.0,1.0,1.0,2.0,20071223.0,1722.0,-65.9798,143.0577,  461,    450.8,  -1.8930,  34.6481,2.0,  34.6480,2.0,   311.89,2.0,   311.34,2.0,     79.2,2.0,    31.81,2.0,     2.16,2.0,   5.2766,2.0,   2.6029,2.0,   0.4899,2.0,   -0.020,2.0,    0.001,2.0
96,  09AR20071216,  CEAMARC,6.0,1.0,24.0,24.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,      4.9,  -1.2844,  33.9705,2.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.185,2.0,    3.657,2.0
97,  09AR20071216,  CEAMARC,6.0,1.0,23.0,23.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,      5.0,  -1.2850,  33.9700,2.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.168,2.0,    3.656,2.0
98,  09AR20071216,  CEAMARC,6.0,1.0,22.0,22.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,      5.0,  -1.2897,  33.9682,2.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.164,2.0,    3.658,2.0
99,  09AR20071216,  CEAMARC,6.0,1.0,21.0,21.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,     19.0,  -0.9008,  34.2853,2.0,  34.2888,2.0,   364.10,2.0,   363.68,2.0,     59.6,2.0,    25.38,3.0,     1.69,2.0,   6.1189,2.0,   3.0311,2.0,   0.4856,2.0,    2.226,2.0,    2.909,2.0
100,  09AR20071216,  CEAMARC,6.0,1.0,20.0,20.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,     19.0,  -0.9041,  34.2873,2.0,-999.0000,9.0,   364.10,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    2.266,2.0,    2.907,2.0
101,  09AR20071216,  CEAMARC,6.0,1.0,19.0,19.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,     19.0,  -0.9048,  34.2884,2.0,-999.0000,9.0,   364.10,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    2.269,2.0,    2.909,2.0
102,  09AR20071216,  CEAMARC,6.0,1.0,18.0,18.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,     19.0,  -0.9061,  34.2892,2.0,-999.0000,9.0,   364.10,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    2.452,2.0,    2.904,2.0
103,  09AR20071216,  CEAMARC,6.0,1.0,17.0,17.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,     19.0,  -0.9115,  34.2894,2.0,-999.0000,9.0,   364.10,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    2.043,2.0,    2.920,2.0
104,  09AR20071216,  CEAMARC,6.0,1.0,16.0,16.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,     40.4,  -1.1588,  34.3485,2.0,  34.3478,2.0,   344.64,2.0,   346.50,2.0,     62.0,2.0,    26.90,3.0,     1.86,2.0,   6.0073,2.0,   3.0175,2.0,   0.5043,2.0,    2.211,2.0,    2.116,2.0
105,  09AR20071216,  CEAMARC,6.0,1.0,15.0,15.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,     80.0,  -1.5037,  34.4268,2.0,-999.0000,9.0,   319.74,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.885,2.0,    1.151,2.0
106,  09AR20071216,  CEAMARC,6.0,1.0,14.0,14.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,     79.9,  -1.5062,  34.4290,2.0,  34.4282,2.0,   319.74,2.0,   317.40,2.0,     71.7,2.0,    29.14,3.0,     2.04,2.0,   5.1969,2.0,   2.6618,2.0,   0.4116,2.0,    0.847,2.0,    1.117,2.0
107,  09AR20071216,  CEAMARC,6.0,1.0,13.0,13.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,    120.1,  -0.9619,  34.5033,2.0,-999.0000,9.0,   264.08,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.053,2.0,    0.261,2.0
108,  09AR20071216,  CEAMARC,6.0,1.0,12.0,12.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,    120.0,  -0.9528,  34.5044,2.0,  34.5032,2.0,   264.08,2.0,   267.11,2.0,     82.2,2.0,    30.93,3.0,     2.13,2.0,   3.4142,2.0,   1.7929,2.0,   0.2546,2.0,    0.050,2.0,    0.269,2.0
109,  09AR20071216,  CEAMARC,6.0,1.0,11.0,11.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,    190.8,  -0.5919,  34.5555,2.0,  34.5532,2.0,   262.12,2.0,   254.71,2.0,     87.7,2.0,    31.56,3.0,     2.15,2.0,   2.3187,2.0,   1.2271,2.0,   0.1738,2.0,   -0.003,2.0,    0.001,2.0
110,  09AR20071216,  CEAMARC,6.0,1.0,10.0,10.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,    228.6,  -0.1176,  34.6318,2.0,  34.6282,2.0,   234.69,2.0,   236.50,2.0,     99.3,2.0,    31.54,3.0,     2.18,2.0,   1.9796,2.0,   1.0343,2.0,   0.1530,2.0,   -0.023,2.0,    0.001,2.0
111,  09AR20071216,  CEAMARC,6.0,1.0,9.0,9.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,    228.0,  -0.1451,  34.6296,2.0,-999.0000,9.0,   234.69,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.023,2.0,    0.001,2.0
112,  09AR20071216,  CEAMARC,6.0,1.0,8.0,8.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,    281.1,  -1.1139,  34.6035,2.0,  34.5989,2.0,   289.79,2.0,  -999.00,9.0,     85.5,2.0,    30.97,3.0,     2.12,2.0,   3.8839,2.0,   1.9804,2.0,   0.3191,2.0,   -0.019,2.0,    0.001,2.0
113,  09AR20071216,  CEAMARC,6.0,1.0,7.0,7.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,    280.8,  -1.1222,  34.6019,2.0,-999.0000,9.0,   288.85,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.016,2.0,    0.001,2.0
114,  09AR20071216,  CEAMARC,6.0,1.0,6.0,6.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,    358.6,  -1.8839,  34.6543,2.0,  34.6536,2.0,   307.18,2.0,   307.61,2.0,     78.5,2.0,    30.60,3.0,     2.09,2.0,   4.9720,2.0,   2.5560,2.0,   0.3981,2.0,   -0.027,2.0,    0.001,2.0
115,  09AR20071216,  CEAMARC,6.0,1.0,5.0,5.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,    358.7,  -1.8841,  34.6542,2.0,-999.0000,9.0,   307.18,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.025,2.0,    0.001,2.0
116,  09AR20071216,  CEAMARC,6.0,1.0,4.0,4.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,    400.7,  -1.8829,  34.6555,2.0,-999.0000,9.0,   308.43,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.028,2.0,    0.001,2.0
117,  09AR20071216,  CEAMARC,6.0,1.0,3.0,3.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,    400.9,  -1.8828,  34.6554,2.0,  34.6550,2.0,   308.43,2.0,   308.82,2.0,     78.5,2.0,    30.77,3.0,     2.10,2.0,   4.9395,2.0,   2.5662,2.0,   0.3653,2.0,   -0.029,2.0,    0.001,2.0
118,  09AR20071216,  CEAMARC,6.0,1.0,2.0,2.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,    458.0,  -1.8811,  34.6559,2.0,-999.0000,9.0,   308.62,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.029,2.0,    0.001,2.0
119,  09AR20071216,  CEAMARC,6.0,1.0,1.0,1.0,2.0,20071224.0,157.0,-66.0033,143.3313,  460,    457.5,  -1.8811,  34.6559,2.0,  34.6554,2.0,   308.62,2.0,   307.96,2.0,     79.1,2.0,    30.85,3.0,     2.11,2.0,   5.0088,6.0,   2.5440,6.0,   0.3961,6.0,   -0.024,2.0,    0.001,2.0
120,  09AR20071216,  CEAMARC,7.0,1.0,24.0,24.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,      7.2,  -1.2993,  34.1659,2.0,-999.0000,9.0,   350.54,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    2.109,2.0,    2.399,2.0
121,  09AR20071216,  CEAMARC,7.0,1.0,23.0,23.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,      7.1,  -1.3093,  34.1708,2.0,-999.0000,9.0,   350.54,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    2.252,2.0,    2.404,2.0
122,  09AR20071216,  CEAMARC,7.0,1.0,22.0,22.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,      7.1,  -1.3232,  34.1779,2.0,-999.0000,9.0,   350.54,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    2.090,2.0,    2.402,2.0
123,  09AR20071216,  CEAMARC,7.0,1.0,21.0,21.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,      7.0,  -1.3229,  34.1769,2.0,  34.1627,2.0,   350.54,2.0,   348.76,2.0,     56.8,2.0,    27.91,2.0,     1.87,2.0,   5.8956,2.0,   3.0019,2.0,   0.4767,2.0,    2.200,2.0,    2.388,2.0
124,  09AR20071216,  CEAMARC,7.0,1.0,20.0,20.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,     29.5,  -1.4271,  34.2346,2.0,  34.2462,2.0,   342.89,2.0,   332.00,2.0,     59.7,2.0,    29.01,2.0,     1.98,2.0,   5.5279,2.0,   2.8226,2.0,   0.4435,2.0,    2.096,2.0,    1.639,2.0
125,  09AR20071216,  CEAMARC,7.0,1.0,19.0,19.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,     59.6,  -1.6198,  34.3206,2.0,-999.0000,9.0,   320.01,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    1.461,2.0,    0.880,2.0
126,  09AR20071216,  CEAMARC,7.0,1.0,18.0,18.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,     59.5,  -1.6165,  34.3235,2.0,  34.3214,2.0,   320.01,2.0,   318.95,2.0,     63.5,2.0,    29.56,2.0,     2.05,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    1.374,2.0,    0.875,2.0
127,  09AR20071216,  CEAMARC,7.0,1.0,17.0,17.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,     65.6,  -1.6115,  34.3404,2.0,-999.0000,9.0,   325.53,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    1.444,2.0,    0.753,2.0
128,  09AR20071216,  CEAMARC,7.0,1.0,16.0,16.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,     65.6,  -1.6155,  34.3414,2.0,-999.0000,9.0,   325.53,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    1.334,2.0,    0.760,2.0
129,  09AR20071216,  CEAMARC,7.0,1.0,15.0,15.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,     65.8,  -1.6190,  34.3434,2.0,-999.0000,9.0,   325.53,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    1.190,2.0,    0.768,2.0
130,  09AR20071216,  CEAMARC,7.0,1.0,14.0,14.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,     65.6,  -1.6065,  34.3403,2.0,  34.3337,2.0,   325.53,2.0,   315.81,2.0,     64.6,2.0,    29.62,2.0,     2.06,2.0,   4.8615,2.0,   2.6345,2.0,   0.3595,2.0,    1.482,2.0,    0.792,2.0
131,  09AR20071216,  CEAMARC,7.0,1.0,13.0,13.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,     99.3,  -1.5569,  34.4170,2.0,-999.0000,9.0,   292.44,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.177,2.0,    0.007,2.0
132,  09AR20071216,  CEAMARC,7.0,1.0,12.0,12.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,     99.5,  -1.5544,  34.4181,2.0,  34.4172,2.0,   292.44,2.0,   292.55,2.0,     72.0,2.0,    30.69,2.0,     2.14,2.0,   4.5230,2.0,   2.2944,2.0,   0.3987,2.0,    0.165,2.0,    0.032,2.0
133,  09AR20071216,  CEAMARC,7.0,1.0,11.0,11.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,    139.1,  -1.0787,  34.4837,2.0,-999.0000,9.0,   273.28,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.005,2.0,    0.001,2.0
134,  09AR20071216,  CEAMARC,7.0,1.0,10.0,10.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,    139.1,  -1.0821,  34.4835,2.0,  34.4813,2.0,   273.28,2.0,   271.16,2.0,     79.6,2.0,    30.91,2.0,     2.16,2.0,   3.8443,2.0,   1.9290,2.0,   0.3266,2.0,   -0.002,2.0,    0.001,2.0
135,  09AR20071216,  CEAMARC,7.0,1.0,9.0,9.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,    188.7,  -0.7142,  34.5336,2.0,-999.0000,9.0,   264.13,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.006,2.0,    0.001,2.0
136,  09AR20071216,  CEAMARC,7.0,1.0,8.0,8.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,    188.5,  -0.7399,  34.5325,2.0,  34.5289,2.0,   264.13,2.0,   264.93,2.0,     84.7,2.0,    30.90,2.0,     2.16,2.0,   3.2816,2.0,   1.7505,2.0,   0.2546,2.0,   -0.005,2.0,    0.001,2.0
137,  09AR20071216,  CEAMARC,7.0,1.0,7.0,7.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,    239.7,  -1.6287,  34.5316,2.0,-999.0000,9.0,   304.48,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,    0.075,2.0,    0.001,2.0
138,  09AR20071216,  CEAMARC,7.0,1.0,6.0,6.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,    239.3,  -1.6270,  34.5314,2.0,  34.5309,2.0,   304.48,2.0,   306.29,2.0,     78.6,2.0,    30.31,2.0,     2.12,2.0,   4.8626,6.0,   2.4598,6.0,   0.3990,6.0,    0.066,2.0,    0.001,2.0
139,  09AR20071216,  CEAMARC,7.0,1.0,5.0,5.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,    299.8,  -1.8891,  34.5630,2.0,-999.0000,9.0,   315.75,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.010,2.0,    0.001,2.0
140,  09AR20071216,  CEAMARC,7.0,1.0,4.0,4.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,    299.8,  -1.8893,  34.5629,2.0,  34.5622,2.0,   315.75,2.0,   315.40,2.0,     77.4,2.0,    30.10,2.0,     2.12,2.0,   5.1205,2.0,   2.6547,2.0,   0.3900,2.0,   -0.014,2.0,    0.001,2.0
141,  09AR20071216,  CEAMARC,7.0,1.0,3.0,3.0,2.0,20071224.0,1018.0,-65.9928,143.6378,  424,    373.2,  -1.8865,  34.6062,2.0,-999.0000,9.0,   313.13,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   -0.019,2.0,    0.001,2.0
