,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W
1196,  09AR20030103,  I08S,51.0,1.0,4.0,4.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,   1601.0,   0.9888,  34.7218,2.0,  34.7223,2.0,    204.1,2.0,  0.8972,    203.4,2.0,   110.60,2.0,    31.24,3.0,     2.07,2.0
1197,  09AR20030103,  I08S,51.0,1.0,3.0,3.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,   1801.9,   0.8146,  34.7116,2.0,  34.7115,2.0,    206.0,2.0,  0.7109,    205.8,2.0,   116.00,2.0,    32.44,2.0,     2.10,2.0
1198,  09AR20030103,  I08S,51.0,1.0,2.0,2.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,   1979.3,   0.6429,  34.7020,2.0,  34.7025,2.0,    207.6,2.0,  0.5287,    207.7,2.0,   123.20,2.0,    32.45,2.0,     2.13,2.0
1199,  09AR20030103,  I08S,51.0,1.0,1.0,1.0,2.0,20030225.0,617.0,-61.8425,81.3848,2100.0,-999.0,   2080.9,   0.4858,  34.6936,2.0,  34.6947,2.0,    207.3,2.0,  0.3665,    206.6,2.0,   139.10,2.0,    33.02,2.0,     2.17,2.0
1200,  09AR20030103,  I08S,52.0,1.0,24.0,24.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,     10.4,   1.2701,  33.6823,2.0,  33.6829,2.0,    339.3,2.0,  1.2699,    338.5,2.0,    18.50,2.0,    22.54,2.0,     1.15,2.0
1201,  09AR20030103,  I08S,52.0,1.0,23.0,23.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,     10.5,   1.2699,  33.6824,2.0,-999.0000,9.0,    339.3,2.0,  1.2697,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1202,  09AR20030103,  I08S,52.0,1.0,22.0,22.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,     29.9,   1.2732,  33.6831,2.0,-999.0000,9.0,    342.3,2.0,  1.2722,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1203,  09AR20030103,  I08S,52.0,1.0,21.0,21.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,     45.8,   1.1673,  33.7030,2.0,  33.7069,2.0,    335.6,2.0,  1.1656,    336.7,2.0,    22.00,2.0,    23.87,2.0,     1.34,2.0
1204,  09AR20030103,  I08S,52.0,1.0,20.0,20.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,     61.0,  -0.3380,  33.9694,2.0,-999.0000,9.0,    291.9,2.0, -0.3400,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1205,  09AR20030103,  I08S,52.0,1.0,19.0,19.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,     90.4,  -0.2076,  34.1681,2.0,  34.1684,2.0,    254.3,2.0, -0.2107,    254.8,2.0,    59.70,2.0,    32.55,2.0,     2.16,2.0
1206,  09AR20030103,  I08S,52.0,1.0,18.0,18.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,    120.1,   0.5749,  34.3252,2.0,-999.0000,9.0,    236.1,2.0,  0.5702,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1207,  09AR20030103,  I08S,52.0,1.0,17.0,17.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,    151.9,   1.2753,  34.4642,2.0,  34.4630,2.0,    205.2,2.0,  1.2685,    188.8,2.0,    76.90,2.0,    34.74,2.0,     2.27,2.0
1208,  09AR20030103,  I08S,52.0,1.0,16.0,16.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,    200.7,   1.8126,  34.5907,2.0,  34.5909,2.0,    183.3,2.0,  1.8026,    171.5,2.0,    82.90,2.0,    35.16,2.0,     2.26,2.0
1209,  09AR20030103,  I08S,52.0,1.0,15.0,15.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,    300.1,   2.0079,  34.6662,2.0,-999.0000,9.0,    178.3,2.0,  1.9920,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1210,  09AR20030103,  I08S,52.0,1.0,12.0,12.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,    400.9,   1.9987,  34.6947,2.0,-999.0000,9.0,    180.6,2.0,  1.9770,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1211,  09AR20030103,  I08S,52.0,1.0,13.0,13.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,    401.1,   1.9983,  34.6948,2.0,-999.0000,9.0,    180.6,2.0,  1.9766,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1212,  09AR20030103,  I08S,52.0,1.0,14.0,14.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,    402.0,   1.9975,  34.6948,2.0,  34.6949,2.0,    180.6,2.0,  1.9757,    177.2,2.0,    84.70,2.0,    32.35,2.0,     2.13,2.0
1213,  09AR20030103,  I08S,52.0,1.0,11.0,11.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,    500.8,   1.9528,  34.7161,2.0,  34.7159,2.0,    182.7,2.0,  1.9253,    182.3,2.0,    85.10,2.0,    32.14,2.0,     2.08,2.0
1214,  09AR20030103,  I08S,52.0,1.0,10.0,10.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,    600.4,   1.8639,  34.7290,2.0,  34.7294,2.0,    185.5,2.0,  1.8307,    185.2,2.0,    86.80,2.0,    31.87,2.0,     2.06,2.0
1215,  09AR20030103,  I08S,52.0,1.0,9.0,9.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,    698.9,   1.8042,  34.7396,2.0,  34.7398,2.0,    189.7,2.0,  1.7652,    190.2,2.0,    87.50,2.0,    31.51,2.0,     2.01,2.0
1216,  09AR20030103,  I08S,52.0,1.0,8.0,8.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,    800.7,   1.7254,  34.7443,2.0,  34.7441,2.0,    192.2,2.0,  1.6805,    193.5,2.0,    89.30,2.0,    31.10,2.0,     1.99,2.0
1217,  09AR20030103,  I08S,52.0,1.0,7.0,7.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,    900.6,   1.6533,  34.7465,2.0,  34.7465,2.0,    194.8,2.0,  1.6025,    195.5,2.0,    90.30,2.0,    31.26,2.0,     2.00,2.0
1218,  09AR20030103,  I08S,52.0,1.0,6.0,6.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,   1100.4,   1.4710,  34.7445,2.0,  34.7443,2.0,    199.4,2.0,  1.4085,    199.1,2.0,    95.40,2.0,    30.35,2.0,     2.02,2.0
1219,  09AR20030103,  I08S,52.0,1.0,5.0,5.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,   1299.1,   1.2924,  34.7375,2.0,  34.7378,2.0,    201.7,2.0,  1.2183,    201.0,2.0,   101.00,2.0,    31.32,2.0,     2.00,2.0
1220,  09AR20030103,  I08S,52.0,1.0,4.0,4.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,   1502.0,   1.1156,  34.7279,2.0,  34.7290,2.0,    203.1,2.0,  1.0294,    203.6,2.0,   106.00,2.0,    30.96,2.0,     2.04,2.0
1221,  09AR20030103,  I08S,52.0,1.0,3.0,3.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,   1702.6,   0.8780,  34.7150,2.0,  34.7155,2.0,    204.6,2.0,  0.7806,    204.6,2.0,   115.00,2.0,    32.44,2.0,     2.12,2.0
1222,  09AR20030103,  I08S,52.0,1.0,2.0,2.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,   1882.7,   0.7349,  34.7069,2.0,  34.7068,2.0,    206.4,2.0,  0.6265,    205.8,2.0,   121.00,2.0,    32.77,2.0,     2.11,2.0
1223,  09AR20030103,  I08S,52.0,1.0,1.0,1.0,2.0,20030225.0,1152.0,-62.552,81.2368,2002.0,-999.0,   1969.8,   0.6685,  34.7031,2.0,  34.7033,2.0,    207.1,2.0,  0.5546,    206.8,2.0,   124.30,2.0,    32.81,2.0,     2.13,2.0
1224,  09AR20030103,  I08S,53.0,1.0,24.0,24.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,     11.5,   1.3746,  33.7407,2.0,  33.7409,2.0,    335.9,2.0,  1.3744,    340.3,2.0,    23.10,2.0,    24.44,2.0,     1.20,2.0
1225,  09AR20030103,  I08S,53.0,1.0,23.0,23.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,     46.0,   1.3080,  33.7441,2.0,  33.7476,2.0,    340.6,2.0,  1.3062,    338.1,2.0,    23.70,2.0,    24.89,2.0,     1.27,2.0
1226,  09AR20030103,  I08S,53.0,1.0,22.0,22.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,    100.2,   0.2885,  34.3058,2.0,  34.3065,2.0,    227.4,2.0,  0.2848,    226.6,2.0,    67.50,2.0,    34.22,2.0,     2.22,2.0
1227,  09AR20030103,  I08S,53.0,1.0,21.0,21.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,    151.0,   1.6461,  34.5372,2.0,  34.5358,2.0,    186.0,2.0,  1.6389,    175.7,2.0,    80.90,2.0,    35.94,2.0,     2.32,2.0
1228,  09AR20030103,  I08S,53.0,1.0,20.0,20.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,    201.3,   1.8932,  34.6018,2.0,  34.6011,2.0,    173.6,2.0,  1.8830,    169.2,2.0,    83.90,2.0,    35.10,2.0,     2.29,2.0
1229,  09AR20030103,  I08S,53.0,1.0,19.0,19.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,    301.8,   1.9959,  34.6606,2.0,  34.6597,2.0,    172.7,2.0,  1.9799,    172.1,2.0,    84.50,2.0,    34.38,2.0,     2.25,2.0
1230,  09AR20030103,  I08S,53.0,1.0,18.0,18.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,    399.5,   1.9742,  34.6908,2.0,  34.6901,2.0,    175.7,2.0,  1.9526,    177.1,2.0,    85.30,2.0,    32.56,2.0,     2.16,2.0
1231,  09AR20030103,  I08S,53.0,1.0,17.0,17.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,    549.9,   1.9056,  34.7223,2.0,  34.7214,2.0,    182.4,2.0,  1.8753,    184.5,2.0,    86.40,2.0,    32.38,2.0,     2.09,2.0
1232,  09AR20030103,  I08S,53.0,1.0,16.0,16.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,    700.3,   1.7924,  34.7366,2.0,  34.7365,2.0,    189.4,2.0,  1.7534,    190.0,2.0,    87.80,2.0,    31.78,2.0,     2.04,2.0
1233,  09AR20030103,  I08S,53.0,1.0,15.0,15.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,    851.5,   1.6993,  34.7462,2.0,  34.7457,2.0,    194.7,2.0,  1.6513,    195.3,2.0,    89.70,2.0,    31.12,2.0,     2.01,2.0
1234,  09AR20030103,  I08S,53.0,1.0,13.0,13.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,   1002.0,   1.5697,  34.7471,2.0,-999.0000,9.0,    198.3,2.0,  1.5129,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1235,  09AR20030103,  I08S,53.0,1.0,12.0,12.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,   1002.0,   1.5692,  34.7472,2.0,-999.0000,9.0,    198.3,2.0,  1.5124,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1236,  09AR20030103,  I08S,53.0,1.0,14.0,14.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,   1002.4,   1.5688,  34.7471,2.0,  34.7471,2.0,    198.3,2.0,  1.5120,    198.6,2.0,    92.20,2.0,    30.94,2.0,     2.00,2.0
1237,  09AR20030103,  I08S,53.0,1.0,11.0,11.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,   1199.0,   1.3697,  34.7402,2.0,  34.7398,2.0,    200.7,2.0,  1.3016,    201.0,2.0,    97.70,2.0,    31.52,2.0,     2.01,2.0
1238,  09AR20030103,  I08S,53.0,1.0,10.0,10.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,   1399.9,   1.1732,  34.7308,2.0,  34.7306,2.0,    201.9,2.0,  1.0934,    202.1,2.0,   103.80,2.0,    31.45,2.0,     2.05,2.0
1239,  09AR20030103,  I08S,53.0,1.0,9.0,9.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,   1601.6,   0.9875,  34.7203,2.0,  34.7190,2.0,    203.8,2.0,  0.8959,    203.4,2.0,   109.50,2.0,    32.35,2.0,     2.08,2.0
1240,  09AR20030103,  I08S,53.0,1.0,8.0,8.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,   1797.6,   0.8140,  34.7101,2.0,  34.7092,2.0,    205.2,2.0,  0.7106,    204.8,2.0,   114.40,2.0,    32.34,2.0,     2.14,2.0
1241,  09AR20030103,  I08S,53.0,1.0,7.0,7.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,   2000.1,   0.6698,  34.7019,2.0,  34.7013,2.0,    206.2,2.0,  0.5537,    206.3,2.0,   118.10,2.0,    32.44,2.0,     2.14,2.0
1242,  09AR20030103,  I08S,53.0,1.0,6.0,6.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,   2248.8,   0.4940,  34.6907,2.0,  34.6896,2.0,    207.5,2.0,  0.3619,    208.0,2.0,   123.30,2.0,    33.62,2.0,     2.16,2.0
1243,  09AR20030103,  I08S,53.0,1.0,5.0,5.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,   2498.8,   0.3755,  34.6851,2.0,  34.6843,2.0,    210.4,2.0,  0.2258,    211.1,2.0,   126.10,2.0,    33.16,2.0,     2.18,2.0
1244,  09AR20030103,  I08S,53.0,1.0,4.0,4.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,   2700.2,   0.2884,  34.6815,2.0,  34.6805,2.0,    213.6,2.0,  0.1240,    213.9,2.0,   128.60,2.0,    33.25,2.0,     2.17,2.0
1245,  09AR20030103,  I08S,53.0,1.0,3.0,3.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,   2901.5,   0.1990,  34.6768,2.0,  34.6756,2.0,    218.1,2.0,  0.0196,    218.2,2.0,   128.20,2.0,    32.99,2.0,     2.16,2.0
1246,  09AR20030103,  I08S,53.0,1.0,2.0,2.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,   3098.1,   0.1266,  34.6738,2.0,  34.6731,2.0,    221.6,2.0, -0.0682,    221.4,2.0,   128.70,2.0,    33.47,2.0,     2.16,2.0
1247,  09AR20030103,  I08S,53.0,1.0,1.0,1.0,2.0,20030225.0,1642.0,-62.9978,81.1272,3285.0,-999.0,   3301.8,   0.0702,  34.6718,2.0,  34.6689,2.0,    222.2,2.0, -0.1414,    221.8,2.0,   137.10,2.0,    33.45,2.0,     2.19,2.0
1248,  09AR20030103,  I08S,54.0,1.0,24.0,24.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,     11.1,   1.3124,  33.7127,2.0,  33.7132,2.0,    339.0,2.0,  1.3122,    340.4,2.0,    25.00,2.0,    23.71,2.0,     1.15,2.0
1249,  09AR20030103,  I08S,54.0,1.0,23.0,23.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,     36.3,   1.2639,  33.7167,2.0,  33.7188,2.0,    342.3,2.0,  1.2626,    340.5,2.0,    25.00,2.0,    23.88,2.0,     1.18,2.0
1250,  09AR20030103,  I08S,54.0,1.0,22.0,22.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,     66.0,  -0.7165,  34.1364,2.0,  34.1316,2.0,    278.5,2.0, -0.7186,    278.9,2.0,    56.30,2.0,    31.24,2.0,     2.03,2.0
1251,  09AR20030103,  I08S,54.0,1.0,21.0,21.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,    200.9,   1.8491,  34.6338,2.0,  34.6319,2.0,    183.5,2.0,  1.8390,    173.2,2.0,    85.50,2.0,    34.84,2.0,     2.24,2.0
1252,  09AR20030103,  I08S,54.0,1.0,20.0,20.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,    301.9,   1.8953,  34.6845,2.0,  34.6844,2.0,    180.9,2.0,  1.8795,    177.3,2.0,    86.30,2.0,    33.34,2.0,     2.15,2.0
1253,  09AR20030103,  I08S,54.0,1.0,19.0,19.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,    500.4,   1.8142,  34.7232,2.0,  34.7237,2.0,    186.6,2.0,  1.7872,    186.3,2.0,    87.70,2.0,    32.06,2.0,     2.07,2.0
1254,  09AR20030103,  I08S,54.0,1.0,18.0,18.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,    700.6,   1.6520,  34.7369,2.0,  34.7373,2.0,    191.9,2.0,  1.6137,    192.5,2.0,    90.90,2.0,    31.28,2.0,     2.01,2.0
1255,  09AR20030103,  I08S,54.0,1.0,17.0,17.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,    900.8,   1.3465,  34.7277,2.0,  34.7275,2.0,    197.1,2.0,  1.2978,    198.6,2.0,    96.00,2.0,    31.54,2.0,     2.04,2.0
1256,  09AR20030103,  I08S,54.0,1.0,16.0,16.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   1099.5,   1.1641,  34.7245,2.0,  34.7260,2.0,    200.7,2.0,  1.1044,    201.4,2.0,   101.00,2.0,    31.95,2.0,     2.05,2.0
1257,  09AR20030103,  I08S,54.0,1.0,15.0,15.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   1300.3,   1.0007,  34.7179,2.0,  34.7182,2.0,    203.2,2.0,  0.9295,    203.4,2.0,   106.00,2.0,    31.93,2.0,     2.10,2.0
1258,  09AR20030103,  I08S,54.0,1.0,13.0,13.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   1500.4,   0.8506,  34.7124,2.0,-999.0000,9.0,    205.0,2.0,  0.7676,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1259,  09AR20030103,  I08S,54.0,1.0,12.0,12.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   1500.4,   0.8501,  34.7124,2.0,-999.0000,9.0,    205.0,2.0,  0.7671,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1260,  09AR20030103,  I08S,54.0,1.0,14.0,14.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   1500.7,   0.8509,  34.7124,2.0,  34.7130,2.0,    205.0,2.0,  0.7679,    204.7,2.0,   111.30,2.0,    32.49,2.0,     2.10,2.0
1261,  09AR20030103,  I08S,54.0,1.0,11.0,11.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   1701.2,   0.7034,  34.7041,2.0,  34.7038,2.0,    206.1,2.0,  0.6084,    205.7,2.0,   115.90,2.0,    32.59,2.0,     2.12,2.0
1262,  09AR20030103,  I08S,54.0,1.0,10.0,10.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   1901.7,   0.5630,  34.6959,2.0,  34.6960,2.0,    207.4,2.0,  0.4557,    208.0,2.0,   119.80,2.0,    33.21,2.0,     2.14,2.0
1263,  09AR20030103,  I08S,54.0,1.0,9.0,9.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   2099.9,   0.4572,  34.6910,2.0,  34.6931,2.0,    208.7,2.0,  0.3370,    209.2,2.0,   122.90,2.0,    33.11,2.0,     2.16,2.0
1264,  09AR20030103,  I08S,54.0,1.0,8.0,8.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   2300.6,   0.3469,  34.6856,2.0,  34.6852,2.0,    211.2,2.0,  0.2133,    211.6,2.0,   126.50,2.0,    32.47,3.0,     2.18,2.0
1265,  09AR20030103,  I08S,54.0,1.0,7.0,7.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   2502.3,   0.2709,  34.6819,2.0,  34.6815,2.0,    213.7,2.0,  0.1229,    214.4,2.0,   127.20,2.0,    33.38,2.0,     2.15,2.0
1266,  09AR20030103,  I08S,54.0,1.0,6.0,6.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   2701.7,   0.1903,  34.6781,2.0,  34.7082,4.0,    217.0,2.0,  0.0278,    217.9,2.0,   127.40,2.0,    33.20,2.0,     2.16,2.0
1267,  09AR20030103,  I08S,54.0,1.0,5.0,5.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   2897.5,   0.1106,  34.6750,2.0,  34.6750,2.0,    220.5,2.0, -0.0665,    220.7,2.0,   128.60,2.0,    33.12,2.0,     2.16,2.0
1268,  09AR20030103,  I08S,54.0,1.0,4.0,4.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   3099.9,   0.0399,  34.6733,2.0,  34.6739,2.0,    224.3,2.0, -0.1530,    224.9,2.0,   126.50,2.0,    32.77,2.0,     2.15,2.0
1269,  09AR20030103,  I08S,54.0,1.0,3.0,3.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   3300.3,  -0.0168,  34.6719,2.0,  34.6719,2.0,    226.9,2.0, -0.2261,    227.2,2.0,   126.20,2.0,    31.67,3.0,     2.14,2.0
1270,  09AR20030103,  I08S,54.0,1.0,2.0,2.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   3556.8,  -0.0809,  34.6692,2.0,  34.6695,2.0,    230.3,2.0, -0.3121,    230.0,2.0,   129.20,2.0,    33.06,2.0,     2.14,2.0
1271,  09AR20030103,  I08S,54.0,1.0,1.0,1.0,2.0,20030225.0,2357.0,-63.5832,80.9313,3651.0,-999.0,   3667.6,  -0.1424,  34.6661,2.0,  34.6666,2.0,    230.8,2.0, -0.3823,    231.1,2.0,   136.50,2.0,    33.39,2.0,     2.16,2.0
1272,  09AR20030103,  I08S,55.0,1.0,24.0,24.0,2.0,20030226.0,536.0,-64.0695,80.8005,3671.0,-999.0,     11.2,   1.2759,  33.7722,2.0,  33.7720,2.0,    336.2,2.0,  1.2757,    338.5,2.0,    25.80,2.0,    24.71,2.0,     1.23,2.0
1273,  09AR20030103,  I08S,55.0,1.0,23.0,23.0,2.0,20030226.0,536.0,-64.0695,80.8005,3671.0,-999.0,     40.9,   1.1925,  33.7813,2.0,  33.7874,2.0,    336.3,2.0,  1.1910,    334.1,2.0,    27.50,2.0,    25.10,2.0,     1.34,2.0
1274,  09AR20030103,  I08S,55.0,1.0,22.0,22.0,2.0,20030226.0,536.0,-64.0695,80.8005,3671.0,-999.0,    101.5,   1.0139,  34.4694,2.0,  34.4640,2.0,    198.1,2.0,  1.0096,    199.1,2.0,    77.10,2.0,    34.80,2.0,     2.21,2.0
1275,  09AR20030103,  I08S,55.0,1.0,21.0,21.0,2.0,20030226.0,536.0,-64.0695,80.8005,3671.0,-999.0,    202.1,   1.8633,  34.6410,2.0,  34.6413,2.0,    174.8,2.0,  1.8531,    172.7,2.0,    85.80,2.0,    34.56,2.0,     2.23,2.0
1276,  09AR20030103,  I08S,55.0,1.0,20.0,20.0,2.0,20030226.0,536.0,-64.0695,80.8005,3671.0,-999.0,    301.7,   1.8297,  34.6809,2.0,  34.6823,2.0,    177.7,2.0,  1.8141,    178.1,2.0,    86.90,2.0,    33.52,2.0,     2.15,2.0
1277,  09AR20030103,  I08S,55.0,1.0,19.0,19.0,2.0,20030226.0,536.0,-64.0695,80.8005,3671.0,-999.0,    401.0,   1.8239,  34.7083,2.0,  34.7104,2.0,    182.4,2.0,  1.8027,    184.0,2.0,    87.20,2.0,    31.73,2.0,     2.11,2.0
1278,  09AR20030103,  I08S,55.0,1.0,18.0,18.0,2.0,20030226.0,536.0,-64.0695,80.8005,3671.0,-999.0,    550.3,   1.7661,  34.7308,2.0,  34.7318,2.0,    189.7,2.0,  1.7363,    189.0,2.0,    88.40,2.0,    31.70,2.0,     2.03,2.0
1279,  09AR20030103,  I08S,55.0,1.0,17.0,17.0,2.0,20030226.0,536.0,-64.0695,80.8005,3671.0,-999.0,    701.4,   1.6024,  34.7353,2.0,  34.7363,2.0,    193.6,2.0,  1.5644,    193.5,2.0,    91.50,2.0,    31.40,2.0,     2.02,2.0
1280,  09AR20030103,  I08S,55.0,1.0,16.0,16.0,2.0,20030226.0,536.0,-64.0695,80.8005,3671.0,-999.0,    900.2,   1.4260,  34.7385,2.0,  34.7388,2.0,    199.0,2.0,  1.3768,    198.7,2.0,    95.60,2.0,    30.47,2.0,     2.01,2.0
1281,  09AR20030103,  I08S,55.0,1.0,15.0,15.0,2.0,20030226.0,536.0,-64.0695,80.8005,3671.0,-999.0,   1101.8,   1.2375,  34.7343,2.0,  34.7351,2.0,    202.5,2.0,  1.1770,    201.3,2.0,   100.60,2.0,    31.48,2.0,     2.02,2.0
1282,  09AR20030103,  I08S,55.0,1.0,12.0,12.0,2.0,20030226.0,536.0,-64.0695,80.8005,3671.0,-999.0,   1300.4,   1.0008,  34.7204,2.0,-999.0000,9.0,    203.4,2.0,  0.9296,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1283,  09AR20030103,  I08S,55.0,1.0,13.0,13.0,2.0,20030226.0,536.0,-64.0695,80.8005,3671.0,-999.0,   1300.7,   1.0058,  34.7206,2.0,-999.0000,9.0,    203.4,2.0,  0.9345,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
1284,  09AR20030103,  I08S,55.0,1.0,14.0,14.0,2.0,20030226.0,536.0,-64.0695,80.8005,3671.0,-999.0,   1300.9,   1.0062,  34.7207,2.0,  34.7208,2.0,    203.4,2.0,  0.9349,    203.8,2.0,   107.60,2.0,    31.84,2.0,     2.06,2.0
1285,  09AR20030103,  I08S,55.0,1.0,11.0,11.0,2.0,20030226.0,536.0,-64.0695,80.8005,3671.0,-999.0,   1501.0,   0.8410,  34.7125,2.0,  34.7131,2.0,    204.4,2.0,  0.7581,    204.5,2.0,   112.70,2.0,    32.41,2.0,     2.07,2.0
1286,  09AR20030103,  I08S,55.0,1.0,10.0,10.0,2.0,20030226.0,536.0,-64.0695,80.8005,3671.0,-999.0,   1752.4,   0.6637,  34.7031,2.0,  34.7012,2.0,    206.3,2.0,  0.5656,    206.8,2.0,   118.00,2.0,    32.63,2.0,     2.11,2.0
