,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NO2+NO3,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA,NO2+NO3_FLAG_W
760,09AR20011029, SR03,40.0,1.0,9.0,9.0,2.0,20011110.0,1541.0,-51.5305,143.0067, 3686,  -999.00,   1600.6,   2.2930,  34.7020,2.0,  34.7020,2.0,    188.5,2.0,    187.2,2.0,    78.50,2.0,    31.67,2.0,    31.67,     2.09,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   2.1860,2.0
761,09AR20011029, SR03,40.0,1.0,8.0,8.0,2.0,20011110.0,1541.0,-51.5305,143.0067, 3686,  -999.00,   1800.3,   2.1720,  34.7300,2.0,  34.7290,2.0,    190.8,2.0,    191.7,2.0,    81.30,2.0,    31.10,2.0,    31.10,     2.04,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   2.0500,2.0
762,09AR20011029, SR03,40.0,1.0,7.0,7.0,2.0,20011110.0,1541.0,-51.5305,143.0067, 3686,  -999.00,   2099.4,   1.9450,  34.7480,2.0,  34.7470,2.0,    199.3,2.0,    198.1,2.0,    87.60,2.0,    30.74,2.0,    30.74,     2.01,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   1.8010,2.0
763,09AR20011029, SR03,40.0,1.0,6.0,6.0,2.0,20011110.0,1541.0,-51.5305,143.0067, 3686,  -999.00,   2402.0,   1.6780,  34.7460,2.0,  34.7470,2.0,    200.6,2.0,    202.5,2.0,    95.40,2.0,    30.84,2.0,    30.84,     2.02,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   1.5120,2.0
764,09AR20011029, SR03,40.0,1.0,5.0,5.0,2.0,20011110.0,1541.0,-51.5305,143.0067, 3686,  -999.00,   2700.5,   1.4370,  34.7370,2.0,  34.7380,2.0,    207.3,2.0,    204.9,2.0,   103.30,2.0,    31.35,2.0,    31.35,     2.07,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   1.2490,2.0
765,09AR20011029, SR03,40.0,1.0,4.0,4.0,2.0,20011110.0,1541.0,-51.5305,143.0067, 3686,  -999.00,   3000.5,   1.2360,  34.7270,2.0,  34.7280,2.0,    208.2,2.0,    109.1,4.0,   110.80,2.0,    31.48,2.0,    31.48,     2.09,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   1.0250,2.0
766,09AR20011029, SR03,40.0,1.0,3.0,3.0,2.0,20011110.0,1541.0,-51.5305,143.0067, 3686,  -999.00,   3300.3,   1.1050,  34.7200,2.0,  34.7210,2.0,    208.6,2.0,    208.2,2.0,   116.50,2.0,    32.08,2.0,    32.08,     2.13,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   0.8680,2.0
767,09AR20011029, SR03,40.0,1.0,2.0,2.0,2.0,20011110.0,1541.0,-51.5305,143.0067, 3686,  -999.00,   3601.9,   0.9950,  34.7140,2.0,  34.7150,2.0,    210.7,2.0,    210.4,2.0,   120.10,2.0,    32.22,2.0,    32.22,     2.13,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   0.7310,2.0
768,09AR20011029, SR03,40.0,1.0,1.0,1.0,2.0,20011110.0,1541.0,-51.5305,143.0067, 3686,  -999.00,   3820.7,   0.9760,  34.7120,2.0,  34.7130,2.0,   -999.0,5.0,    211.5,2.0,   121.00,2.0,    32.13,2.0,    32.13,     2.13,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   0.6910,2.0
769,09AR20011029, SR03,41.0,1.0,24.0,24.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,     10.5,   5.3670,  33.8860,2.0,  33.8860,2.0,    361.6,3.0,    319.9,2.0,     5.70,2.0,    21.81,2.0,    21.81,     1.39,2.0,    5.110,2.0,    2.728,2.0,    0.500,2.0,   2110.3,6.0,   2270.5,2.0,   5.3670,2.0
770,09AR20011029, SR03,41.0,1.0,23.0,23.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,     50.7,   4.4730,  33.8960,4.0,  33.8960,2.0,    326.5,2.0,    319.1,2.0,     6.90,2.0,    22.86,2.0,    22.86,     1.47,2.0,    5.097,2.0,    2.680,2.0,    0.490,2.0,   2114.7,2.0,   2271.3,6.0,   4.4700,2.0
771,09AR20011029, SR03,41.0,1.0,22.0,22.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,     99.6,   4.1700,  33.9110,4.0,  33.9080,2.0,    316.6,2.0,    313.3,2.0,     8.30,2.0,    23.96,2.0,    23.96,     1.55,2.0,    5.094,2.0,    2.656,2.0,    0.470,2.0,   2123.3,2.0,   2270.7,2.0,   4.1640,2.0
772,09AR20011029, SR03,41.0,1.0,21.0,21.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,    151.2,   4.0100,  33.9540,4.0,  33.9550,2.0,    303.1,2.0,    301.6,2.0,    10.60,2.0,    25.12,2.0,    25.12,     1.62,2.0,    4.889,2.0,    2.522,2.0,    0.430,2.0,   2133.2,2.0,   2273.4,2.0,   4.0010,2.0
773,09AR20011029, SR03,41.0,1.0,20.0,20.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,    201.3,   4.2300,  34.0560,4.0,  34.0570,2.0,    280.1,2.0,    282.3,2.0,    14.00,2.0,    25.89,2.0,    25.89,     1.67,2.0,    4.585,2.0,    2.368,2.0,    0.410,2.0,   2145.3,2.0,   2276.9,2.0,   4.2170,2.0
774,09AR20011029, SR03,41.0,1.0,19.0,19.0,4.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,    301.0,   4.3320,  34.1940,3.0,  34.2410,4.0,    248.0,2.0,    231.9,4.0,    28.70,4.0,    29.86,4.0,    29.86,     1.95,4.0,    2.913,2.0,    1.453,2.0,    0.240,2.0,   2185.9,3.0,   2291.2,3.0,   4.3110,4.0
775,09AR20011029, SR03,41.0,1.0,18.0,518.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,    400.6,   3.8830,  34.2210,3.0,  34.2210,2.0,    232.6,2.0,    240.4,2.0,    26.10,2.0,    30.04,2.0,    30.04,     1.95,2.0,    3.310,2.0,    1.652,2.0,    0.260,2.0,   2178.4,2.0,   2286.8,2.0,   3.8560,2.0
776,09AR20011029, SR03,41.0,1.0,17.0,17.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,    500.9,   3.3720,  34.2400,2.0,  34.2400,2.0,    228.8,2.0,    231.7,2.0,    32.90,2.0,    31.48,2.0,    31.48,     2.06,2.0,    2.901,2.0,    1.425,2.0,    0.230,2.0,   2193.8,2.0,   2292.3,2.0,   3.3400,2.0
777,09AR20011029, SR03,41.0,1.0,16.0,16.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,    601.8,   3.1430,  34.3030,2.0,  34.3010,2.0,    212.7,2.0,    214.8,2.0,    41.70,2.0,    32.99,2.0,    32.99,     2.15,2.0,    2.158,2.0,    1.045,2.0,    0.150,2.0,   2207.0,2.0,   2301.0,2.0,   3.1040,2.0
778,09AR20011029, SR03,41.0,1.0,15.0,15.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,    703.0,   2.9630,  34.3690,2.0,  34.3680,2.0,    201.1,2.0,    199.8,2.0,    50.50,2.0,    33.60,2.0,    33.60,     2.23,2.0,    1.496,2.0,    0.710,2.0,    0.100,2.0,   2222.1,2.0,   2309.8,2.0,   2.9180,2.0
779,09AR20011029, SR03,41.0,1.0,14.0,14.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,    801.4,   2.7690,  34.4120,2.0,  34.4100,2.0,    192.4,2.0,    191.8,2.0,    57.00,2.0,    34.03,2.0,    34.03,     2.25,2.0,    1.209,2.0,    0.574,2.0,    0.080,2.0,   2232.4,2.0,   2316.1,2.0,   2.7180,2.0
780,09AR20011029, SR03,41.0,1.0,13.0,13.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,    900.7,   2.6890,  34.4710,2.0,  34.4710,2.0,    188.7,2.0,    184.3,2.0,    63.10,2.0,    34.68,2.0,    34.68,     2.27,2.0,    0.854,2.0,    0.412,2.0,    0.050,2.0,   2239.8,2.0,   2323.2,6.0,   2.6310,2.0
781,09AR20011029, SR03,41.0,1.0,12.0,12.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,   1051.4,   2.5550,  34.5450,2.0,  34.5450,2.0,    180.6,2.0,    179.5,2.0,    68.50,2.0,    34.26,2.0,    34.26,     2.26,2.0,    0.529,2.0,    0.255,2.0,    0.030,2.0,   2245.7,6.0,   2329.5,2.0,   2.4870,2.0
782,09AR20011029, SR03,41.0,1.0,11.0,11.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,   1200.9,   2.4580,  34.6130,2.0,  34.6100,2.0,    182.6,2.0,    179.2,2.0,    73.40,2.0,    33.41,2.0,    33.41,     2.21,2.0,    0.334,2.0,    0.162,2.0,    0.020,2.0,   2248.0,2.0,   2336.2,2.0,   2.3800,2.0
783,09AR20011029, SR03,41.0,1.0,10.0,10.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,   1399.7,   2.3540,  34.6760,2.0,  34.6750,2.0,    184.9,2.0,    183.5,2.0,    77.10,2.0,    32.44,2.0,    32.44,     2.13,2.0,    0.201,2.0,    0.099,2.0,    0.020,2.0,   2247.6,2.0,   2340.1,2.0,   2.2620,2.0
784,09AR20011029, SR03,41.0,1.0,9.0,9.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,   1599.9,   2.2540,  34.7120,2.0,  34.7120,2.0,    187.7,2.0,    188.0,2.0,    79.40,2.0,    31.59,2.0,    31.59,     2.08,2.0,    0.142,2.0,    0.072,2.0,    0.010,2.0,   2246.7,2.0,   2342.2,2.0,   2.1470,2.0
785,09AR20011029, SR03,41.0,1.0,8.0,8.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,   1798.8,   2.1270,  34.7370,2.0,  34.7370,2.0,    193.4,2.0,    193.6,2.0,    83.00,2.0,    30.92,2.0,    30.92,     2.05,2.0,    0.094,2.0,    0.050,2.0,    0.010,2.0,   2245.2,2.0,   2346.1,2.0,   2.0060,2.0
786,09AR20011029, SR03,41.0,1.0,7.0,7.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,   2098.1,   1.8670,  34.7480,2.0,  34.7480,2.0,    200.2,2.0,    199.3,2.0,    91.30,2.0,    30.83,2.0,    30.83,     2.03,2.0,    0.072,2.0,    0.038,2.0,    0.010,2.0,   2247.1,2.0,   2350.2,2.0,   1.7240,2.0
787,09AR20011029, SR03,41.0,1.0,6.0,6.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,   2400.3,   1.5810,  34.7420,2.0,  34.7430,2.0,    203.3,2.0,    203.1,2.0,    99.00,2.0,    30.85,2.0,    30.85,     2.04,2.0,    0.069,2.0,    0.037,2.0,    0.000,2.0,   2251.3,2.0,   2353.8,2.0,   1.4170,2.0
788,09AR20011029, SR03,41.0,1.0,5.0,5.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,   2700.5,   1.3940,  34.7340,2.0,  34.7360,2.0,    204.6,2.0,    205.2,2.0,   105.40,2.0,    31.03,2.0,    31.03,     2.07,2.0,    0.069,2.0,    0.035,2.0,    0.000,2.0,   2253.8,2.0,   2357.3,2.0,   1.2070,2.0
789,09AR20011029, SR03,41.0,1.0,4.0,4.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,   3001.5,   1.1930,  34.7240,2.0,  34.7250,2.0,    206.6,2.0,    207.0,2.0,   113.10,2.0,    31.69,2.0,    31.69,     2.10,2.0,    0.064,2.0,    0.035,2.0,    0.000,2.0,   2257.5,2.0,   2362.5,2.0,   0.9830,2.0
790,09AR20011029, SR03,41.0,1.0,3.0,3.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,   3299.9,   1.0720,  34.7180,2.0,  34.7190,2.0,    208.4,2.0,    208.0,2.0,   116.90,2.0,    31.79,2.0,    31.79,     2.13,2.0,    0.062,2.0,    0.029,3.0,    0.000,2.0,   2261.0,2.0,   2366.4,2.0,   0.8360,2.0
791,09AR20011029, SR03,41.0,1.0,2.0,2.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,   3603.3,   1.0380,  34.7150,2.0,  34.7160,2.0,    210.2,2.0,    209.3,2.0,   119.10,2.0,    32.34,2.0,    32.34,     2.13,2.0,    0.078,2.0,    0.046,2.0,    0.000,2.0,   2260.5,2.0,   2365.2,6.0,   0.7730,2.0
792,09AR20011029, SR03,41.0,1.0,1.0,1.0,2.0,20011110.0,2047.0,-51.8032,142.8448, 3655,  -999.00,   3785.1,   1.0280,  34.7150,2.0,  34.7160,2.0,    211.4,2.0,    210.3,2.0,   119.60,2.0,    32.33,2.0,    32.33,     2.13,2.0,    0.095,2.0,    0.049,2.0,    0.020,2.0,   2260.7,6.0,   2361.1,2.0,   0.7450,2.0
793,09AR20011029, SR03,42.0,1.0,24.0,24.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,      5.0,   5.4030,  33.8840,2.0, -999.0000,9.0,    346.5,3.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,    5.017,2.0,    2.679,2.0,    0.460,2.0,   2110.3,6.0,   2269.4,2.0,   5.4040,9.0
794,09AR20011029, SR03,42.0,1.0,23.0,23.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,      5.1,   5.4000,  33.8840,2.0,  33.8850,2.0,    346.5,3.0,    321.2,2.0,     5.70,2.0,    21.77,2.0,    21.77,     1.36,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   5.4010,2.0
795,09AR20011029, SR03,42.0,1.0,21.0,21.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,     15.4,   5.3620,  33.8840,4.0,  33.8830,2.0,    326.5,3.0,    321.2,2.0,     5.60,2.0,    21.77,2.0,    21.77,     1.37,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2110.8,2.0,   2270.3,2.0,   5.3620,2.0
796,09AR20011029, SR03,42.0,1.0,22.0,22.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,     15.5,   5.3660,  33.8840,3.0, -999.0000,9.0,    326.5,3.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   5.3660,9.0
797,09AR20011029, SR03,42.0,1.0,20.0,20.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,     29.5,   5.1790,  33.8800,2.0, -999.0000,9.0,    319.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,    5.055,2.0,    2.696,2.0,    0.470,2.0,   2111.2,2.0,   2268.5,2.0,   5.1780,9.0
798,09AR20011029, SR03,42.0,1.0,19.0,19.0,4.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,     29.6,   5.1530,  33.8810,4.0,  33.9210,4.0,    319.5,2.0,    305.6,4.0,     8.30,4.0,    23.29,4.0,    23.29,     1.47,4.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   5.1520,4.0
799,09AR20011029, SR03,42.0,1.0,18.0,518.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,     44.9,   4.5890,  33.8970,4.0, -999.0000,9.0,    316.3,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2116.6,2.0,   2271.2,2.0,   4.5870,9.0
800,09AR20011029, SR03,42.0,1.0,17.0,17.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,     44.9,   4.5400,  33.8960,4.0,  33.8970,2.0,    316.3,2.0,    321.8,2.0,     6.70,2.0,    22.51,2.0,    22.51,     1.43,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   4.5380,2.0
801,09AR20011029, SR03,42.0,1.0,15.0,15.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,     59.7,   4.3480,  33.9020,2.0,  33.9020,2.0,    312.1,2.0,    320.0,2.0,     7.50,2.0,    22.87,2.0,    22.87,     1.45,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2119.8,2.0,   2272.6,2.0,   4.3450,2.0
802,09AR20011029, SR03,42.0,1.0,16.0,16.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,     60.5,   4.3530,  33.9010,4.0, -999.0000,9.0,    312.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,    5.096,2.0,    2.671,2.0,    0.470,2.0,   -999.0,9.0,   -999.0,9.0,   4.3500,9.0
803,09AR20011029, SR03,42.0,1.0,13.0,13.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,     75.4,   4.3390,  33.9070,2.0,  33.9080,2.0,    319.5,2.0,    320.2,2.0,     7.90,2.0,    23.09,2.0,    23.09,     1.48,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2123.0,2.0,   2271.6,2.0,   4.3350,2.0
804,09AR20011029, SR03,42.0,1.0,14.0,14.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,     75.5,   4.3370,  33.9070,2.0, -999.0000,9.0,    319.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,    5.090,2.0,    2.691,2.0,    0.460,2.0,   -999.0,9.0,   -999.0,9.0,   4.3330,9.0
805,09AR20011029, SR03,42.0,1.0,12.0,12.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,     90.6,   4.1630,  33.9080,4.0, -999.0000,9.0,    310.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,    5.104,2.0,    2.694,2.0,    0.470,2.0,   2124.4,2.0,   2270.5,2.0,   4.1580,9.0
806,09AR20011029, SR03,42.0,1.0,11.0,11.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,     91.0,   4.1730,  33.9080,3.0,  33.9100,2.0,    310.1,2.0,    315.6,2.0,     8.00,2.0,    23.52,2.0,    23.52,     1.50,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   4.1680,2.0
807,09AR20011029, SR03,42.0,1.0,10.0,10.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,    105.1,   3.9810,  33.9010,3.0, -999.0000,9.0,    315.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2126.4,2.0,   2269.1,3.0,   3.9750,9.0
808,09AR20011029, SR03,42.0,1.0,9.0,9.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,    105.3,   3.9350,  33.8980,4.0,  33.9030,2.0,    315.7,2.0,    314.1,2.0,     8.40,2.0,    24.16,2.0,    24.16,     1.53,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   3.9290,2.0
809,09AR20011029, SR03,42.0,1.0,7.0,7.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,    120.0,   3.9130,  33.9050,2.0,  33.9040,2.0,    313.1,2.0,    314.1,2.0,     8.90,2.0,    24.46,2.0,    24.46,     1.56,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2129.1,2.0,   2271.3,2.0,   3.9060,2.0
810,09AR20011029, SR03,42.0,1.0,8.0,8.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,    120.2,   3.9160,  33.9050,3.0, -999.0000,9.0,    313.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0,    5.119,2.0,    2.678,2.0,    0.470,2.0,   -999.0,9.0,   -999.0,9.0,   3.9090,9.0
811,09AR20011029, SR03,42.0,1.0,6.0,6.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,    149.8,   3.9840,  33.9400,4.0, -999.0000,9.0,    305.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2130.1,2.0,   2272.2,2.0,   3.9750,9.0
812,09AR20011029, SR03,42.0,1.0,5.0,5.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,    150.0,   3.9770,  33.9380,3.0,  33.9420,2.0,    305.7,2.0,    309.2,2.0,     9.90,2.0,    24.55,2.0,    24.55,     1.56,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   3.9680,2.0
813,09AR20011029, SR03,42.0,1.0,4.0,4.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,    201.3,   3.8730,  33.9990,4.0,  33.9930,2.0,    301.3,2.0,    298.4,2.0,    12.40,2.0,    25.53,2.0,    25.53,     1.57,2.0,    4.790,2.0,    2.472,2.0,    0.410,2.0,   2140.5,2.0,   -999.0,9.0,   3.8600,2.0
814,09AR20011029, SR03,42.0,1.0,3.0,3.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,    251.2,   4.5300,  34.1650,3.0,  34.1610,2.0,    251.8,2.0,    259.6,2.0,    17.70,2.0,    27.13,2.0,    27.13,     1.67,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2159.2,2.0,   2279.3,2.0,   4.5130,2.0
815,09AR20011029, SR03,42.0,1.0,2.0,2.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,    301.0,   4.3090,  34.1960,2.0,  34.1970,2.0,    249.7,2.0,    249.4,2.0,    21.30,2.0,    28.67,2.0,    28.67,     1.74,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2169.3,2.0,   2282.9,2.0,   4.2880,2.0
816,09AR20011029, SR03,42.0,1.0,1.0,1.0,2.0,20011111.0,14.0,-51.7982,142.844, 3680,  -999.00,    349.8,   4.0970,  34.2100,2.0,  34.2110,2.0,    245.2,2.0,    246.7,2.0,    23.40,2.0,    29.37,2.0,    29.37,     1.89,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2174.5,6.0,   2284.5,6.0,   4.0730,2.0
817,09AR20011029, SR03,43.0,1.0,23.0,23.0,2.0,20011111.0,428.0,-52.0842,142.7002, 3431,  -999.00,      6.1,   5.4190,  33.8890,2.0,  33.8860,2.0,    373.0,3.0,    320.4,2.0,     5.60,2.0,    21.91,2.0,    21.91,     1.36,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2110.3,2.0,   2271.2,2.0,   5.4200,2.0
818,09AR20011029, SR03,43.0,1.0,22.0,22.0,2.0,20011111.0,428.0,-52.0842,142.7002, 3431,  -999.00,     52.4,   5.1970,  33.8860,2.0,  33.8860,2.0,    326.3,2.0,    321.1,2.0,     5.70,2.0,    21.92,2.0,    21.92,     1.37,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   5.1940,2.0
819,09AR20011029, SR03,43.0,1.0,21.0,21.0,2.0,20011111.0,428.0,-52.0842,142.7002, 3431,  -999.00,    101.6,   4.3450,  33.9030,4.0,  33.9020,2.0,    315.8,2.0,    316.8,2.0,     7.40,2.0,    23.08,2.0,    23.08,     1.47,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   4.3390,2.0
820,09AR20011029, SR03,43.0,1.0,20.0,20.0,2.0,20011111.0,428.0,-52.0842,142.7002, 3431,  -999.00,    151.4,   3.7930,  33.8810,3.0,  33.8830,2.0,    312.0,2.0,    315.5,2.0,     8.60,2.0,    24.34,2.0,    24.34,     1.53,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   3.7840,2.0
821,09AR20011029, SR03,43.0,1.0,19.0,19.0,4.0,20011111.0,428.0,-52.0842,142.7002, 3431,  -999.00,    200.9,   4.2220,  34.0020,2.0,  34.2270,4.0,    289.4,2.0,    234.5,4.0,    26.70,4.0,    29.02,4.0,    29.02,     1.84,4.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   4.2090,4.0
822,09AR20011029, SR03,43.0,1.0,18.0,518.0,2.0,20011111.0,428.0,-52.0842,142.7002, 3431,  -999.00,    251.0,   4.6520,  34.1580,2.0,  34.1590,2.0,    256.8,2.0,    260.7,2.0,    16.80,2.0,    26.83,2.0,    26.83,     1.68,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   4.6340,2.0
823,09AR20011029, SR03,43.0,1.0,17.0,17.0,2.0,20011111.0,428.0,-52.0842,142.7002, 3431,  -999.00,    301.5,   4.5910,  34.2220,2.0,  34.2220,2.0,    241.1,2.0,    244.6,2.0,    20.40,2.0,    28.14,2.0,    28.14,     1.78,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   4.5700,2.0
824,09AR20011029, SR03,43.0,1.0,16.0,16.0,2.0,20011111.0,428.0,-52.0842,142.7002, 3431,  -999.00,    402.4,   3.9780,  34.2380,2.0,  34.2370,2.0,    227.0,2.0,    236.4,2.0,    26.20,2.0,    30.03,2.0,    30.03,     1.90,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   3.9510,2.0
825,09AR20011029, SR03,43.0,1.0,15.0,15.0,2.0,20011111.0,428.0,-52.0842,142.7002, 3431,  -999.00,    501.3,   3.4600,  34.2630,2.0,  34.2620,2.0,    219.7,2.0,    226.6,2.0,    33.90,2.0,    31.64,2.0,    31.64,     2.01,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   3.4270,2.0
826,09AR20011029, SR03,43.0,1.0,14.0,14.0,2.0,20011111.0,428.0,-52.0842,142.7002, 3431,  -999.00,    603.8,   3.1900,  34.3180,2.0,  34.3170,2.0,    208.9,2.0,    211.7,2.0,    42.30,2.0,    32.75,2.0,    32.75,     2.11,2.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   3.1510,2.0
