,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,ALUMIN,ALUMIN_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,BTL_LAT,BTL_LON,DELSI30,DELSI30_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOMSN,CDOMSN_FLAG_W,BLACKC,BLACKC_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM555,CDOM555_FLAG_W,DELHER,HELIER
1551,33RR20080204,       I06S,80.0,3.0,5.0,5.0,2.0,20080301.0,1937.0,-65.6755,32.6262,       2927,  2290.8,   0.0502,  34.6657,2.0,  34.6676,2.0,    225.1,2.0,   225.5,2.0,  121.56,2.0,   32.32,2.0,    0.00,2.0,    2.24,2.0,   0.629,2.0,   0.364,2.0,   0.037,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.0508,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1552,33RR20080204,       I06S,80.0,3.0,4.0,4.0,2.0,20080301.0,1931.0,-65.6755,32.6262,       2927,  2594.8,  -0.0147,  34.6624,2.0,  34.6635,2.0,    229.4,2.0,   228.7,2.0,  120.33,2.0,   32.22,2.0,    0.00,2.0,    2.23,2.0,   0.803,2.0,   0.442,2.0,   0.042,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.0145,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1553,33RR20080204,       I06S,80.0,3.0,3.0,3.0,2.0,20080301.0,1924.0,-65.6755,32.6262,       2927,  2899.5,  -0.0485,  34.6599,2.0,  34.6613,2.0,    231.8,3.0,   231.1,2.0,  120.11,2.0,   32.07,2.0,    0.00,2.0,    2.23,2.0,   0.878,2.0,   0.499,2.0,   0.059,2.0,  -999.0,9.0,  2355.0,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.0480,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6755,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1554,33RR20080204,       I06S,80.0,3.0,2.0,2.0,2.0,20080301.0,1921.0,-65.6755,32.6262,       2927,  2955.0,  -0.0589,  34.6609,2.0,  34.6621,2.0,    228.1,3.0,   231.8,2.0,  120.51,2.0,   32.17,2.0,    0.00,2.0,    2.23,2.0,   0.898,2.0,   0.494,2.0,   0.058,2.0,  -999.0,9.0,  2354.4,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.0586,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6755,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1555,33RR20080204,       I06S,80.0,3.0,1.0,1.0,2.0,20080301.0,1921.0,-65.6755,32.6262,       2927,  2955.7,  -0.0588,  34.6611,2.0,  34.6615,2.0,    228.0,3.0,   283.7,4.0,  119.68,2.0,   32.17,2.0,    0.00,2.0,    2.24,2.0,   0.915,2.0,   0.490,2.0,   0.053,2.0,  -999.0,9.0,  2354.2,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.0582,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6755,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1556,33RR20080204,       I06S,81.0,1.0,32.0,32.0,2.0,20080302.0,1435.0,-65.7031,32.7259,       2495,     4.2,  -0.4248,  34.0881,2.0,  34.0899,2.0,    331.8,2.0,   332.0,2.0,   56.17,2.0,   27.35,2.0,    0.22,2.0,    1.89,2.0,   5.786,2.0,   3.253,2.0,   0.473,2.0,  2185.5,6.0,  -999.0,5.0,7.8675,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.4245,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7031,32.7258,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1557,33RR20080204,       I06S,81.0,1.0,31.0,31.0,2.0,20080302.0,1434.0,-65.7031,32.7259,       2495,    10.1,  -0.4263,  34.0880,2.0,  34.0896,2.0,    332.3,2.0,   332.1,2.0,   56.16,2.0,   27.36,2.0,    0.22,2.0,    1.89,2.0,   5.781,2.0,   3.232,2.0,   0.507,2.0,  -999.0,9.0,  2329.4,2.0,7.868,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.4255,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7031,32.7258,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1558,33RR20080204,       I06S,81.0,1.0,30.0,30.0,2.0,20080302.0,1433.0,-65.7031,32.7259,       2495,    28.1,  -0.4282,  34.0874,2.0,  34.0909,2.0,    332.3,2.0,   332.2,2.0,   56.16,2.0,   27.41,2.0,    0.22,2.0,    1.90,2.0,   5.782,2.0,   3.227,2.0,   0.501,2.0,  -999.0,9.0,  2310.2,2.0,-999.0,5.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.4331,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.703,32.7257,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1559,33RR20080204,       I06S,81.0,1.0,29.0,29.0,2.0,20080302.0,1432.0,-65.7031,32.7259,       2495,    47.3,  -1.2037,  34.2225,2.0,  34.1920,3.0,    322.8,2.0,   321.4,2.0,   59.58,2.0,   28.34,2.0,    0.18,2.0,    1.97,2.0,   5.440,2.0,   3.005,2.0,   0.466,2.0,  2196.8,2.0,  2314.6,2.0,7.8488,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -1.1537,3.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.703,32.7258,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1560,33RR20080204,       I06S,81.0,1.0,28.0,28.0,2.0,20080302.0,1430.0,-65.7031,32.7259,       2495,    86.6,  -1.5404,  34.3421,2.0,  34.3429,2.0,    299.2,2.0,   298.5,2.0,   67.23,2.0,   30.84,2.0,    0.07,2.0,    2.13,2.0,   4.860,2.0,   2.660,2.0,   0.432,2.0,  -999.0,9.0,  2324.0,2.0,7.8073,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -1.5436,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7031,32.7259,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1561,33RR20080204,       I06S,81.0,1.0,27.0,27.0,2.0,20080302.0,1429.0,-65.7031,32.7259,       2495,   109.7,  -1.3991,  34.3623,2.0,  34.3470,3.0,    296.9,2.0,   297.4,2.0,   67.83,2.0,   30.83,2.0,    0.08,2.0,    2.13,2.0,   4.823,2.0,   2.643,2.0,   0.430,2.0,  2219.3,2.0,  2325.4,2.0,7.8045,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -1.3843,3.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7032,32.726,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1562,33RR20080204,       I06S,81.0,1.0,26.0,26.0,2.0,20080302.0,1427.0,-65.7031,32.7259,       2495,   162.4,  -0.0373,  34.5094,2.0,  34.5139,2.0,    263.8,2.0,   239.9,2.0,   79.75,2.0,   32.04,2.0,    0.01,2.0,    2.21,2.0,   2.851,2.0,   1.530,2.0,   0.252,2.0,  -999.0,9.0,  2334.4,2.0,7.7772,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.0621,3.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7032,32.726,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1563,33RR20080204,       I06S,81.0,1.0,25.0,25.0,2.0,20080302.0,1425.0,-65.7031,32.7259,       2495,   216.8,   0.7507,  34.6103,2.0,  34.6068,2.0,    215.2,2.0,   215.1,2.0,   86.44,2.0,   32.30,2.0,    0.01,2.0,    2.22,2.0,   1.777,2.0,   0.960,2.0,   0.133,2.0,  2248.9,2.0,  2341.5,2.0,7.7693,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.7434,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7032,32.726,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1564,33RR20080204,       I06S,81.0,1.0,24.0,24.0,2.0,20080302.0,1423.0,-65.7031,32.7259,       2495,   274.6,   1.1332,  34.6706,2.0,  34.6713,2.0,    201.7,2.0,   201.0,2.0,   91.31,2.0,   32.09,2.0,    0.01,2.0,    2.21,2.0,   1.027,2.0,   0.549,2.0,   0.088,2.0,  -999.0,9.0,  2347.6,2.0,7.7705,3.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.1326,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7031,32.7259,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1565,33RR20080204,       I06S,81.0,1.0,23.0,23.0,2.0,20080302.0,1421.0,-65.7031,32.7259,       2495,   324.5,   1.1813,  34.6869,2.0,  34.6866,2.0,    199.5,2.0,   199.8,2.0,   92.94,2.0,   31.80,2.0,    0.01,2.0,    2.21,2.0,   0.842,2.0,   0.454,2.0,   0.071,2.0,  2252.7,2.0,  2348.9,2.0,7.7753,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.1773,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.703,32.7258,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1566,33RR20080204,       I06S,81.0,1.0,22.0,22.0,2.0,20080302.0,1420.0,-65.7031,32.7259,       2495,   371.5,   1.1721,  34.6922,2.0,  34.6945,2.0,    200.3,2.0,   199.9,2.0,   93.96,2.0,   31.80,2.0,    0.00,2.0,    2.20,2.0,   0.751,2.0,   0.401,2.0,   0.049,2.0,  -999.0,9.0,  2350.5,2.0,7.7777,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.1752,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.703,32.7257,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1567,33RR20080204,       I06S,81.0,1.0,21.0,21.0,2.0,20080302.0,1418.0,-65.7031,32.7259,       2495,   427.2,   1.0850,  34.6949,2.0,  34.6975,2.0,    202.2,2.0,   202.6,2.0,   95.79,2.0,   31.59,2.0,    0.00,2.0,    2.20,2.0,   0.736,2.0,   0.397,2.0,   0.048,2.0,  2251.5,2.0,  2352.6,2.0,7.7818,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.0829,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.703,32.7258,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1568,33RR20080204,       I06S,81.0,1.0,20.0,20.0,2.0,20080302.0,1416.0,-65.7031,32.7259,       2495,   477.8,   1.0426,  34.7377,3.0,  34.7003,2.0,    203.7,2.0,   203.7,2.0,   97.83,2.0,   31.60,2.0,    0.00,2.0,    2.19,2.0,   0.684,2.0,   0.369,2.0,   0.057,2.0,  -999.0,9.0,  2351.7,2.0,7.7834,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.0426,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7031,32.7258,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1569,33RR20080204,       I06S,81.0,1.0,19.0,19.0,2.0,20080302.0,1414.0,-65.7031,32.7259,       2495,   530.0,   0.9971,  34.7348,3.0,  34.7009,2.0,    204.6,2.0,   204.5,2.0,   98.85,2.0,   31.54,2.0,    0.00,2.0,    2.19,2.0,   0.668,2.0,   0.364,2.0,   0.042,2.0,  2252.1,2.0,  2352.4,2.0,7.7865,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.9971,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7032,32.726,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1570,33RR20080204,       I06S,81.0,1.0,18.0,18.0,2.0,20080302.0,1411.0,-65.7031,32.7259,       2495,   648.9,   0.9380,  34.7367,3.0,  34.7052,2.0,    205.8,2.0,   204.1,2.0,  102.53,2.0,   31.65,2.0,    0.00,2.0,    2.20,2.0,   0.523,2.0,   0.279,2.0,   0.025,2.0,  -999.0,9.0,  2353.6,2.0,7.7862,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.9380,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7031,32.7259,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1571,33RR20080204,       I06S,81.0,1.0,17.0,17.0,2.0,20080302.0,1408.0,-65.7031,32.7259,       2495,   751.7,   0.8482,  34.7348,3.0,  34.7011,2.0,    205.4,2.0,   205.6,2.0,  105.18,2.0,   31.75,2.0,    0.00,2.0,    2.20,2.0,   0.526,2.0,   0.274,2.0,   0.030,2.0,  2255.0,2.0,  2355.5,2.0,7.7855,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.8482,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.703,32.7257,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1572,33RR20080204,       I06S,81.0,1.0,15.0,15.0,2.0,20080302.0,1405.0,-65.7031,32.7259,       2495,   852.5,   0.7032,  34.7209,3.0,  34.6943,2.0,    209.1,2.0,   208.7,2.0,  107.44,2.0,   31.95,2.0,    0.00,2.0,    2.21,2.0,   0.602,2.0,   0.303,2.0,   0.035,2.0,  2256.4,2.0,  2356.2,2.0,7.7871,4.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.7032,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.703,32.7257,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1573,33RR20080204,       I06S,81.0,1.0,14.0,14.0,2.0,20080302.0,1402.0,-65.7031,32.7259,       2495,   948.8,   0.5645,  34.7172,3.0,  34.6867,2.0,    211.2,2.0,   211.5,2.0,  109.28,2.0,   32.05,2.0,    0.00,2.0,    2.22,2.0,   0.675,2.0,   0.349,2.0,   0.039,2.0,  -999.0,9.0,  2355.8,2.0,7.7852,3.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.5645,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7032,32.7259,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1574,33RR20080204,       I06S,81.0,1.0,13.0,13.0,2.0,20080302.0,1358.0,-65.7031,32.7259,       2495,  1055.8,   0.5246,  34.7200,3.0,  34.6894,2.0,    210.9,2.0,   210.1,2.0,  113.38,2.0,   32.26,2.0,    0.00,2.0,    2.24,2.0,   0.545,2.0,   0.290,2.0,   0.022,2.0,  2259.3,6.0,  2356.0,2.0,7.7816,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.5246,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7031,32.7259,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1575,33RR20080204,       I06S,81.0,3.0,36.0,36.0,2.0,20080303.0,210.0,-65.7211,32.751,       2425,    18.4,  -0.3301,  34.0831,2.0,  34.0833,2.0,    332.5,2.0,   332.0,2.0,   55.78,2.0,   27.26,2.0,    0.21,2.0,    1.87,2.0,   5.754,2.0,   3.168,2.0,   0.494,2.0,  -999.0,9.0,  2309.8,2.0,7.8704,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.3323,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7259,32.7602,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1576,33RR20080204,       I06S,81.0,3.0,34.0,34.0,2.0,20080303.0,205.0,-65.7211,32.751,       2425,   111.7,  -1.2800,  34.3715,2.0,  34.3693,2.0,    288.3,2.0,   288.2,2.0,   69.13,2.0,   30.91,2.0,    0.05,2.0,    2.14,2.0,   4.508,2.0,   2.457,2.0,   0.361,2.0,  -999.0,9.0,  2323.9,2.0,7.8011,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -1.2786,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7247,32.7602,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1577,33RR20080204,       I06S,81.0,3.0,32.0,32.0,2.0,20080303.0,200.0,-65.7211,32.751,       2425,   212.1,   0.6983,  34.6082,2.0,  34.6065,2.0,    216.3,2.0,   216.5,2.0,   85.75,2.0,   32.23,2.0,    0.00,2.0,    2.21,2.0,   1.799,2.0,   0.989,2.0,   0.133,2.0,  -999.0,9.0,  2341.5,2.0,7.7692,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.6971,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7238,32.7578,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1578,33RR20080204,       I06S,81.0,3.0,30.0,30.0,2.0,20080303.0,154.0,-65.7211,32.751,       2425,   320.8,   1.1017,  34.6825,2.0,  34.6827,2.0,    202.9,2.0,   202.6,2.0,   92.19,2.0,   31.77,2.0,    0.00,2.0,    2.20,2.0,   0.925,2.0,   0.517,2.0,   0.076,2.0,  -999.0,9.0,  2348.2,2.0,7.7769,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.1023,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.7225,32.7571,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
