,EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
78,  06AQ20101128,   A12,24.0,1.0,8.0,2.0,20101209.0,1602.0,-52.4703,-0.0002, 2595,   1773.2,   0.9619,  34.7091,2.0,    205.8,2.0,   108.62,2.0,    31.27,2.0,     0.00,2.0,     2.19,2.0,   2253.0,2.0,   2353.2,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.8581
79,  06AQ20101128,   A12,24.0,1.0,7.0,2.0,20101209.0,1633.0,-52.4703,-0.0002, 2595,   2026.8,   0.7705,  34.7001,2.0,    207.8,2.0,   114.50,2.0,    31.61,2.0,     0.00,2.0,     2.22,2.0,   2254.9,2.0,   2355.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.6506
80,  06AQ20101128,   A12,24.0,1.0,6.0,2.0,20101209.0,1700.0,-52.4703,-0.0002, 2595,   2130.5,   0.6739,  34.6942,2.0,    208.4,2.0,   117.97,2.0,    31.87,2.0,     0.00,2.0,     2.24,2.0,   2254.4,2.0,   2354.7,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.5477
81,  06AQ20101128,   A12,24.0,1.0,5.0,2.0,20101209.0,1731.0,-52.4703,-0.0002, 2595,   2273.2,   0.6094,  34.6913,2.0,    209.9,2.0,   120.70,2.0,    32.06,2.0,     0.00,2.0,     2.26,2.0,   2258.2,2.0,   2354.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.4733
82,  06AQ20101128,   A12,24.0,1.0,4.0,2.0,20101209.0,1806.0,-52.4703,-0.0002, 2595,   2426.5,   0.5250,  34.6868,2.0,    210.4,2.0,   127.24,2.0,    32.25,2.0,     0.00,2.0,     2.27,2.0,   2257.4,2.0,   2355.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3782
83,  06AQ20101128,   A12,24.0,1.0,3.0,2.0,20101209.0,1835.0,-52.4703,-0.0002, 2595,   2476.5,   0.5200,  34.6866,2.0,    210.1,2.0,   127.41,2.0,    32.20,2.0,     0.00,2.0,     2.28,2.0,   2258.7,2.0,   2355.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3693
84,  06AQ20101128,   A12,24.0,1.0,2.0,2.0,20101209.0,2145.0,-52.4703,-0.0002, 2595,   2528.5,   0.5175,  34.6863,2.0,    210.6,2.0,   128.66,2.0,    32.28,2.0,     0.00,2.0,     2.28,2.0,   2258.0,2.0,   2354.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3626
85,  06AQ20101128,   A12,24.0,1.0,1.0,2.0,20101209.0,847.0,-52.4703,-0.0002, 2595,   2580.1,   0.5162,  34.6861,2.0,    210.0,2.0,   129.10,2.0,    32.35,2.0,     0.00,2.0,     2.27,2.0,   2257.9,6.0,   2353.9,6.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3571
86,  06AQ20101128,   A12,25.0,1.0,24.0,2.0,20101209.0,2256.0,-53.0108,-0.0002, 2483,     10.7,   1.6109,  33.9611,2.0,    346.9,2.0,    31.23,2.0,    24.39,2.0,     0.22,2.0,     1.63,2.0,   2163.3,2.0,   2301.5,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6104
87,  06AQ20101128,   A12,25.0,1.0,23.0,2.0,20101209.0,2338.0,-53.0108,-0.0002, 2483,     24.8,   1.5999,  33.9608,2.0,    345.7,2.0,    31.47,2.0,    24.59,2.0,     0.22,2.0,     1.64,2.0,   2161.1,2.0,   2303.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.5987
88,  06AQ20101128,   A12,25.0,1.0,22.0,2.0,20101209.0,2358.0,-53.0108,-0.0002, 2483,     50.6,   1.5696,  33.9613,2.0,    344.9,2.0,    32.26,2.0,    24.63,2.0,     0.21,2.0,     1.68,2.0,   2163.4,2.0,   2303.7,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.5672
89,  06AQ20101128,   A12,25.0,1.0,21.0,2.0,20101209.0,18.0,-53.0108,-0.0002, 2483,     75.6,   1.1318,  33.9942,2.0,    344.2,2.0,    34.54,2.0,    25.30,2.0,     0.22,2.0,     1.74,2.0,   2173.1,2.0,   2303.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.1285
90,  06AQ20101128,   A12,25.0,1.0,20.0,2.0,20101209.0,39.0,-53.0108,-0.0002, 2483,    102.1,   0.4240,  34.0236,2.0,    338.1,2.0,    38.91,2.0,    26.24,2.0,     0.21,2.0,     1.86,2.0,   2184.0,2.0,   2305.5,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.4201
91,  06AQ20101128,   A12,25.0,1.0,19.0,2.0,20101209.0,100.0,-53.0108,-0.0002, 2483,    151.7,   0.2219,  34.0624,2.0,    325.9,2.0,    49.54,2.0,    28.97,2.0,     0.13,2.0,     2.06,2.0,   2204.7,2.0,   2310.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2162
92,  06AQ20101128,   A12,25.0,1.0,18.0,2.0,20101209.0,121.0,-53.0108,-0.0002, 2483,    203.3,   0.5973,  34.2282,2.0,    261.4,2.0,    68.96,2.0,    33.33,2.0,     0.03,2.0,     2.33,2.0,   2237.1,2.0,   -999.0,9.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.5889
93,  06AQ20101128,   A12,25.0,1.0,17.0,2.0,20101209.0,141.0,-53.0108,-0.0002, 2483,    303.6,   1.5793,  34.5375,2.0,    183.1,2.0,    83.79,2.0,    34.18,2.0,     0.01,2.0,     2.38,2.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.5639
94,  06AQ20101128,   A12,25.0,1.0,16.0,2.0,20101209.0,204.0,-53.0108,-0.0002, 2483,    405.6,   1.7261,  34.6243,2.0,    177.1,2.0,    87.89,2.0,    33.41,2.0,     0.01,2.0,     2.34,2.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.7046
95,  06AQ20101128,   A12,25.0,1.0,15.0,2.0,20101209.0,246.0,-53.0108,-0.0002, 2483,    505.6,   1.7442,  34.6641,2.0,    179.4,2.0,    89.35,2.0,    32.79,2.0,     0.01,2.0,     2.28,2.0,   2262.1,2.0,   2351.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.7168
96,  06AQ20101128,   A12,25.0,1.0,14.0,2.0,20101209.0,307.0,-53.0108,-0.0002, 2483,    606.9,   1.6859,  34.6864,2.0,    183.6,2.0,    91.09,2.0,    32.33,2.0,     0.00,2.0,     2.25,2.0,   2257.7,2.0,   2352.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6528
97,  06AQ20101128,   A12,25.0,1.0,13.0,2.0,20101209.0,334.0,-53.0108,-0.0002, 2483,    707.4,   1.6316,  34.7039,2.0,    187.6,2.0,    91.75,2.0,    31.74,2.0,     0.01,2.0,     2.23,2.0,   2257.0,2.0,   2361.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.5927
98,  06AQ20101128,   A12,25.0,1.0,12.0,2.0,20101209.0,354.0,-53.0108,-0.0002, 2483,    809.2,   1.5105,  34.7089,2.0,    192.2,2.0,    93.95,2.0,    31.62,2.0,     0.00,2.0,     2.20,2.0,   2256.8,2.0,   2353.7,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.4661
99,  06AQ20101128,   A12,25.0,1.0,11.0,2.0,20101209.0,415.0,-53.0108,-0.0002, 2483,   1013.1,   1.2695,  34.7087,2.0,    197.2,2.0,    99.72,2.0,    31.46,2.0,     0.00,2.0,     2.20,2.0,   2257.4,2.0,   2356.7,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.2141
100,  06AQ20101128,   A12,25.0,1.0,10.0,2.0,20101209.0,436.0,-53.0108,-0.0002, 2483,   1263.8,   0.9867,  34.7016,2.0,    202.3,2.0,   107.10,2.0,    31.68,2.0,     0.00,2.0,     2.22,2.0,   2255.0,2.0,   2361.2,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.9178
101,  06AQ20101128,   A12,25.0,1.0,9.0,2.0,20101209.0,456.0,-53.0108,-0.0002, 2483,   1520.9,   0.7717,  34.6962,2.0,    205.7,2.0,   113.58,2.0,    31.89,2.0,     0.00,2.0,     2.22,2.0,   2259.1,2.0,   2361.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.6881
102,  06AQ20101128,   A12,25.0,1.0,8.0,2.0,20101209.0,518.0,-53.0108,-0.0002, 2483,   1773.1,   0.5983,  34.6887,2.0,    208.1,2.0,   117.78,2.0,    32.15,2.0,     0.00,2.0,     2.26,2.0,   2261.2,2.0,   2361.7,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.4996
103,  06AQ20101128,   A12,25.0,1.0,7.0,2.0,20101209.0,539.0,-53.0108,-0.0002, 2483,   2027.2,   0.4959,  34.6845,2.0,    210.4,2.0,   123.81,2.0,    32.29,2.0,     0.00,2.0,     2.28,2.0,   2260.1,2.0,   2361.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3804
104,  06AQ20101128,   A12,25.0,1.0,5.0,2.0,20101209.0,620.0,-53.0108,-0.0002, 2483,   2150.4,   0.4556,  34.6830,2.0,    210.8,2.0,   123.80,2.0,    32.33,2.0,     0.00,2.0,     2.27,2.0,   2266.0,2.0,   2360.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3316
105,  06AQ20101128,   A12,25.0,1.0,3.0,2.0,20101209.0,942.0,-53.0108,-0.0002, 2483,   2312.9,   0.4286,  34.6818,2.0,    211.8,2.0,   125.02,2.0,    32.42,2.0,     0.00,2.0,     2.28,2.0,   2262.9,2.0,   2361.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2926
106,  06AQ20101128,   A12,25.0,1.0,2.0,2.0,20101209.0,1003.0,-53.0108,-0.0002, 2483,   2415.2,   0.3996,  34.6805,2.0,    212.0,2.0,   128.99,2.0,    32.51,2.0,     0.00,2.0,     2.28,2.0,   2262.8,2.0,   -999.0,9.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2561
107,  06AQ20101128,   A12,25.0,1.0,1.0,2.0,20101209.0,1023.0,-53.0108,-0.0002, 2483,   2470.4,   0.3836,  34.6799,2.0,    211.6,2.0,   129.72,2.0,    32.63,2.0,     0.00,2.0,     2.28,2.0,   2262.6,2.0,   2364.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2360
108,  06AQ20101128,   A12,26.0,3.0,24.0,2.0,20101210.0,1152.0,-53.52,-0.0008, 2642,     25.4,   1.3217,  33.9659,2.0,    347.4,2.0,    33.47,2.0,    24.55,2.0,     0.22,2.0,     1.65,2.0,   2165.6,2.0,   2300.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.3206
109,  06AQ20101128,   A12,26.0,3.0,23.0,2.0,20101210.0,1212.0,-53.52,-0.0008, 2642,     50.1,   1.3170,  33.9659,2.0,    345.7,2.0,    33.56,2.0,    24.63,2.0,     0.22,2.0,     1.66,2.0,   2167.1,2.0,   2297.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.3147
110,  06AQ20101128,   A12,26.0,3.0,20.0,2.0,20101210.0,1233.0,-53.52,-0.0008, 2642,     75.9,   0.7379,  33.9976,2.0,    345.0,2.0,    35.58,2.0,    25.15,2.0,     0.21,2.0,     1.73,2.0,   2173.2,2.0,   2299.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.7348
111,  06AQ20101128,   A12,26.0,3.0,19.0,2.0,20101210.0,1253.0,-53.52,-0.0008, 2642,    102.0,   0.5211,  34.0471,2.0,    316.5,2.0,    42.62,2.0,    27.79,2.0,     0.15,2.0,     1.96,2.0,   2189.8,2.0,   2299.2,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.5171
112,  06AQ20101128,   A12,26.0,3.0,18.0,2.0,20101210.0,1313.0,-53.52,-0.0008, 2642,    156.6,   0.7199,  34.2184,2.0,    284.2,2.0,    55.17,2.0,    30.11,2.0,     0.11,2.0,     2.13,2.0,   2211.4,2.0,   2308.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.7133
113,  06AQ20101128,   A12,26.0,3.0,17.0,2.0,20101210.0,1334.0,-53.52,-0.0008, 2642,    201.3,   0.9575,  34.3518,2.0,    228.0,2.0,    70.13,2.0,    33.59,2.0,     0.02,2.0,     2.35,2.0,   2243.0,2.0,   2319.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.9485
114,  06AQ20101128,   A12,26.0,3.0,16.0,2.0,20101210.0,1354.0,-53.52,-0.0008, 2642,    303.7,   1.6463,  34.5737,2.0,    180.0,2.0,    84.08,2.0,    33.97,2.0,     0.01,2.0,     2.38,2.0,   2258.7,2.0,   2339.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6307
115,  06AQ20101128,   A12,26.0,3.0,15.0,2.0,20101210.0,1415.0,-53.52,-0.0008, 2642,    403.8,   1.7016,  34.6311,2.0,    178.3,2.0,    88.03,2.0,    33.41,2.0,     0.01,2.0,     2.34,2.0,   2259.3,2.0,   2342.5,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6802
116,  06AQ20101128,   A12,26.0,3.0,14.0,2.0,20101210.0,1457.0,-53.52,-0.0008, 2642,    504.2,   1.6565,  34.6717,2.0,    181.3,2.0,    89.68,2.0,    32.67,2.0,     0.01,2.0,     2.29,2.0,   2259.2,2.0,   2346.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6295
117,  06AQ20101128,   A12,26.0,3.0,13.0,2.0,20101210.0,1519.0,-53.52,-0.0008, 2642,    606.1,   1.5946,  34.6897,2.0,    185.8,2.0,    92.37,2.0,    32.08,2.0,     0.00,2.0,     2.25,2.0,   2257.6,2.0,   2349.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.5620
118,  06AQ20101128,   A12,26.0,3.0,12.0,2.0,20101210.0,1544.0,-53.52,-0.0008, 2642,    706.6,   1.4973,  34.7040,2.0,    190.9,2.0,    94.30,2.0,    31.84,2.0,     0.01,2.0,     2.23,2.0,   2254.7,6.0,   2351.8,6.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.4592
119,  06AQ20101128,   A12,26.0,3.0,11.0,2.0,20101210.0,1633.0,-53.52,-0.0008, 2642,    810.6,   1.4248,  34.7079,2.0,    193.5,2.0,    96.65,2.0,    31.68,2.0,     0.00,2.0,     2.23,2.0,   2254.8,2.0,   2353.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.3809
120,  06AQ20101128,   A12,26.0,3.0,10.0,2.0,20101210.0,1654.0,-53.52,-0.0008, 2642,   1011.1,   1.1654,  34.7058,2.0,    199.2,2.0,   102.15,2.0,    31.48,2.0,     0.00,2.0,     2.22,2.0,   2254.7,2.0,   2354.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.1110
121,  06AQ20101128,   A12,26.0,3.0,9.0,2.0,20101210.0,1723.0,-53.52,-0.0008, 2642,   1262.7,   0.9288,  34.6990,2.0,    203.4,2.0,   108.43,2.0,    31.80,2.0,     0.00,2.0,     2.24,2.0,   2256.9,2.0,   2357.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.8606
122,  06AQ20101128,   A12,26.0,3.0,8.0,2.0,20101210.0,1816.0,-53.52,-0.0008, 2642,   1520.0,   0.6944,  34.6911,2.0,    206.9,2.0,   114.16,2.0,    31.97,2.0,     0.00,2.0,     2.25,2.0,   2257.9,2.0,   2357.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.6118
123,  06AQ20101128,   A12,26.0,3.0,7.0,2.0,20101210.0,1850.0,-53.52,-0.0008, 2642,   1775.6,   0.5341,  34.6858,2.0,    209.1,2.0,   118.72,2.0,    32.23,2.0,     0.00,2.0,     2.28,2.0,   2258.6,2.0,   2356.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.4361
124,  06AQ20101128,   A12,26.0,3.0,6.0,2.0,20101210.0,1910.0,-53.52,-0.0008, 2642,   2026.4,   0.4528,  34.6829,2.0,    210.9,2.0,   123.04,2.0,    32.35,2.0,     0.00,2.0,     2.28,2.0,   2260.0,2.0,   2357.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3380
125,  06AQ20101128,   A12,26.0,3.0,5.0,2.0,20101210.0,2216.0,-53.52,-0.0008, 2642,   2312.8,   0.3921,  34.6805,2.0,    212.1,2.0,   126.61,2.0,    32.40,2.0,     0.00,2.0,     2.29,2.0,   2260.1,2.0,   2359.2,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2567
126,  06AQ20101128,   A12,26.0,3.0,4.0,2.0,20101210.0,2237.0,-53.52,-0.0008, 2642,   2466.8,   0.3812,  34.6803,2.0,    212.6,2.0,   127.24,2.0,    32.49,2.0,     0.00,2.0,     2.29,2.0,   2260.2,2.0,   2358.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2339
127,  06AQ20101128,   A12,26.0,3.0,3.0,2.0,20101210.0,2258.0,-53.52,-0.0008, 2642,   2516.8,   0.3825,  34.6802,2.0,    212.2,2.0,   128.51,2.0,    32.49,2.0,     0.00,2.0,     2.29,2.0,   2260.3,2.0,   2358.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2312
128,  06AQ20101128,   A12,26.0,3.0,2.0,2.0,20101210.0,2318.0,-53.52,-0.0008, 2642,   2569.3,   0.3831,  34.6799,2.0,    212.6,2.0,   128.67,2.0,    32.45,2.0,     0.00,2.0,     2.28,2.0,   2260.6,2.0,   2359.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2275
129,  06AQ20101128,   A12,26.0,3.0,1.0,2.0,20101210.0,1110.0,-53.52,-0.0008, 2642,   2617.0,   0.3840,  34.6799,2.0,    212.1,2.0,   129.49,2.0,    32.68,2.0,     0.00,2.0,     2.30,2.0,   2262.2,6.0,   2357.3,6.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2245
130,  06AQ20101128,   A12,27.0,1.0,24.0,2.0,20101211.0,20.0,-54.0028,-0.003, 2474,     24.9,   1.2109,  33.9929,2.0,    348.7,2.0,    32.22,2.0,    24.23,2.0,     0.25,2.0,     1.58,2.0,   2168.3,2.0,   2304.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.2098
131,  06AQ20101128,   A12,27.0,1.0,23.0,2.0,20101211.0,40.0,-54.0028,-0.003, 2474,     26.2,   1.2140,  33.9929,2.0,    348.9,2.0,    32.58,2.0,    24.45,2.0,     0.25,2.0,     1.60,2.0,   -999.0,9.0,   2302.5,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.2128
132,  06AQ20101128,   A12,27.0,1.0,22.0,2.0,20101211.0,100.0,-54.0028,-0.003, 2474,     51.4,   1.1790,  33.9951,2.0,    348.3,2.0,    32.24,2.0,    24.36,2.0,     0.25,2.0,     1.59,2.0,   -999.0,9.0,   2303.2,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.1767
133,  06AQ20101128,   A12,27.0,1.0,21.0,2.0,20101211.0,121.0,-54.0028,-0.003, 2474,     76.4,   0.6865,  34.0275,2.0,    351.2,2.0,    30.57,2.0,    24.32,2.0,     0.26,2.0,     1.54,2.0,   -999.0,9.0,   2305.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.6834
134,  06AQ20101128,   A12,27.0,1.0,20.0,2.0,20101211.0,202.0,-54.0028,-0.003, 2474,    101.7,   0.1739,  34.0534,2.0,    333.8,2.0,    30.70,2.0,    24.37,2.0,     0.27,2.0,     1.57,2.0,   -999.0,9.0,   2306.2,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.1702
135,  06AQ20101128,   A12,27.0,1.0,19.0,2.0,20101211.0,243.0,-54.0028,-0.003, 2474,    151.6,   0.2169,  34.1548,2.0,    297.5,2.0,    48.56,2.0,    28.39,2.0,     0.17,2.0,     2.02,2.0,   -999.0,9.0,   2318.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2112
136,  06AQ20101128,   A12,27.0,1.0,18.0,2.0,20101211.0,325.0,-54.0028,-0.003, 2474,    202.0,   0.8030,  34.3140,2.0,    250.4,2.0,    68.91,2.0,    32.71,2.0,     0.05,2.0,     2.29,2.0,   -999.0,9.0,   2331.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.7943
137,  06AQ20101128,   A12,27.0,1.0,17.0,2.0,20101211.0,409.0,-54.0028,-0.003, 2474,    302.8,   1.6641,  34.5888,2.0,    179.5,2.0,    85.01,2.0,    33.94,2.0,     0.02,2.0,     2.36,2.0,   2258.8,2.0,   -999.0,9.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6485
138,  06AQ20101128,   A12,27.0,1.0,16.0,2.0,20101211.0,433.0,-54.0028,-0.003, 2474,    405.0,   1.6962,  34.6384,2.0,    178.7,2.0,    88.96,2.0,    33.09,2.0,     0.01,2.0,     2.31,2.0,   2260.2,2.0,   -999.0,9.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6748
139,  06AQ20101128,   A12,27.0,1.0,15.0,2.0,20101211.0,456.0,-54.0028,-0.003, 2474,    505.1,   1.6362,  34.6718,2.0,    181.9,2.0,    91.91,2.0,    32.79,2.0,     0.01,2.0,     2.28,2.0,   2259.9,2.0,   -999.0,9.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6093
140,  06AQ20101128,   A12,27.0,1.0,14.0,2.0,20101211.0,526.0,-54.0028,-0.003, 2474,    607.4,   1.5560,  34.6932,2.0,    187.1,2.0,    93.48,2.0,    32.09,2.0,     0.01,2.0,     2.25,2.0,   2256.2,3.0,   2350.6,3.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.5235
141,  06AQ20101128,   A12,27.0,1.0,12.0,2.0,20101211.0,548.0,-54.0028,-0.003, 2474,    811.2,   1.4253,  34.7083,2.0,    193.6,2.0,    98.06,2.0,    31.50,2.0,     0.01,2.0,     2.20,2.0,   2254.5,2.0,   2359.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.3813
142,  06AQ20101128,   A12,27.0,1.0,11.0,2.0,20101211.0,608.0,-54.0028,-0.003, 2474,   1012.5,   1.1973,  34.7070,2.0,    198.6,2.0,   102.69,2.0,    31.48,2.0,     0.01,2.0,     2.20,2.0,   2253.0,2.0,   2357.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.1425
143,  06AQ20101128,   A12,27.0,1.0,10.0,2.0,20101211.0,629.0,-54.0028,-0.003, 2474,   1266.5,   0.8890,  34.6979,2.0,    204.1,2.0,   110.13,2.0,    31.81,2.0,     0.01,2.0,     2.23,2.0,   2257.5,2.0,   2359.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.8209
144,  06AQ20101128,   A12,27.0,1.0,9.0,2.0,20101211.0,718.0,-54.0028,-0.003, 2474,   1521.8,   0.6518,  34.6896,2.0,    207.0,2.0,   115.59,2.0,    32.22,2.0,     0.01,2.0,     2.24,2.0,   2261.2,2.0,   2358.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.5696
145,  06AQ20101128,   A12,27.0,1.0,8.0,2.0,20101211.0,748.0,-54.0028,-0.003, 2474,   1774.1,   0.5287,  34.6859,2.0,    209.6,2.0,   119.79,2.0,    32.23,2.0,     0.01,2.0,     2.25,2.0,   2261.6,2.0,   2359.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.4309
146,  06AQ20101128,   A12,27.0,1.0,7.0,2.0,20101211.0,808.0,-54.0028,-0.003, 2474,   2027.1,   0.4350,  34.6828,2.0,    211.2,2.0,   125.13,2.0,    32.45,2.0,     0.01,2.0,     2.27,2.0,   2260.1,2.0,   2360.2,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3205
147,  06AQ20101128,   A12,27.0,1.0,5.0,2.0,20101211.0,829.0,-54.0028,-0.003, 2474,   2211.6,   0.3949,  34.6809,2.0,    211.7,2.0,   127.68,2.0,    32.36,2.0,     0.01,2.0,     2.27,2.0,   2260.3,2.0,   2360.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2672
148,  06AQ20101128,   A12,27.0,1.0,2.0,2.0,20101211.0,855.0,-54.0028,-0.003, 2474,   2364.5,   0.3864,  34.6803,2.0,    212.1,2.0,   129.38,2.0,    32.38,2.0,     0.01,2.0,     2.27,2.0,   2259.7,2.0,   -999.0,9.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2471
149,  06AQ20101128,   A12,27.0,1.0,1.0,2.0,20101211.0,2339.0,-54.0028,-0.003, 2474,   2424.2,   0.3836,  34.6801,2.0,    212.7,2.0,   129.87,2.0,    32.70,2.0,     0.01,2.0,     2.27,2.0,   2262.1,6.0,   2359.5,6.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2397
150,  06AQ20101128,   A12,28.0,1.0,19.0,2.0,20101211.0,1015.0,-54.5102,0.0047, 1685,     27.0,  -0.2467,  33.9170,2.0,    359.0,2.0,    50.16,2.0,    25.22,2.0,     0.26,2.0,     1.72,2.0,   2173.9,2.0,   2299.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.2476
151,  06AQ20101128,   A12,28.0,1.0,18.0,2.0,20101211.0,1035.0,-54.5102,0.0047, 1685,     50.6,  -0.2625,  33.9174,2.0,    357.4,2.0,    50.75,2.0,    25.36,2.0,     0.26,2.0,     1.73,2.0,   2174.6,2.0,   2300.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.2641
152,  06AQ20101128,   A12,28.0,1.0,17.0,2.0,20101211.0,1058.0,-54.5102,0.0047, 1685,     75.5,  -0.7163,  33.9524,2.0,    354.7,2.0,    52.63,2.0,    26.47,2.0,     0.25,2.0,     1.89,2.0,   2182.1,2.0,   2301.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7184
153,  06AQ20101128,   A12,28.0,1.0,16.0,2.0,20101211.0,1119.0,-54.5102,0.0047, 1685,    100.9,  -0.9046,  34.0246,2.0,    334.7,2.0,    53.57,2.0,    27.72,2.0,     0.22,2.0,     1.99,2.0,   2192.5,2.0,   2304.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.9073
154,  06AQ20101128,   A12,28.0,1.0,15.0,2.0,20101211.0,1140.0,-54.5102,0.0047, 1685,    150.6,  -0.1987,  34.2030,2.0,    277.1,2.0,    64.14,2.0,    31.18,2.0,     0.05,2.0,     2.21,2.0,   2222.0,2.0,   2313.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.2038
155,  06AQ20101128,   A12,28.0,1.0,14.0,2.0,20101211.0,1204.0,-54.5102,0.0047, 1685,    202.4,   1.2002,  34.4376,2.0,    207.4,2.0,    75.43,2.0,    33.75,2.0,     0.02,2.0,     2.39,2.0,   2247.0,2.0,   2328.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.1908
