,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
566,  740H20090203,  SR01,26.0,1.0,23.0,23.0,2.0,20090213.0,249.0,-60.8288,-67.9902, 4030,     50.1,   2.7738,  33.9675,2.0,-999.0000,9.0,    314.6,   -999.0,9.0,    11.77,2.0,    25.97,2.0,     1.85,2.0,   -999.0,9.0,   -999.0,9.0
567,  740H20090203,  SR01,26.0,1.0,24.0,24.0,2.0,20090213.0,249.0,-60.8288,-67.9902, 4030,      8.2,   4.4908,  33.9369,2.0,  33.9381,2.0,    305.6,    308.0,2.0,     2.53,2.0,    24.36,2.0,     1.55,2.0,   2124.8,3.0,   2283.6,6.0
568,  740H20090203,  SR01,27.0,1.0,1.0,1.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,   4178.8,   0.5946,  34.7042,2.0,  34.7039,2.0,    204.9,    209.5,2.0,   132.96,2.0,    33.92,2.0,     2.22,2.0,   -999.0,3.0,   2373.7,6.0
569,  740H20090203,  SR01,27.0,1.0,2.0,2.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,   4128.2,   0.5903,  34.7043,2.0,  34.7031,2.0,    204.4,    204.5,2.0,   134.48,2.0,    34.36,2.0,     2.25,2.0,   2265.8,3.0,   2375.9,6.0
570,  740H20090203,  SR01,27.0,1.0,3.0,3.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,   3818.8,   0.5807,  34.7049,2.0,  34.7036,2.0,    203.0,    205.3,2.0,   131.38,2.0,    33.30,2.0,     2.22,2.0,   2265.3,3.0,   2375.3,6.0
571,  740H20090203,  SR01,27.0,1.0,4.0,4.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,   3560.6,   0.6516,  34.7066,2.0,  34.7050,2.0,    201.1,    203.6,2.0,   128.16,2.0,    33.03,2.0,     2.22,2.0,   2261.5,3.0,   2373.5,6.0
572,  740H20090203,  SR01,27.0,1.0,5.0,5.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,   3305.4,   0.7716,  34.7090,2.0,  34.7076,2.0,    198.0,    201.2,2.0,   123.23,2.0,    33.14,2.0,     2.21,2.0,   2263.8,3.0,   2373.1,6.0
573,  740H20090203,  SR01,27.0,1.0,6.0,6.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,   3048.7,   0.9182,  34.7131,2.0,  34.7107,2.0,    195.3,    198.0,2.0,   120.26,2.0,    32.82,2.0,     2.20,2.0,   2260.7,3.0,   2372.6,6.0
574,  740H20090203,  SR01,27.0,1.0,7.0,7.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,   2797.1,   1.0621,  34.7176,2.0,  34.7165,2.0,    192.7,    196.0,2.0,   113.47,2.0,    33.07,4.0,     2.19,2.0,   2260.1,3.0,   2371.7,6.0
575,  740H20090203,  SR01,27.0,1.0,8.0,8.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,   2540.8,   1.2076,  34.7222,2.0,  34.7209,2.0,    190.1,    193.3,2.0,   111.32,2.0,    32.24,2.0,     2.18,2.0,   2259.6,3.0,   2368.3,6.0
576,  740H20090203,  SR01,27.0,1.0,9.0,9.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,   2286.1,   1.3687,  34.7263,2.0,  34.7254,2.0,    186.8,    190.7,2.0,   103.70,2.0,    32.42,2.0,     2.17,2.0,   2258.8,3.0,   2366.7,6.0
577,  740H20090203,  SR01,27.0,1.0,10.0,10.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,   2030.6,   1.5209,  34.7272,2.0,  34.7260,2.0,    183.5,    187.5,2.0,   101.81,2.0,    32.46,2.0,     2.17,2.0,   2254.7,3.0,   2367.1,6.0
578,  740H20090203,  SR01,27.0,1.0,11.0,11.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,   1776.4,   1.7025,  34.7278,2.0,  34.7263,2.0,    181.0,    185.4,2.0,    93.42,2.0,    32.14,2.0,     2.16,2.0,   2253.3,3.0,   2364.1,6.0
579,  740H20090203,  SR01,27.0,1.0,12.0,12.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,   1522.2,   1.9099,  34.7178,2.0,  34.7138,2.0,    176.0,    179.8,2.0,    87.73,2.0,    32.54,2.0,     2.18,2.0,   2255.4,3.0,   2360.3,6.0
580,  740H20090203,  SR01,27.0,1.0,13.0,13.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,   1267.8,   2.0746,  34.6979,2.0,  34.6953,2.0,    171.7,    176.0,2.0,    82.27,2.0,    33.28,2.0,     2.20,2.0,   2254.0,3.0,   2354.0,6.0
581,  740H20090203,  SR01,27.0,1.0,14.0,14.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,   1014.1,   2.2216,  34.6484,2.0,  34.6428,2.0,    167.2,    170.0,2.0,    77.13,2.0,    35.70,4.0,     2.27,2.0,   2253.0,3.0,   2349.2,6.0
582,  740H20090203,  SR01,27.0,1.0,15.0,15.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,    887.2,   2.2834,  34.6085,2.0,  34.6067,2.0,    165.8,    169.4,2.0,    74.45,2.0,    34.24,2.0,     2.29,2.0,   2250.9,3.0,   2348.0,6.0
583,  740H20090203,  SR01,27.0,1.0,16.0,16.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,    760.6,   2.3857,  34.5570,2.0,  34.5551,2.0,    166.2,    169.4,2.0,    70.44,2.0,    35.09,2.0,     2.33,2.0,   2248.3,3.0,   2341.7,6.0
584,  740H20090203,  SR01,27.0,1.0,17.0,17.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,    632.6,   2.4820,  34.4956,2.0,  34.4933,2.0,    169.9,    173.6,2.0,    65.00,2.0,    36.08,2.0,     2.36,2.0,   2245.4,2.0,   2338.7,6.0
585,  740H20090203,  SR01,27.0,1.0,18.0,18.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,    505.6,   2.5448,  34.4173,2.0,  34.4129,2.0,    179.9,    183.1,2.0,    57.82,2.0,    36.68,2.0,     2.36,2.0,   2234.4,2.0,   -999.0,9.0
586,  740H20090203,  SR01,27.0,1.0,19.0,19.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,    379.8,   2.3919,  34.2941,2.0,  34.2908,2.0,    207.9,    210.6,2.0,    58.34,4.0,    35.31,2.0,     2.34,2.0,   2216.1,2.0,   2320.7,6.0
587,  740H20090203,  SR01,27.0,1.0,20.0,20.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,    252.6,   1.1542,  34.0794,2.0,  34.0775,2.0,    284.9,    287.4,2.0,    30.17,2.0,    30.71,2.0,     2.11,2.0,   2179.9,2.0,   2300.5,6.0
588,  740H20090203,  SR01,27.0,1.0,21.0,21.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,    100.3,   1.3712,  33.9903,2.0,  33.9874,2.0,    311.1,    312.5,2.0,    22.18,2.0,    28.14,2.0,     1.94,2.0,   2159.0,2.0,   2293.6,6.0
589,  740H20090203,  SR01,27.0,1.0,22.0,22.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,     76.1,   1.6757,  33.9762,2.0,  33.9747,2.0,    315.0,    316.2,2.0,    19.42,2.0,    27.18,2.0,     1.91,2.0,   2152.1,2.0,   2292.3,6.0
590,  740H20090203,  SR01,27.0,1.0,23.0,23.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,     50.8,   2.9792,  33.9585,2.0,  33.9568,2.0,    314.8,    315.3,2.0,     8.99,2.0,    24.78,2.0,     1.76,2.0,   2136.0,2.0,   2289.0,6.0
591,  740H20090203,  SR01,27.0,1.0,24.0,24.0,2.0,20090213.0,835.0,-61.0196,-67.6648, 4189,     10.3,   4.0001,  33.9307,2.0,  33.9297,2.0,    308.3,    309.5,2.0,     5.48,2.0,    24.20,2.0,     1.60,2.0,   2129.5,2.0,   2288.1,6.0
592,  740H20090203,  SR01,28.0,1.0,1.0,1.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,   3889.2,   0.5337,  34.7018,2.0,  34.7005,2.0,    205.9,    214.7,2.0,   133.49,2.0,    33.06,2.0,     2.24,2.0,   2263.6,2.0,   2372.4,6.0
593,  740H20090203,  SR01,28.0,1.0,2.0,2.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,   3835.2,   0.5324,  34.7017,2.0,  34.7010,2.0,    205.6,    207.5,2.0,   133.35,2.0,    33.08,2.0,     2.24,2.0,   2265.0,2.0,   2376.9,6.0
594,  740H20090203,  SR01,28.0,1.0,3.0,3.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,   3546.1,   0.5541,  34.7029,2.0,  34.7022,2.0,    203.8,    205.3,2.0,   130.20,2.0,    33.11,2.0,     2.24,2.0,   2263.6,2.0,   2372.6,6.0
595,  740H20090203,  SR01,28.0,1.0,4.0,4.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,   3294.0,   0.6068,  34.7050,2.0,  34.7042,2.0,    201.7,    203.6,2.0,   130.57,2.0,    33.22,2.0,     2.23,2.0,   2262.9,2.0,   2373.2,6.0
596,  740H20090203,  SR01,28.0,1.0,5.0,5.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,   3042.8,   0.7276,  34.7088,2.0,  34.7075,2.0,    198.7,    201.2,2.0,   125.00,2.0,    34.53,4.0,     2.24,2.0,   2264.3,2.0,   2373.2,6.0
597,  740H20090203,  SR01,28.0,1.0,6.0,6.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,   2790.7,   0.8966,  34.7131,2.0,  34.7122,2.0,    195.6,    198.6,2.0,   119.90,2.0,    33.29,2.0,     2.22,2.0,   2261.6,2.0,   2369.2,6.0
598,  740H20090203,  SR01,28.0,1.0,7.0,7.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,   2538.1,   1.0509,  34.7179,2.0,  34.7178,2.0,    192.4,    195.8,2.0,   115.06,2.0,    32.74,2.0,     2.21,2.0,   2260.5,2.0,   2371.0,6.0
599,  740H20090203,  SR01,28.0,1.0,8.0,8.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,   2284.5,   1.2056,  34.7229,2.0,  34.7228,2.0,    189.7,    192.9,2.0,   110.28,2.0,    32.95,2.0,     2.21,2.0,   2258.4,2.0,   2368.2,6.0
600,  740H20090203,  SR01,28.0,1.0,9.0,9.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,   2029.9,   1.3480,  34.7266,2.0,  34.7271,2.0,    186.8,    189.8,2.0,   105.78,2.0,    33.08,2.0,     2.20,2.0,   2258.4,2.0,   2368.2,6.0
601,  740H20090203,  SR01,28.0,1.0,10.0,10.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,   1775.5,   1.5153,  34.7291,2.0,  34.7293,2.0,    183.9,    187.5,2.0,   100.27,2.0,    32.50,2.0,     2.19,2.0,   2256.3,2.0,   2365.3,6.0
602,  740H20090203,  SR01,28.0,1.0,11.0,11.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,   1522.0,   1.7080,  34.7281,2.0,  34.7278,2.0,    180.6,    178.5,2.0,    95.99,2.0,    32.69,2.0,     2.19,2.0,   2254.9,2.0,   2362.2,6.0
603,  740H20090203,  SR01,28.0,1.0,12.0,12.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,   1267.5,   1.9300,  34.7168,2.0,  34.7163,2.0,    175.9,    173.9,2.0,    88.29,2.0,    32.99,2.0,     2.20,2.0,   2255.1,2.0,   2359.2,6.0
604,  740H20090203,  SR01,28.0,1.0,13.0,13.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,   1014.5,   2.0894,  34.6866,2.0,  34.6858,2.0,    170.7,    174.2,2.0,    82.23,2.0,    34.01,4.0,     2.24,2.0,   2255.9,2.0,   2353.3,6.0
605,  740H20090203,  SR01,28.0,1.0,14.0,14.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,    886.3,   2.1574,  34.6610,2.0,  34.6609,2.0,    168.0,    170.6,2.0,  -999.00,9.0,    33.43,2.0,     2.27,2.0,   2257.1,2.0,   -999.0,9.0
606,  740H20090203,  SR01,28.0,1.0,15.0,15.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,    759.5,   2.1874,  34.6218,2.0,  34.6212,2.0,    166.8,    169.2,2.0,  -999.00,9.0,    35.53,4.0,     2.34,4.0,   2255.8,2.0,   -999.0,9.0
607,  740H20090203,  SR01,28.0,1.0,16.0,16.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,    633.0,   2.2428,  34.5630,2.0,  34.5627,2.0,    166.9,    169.4,2.0,    73.08,2.0,    34.31,2.0,     2.29,2.0,   2252.1,2.0,   2339.6,6.0
608,  740H20090203,  SR01,28.0,1.0,17.0,17.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,    504.9,   2.2949,  34.4889,2.0,  34.4883,2.0,    171.7,    175.4,2.0,    67.67,2.0,    34.63,2.0,     2.33,2.0,   2249.0,2.0,   2332.1,6.0
609,  740H20090203,  SR01,28.0,1.0,18.0,18.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,    378.9,   2.0329,  34.3807,2.0,  34.3802,2.0,    191.8,    194.7,2.0,    59.62,2.0,    34.68,2.0,     2.31,2.0,   2237.1,2.0,   2323.1,6.0
610,  740H20090203,  SR01,28.0,1.0,19.0,19.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,    254.1,   1.3512,  34.2177,2.0,  34.2172,2.0,    236.4,    237.2,2.0,    46.82,2.0,    33.02,2.0,     2.20,2.0,   2209.7,2.0,   2312.1,6.0
611,  740H20090203,  SR01,28.0,1.0,20.0,20.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,    177.7,  -0.3613,  33.9947,2.0,  33.9942,2.0,    313.5,    316.7,2.0,    31.28,2.0,    36.30,4.0,     2.14,2.0,   2175.2,2.0,   2293.5,6.0
612,  740H20090203,  SR01,28.0,1.0,21.0,21.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,    102.4,  -0.1220,  33.8804,2.0,  33.8811,2.0,    335.2,    335.5,2.0,    24.18,2.0,    27.99,2.0,     1.87,2.0,   2159.3,2.0,   2285.7,6.0
613,  740H20090203,  SR01,28.0,1.0,22.0,22.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,     76.1,   0.2677,  33.8566,2.0,  33.8570,2.0,    338.6,    338.0,2.0,    21.25,2.0,    26.59,2.0,     1.80,2.0,   2151.1,2.0,   2286.6,6.0
614,  740H20090203,  SR01,28.0,1.0,23.0,23.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,     49.7,   2.4611,  33.8484,2.0,  33.8488,2.0,    323.0,    323.6,2.0,    16.45,2.0,    25.88,2.0,     1.67,2.0,   2144.4,2.0,   2286.5,6.0
615,  740H20090203,  SR01,28.0,1.0,24.0,24.0,2.0,20090213.0,1458.0,-61.2098,-67.3072, 3899,      5.1,   3.3236,  33.8394,2.0,  33.8399,2.0,    313.1,    314.1,2.0,    16.68,2.0,    25.92,2.0,     1.66,2.0,   2142.1,2.0,   -999.0,6.0
616,  740H20090203,  SR01,29.0,1.0,1.0,1.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,   4128.7,   0.5558,  34.7018,2.0,  34.7043,2.0,    206.1,    209.1,2.0,   132.05,2.0,    32.95,2.0,     2.19,2.0,   -999.0,9.0,   -999.0,9.0
617,  740H20090203,  SR01,29.0,1.0,2.0,2.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,   4076.8,   0.5515,  34.7018,2.0,  34.7041,2.0,    205.1,    205.7,2.0,   132.30,2.0,    33.04,2.0,     2.20,2.0,   -999.0,9.0,   -999.0,9.0
618,  740H20090203,  SR01,29.0,1.0,3.0,3.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,   3827.1,   0.5726,  34.7049,2.0,  34.7067,2.0,    203.2,    205.8,2.0,   131.44,2.0,    33.12,2.0,     2.20,2.0,   -999.0,9.0,   -999.0,9.0
619,  740H20090203,  SR01,29.0,1.0,4.0,4.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,   3568.6,   0.5786,  34.7058,2.0,  34.7077,2.0,    201.9,    204.6,2.0,   130.72,2.0,    33.24,2.0,     2.20,2.0,   -999.0,9.0,   -999.0,9.0
620,  740H20090203,  SR01,29.0,1.0,5.0,5.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,   3311.6,   0.6118,  34.7055,2.0,  34.7068,2.0,    200.9,    204.3,2.0,   127.68,2.0,    33.06,2.0,     2.20,2.0,   -999.0,9.0,   -999.0,9.0
621,  740H20090203,  SR01,29.0,1.0,6.0,6.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,   3055.3,   0.6976,  34.7079,2.0,  34.7096,2.0,    198.3,    201.9,2.0,   125.05,2.0,    33.09,2.0,     2.20,2.0,   -999.0,9.0,   -999.0,9.0
622,  740H20090203,  SR01,29.0,1.0,7.0,7.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,   2800.3,   0.7912,  34.7104,2.0,  34.7118,2.0,    196.3,    200.5,2.0,   123.10,2.0,    32.46,2.0,     2.18,2.0,   -999.0,9.0,   -999.0,9.0
623,  740H20090203,  SR01,29.0,1.0,8.0,8.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,   2544.4,   0.9603,  34.7155,2.0,  34.7173,2.0,    193.3,    196.1,2.0,   116.79,2.0,    32.74,2.0,     2.18,2.0,   -999.0,9.0,   -999.0,9.0
624,  740H20090203,  SR01,29.0,1.0,9.0,9.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,   2289.4,   1.1108,  34.7205,2.0,  34.7227,2.0,    190.4,    198.1,2.0,   111.82,2.0,    32.65,2.0,     2.17,2.0,   -999.0,9.0,   -999.0,9.0
625,  740H20090203,  SR01,29.0,1.0,10.0,10.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,   2034.7,   1.2190,  34.7236,2.0,  34.7250,2.0,    188.5,    193.0,2.0,   108.27,2.0,    32.37,2.0,     2.16,2.0,   -999.0,9.0,   -999.0,9.0
626,  740H20090203,  SR01,29.0,1.0,11.0,11.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,   1779.9,   1.3893,  34.7284,2.0,  34.7301,2.0,    185.6,     95.6,3.0,   103.29,2.0,    32.20,2.0,     2.15,2.0,   -999.0,9.0,   -999.0,9.0
627,  740H20090203,  SR01,29.0,1.0,12.0,12.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,   1525.5,   1.6158,  34.7304,2.0,  34.7318,2.0,    181.9,    186.2,2.0,    95.93,2.0,    32.33,2.0,     2.14,2.0,   -999.0,9.0,   -999.0,9.0
628,  740H20090203,  SR01,29.0,1.0,13.0,13.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,   1272.1,   1.8079,  34.7258,2.0,  34.7278,2.0,    178.4,    184.2,2.0,    90.42,2.0,    32.61,2.0,     2.15,2.0,   -999.0,9.0,   -999.0,9.0
629,  740H20090203,  SR01,29.0,1.0,14.0,14.0,9.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,   1018.1,   2.0156,  34.7029,2.0,-999.0000,9.0,    172.4,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
630,  740H20090203,  SR01,29.0,1.0,15.0,15.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,    890.6,   2.0844,  34.6852,2.0,  34.6867,2.0,    169.9,    175.8,2.0,    82.64,2.0,    33.84,2.0,     2.23,2.0,   -999.0,9.0,   -999.0,9.0
631,  740H20090203,  SR01,29.0,1.0,16.0,16.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,    763.4,   2.1269,  34.6626,2.0,  34.6643,2.0,    167.8,    171.4,2.0,    80.69,2.0,    34.17,2.0,     2.26,2.0,   -999.0,9.0,   -999.0,9.0
632,  740H20090203,  SR01,29.0,1.0,17.0,17.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,    636.6,   2.1470,  34.6267,2.0,  34.6280,2.0,    166.4,    169.2,3.0,    77.84,2.0,    35.08,2.0,     2.29,2.0,   -999.0,9.0,   -999.0,9.0
633,  740H20090203,  SR01,29.0,1.0,18.0,18.0,9.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,    509.4,   2.1552,  34.5693,2.0,-999.0000,9.0,    167.4,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
634,  740H20090203,  SR01,29.0,1.0,19.0,19.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,    383.5,   2.1220,  34.4969,2.0,  34.4979,2.0,    173.0,    176.2,2.0,    70.38,2.0,    36.00,2.0,     2.39,2.0,   -999.0,9.0,   -999.0,9.0
635,  740H20090203,  SR01,29.0,1.0,20.0,20.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,    256.1,   1.6888,  34.3581,2.0,  34.3591,2.0,    199.9,    203.0,2.0,    60.52,2.0,    35.86,2.0,     2.36,2.0,   -999.0,9.0,   -999.0,9.0
636,  740H20090203,  SR01,29.0,1.0,21.0,21.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,    135.4,  -0.4891,  34.0456,2.0,  34.0459,2.0,    297.1,    299.8,2.0,    39.42,2.0,    31.76,2.0,     2.13,2.0,   -999.0,9.0,   -999.0,9.0
637,  740H20090203,  SR01,29.0,1.0,22.0,22.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,     78.3,  -0.2764,  33.8907,2.0,  33.8903,2.0,    339.9,    341.0,2.0,    27.64,2.0,    27.34,2.0,     1.84,2.0,   -999.0,9.0,   -999.0,9.0
638,  740H20090203,  SR01,29.0,1.0,23.0,23.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,     52.6,   0.8744,  33.8415,2.0,  33.8421,2.0,    335.7,    337.2,2.0,    22.55,2.0,    27.47,2.0,     1.76,2.0,   -999.0,9.0,   -999.0,9.0
639,  740H20090203,  SR01,29.0,1.0,24.0,24.0,2.0,20090213.0,2125.0,-61.4096,-66.9949, 4139,      7.4,   2.6411,  33.8032,2.0,  33.8045,2.0,    317.4,    318.4,2.0,    21.75,2.0,    26.41,2.0,     1.73,2.0,   -999.0,9.0,   -999.0,9.0
640,  740H20090203,  SR01,30.0,1.0,1.0,1.0,9.0,20090214.0,329.0,-61.6,-66.6698, 4046,   4036.3,   0.5717,  34.7027,2.0,-999.0000,9.0,    205.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2261.1,2.0,   2376.7,6.0
641,  740H20090203,  SR01,30.0,1.0,2.0,2.0,2.0,20090214.0,329.0,-61.6,-66.6698, 4046,   3984.4,   0.5698,  34.7028,2.0,  34.7026,2.0,    204.7,    209.9,3.0,   133.40,2.0,    33.15,2.0,     2.25,2.0,   2258.4,2.0,   2376.2,6.0
642,  740H20090203,  SR01,30.0,1.0,3.0,3.0,2.0,20090214.0,329.0,-61.6,-66.6698, 4046,   3820.5,   0.5639,  34.7031,2.0,  34.7027,2.0,    204.1,    210.2,3.0,   133.35,2.0,    33.73,2.0,     2.25,2.0,   2259.3,2.0,   2376.5,6.0
643,  740H20090203,  SR01,30.0,1.0,4.0,4.0,2.0,20090214.0,329.0,-61.6,-66.6698, 4046,   3563.6,   0.5504,  34.7042,2.0,  34.7035,2.0,    202.7,    208.7,3.0,   133.48,2.0,    33.73,2.0,     2.25,2.0,   2260.6,2.0,   2376.5,6.0
644,  740H20090203,  SR01,30.0,1.0,5.0,5.0,2.0,20090214.0,329.0,-61.6,-66.6698, 4046,   3305.4,   0.5351,  34.7041,2.0,  34.7035,2.0,    202.0,    208.7,3.0,   133.33,2.0,    33.86,2.0,     2.26,2.0,   2261.0,2.0,   2374.5,6.0
645,  740H20090203,  SR01,30.0,1.0,6.0,6.0,2.0,20090214.0,329.0,-61.6,-66.6698, 4046,   3048.5,   0.6072,  34.7058,2.0,  34.7052,2.0,    200.2,    207.2,3.0,   128.68,2.0,    33.78,2.0,     2.24,2.0,   2258.2,2.0,   2376.0,6.0
646,  740H20090203,  SR01,30.0,1.0,7.0,7.0,2.0,20090214.0,329.0,-61.6,-66.6698, 4046,   2796.4,   0.7012,  34.7085,2.0,  34.7082,2.0,    198.2,    206.4,3.0,   126.53,2.0,    33.81,2.0,     2.27,2.0,   -999.0,4.0,   2371.4,6.0
647,  740H20090203,  SR01,30.0,1.0,8.0,8.0,2.0,20090214.0,329.0,-61.6,-66.6698, 4046,   2539.4,   0.8437,  34.7121,2.0,  34.7120,2.0,    195.0,    202.9,3.0,   121.98,2.0,    34.00,2.0,     2.26,2.0,   2256.7,2.0,   2371.3,6.0
648,  740H20090203,  SR01,30.0,1.0,9.0,9.0,2.0,20090214.0,329.0,-61.6,-66.6698, 4046,   2285.2,   0.9771,  34.7166,2.0,  34.7164,2.0,    193.0,    200.6,3.0,   117.47,2.0,    33.30,2.0,     2.23,2.0,   2258.1,2.0,   -999.0,9.0
649,  740H20090203,  SR01,30.0,1.0,10.0,10.0,2.0,20090214.0,329.0,-61.6,-66.6698, 4046,   2030.3,   1.1117,  34.7212,2.0,  34.7208,2.0,    190.4,    198.2,3.0,   112.70,2.0,    33.12,2.0,     2.22,2.0,   2261.0,2.0,   2376.3,6.0
650,  740H20090203,  SR01,30.0,1.0,11.0,11.0,2.0,20090214.0,329.0,-61.6,-66.6698, 4046,   1773.9,   1.2633,  34.7250,2.0,  34.7244,2.0,    187.5,    195.4,3.0,   108.55,2.0,    33.12,2.0,     2.22,2.0,   2257.3,2.0,   2375.9,6.0
651,  740H20090203,  SR01,30.0,1.0,12.0,12.0,2.0,20090214.0,329.0,-61.6,-66.6698, 4046,   1520.4,   1.4378,  34.7287,2.0,  34.7281,2.0,    184.2,    192.0,3.0,   102.98,2.0,    32.95,2.0,     2.21,2.0,   2257.7,2.0,   2370.7,6.0
652,  740H20090203,  SR01,30.0,1.0,13.0,13.0,2.0,20090214.0,329.0,-61.6,-66.6698, 4046,   1266.6,   1.6420,  34.7299,2.0,  34.7297,2.0,    180.9,    188.4,3.0,    96.81,2.0,    33.31,2.0,     2.24,2.0,   2254.6,2.0,   2369.2,6.0
653,  740H20090203,  SR01,30.0,1.0,14.0,14.0,2.0,20090214.0,329.0,-61.6,-66.6698, 4046,   1012.3,   1.8858,  34.7191,2.0,  34.7189,2.0,    175.9,    183.7,3.0,    89.32,2.0,    33.48,2.0,     2.23,2.0,   2255.3,2.0,   2360.4,6.0
654,  740H20090203,  SR01,30.0,1.0,15.0,15.0,2.0,20090214.0,329.0,-61.6,-66.6698, 4046,    885.3,   1.9765,  34.7049,2.0,  34.7051,2.0,    172.0,    178.8,3.0,    86.33,2.0,    34.06,2.0,     2.25,2.0,   2252.1,3.0,   2360.5,6.0
