,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,POC,POC_FLAG_W,PON,PON_FLAG_W,SF6,SF6_FLAG_W
59,33RO20161119,        P18,160.0,1.0,12.0,11111.0,2.0,20170112.0,1215.0,-46.0001,-103.0001,       3915,  1115.0,   3.7676,  34.3359,2.0,  34.3351,2.0,    195.5,2.0,   196.0,2.0,    39.4,2.0,    32.1,2.0,    0.01,2.0,   2.238,2.0,   1.6073,2.0,   0.7847,2.0,  2207.8,6.0,  2301.9,6.0,7.5849,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.3331,2.0
60,33RO20161119,        P18,160.0,1.0,13.0,11112.0,2.0,20170112.0,1215.0,-46.0001,-103.0001,       3915,   985.6,   4.2989,  34.2978,2.0,  34.2976,2.0,    207.9,2.0,   208.1,6.0,    29.9,2.0,    30.3,2.0,    0.01,2.0,   2.118,2.0,   2.2097,2.0,   1.1088,2.0,  2192.4,2.0,  2295.6,2.0,7.6083,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.5456,2.0
61,33RO20161119,        P18,160.0,1.0,14.0,11113.0,2.0,20170112.0,1215.0,-46.0001,-103.0001,       3915,   849.5,   4.8824,  34.2715,2.0,  34.2705,2.0,    220.8,2.0,   221.1,6.0,    21.3,2.0,    28.2,2.0,    0.02,2.0,   1.964,2.0,   2.7975,2.0,   1.4344,2.0,  2176.4,2.0,  2285.7,2.0,7.6366,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.7886,2.0
62,33RO20161119,        P18,160.0,1.0,15.0,11114.0,2.0,20170112.0,1215.0,-46.0001,-103.0001,       3915,   730.6,   5.3327,  34.2470,2.0,  34.2456,2.0,    241.6,2.0,   242.1,2.0,    14.3,2.0,    25.7,2.0,    0.01,2.0,   1.821,2.0,   3.4842,2.0,   1.8470,2.0,  2158.0,2.0,  2280.7,2.0,7.6696,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.2503,2.0
63,33RO20161119,        P18,160.0,1.0,16.0,11115.0,2.0,20170112.0,1215.0,-46.0001,-103.0001,       3915,   610.8,   5.7537,  34.2492,2.0,  34.2485,2.0,    258.0,2.0,   258.9,2.0,    10.0,2.0,    23.2,2.0,    0.01,2.0,   1.646,2.0,   3.9303,2.0,   2.1232,2.0,  2144.5,2.0,  2280.7,2.0,7.6936,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.6409,2.0
64,33RO20161119,        P18,160.0,1.0,17.0,11116.0,2.0,20170112.0,1215.0,-46.0001,-103.0001,       3915,   505.3,   6.0509,  34.2640,2.0,  34.2636,2.0,    263.6,2.0,   265.5,2.0,     8.0,2.0,    21.9,2.0,    0.01,2.0,   1.578,2.0,   4.0907,2.0,   2.2193,2.0,  2139.0,2.0,  2277.3,2.0,7.7079,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.8393,2.0
65,33RO20161119,        P18,160.0,1.0,18.0,11117.0,2.0,20170112.0,1215.0,-46.0001,-103.0001,       3915,   395.4,   6.3498,  34.2830,2.0,  34.2815,2.0,    265.5,2.0,   265.7,2.0,     6.8,2.0,    21.0,2.0,    0.01,2.0,   1.525,2.0,   4.0726,6.0,   2.2446,6.0,  2138.3,2.0,  2277.8,2.0,7.7151,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.9765,6.0
66,33RO20161119,        P18,160.0,1.0,19.0,11083.0,2.0,20170112.0,1215.0,-46.0001,-103.0001,       3915,   300.7,   6.5817,  34.2951,2.0,  34.2930,2.0,    266.6,2.0,   266.4,2.0,     6.2,2.0,    20.3,2.0,    0.01,2.0,   1.477,2.0,   4.0520,2.0,   2.2509,2.0,  2135.5,2.0,  2275.2,2.0,7.7179,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.1466,2.0
67,33RO20161119,        P18,160.0,1.0,20.0,11118.0,2.0,20170112.0,1215.0,-46.0001,-103.0001,       3915,   221.1,   6.6343,  34.2585,2.0,  34.2632,2.0,    270.5,2.0,   270.5,2.0,     5.2,2.0,    19.7,2.0,    0.02,2.0,   1.418,2.0,   4.0906,2.0,   2.2971,2.0,  2132.3,2.0,  2274.6,2.0,7.7213,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.3725,2.0
68,33RO20161119,        P18,160.0,1.0,21.0,11119.0,2.0,20170112.0,1215.0,-46.0001,-103.0001,       3915,   145.1,   7.3559,  34.1973,2.0,  34.1937,2.0,    269.5,2.0,   269.3,2.0,     3.2,2.0,    17.8,2.0,    0.21,2.0,   1.352,2.0,   3.9766,2.0,   2.2452,2.0,  2120.5,2.0,  2267.8,2.0,7.7378,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.4493,2.0
69,33RO20161119,        P18,160.0,1.0,22.0,11120.0,2.0,20170112.0,1215.0,-46.0001,-103.0001,       3915,    69.8,   9.9197,  34.0774,2.0,  34.0779,2.0,    282.6,2.0,   281.8,2.0,     1.5,2.0,    12.9,2.0,    0.17,2.0,   1.060,2.0,   3.5569,2.0,   2.0233,2.0,  2086.7,2.0,  2266.6,6.0,7.8113,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.4673,2.0
70,33RO20161119,        P18,160.0,1.0,23.0,11121.0,2.0,20170112.0,1215.0,-46.0001,-103.0001,       3915,    30.1,  10.9879,  34.0517,2.0,  34.0554,2.0,    277.6,2.0,   280.2,2.0,     1.1,2.0,    12.2,2.0,    0.18,2.0,   1.031,2.0,   3.3998,2.0,   1.9545,2.0,  2077.1,2.0,  2264.4,2.0,7.8272,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.4015,2.0
71,33RO20161119,        P18,160.0,1.0,24.0,11122.0,2.0,20170112.0,1215.0,-46.0001,-103.0001,       3915,     3.9,  11.3800,  34.0625,2.0,  34.0619,2.0,    273.5,2.0,   276.1,2.0,     1.0,2.0,    12.1,2.0,    0.22,2.0,   1.031,2.0,   3.3217,2.0,   1.9202,2.0,  2077.8,6.0,  2263.7,2.0,7.8241,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.3743,2.0
72,33RO20161119,        P18,161.0,1.0,1.0,11010.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,  3912.7,   1.0512,  34.7099,2.0,  34.7087,2.0,    196.7,2.0,   196.7,2.0,   125.1,2.0,    32.5,2.0,    0.01,2.0,   2.277,2.0,   0.0085,2.0,   0.0050,2.0,  2278.0,6.0,  2384.0,2.0,7.6073,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
73,33RO20161119,        P18,161.0,1.0,2.0,11101.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,  3509.8,   1.3761,  34.7123,2.0,  34.7108,2.0,    188.3,2.0,   187.9,6.0,   115.9,2.0,    32.4,2.0,    0.01,2.0,   2.265,2.0,   0.0188,2.0,   0.0098,2.0,  2274.2,2.0,  2377.9,2.0,7.5989,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
74,33RO20161119,        P18,161.0,1.0,3.0,11102.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,  3110.6,   1.6214,  34.7095,2.0,  34.7095,2.0,    180.0,2.0,   179.7,2.0,   110.1,6.0,    32.7,6.0,    0.01,6.0,   2.300,6.0,-999.0000,9.0,-999.0000,9.0,  2274.9,2.0,  2374.1,2.0,7.5898,6.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
75,33RO20161119,        P18,161.0,1.0,4.0,11103.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,  2824.6,   1.7227,  34.7041,2.0,  34.7029,2.0,    174.9,2.0,   175.4,2.0,   108.8,6.0,    33.0,6.0,    0.01,6.0,   2.317,6.0,-999.0000,9.0,-999.0000,9.0,  2276.5,2.0,  2365.6,3.0,7.585,2.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
76,33RO20161119,        P18,161.0,1.0,5.0,11104.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,  2530.7,   1.8885,  34.6966,2.0,  34.6952,2.0,    170.8,2.0,   171.2,2.0,   104.0,6.0,    33.2,6.0,    0.01,6.0,   2.333,6.0,-999.0000,9.0,-999.0000,9.0,  2276.7,2.0,  2371.5,6.0,7.5771,2.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
77,33RO20161119,        P18,161.0,1.0,6.0,11105.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,  2238.9,   2.1209,  34.6748,2.0,  34.6738,2.0,    167.2,2.0,   167.2,2.0,    95.5,6.0,    33.3,6.0,    0.01,6.0,   2.344,6.0,   0.0574,2.0,   0.0272,2.0,  2272.1,2.0,  2363.6,2.0,7.5682,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
78,33RO20161119,        P18,161.0,1.0,7.0,11106.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,  1945.3,   2.3354,  34.6280,2.0,  34.6270,2.0,    160.6,2.0,   160.8,2.0,    89.8,2.0,    34.0,2.0,    0.01,2.0,   2.387,2.0,-999.0000,9.0,-999.0000,9.0,  2269.6,2.0,  2356.6,3.0,7.5541,3.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
79,33RO20161119,        P18,161.0,1.0,8.0,11107.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,  1654.7,   2.6378,  34.5619,2.0,  34.5600,2.0,    152.3,2.0,   152.5,2.0,    81.8,2.0,    35.4,2.0,    0.01,2.0,   2.493,2.0,   0.1461,2.0,   0.0696,2.0,  2269.2,2.0,  2349.8,3.0,7.5369,3.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0254,2.0
80,33RO20161119,        P18,161.0,1.0,9.0,11108.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,  1394.6,   3.0160,  34.4652,2.0,  34.4632,2.0,    162.5,2.0,   162.2,2.0,    64.5,2.0,    35.0,2.0,    0.01,2.0,   2.467,2.0,-999.0000,9.0,-999.0000,9.0,  2250.0,6.0,  2327.2,2.0,7.5415,6.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
81,33RO20161119,        P18,161.0,1.0,10.0,11109.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,  1217.9,   3.3553,  34.3836,2.0,  34.3823,2.0,    182.6,2.0,   183.1,2.0,    49.4,2.0,    33.7,2.0,    0.01,2.0,   2.347,2.0,   1.0685,2.0,   0.5197,2.0,  2224.2,2.0,  2311.2,2.0,7.5633,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.1957,2.0
82,33RO20161119,        P18,161.0,1.0,11.0,11110.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,  1094.7,   3.7895,  34.3317,2.0,  34.3305,2.0,    195.8,2.0,   196.4,2.0,    38.9,2.0,    32.2,2.0,    0.01,2.0,   2.260,2.0,-999.0000,9.0,-999.0000,9.0,  2207.7,2.0,  2301.7,6.0,7.5851,2.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
83,33RO20161119,        P18,161.0,1.0,12.0,11111.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,   970.3,   4.3225,  34.2968,2.0,  34.2952,2.0,    207.8,2.0,   208.2,2.0,    29.4,2.0,    31.4,2.0,    0.02,2.0,   2.133,2.0,   2.1925,2.0,   1.1080,2.0,  2191.8,2.0,  2295.9,2.0,7.6079,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.4945,2.0
84,33RO20161119,        P18,161.0,1.0,13.0,11112.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,   850.6,   4.8505,  34.2732,2.0,  34.2726,2.0,    219.2,2.0,   219.6,2.0,    21.7,2.0,    28.7,2.0,    0.01,2.0,   1.991,2.0,-999.0000,9.0,-999.0000,9.0,  2177.3,2.0,  2286.5,2.0,7.6308,2.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
85,33RO20161119,        P18,161.0,1.0,14.0,11113.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,   734.9,   5.2990,  34.2515,2.0,  34.2508,2.0,    237.8,2.0,   238.3,2.0,    14.9,2.0,    26.6,2.0,    0.01,2.0,   1.846,2.0,   3.3961,2.0,   1.7876,2.0,  2162.1,2.0,  2280.6,2.0,7.6643,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.1465,2.0
86,33RO20161119,        P18,161.0,1.0,15.0,11114.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,   620.6,   5.7034,  34.2559,2.0,  34.2555,2.0,    251.4,2.0,   251.6,2.0,    10.8,2.0,    24.2,2.0,    0.01,2.0,   1.708,2.0,-999.0000,9.0,-999.0000,9.0,  2149.2,2.0,  2280.5,2.0,7.6878,2.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
87,33RO20161119,        P18,161.0,1.0,16.0,11115.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,   510.0,   6.0131,  34.2620,2.0,  34.2614,2.0,    263.5,2.0,   264.5,2.0,     8.2,2.0,    22.4,2.0,    0.01,2.0,   1.586,2.0,   4.0642,2.0,   2.2114,2.0,  2142.6,2.0,  2278.7,2.0,7.7041,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.8251,2.0
88,33RO20161119,        P18,161.0,1.0,17.0,11116.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,   409.9,   6.2402,  34.2728,2.0,  34.2718,2.0,    267.3,2.0,   267.8,2.0,     7.1,2.0,    21.3,2.0,    0.01,2.0,   1.547,2.0,-999.0000,9.0,-999.0000,9.0,  2139.9,2.0,  2275.1,2.0,7.7134,2.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
89,33RO20161119,        P18,161.0,1.0,18.0,11117.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,   315.7,   6.4468,  34.2816,2.0,  34.2806,2.0,    267.7,2.0,   267.6,2.0,     6.3,2.0,    20.7,2.0,    0.02,2.0,   1.503,2.0,   4.0770,2.0,   2.2694,2.0,  2136.7,2.0,  2276.7,2.0,7.7187,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.0805,2.0
90,33RO20161119,        P18,161.0,1.0,19.0,11083.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,   234.8,   6.5865,  34.2696,2.0,  34.2707,2.0,    268.0,2.0,   268.1,2.0,     5.6,2.0,    20.3,2.0,    0.02,2.0,   1.486,2.0,   4.1146,6.0,   2.2973,6.0,  2135.5,2.0,  2273.9,2.0,7.7173,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.1919,6.0
91,33RO20161119,        P18,161.0,1.0,20.0,11118.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,   164.7,   6.9073,  34.2291,2.0,  34.2297,2.0,    271.0,2.0,   270.4,2.0,     4.3,2.0,    19.4,2.0,    0.05,2.0,   1.432,2.0,   4.0588,2.0,   2.2950,2.0,  2128.7,2.0,  2270.5,2.0,7.7253,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.3770,2.0
92,33RO20161119,        P18,161.0,1.0,21.0,11119.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,   100.3,   8.1337,  34.1143,2.0,  34.1280,2.0,    285.7,2.0,   286.7,6.0,     2.0,2.0,    14.4,2.0,    0.22,2.0,   1.144,2.0,   3.7970,2.0,   2.1666,2.0,  2098.4,6.0,  2266.5,6.0,7.7881,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.5898,2.0
93,33RO20161119,        P18,161.0,1.0,22.0,11120.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,    53.7,  10.4908,  34.0993,2.0,  34.0996,2.0,    279.7,2.0,   281.8,2.0,     1.7,2.0,    13.0,2.0,    0.18,2.0,   1.077,2.0,-999.0000,9.0,-999.0000,9.0,  2085.9,2.0,  2269.3,2.0,7.8183,2.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
94,33RO20161119,        P18,161.0,1.0,23.0,11121.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,    24.9,  10.7761,  34.1047,2.0,  34.1039,2.0,    279.0,2.0,   280.0,2.0,     1.6,2.0,    13.0,2.0,    0.19,2.0,   1.075,2.0,   3.4513,2.0,   1.9833,2.0,  2085.7,2.0,  2271.2,2.0,7.82,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.4103,2.0
95,33RO20161119,        P18,161.0,1.0,24.0,11122.0,2.0,20170112.0,1904.0,-46.5001,-103.0,       3857,     2.8,  11.8505,  34.0542,2.0,-999.0000,9.0,    266.7,2.0,  -999.0,9.0,  -999.0,9.0,  -999.0,9.0, -999.00,9.0,-999.000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
96,33RO20161119,        P18,162.0,1.0,1.0,11010.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,  4135.6,   0.9269,  34.7098,2.0,  34.7140,4.0,    201.6,2.0,   208.2,3.0,   127.2,2.0,    33.1,2.0,    0.01,2.0,   2.271,2.0,   0.0123,2.0,   0.0062,2.0,  2278.2,6.0,  2379.2,2.0,7.6099,6.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
97,33RO20161119,        P18,162.0,1.0,2.0,11101.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,  3768.7,   1.1158,  34.7111,2.0,  34.7101,2.0,    194.6,2.0,   194.4,2.0,   123.1,2.0,    33.2,2.0,    0.01,2.0,   2.286,2.0,   0.0114,2.0,   0.0056,2.0,  2276.4,2.0,  2381.7,6.0,7.6061,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
98,33RO20161119,        P18,162.0,1.0,3.0,11102.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,  3400.6,   1.4525,  34.7131,2.0,  34.7113,2.0,    186.3,2.0,   186.2,6.0,   113.4,6.0,    33.1,6.0,    0.01,6.0,   2.275,6.0,   0.0214,6.0,   0.0113,6.0,  2276.6,2.0,  2377.2,2.0,7.5972,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0137,6.0
99,33RO20161119,        P18,162.0,1.0,4.0,11103.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,  3076.0,   1.6031,  34.7123,2.0,  34.7137,2.0,    181.9,2.0,   181.3,2.0,   109.1,6.0,    33.1,6.0,    0.01,6.0,   2.287,6.0,   0.0359,2.0,   0.0158,2.0,  2275.1,2.0,  2373.1,2.0,7.5898,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
100,33RO20161119,        P18,162.0,1.0,5.0,11104.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,  2776.3,   1.7283,  34.7068,2.0,  34.7066,2.0,    176.5,2.0,   176.3,2.0,   106.9,6.0,    33.4,6.0,    0.01,6.0,   2.308,6.0,   0.0371,2.0,   0.0164,2.0,  2276.3,2.0,  2373.3,2.0,7.5878,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
101,33RO20161119,        P18,162.0,1.0,6.0,11105.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,  2459.9,   1.9454,  34.6987,2.0,  34.7134,4.0,    172.1,2.0,   173.2,2.0,   100.2,6.0,    33.4,6.0,    0.01,6.0,   2.299,6.0,   0.0568,2.0,   0.0268,2.0,  2275.5,2.0,  2369.6,2.0,7.5795,6.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
102,33RO20161119,        P18,162.0,1.0,7.0,11106.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,  2161.1,   2.1836,  34.6744,2.0,  34.6895,4.0,    169.6,2.0,   169.3,2.0,    90.4,2.0,    33.6,2.0,    0.01,2.0,   2.333,2.0,   0.1184,2.0,   0.0551,2.0,  2267.5,2.0,  2358.6,2.0,7.5679,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0364,2.0
103,33RO20161119,        P18,162.0,1.0,8.0,11107.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,  1850.6,   2.4262,  34.6140,2.0,  34.6185,3.0,    165.3,2.0,   164.8,2.0,    82.8,2.0,    34.4,2.0,    0.01,2.0,   2.398,2.0,   0.2109,2.0,   0.0999,2.0,  2263.8,2.0,  2345.7,2.0,7.5564,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0424,2.0
104,33RO20161119,        P18,162.0,1.0,9.0,11108.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,  1540.8,   2.7693,  34.5159,2.0,  34.5197,2.0,    164.3,2.0,   164.1,2.0,    71.0,2.0,    35.3,2.0,    0.01,2.0,   2.456,2.0,   0.4527,2.0,   0.2169,2.0,  2256.4,6.0,  2334.1,2.0,7.544,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0833,2.0
105,33RO20161119,        P18,162.0,1.0,10.0,11109.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,  1350.1,   3.0638,  34.4406,2.0,  34.4444,2.0,    172.1,2.0,   172.2,2.0,    59.7,2.0,    35.0,2.0,    0.01,2.0,   2.395,2.0,   0.7571,2.0,   0.3663,2.0,  2245.0,2.0,  2324.0,6.0,7.5494,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.1326,2.0
106,33RO20161119,        P18,162.0,1.0,11.0,11110.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,  1210.6,   3.3750,  34.3699,2.0,  34.3714,2.0,    191.1,2.0,   190.9,2.0,    47.6,2.0,    33.5,2.0,    0.01,2.0,   2.305,2.0,   1.5039,2.0,   0.7436,2.0,  2226.3,2.0,  2309.8,2.0,7.5742,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.3205,2.0
107,33RO20161119,        P18,162.0,1.0,12.0,11111.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,  1070.8,   3.8504,  34.3202,2.0,  34.3217,2.0,    201.8,2.0,   202.1,2.0,    37.0,2.0,    32.1,2.0,    0.01,2.0,   2.206,2.0,   2.0366,2.0,   1.0205,2.0,  2206.9,2.0,  2300.1,2.0,7.592,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.5188,2.0
108,33RO20161119,        P18,162.0,1.0,13.0,11112.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,   940.7,   4.4469,  34.2883,2.0,  34.2884,2.0,    212.6,2.0,   212.9,2.0,    27.5,2.0,    30.3,2.0,    0.01,2.0,   2.075,2.0,   2.5058,2.0,   1.2881,2.0,  2193.4,2.0,  2291.8,2.0,7.614,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.7228,2.0
109,33RO20161119,        P18,162.0,1.0,14.0,11113.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,   811.1,   5.0592,  34.2651,2.0,  34.2654,2.0,    227.2,2.0,   227.2,2.0,    19.1,2.0,    28.1,2.0,    0.01,2.0,   1.939,2.0,   3.0700,2.0,   1.6045,2.0,  2175.9,2.0,  2284.8,2.0,7.6453,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.0151,2.0
110,33RO20161119,        P18,162.0,1.0,15.0,11114.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,   690.7,   5.5359,  34.2515,2.0,  34.2570,2.0,    245.9,2.0,   245.9,2.0,    12.7,2.0,    25.7,2.0,    0.01,2.0,   1.774,2.0,   3.5871,2.0,   1.9306,2.0,  2159.4,2.0,  2281.9,2.0,7.678,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.3806,2.0
111,33RO20161119,        P18,162.0,1.0,16.0,11115.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,   575.4,   5.8909,  34.2564,2.0,  34.2558,2.0,    261.5,2.0,   261.6,2.0,     9.0,2.0,    23.3,2.0,    0.01,2.0,   1.643,2.0,   3.9392,2.0,   2.1554,2.0,  2148.5,2.0,  2277.8,2.0,7.6973,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.7712,2.0
112,33RO20161119,        P18,162.0,1.0,17.0,11116.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,   470.2,   6.1869,  34.2728,2.0,  34.2760,2.0,    265.7,2.0,   266.4,2.0,     7.4,2.0,    22.3,2.0,    0.01,2.0,   1.574,2.0,   4.0421,2.0,   2.2301,2.0,  2143.2,2.0,  2275.2,2.0,7.7106,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.9135,2.0
113,33RO20161119,        P18,162.0,1.0,18.0,11117.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,   364.9,   6.3814,  34.2785,2.0,  34.2787,2.0,    268.5,2.0,   269.4,2.0,     6.4,2.0,    21.3,2.0,    0.02,2.0,   1.508,2.0,   4.0796,2.0,   2.2699,2.0,  2139.0,2.0,  2275.5,2.0,7.7196,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.1329,2.0
114,33RO20161119,        P18,162.0,1.0,19.0,11083.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,   275.4,   6.5840,  34.2874,2.0,  34.2868,2.0,    268.2,2.0,   269.5,2.0,     5.8,2.0,    20.8,2.0,    0.02,2.0,   1.471,2.0,   4.0561,2.0,   2.2693,2.0,  2139.2,2.0,  2273.8,2.0,7.7228,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.2221,2.0
115,33RO20161119,        P18,162.0,1.0,20.0,11118.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,   195.4,   6.8152,  34.2738,2.0,  34.2815,2.0,    268.8,2.0,   268.9,6.0,     4.9,2.0,    20.1,2.0,    0.02,2.0,   1.436,2.0,   4.0786,2.0,   2.2885,2.0,  2135.5,2.0,  2271.4,2.0,7.7224,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.2906,2.0
116,33RO20161119,        P18,162.0,1.0,21.0,11119.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,   125.4,   7.3976,  34.1571,2.0,  34.1597,2.0,    284.0,2.0,   283.9,2.0,     2.4,2.0,    16.3,2.0,    0.29,2.0,   1.253,2.0,   3.8853,2.0,   2.2188,2.0,  2113.8,2.0,  2267.2,2.0,7.7681,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.6177,2.0
117,33RO20161119,        P18,162.0,1.0,22.0,11120.0,2.0,20170113.0,118.0,-47.0003,-102.9995,       4059,    60.4,   9.7043,  34.0882,2.0,  34.0924,2.0,    285.0,2.0,   285.1,2.0,     1.4,2.0,    14.5,2.0,    0.18,2.0,   1.142,2.0,   3.5803,6.0,   2.0548,6.0,  2096.4,2.0,  2265.7,6.0,7.8093,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.5110,6.0
