,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2_TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CHLORA,CHLORA_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,DELC13,DELC13_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,THETA
191,  33RO20071215,   P18,133.0,1.0,25.0,12024.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,    299.3,   6.5472,  34.3171,  34.3169,2.0,    267.5,2.0,    268.5,2.0,     6.90,2.0,    21.20,2.0,     0.00,2.0,     1.47,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2128.2,2.0,   2280.2,2.0,    725.1,2.0,       20,7.738,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   6.5203
192,  33RO20071215,   P18,133.0,1.0,24.0,12019.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,    349.9,   6.4453,  34.3113,  34.3103,2.0,    270.5,2.0,    269.5,2.0,     7.20,2.0,    21.40,2.0,     0.00,2.0,     1.49,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   6.4140
193,  33RO20071215,   P18,133.0,1.0,23.0,12022.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,    400.8,   6.3405,  34.3036,  34.3026,2.0,    271.3,2.0,    272.2,2.0,     7.30,2.0,    21.50,2.0,     0.00,2.0,     1.49,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2128.8,2.0,   2277.9,2.0,    728.5,2.0,       20,7.7529,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   6.3048
194,  33RO20071215,   P18,133.0,1.0,22.0,12015.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,    500.4,   6.0941,  34.2817,  34.2816,2.0,    267.9,2.0,    268.6,2.0,     8.30,2.0,    22.40,2.0,     0.00,2.0,     1.55,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2132.2,2.0,   2284.9,2.0,    748.8,2.0,       20,7.7362,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   6.0502
195,  33RO20071215,   P18,133.0,1.0,21.0,12020.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,    599.3,   5.7622,  34.2594,  34.2591,2.0,    258.9,2.0,    259.2,2.0,    10.50,2.0,    24.00,2.0,     0.00,2.0,     1.65,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2138.1,2.0,   2287.4,2.0,    785.8,2.0,       20,7.7465,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   5.7107
196,  33RO20071215,   P18,133.0,1.0,20.0,12055.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,    700.4,   5.4884,  34.2640,  34.2657,2.0,    241.2,2.0,    240.8,2.0,    14.90,2.0,    26.30,2.0,     0.00,2.0,     1.80,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2151.9,2.0,   2291.6,2.0,    845.9,2.0,       20,7.7194,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   5.4292
197,  33RO20071215,   P18,133.0,1.0,19.0,12018.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,    799.7,   5.1202,  34.2809,  34.2803,2.0,    225.7,2.0,    225.1,2.0,    20.20,2.0,    28.30,2.0,     0.00,2.0,     1.93,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   5.0543
198,  33RO20071215,   P18,133.0,1.0,18.0,12025.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,    900.5,   4.6568,  34.2989,  34.2976,2.0,    214.3,2.0,    214.4,2.0,    26.50,2.0,    30.00,2.0,     0.00,2.0,     2.06,2.0,    2.291,2.0,    1.152,2.0,   0.3686,2.0, -999.000,9.0,   2180.1,2.0,   2301.4,2.0,    967.5,2.0,       20,7.6342,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   4.5851
199,  33RO20071215,   P18,133.0,1.0,17.0,12016.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   1000.4,   4.1412,  34.3144,  34.3140,2.0,    207.4,2.0,    207.1,2.0,    33.60,2.0,    31.50,2.0,     0.00,2.0,     2.16,2.0,    1.882,2.0,    0.944,2.0,   0.3435,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   4.0647
200,  33RO20071215,   P18,133.0,1.0,16.0,12051.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   1100.3,   3.7102,  34.3341,  34.3329,2.0,    201.1,2.0,    201.7,2.0,    40.50,2.0,    32.60,2.0,     0.00,2.0,     2.24,2.0,    1.540,2.0,    0.774,2.0,   0.2142,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   3.6289
201,  33RO20071215,   P18,133.0,1.0,15.0,12014.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   1200.4,   3.3552,  34.3667,  34.3644,2.0,    193.6,2.0,    194.4,2.0,    47.70,2.0,    33.40,2.0,     0.00,2.0,     2.30,2.0,    1.278,2.0,    0.647,2.0,   0.1764,2.0, -999.000,9.0,   2213.2,2.0,   2315.2,2.0,   1100.6,2.0,       20,7.5884,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   3.2688
202,  33RO20071215,   P18,133.0,1.0,14.0,12013.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   1399.6,   2.8969,  34.4559,  34.4555,2.0,    176.9,2.0,    176.6,2.0,    63.10,2.0,    34.70,2.0,     0.00,2.0,     2.40,2.0,    0.648,2.0,    0.339,2.0,   0.1126,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.7987
203,  33RO20071215,   P18,133.0,1.0,13.0,12012.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   1599.5,   2.6728,  34.5375,  34.5364,2.0,    162.6,2.0,    162.7,2.0,    76.50,2.0,    35.40,2.0,     0.00,2.0,     2.45,2.0,    0.223,2.0,    0.124,2.0,        0,2.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.5607
204,  33RO20071215,   P18,133.0,1.0,12.0,12031.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   1799.8,   2.4542,  34.5997,  34.5977,2.0,    163.3,2.0,    163.8,2.0,    84.30,2.0,    34.80,2.0,     0.00,2.0,     2.41,2.0,    0.126,2.0,    0.070,2.0,        0,2.0, -999.000,9.0,   2259.7,2.0,   2353.3,2.0,   1195.1,2.0,       20,7.56,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.3281
205,  33RO20071215,   P18,133.0,1.0,11.0,12003.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   1999.9,   2.2920,  34.6450,  34.6445,2.0,    166.5,2.0,    166.6,2.0,    90.20,2.0,    34.10,2.0,     0.00,2.0,     2.37,2.0,    0.069,6.0,    0.037,6.0,        0,6.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.1511
206,  33RO20071215,   P18,133.0,1.0,10.0,12032.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   2199.7,   2.1450,  34.6766,  34.6752,2.0,    169.5,2.0,    169.7,2.0,    95.30,2.0,    33.70,2.0,     0.01,2.0,     2.33,2.0,    0.097,2.0,    0.058,2.0,        0,2.0,    0.126,3.0,   2264.3,2.0,   2362.0,2.0,   1146.4,2.0,       20,7.5823,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.9889
207,  33RO20071215,   P18,133.0,1.0,9.0,12002.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   2399.2,   1.9803,  34.6962,  34.6935,2.0,    172.5,2.0,    172.3,2.0,   101.40,2.0,    33.50,2.0,     0.01,2.0,     2.32,2.0,    0.034,2.0,    0.020,2.0,        0,2.0,    0.067,3.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.8093
208,  33RO20071215,   P18,133.0,1.0,8.0,12021.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   2599.2,   1.8613,  34.7012,  34.6997,2.0,    173.7,2.0,    173.4,2.0,   106.30,2.0,    33.60,2.0,     0.01,2.0,     2.32,2.0,    0.025,2.0,    0.014,2.0,        0,2.0,    0.051,3.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.6743
209,  33RO20071215,   P18,133.0,1.0,7.0,12001.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   2800.4,   1.7501,  34.7047,  34.7037,2.0,    175.8,2.0,    175.7,2.0,   110.40,2.0,    33.60,2.0,     0.01,2.0,     2.32,2.0,    0.015,2.0,    0.008,2.0,        0,2.0,    0.036,3.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.5467
210,  33RO20071215,   P18,133.0,1.0,6.0,12033.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   3000.3,   1.6539,  34.7084,  34.7110,2.0,    179.5,2.0,    179.4,2.0,   112.60,2.0,    33.40,2.0,     0.01,2.0,     2.31,2.0,    0.012,2.0,    0.007,2.0,        0,2.0,    0.034,3.0,   2272.5,2.0,   2387.6,2.0,   1101.3,2.0,       20,7.5846,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.4335
211,  33RO20071215,   P18,133.0,1.0,5.0,12008.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   3249.8,   1.5674,  34.7126,  34.7123,2.0,    183.8,2.0,    184.1,2.0,   114.00,2.0,    33.10,2.0,     0.01,2.0,     2.29,2.0,    0.012,6.0,    0.006,6.0,        0,6.0,    0.035,3.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.3246
212,  33RO20071215,   P18,133.0,1.0,4.0,12009.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   3499.3,   1.4149,  34.7139,  34.7122,2.0,    188.9,2.0,    188.7,2.0,   117.60,2.0,    33.10,2.0,     0.01,2.0,     2.28,2.0,    0.010,2.0,    0.005,2.0,        0,2.0,    0.031,3.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.1507
213,  33RO20071215,   P18,133.0,1.0,3.0,12006.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   3749.5,   1.1524,  34.7122,  34.7110,2.0,    195.7,2.0,    195.4,2.0,   124.60,6.0,    33.10,6.0,     0.00,2.0,     2.28,2.0,    0.004,2.0,    0.001,2.0,        0,2.0,    0.023,3.0,   2270.1,2.0,   2380.2,2.0,   1051.9,2.0,       20,7.6113,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.8694
214,  33RO20071215,   P18,133.0,1.0,2.0,12007.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   3999.4,   0.9061,  34.7104,  34.7127,2.0,    202.5,2.0,    201.6,2.0,   130.40,6.0,    33.10,6.0,     0.00,2.0,     2.27,2.0,    0.003,2.0,    0.003,2.0,        0,2.0,    0.036,3.0,   -999.0,9.0,   -999.0,9.0,   -999.0,9.0,     -999,-999.0,9.0,  -999.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.6038
215,  33RO20071215,   P18,133.0,1.0,1.0,12035.0,2.0,20080202.0,155.0,-48.501,-103.0008, 4177,   4228.0,   0.8092,  34.7095,  34.7090,2.0,    205.6,2.0,    204.3,2.0,   133.20,2.0,    33.10,2.0,  -999.00,9.0,     2.27,2.0,    0.008,2.0,    0.004,2.0,        0,2.0,    0.054,3.0,   2268.0,6.0,   2378.0,2.0,   1036.9,2.0,       20,7.6071,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.4854
216,  33RO20071215,   P18,134.0,1.0,24.0,11024.0,2.0,20080202.0,1748.0,-48.9405,-103.0658, 4100,      4.5,  10.0737,  34.1318,  34.1342,2.0,    278.1,2.0,    279.5,2.0,     1.80,2.0,    15.80,2.0,     0.22,2.0,     1.18,2.0,    3.745,2.0,    2.131,2.0,   1.6623,2.0, -999.000,9.0,   2091.7,6.0,   2271.5,2.0,   -999.0,9.0,     -999,7.834,2.0,    25.00,     50.8,2.0,    20.12,2.0,     0.14,2.0, -999.000,9.0, -999.000,   1.8048,2.0,   0.0014,    -2.05,2.0,     0.19,    7.600,2.0,    0.017,  -999.00,9.0,   0.0590,2.0,   0.0364,2.0,   0.0146,2.0,   0.0106,2.0,   0.0055,2.0,   0.0012,2.0,  -0.0013,4.0,   0.0195,2.0,   0.0261,2.0,  10.0732
217,  33RO20071215,   P18,134.0,1.0,23.0,11023.0,2.0,20080202.0,1748.0,-48.9405,-103.0658, 4100,     33.2,  10.0442,  34.1311,  34.1342,2.0,    278.9,2.0,    279.6,2.0,     1.80,2.0,    15.70,2.0,     0.22,2.0,     1.18,2.0,    3.724,2.0,    2.119,2.0,   1.6747,2.0, -999.000,9.0,   2091.1,2.0,   2275.6,2.0,   -999.0,9.0,     -999,7.8387,2.0,    25.00,     50.1,2.0,    20.41,2.0,     0.15,2.0, -999.000,9.0, -999.000,   1.7798,2.0,   0.0004,    -1.45,2.0,     0.20,    7.597,2.0,    0.046,  -999.00,9.0,   0.0578,2.0,   0.0353,2.0,   0.0140,2.0,   0.0104,2.0,   0.0056,2.0,   0.0017,2.0,  -0.0008,4.0,   0.0198,2.0,   0.0264,2.0,  10.0404
218,  33RO20071215,   P18,134.0,1.0,22.0,11022.0,2.0,20080202.0,1748.0,-48.9405,-103.0658, 4100,     58.3,   9.9353,  34.1297,  34.1331,2.0,    279.9,2.0,    280.4,2.0,     1.80,2.0,    15.80,2.0,     0.21,2.0,     1.19,2.0,    3.761,2.0,    2.133,2.0,   1.6678,2.0, -999.000,9.0,   2091.3,2.0,   2275.5,2.0,   -999.0,9.0,     -999,7.8342,2.0,    25.00,     50.0,2.0,    19.21,2.0,     0.13,2.0, -999.000,9.0, -999.000,   1.7917,2.0,   0.0009,    -1.22,2.0,     0.19,    7.950,2.0,    0.027,  -999.00,9.0,   0.0601,2.0,   0.0369,2.0,   0.0155,2.0,   0.0118,2.0,   0.0069,2.0,   0.0030,2.0,   0.0004,3.0,   0.0180,2.0,   0.0243,2.0,   9.9287
219,  33RO20071215,   P18,134.0,1.0,21.0,11021.0,2.0,20080202.0,1748.0,-48.9405,-103.0658, 4100,     82.0,   8.3841,  34.1539,  34.1564,2.0,    290.9,2.0,    290.4,2.0,     2.00,2.0,    16.10,2.0,     0.19,2.0,     1.22,2.0,    4.053,2.0,    2.280,2.0,   1.8619,2.0, -999.000,9.0,   2097.5,2.0,   2278.6,2.0,   -999.0,9.0,     -999,7.805,2.0,    25.00,     49.5,2.0,    19.78,2.0,     0.17,2.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.0719,2.0,   0.0457,2.0,   0.0211,2.0,   0.0153,2.0,   0.0087,2.0,   0.0035,2.0,   0.0004,3.0,   0.0163,2.0,   0.0208,2.0,   8.3757
220,  33RO20071215,   P18,134.0,1.0,20.0,11020.0,2.0,20080202.0,1748.0,-48.9405,-103.0658, 4100,    108.8,   7.2477,  34.1662,  34.1705,2.0,    291.6,2.0,    292.9,2.0,     2.50,2.0,    16.90,2.0,     0.23,2.0,     1.27,2.0,    4.214,2.0,    2.360,2.0,   1.8048,2.0, -999.000,9.0,   2104.1,2.0,   2274.7,2.0,   -999.0,9.0,     -999,7.801,2.0,    25.00,     49.3,2.0,    20.57,2.0,     0.17,2.0, -999.000,9.0, -999.000,   1.8029,2.0,   0.0007,    -1.34,2.0,     0.18,    7.768,2.0,    0.009,  -999.00,9.0,   0.0687,2.0,   0.0436,2.0,   0.0204,2.0,   0.0148,2.0,   0.0078,2.0,   0.0020,2.0,  -0.0008,4.0,   0.0164,2.0,   0.0207,2.0,   7.2375
221,  33RO20071215,   P18,134.0,1.0,19.0,11019.0,2.0,20080202.0,1748.0,-48.9405,-103.0658, 4100,    141.5,   7.0266,  34.1788,  34.1824,2.0,    291.8,2.0,    290.5,2.0,     2.80,2.0,    17.40,2.0,     0.26,2.0,     1.31,2.0,    4.258,2.0,    2.384,2.0,   1.8349,2.0, -999.000,9.0,   2108.3,2.0,   2271.0,2.0,   -999.0,9.0,     -999,7.7826,2.0,    25.00,     48.0,2.0,    20.69,2.0,     0.14,2.0, -999.000,9.0, -999.000,   1.7911,2.0,   0.0006,    -2.63,2.0,     0.19,    7.785,2.0,    0.008,  -999.00,9.0,   0.0666,2.0,   0.0421,2.0,   0.0201,2.0,   0.0149,2.0,   0.0083,2.0,   0.0030,2.0,  -0.0002,4.0,   0.0158,2.0,   0.0201,2.0,   7.0135
